disease_name,disease_id,match_type,q_threshold,tahoe_hits_list,cmap_hits_list,common_hits_list,tahoe_in_known_list,cmap_in_known_list,common_in_known_list,total_in_known_list
urticaria,EFO_0005531,name,0.1,"['plicamycin', 'encorafenib', 'rverapamil hydrochloride', 'sulfisoxazole', 'carbidopa monohydrate', 'sonidegib', 'selinexor', 'anastrozole', 'abiraterone acetate', 'citalopram hydrobromide', 'dtp3', 'bimiralisib', 'cytarabine', 'entrectinib', 'filgotinib', 'allantoin', 'lactate calcium', 'elimusertib hydrochloride', 'larotrectinib sulfate', 'docetaxel trihydrate', 'vemurafenib', 'adagrasib', 'erdafitinib', 'brivudine', 'lidocaine hydrochloride', 'ipatasertib', 'pemigatinib', 'ralimetinib dimesylate', 'thymol', 'dt061', 'mitoxantrone dihydrochloride', 'mk3903', 'sinomenine', 'tofacitinib citrate', 'panobinostat', 'binimetinib', 'paclitaxel', 'trametinib', 'rimonabant hydrochloride', 'edoxaban tosylate monohydrate', 'bi3406', 'ribociclib', 'bentamapimod', 'flumatinib mesylate', 'berbamine dihydrochloride', 'rmc6236', 'berbamine', 'capivasertib', 'homoharringtonine', 'belzutifan', 'sildenafil', 'azd8055', 'lthyroxine sodium salt pentahydrate', 'fostamatinib disodium hexahydrate', 'ornidazole', 'radotinib', 'lonafarnib', 'esmolol hydrochloride', 'ponatinib', 'trametinib dmso_tf solvate', 'sbi0640756', 'regorafenib', 'idarubicin hydrochloride', 'tolmetin', 'cobimetinib', 'irinotecan hydrochloride', 'cabozantinib smalate', 'rimonabant', 'fedratinib hydrochloride hydrate', 'daidzin', 'tirabrutinib hydrochloride', 'verteporfin', 'tucidinostat', 'hydroxyfasudil', 'olaparib', 'bosentan hydrate', 'sivelestat sodium tetrahydrate']","['reserpine', 'isotretinoin', 'paracetamol', 'dequalinium chloride', 'catechin', '01735700000', 'tranylcypromine', 'troleandomycin', 'cefixime', 'metitepine', 'difenidol', 'lincomycin', 'bicuculline', 'azapropazone', 'roxithromycin', 'seneciphylline', 'etofenamate', 'riboflavin', 'pergolide', '03179560000', 'chlortalidone', 'digoxin', 'amodiaquine', 'hexestrol', 'nifuroxazide', 'blebbistatin', 'santonin', 'terbutaline', '6benzylaminopurine', 'estrone', 'scopoletin', 'iopamidol', 'profenamine', 'dicloxacillin', 'diltiazem', 'iopromide', 'isoprenaline', '5140203', 'estriol', 'cefalotin', 'isradipine', 'dimethadione', 'palmatine', 'pivampicillin', 'nimesulide', 'ricinine', 'etamsylate', 'vitexin', 'aciclovir', 'ethotoin', 'cyproterone', 'hydralazine', 'prednisone', 'flufenamic acid', 'raloxifene', 'stock1n35215', 'codergocrine mesilate', 'diphenylpyraline', 'phenoxybenzamine', 'syrosingopine', 'tanespimycin', 'prestwick864', 'prilocaine', 'fisetin', 'fursultiamine', 'allantoin', 'thalidomide', 'genistein', 'epitiostanol', 'mexiletine', 'riluzole', 'naftifine', 'mk801', 'heliotrine', 'hydroxyachillin', 'tremorine', 'arcaine', 'saquinavir', 'suloctidil', 'brompheniramine', 'enalapril', 'imipenem', 'nitrofurantoin', '6azathymine', 'adipiodone', 'methocarbamol', 'proscillaridin', 'zomepirac', 'mesoridazine', 'chlormezanone', 'flavoxate', 'tobramycin', 'cetirizine', 'fosfosal', 'cinoxacin', 'dexpropranolol', 'cefotaxime', 'levocabastine', 'fluvoxamine', 'prestwick967', 'lymecycline', 'ozagrel', 'sotalol', 'heptaminol', 'moroxydine', 'alphaestradiol', 'metoprolol', 'tranexamic acid', 'amoxapine', 'clomipramine', 'spiramycin', 'fendiline', 'corticosterone', 'alimemazine', 'etidronic acid', 'griseofulvin', 'practolol', 'exemestane', 'dextromethorphan', 'sulconazole', 'acetazolamide', 'celecoxib', 'prestwick674', '3acetylcoumarin', 'orciprenaline', 'pyrimethamine', 'ofloxacin', '5707885', 'ethoxyquin', 'bromopride', 'thioridazine', 'quinethazone', 'bcb000040', 'testosterone', 'chlorpromazine', 'carcinine', 'monastrol', 'theobromine', 'praziquantel', 'azathioprine', 'caffeic acid', 'levcycloserine', 'prestwick664', 'flucloxacillin', 'acetylsalicylsalicylic acid', 'amiodarone', 'remoxipride', 'probenecid', 'meteneprost', 'luteolin', 'levomepromazine', 'atenolol', 'proxymetacaine', 'betonicine', 'gallamine triethiodide', 'prestwick1084', 'cobalt chloride', 'bisoprolol', 'rotenone', 'spironolactone', 'phenacetin', 'canavanine', 'nacetyllleucine', '5194442', 'chelidonine', 'pf0053975800', 'pha00767505e', 'dienestrol', 'baclofen', 'betaxolol', 'ethaverine', 'gibberellic acid', 'methapyrilene', 'phthalylsulfathiazole', 'piperine', 'cotinine', 'gossypol', 'nisoxetine', 'prednicarbate', 'tolazamide', 'ornidazole', 'pha00665752', 'capsaicin', 'lactobionic acid', 'flupentixol', 'sulfafurazole', 'pentetic acid', 'mifepristone', 'cefuroxime', 'probucol', 'trichostatin a', 'cantharidin', 'cefazolin', 'dropropizine', 'pf0137888300', 'indapamide', 'benzthiazide', 'protriptyline', 'propafenone', 'nacetyllaspartic acid', 'chlorzoxazone', 'pridinol', 'sulfamethoxazole', 'meprylcaine', 'carteolol', 'ratenolol', 'labetalol', 'ursolic acid', 'puromycin', 'fluvastatin', 'alfuzosin', 'furaltadone', 'mitoxantrone', 'ramipril', 'nizatidine', 'piromidic acid', 'propranolol', 'talampicillin', 'tracazolate', 'cyanocobalamin', 'bezafibrate', 'monocrotaline', 'velnacrine', 'amylocaine', 'flunisolide', 'tetramisole', 'h89', 'daunorubicin', 'dlalpha tocopherol', 'thioproperazine', 'cp32065001', 'esculin', 'chlorpropamide', 'guaifenesin', 'sitosterol', 'benzylpenicillin', 'alprenolol', '02974170002b', 'edrophonium chloride', 'benzethonium chloride', 'methyldopate', 'hnmpaam3', 'lorglumide', 'cp64552501', 'alexidine', 'prestwick689', '5114445', 'ketoprofen', 'midecamycin', 'nocodazole', 'nitrendipine', 'atropine', 'piribedil', 'butamben', 'guanfacine', 'spropranolol', 'nafcillin', 'lmethionine sulfoximine', 'nitrofural', 'ifosfamide', 'phenindione', 'nipecotic acid', 'prednisolone', 'carisoprodol', 'zimeldine', 'mebhydrolin', 'pempidine', 'deferoxamine', 'tetracycline', 'tropine', 'suramin sodium', '03166840000', 'doxazosin', '5255229', 'ceforanide', 'diperodon', 'flunixin', 'halcinonide', 'metolazone', 'mometasone', 'propofol', 'repaglinide', 'dlthiorphan', 'nialamide', 'molindone', 'trimethoprim', 'prestwick685', 'mebendazole', 'trifluridine', 'conessine', 'gefitinib', 'naproxen', 'clozapine', 'gemfibrozil', 'flunarizine', 'telenzepine', 'cyproheptadine', 'dilazep', 'epiandrosterone', 'diethylcarbamazine', 'hesperidin', 'decamethonium bromide', 'propantheline bromide', 'serotonin', 'metaraminol', 'methoxamine', 'arecoline', 'clindamycin', 'dizocilpine', 'ethambutol', 'miconazole', 'ritodrine', 'aminocaproic acid', 'liothyronine', 'stock1n28457', 'sulfaphenazole', 'canrenoic acid', 'betazole', 'mefenamic acid', 'bucladesine', 'lanatoside c', 'dipivefrine', 'prestwick972', 'meglumine', 'aminohippuric acid', 'nifurtimox', 'oxolinic acid', 'lidoflazine', 'mecamylamine', 'carbarsone', 'nifedipine', 'geldanamycin', 'pimethixene', 'lisinopril', 'sulfametoxydiazine', 'zuclopenthixol', 'dexibuprofen', 'sulfasalazine', 'trichlormethiazide', 'salsolinol', 'pentolonium', 'tubocurarine chloride', 'rifabutin', 'tyrphostin ag825', 'oxedrine', 'securinine', 'bephenium hydroxynaphthoate', 'quercetin', 'ronidazole', 'pirinixic acid', 'dacarbazine', 'flumetasone', 'tolbutamide', 'atropine oxide', 'vidarabine', 'niridazole', 'boldine', 'metoclopramide', 'todralazine', 'mepenzolate bromide', 'mestranol', 'promethazine', 'doxorubicin', 'sulfaguanidine', 'prestwick665', 'rottlerin', 'zardaverine', 'pipemidic acid', 'cefaclor', 'altizide', 'cefamandole', 'oxybutynin', 'adenosine phosphate', 'oxamniquine', 'etacrynic acid', 'quinisocaine', 'sb202190', 'buflomedil', 'citalopram', 'meropenem', 'rolitetracycline', 'flecainide', 'chloropyramine', 'fluspirilene', 'tetryzoline', 'ketoconazole', 'propylthiouracil', 'prenylamine', 'gw8510', 'hesperetin', 'vinpocetine', 'benserazide', '11deoxy1616dimethylprostaglandin e2', 'atropine methonitrate', 'vincamine', 'prestwick1085', 'dipyridamole', 'alcuronium chloride', 'betaescin', 'progesterone', 'digitoxigenin', 'naftopidil', 'clorgiline', 'sc58125', 'terguride', 'cinchocaine', 'torasemide', 'iocetamic acid', 'cyclopenthiazide', 'delsoline', 'berberine', 'fenbendazole', 'milrinone', 'moxisylyte', 'etilefrine', 'proadifen', 'lithocholic acid', 'spectinomycin', 'ascorbic acid', 'mesalazine', 'fluticasone', 'azlocillin', 'ranitidine', 'fenspiride', 'betahistine', 'alprostadil', 'trimetazidine', 'trimipramine', 'pioglitazone', 'pentetrazol', '3hydroxydlkynurenine', 'cefalonium', 'kinetin', 'etanidazole', 'ifenprodil', 'tiabendazole', 'alvespimycin', 'glimepiride', 'drofenine', 'mefloquine', 'neomycin', 'digoxigenin', 'gliclazide', 'dicoumarol', 'glycocholic acid', 'nabumetone', 'demeclocycline', 'pancuronium bromide', 'famprofazone', 'dydrogesterone', 'mepyramine', 'androsterone', 'lidocaine', 'danazol', 'diflunisal', 'verteporfin', 'amoxicillin', 'mepacrine', 'hydroflumethiazide', 'dorzolamide', 'cefoxitin', 'nomifensine', 'c75', 'clofazimine', 'carbenoxolone', 'disopyramide', 'benfluorex', 'nortriptyline', 'prazosin', 'propoxycaine', 'isoxsuprine', 'eucatropine', 'sanguinarine', 'valdecoxib', 'amiprilose', 'glafenine', 'cefoperazone', 'lm1685', 'colchicine', 'mianserin', 'nifenazone', 'tropicamide', 'tomatidine', 'propidium iodide', 'ly294002', 'salsolidin', 'thiocolchicoside', 'fenofibrate', 'prestwick920', 'citiolone', 'cyclizine', 'physostigmine', 'papaverine', 'retrorsine', 'clofibrate', 'quinostatin', 'risperidone', 'skimmianine', 'n6methyladenosine', 'florfenicol', 'nalidixic acid', 'sulfamethoxypyridazine', 'apomorphine', 'clioquinol', 'tetraethylenepentamine', 'clofilium tosylate', 'felodipine', 'cycloserine', 'pyrvinium', 'ioxaglic acid', '01750290000', 'levamisole', 'lobelanidine', '01983060000', 'succinylsulfathiazole', 'enilconazole', 'procyclidine', 'cortisone', 'amantadine', 'cytisine', 'famotidine', 'mercaptopurine', 'wortmannin', 'metformin', 'hemicholinium', 'sulfathiazole', 'adrenosterone', 'bacitracin', 'ellipticine', 'theophylline', 'pha00816795', 'aceclofenac', 'asiaticoside', 'budesonide', 'hymecromone', 'haloperidol', 'salbutamol', 'apramycin', 'phenformin', 'trioxysalen', 'benperidol', 'sulfacetamide', 'sulfamerazine', 'sulfinpyrazone', 'dioxybenzone', 'benzamil', 'oxamic acid', 'droperidol', 'harman', 'clenbuterol', 'mephenesin', 'benzonatate', 'methoxsalen', 'naftidrofuryl', 'rosiglitazone', 'methazolamide', 'zidovudine', 'diclofenac', 'cimetidine', 'megestrol', 'furosemide', 'tinidazole', 'aminophylline', 'ergocalciferol', 'norethisterone', 'iobenguane', 'sirolimus', 'dihydrostreptomycin', '45dianilinophthalimide', 'ginkgolide a', 'altretamine', 'cp69033401', 'homochlorcyclizine', 'aconitine', 'lomefloxacin', 'amprolium', 'metamizole sodium', 'monorden', 'cefotiam', 'spiperone', 'yohimbine', 'kawain', 'quinidine', 'flurbiprofen', 'lysergol', 'myosmine', 'trazodone', 'cefalexin', 'zaprinast', 'hycanthone', 'hexamethonium bromide', 'chlorprothixene', 'nicotinic acid', 'anabasine', 'methacholine chloride', 'bufexamac', 'dihydroergotamine', 'clonidine', 'nicardipine', 'monobenzone', 'methyldopa', 'alphaergocryptine', 'ciprofloxacin', 'amrinone', 'aminophenazone', 'hydrocotarnine', 'oxymetazoline', 'cloperastine', 'proglumide', 'loxapine', 'pha00851261e', 'glipizide', 'etoposide', 'meclozine', 'alfaxalone', 'butirosin', 'albendazole', 'alclometasone', 'harmaline', 'triamterene', 'xamoterol', 'ciclosporin', 'carbamazepine', 'naltrexone', 'gliquidone', 'vorinostat', 'ebselen', 'bepridil', 'solanine', 'metanephrine', 'etofylline', 'tonzonium bromide', '5109870', 'morantel', 'rescinnamine', 'triflusal', 'doxycycline', 'isoetarine', 'hecogenin', 'fluoxetine', 'ribostamycin', 'cay10397', 'selegiline', 'ambroxol', 'acetohexamide', 'dantrolene', 'sulfanilamide', 'ceftazidime', 'omeprazole', 'rolipram', 'dobutamine', 'tretinoin', 'diazoxide', 'natamycin', 'nordihydroguaiaretic acid', 'biotin', 'colforsin', 'sertaconazole', 'levonorgestrel', 'indometacin', 'meptazinol', 'chlorogenic acid', 'methylprednisolone', 'butacaine', 'phensuximide', 'alsterpaullone', 'phentolamine', 'ethosuximide', 'imidurea', 'cp944629', 'hydrastinine', 'pnu0230031', 'alverine', 'isosorbide', 'piperacetazine', 'pipenzolate bromide', '3aminobenzamide', 'karakoline', 'roxarsone', 'rimexolone', 'proxyphylline', 'zoxazolamine', 'prestwick860', 'triprolidine', 'acetylsalicylic acid', 'isoconazole', 'y27632', 'laudanosine', 'lynestrenol', 'ursodeoxycholic acid', 'carbachol', 'metrifonate', 'oxantel', 'pargyline', 'phenazopyridine', 'chlorcyclizine', 'ganciclovir', 'pnu0251126', 'xylazine', 'pyridoxine', 'chloramphenicol', 'lumicolchicine', 'trimethylcolchicinic acid', 'piperidolate', 'tetroquinone', 'sulindac', 'gabapentin', 'hyoscyamine', 'metyrapone', 'procaine', '16phenyltetranorprostaglandin e2', 'betamethasone', 'tacrine', 'amikacin', 'perhexiline', 'thioguanosine', 'isopropamide iodide', 'trifluoperazine', 'hydrastine hydrochloride', 'ticlopidine', 'clemizole', 'hydroxyzine', 'spaglumic acid', 'dexpanthenol', 'ionomycin', 'chlorhexidine', 'prestwick1100', 'abamectin', 'fenoprofen', 'bupivacaine', 'guanethidine', 'racecadotril', 'pimozide', 'fluorometholone', 'verapamil', 'homosalate', 'nicergoline', 'sulfapyridine', 'etomidate', 'colecalciferol', 'cefsulodin', 'iopanoic acid', 'latamoxef', 'meticrane', 'domperidone', 'norfloxacin', 'lobeline', 'terconazole', 'hexylcaine', 'estropipate', 'carbinoxamine', 'irinotecan', 'erythromycin', 'ketorolac', 'sisomicin', 'pnu0293363', 'fluphenazine', 'pirenperone', 'scopolamine noxide', 'sulpiride', 'benfotiamine', 'hydrocortisone', 'noscapine', '8azaguanine', 'fipexide', '2aminobenzenesulfonamide', 'methotrexate', 'harmine', 'naloxone', 'oxprenolol', 'ciprofibrate', 'napelline', 'doxylamine', 'amphotericin b', 'pararosaniline', 'medrysone', 'terfenadine', 'etiocholanolone', 'mephentermine', 'pronetalol', 'oxytetracycline', 'cinnarizine', 'prochlorperazine', 'sulfamethizole', 'tyloxapol', 'tamoxifen', 'hc toxin', 'nalbuphine', 'pyrantel', 'rofecoxib', 'idazoxan', 'halofantrine', 'urapidil', 'benzydamine', 'pentoxyverine', 'oxybuprocaine', 'minoxidil', 'memantine', 'pentamidine', 'chlortetracycline', 'nacetylmuramic acid', 'kanamycin', 'bcb000039', 'calmidazolium', 'prestwick984', 'flucytosine', 'corynanthine', 'epivincamine', 'atovaquone', '14chrysenequinone', 'letrozole', 'niclosamide', 'pirlindole', 'sulfadimidine', 'clomifene', 'prestwick559', 'amiloride', 'eldeline', 'antimycin a', 'orlistat', 'streptomycin', 'pseudopelletierine', 'tolfenamic acid', 'pha00846566e', 'oxyphenbutazone', 'spiradoline', 'artemisinin', 'methylergometrine', 'yohimbic acid', 'fenoterol', 'butyl hydroxybenzoate', 'novobiocin', 'fluorocurarine', 'scopolamine', 'ouabain', 'lansoprazole', 'naringin', 'corbadrine', 'epirizole', 'estradiol', 'bambuterol', 'phenylpropanolamine', 'oleandomycin', 'apigenin', 'oxetacaine', 'astemizole', 'ramifenazone', 'methylbenzethonium chloride', 'galantamine', 'sr95531', 'neostigmine bromide', 'etodolac', 'troglitazone', 'loperamide', 'dyclonine', 'dehydrocholic acid', 'mimosine', 'pyrazinamide', 'alphayohimbine', 'crotamiton', 'desoxycortone', 'glycopyrronium bromide', 'tridihexethyl', 'bromocriptine', 'imipramine', '26dimethylpiperidine', 'noretynodrel', 'trolox c', 'leflunomide', 'prestwick1083', 'bacampicillin', 'bisacodyl', 'fulvestrant', 'solasodine', 'zalcitabine', 'ipratropium bromide', 'minocycline', 'pinacidil', 'bemegride', 'ethionamide', 'ketanserin', 'piperlongumine', 'doxepin', 'flumequine', 'protoveratrine a', 'sodium phenylbutyrate', 'clotrimazole', 'promazine', 'denatonium benzoate', 'procainamide', 'cefepime', 'meclofenoxate', 'glibenclamide', 'niflumic acid', 'resveratrol', 'bromperidol', 'beclometasone', 'dexverapamil', 'dexamethasone', 'acepromazine', 'levodopa', 'picrotoxinin', 'metergoline', 'valproic acid', 'deptropine', 'chrysin', 'fluocinonide', 'sparteine', 'fusaric acid', 'oxaprozin', 'octopamine', 'ag013608', 'sr95639a', 'norcyclobenzaprine', 'azaperone', 'mevalolactone', 'ticarcillin', '4hydroxyphenazone', 'ioversol', 'naphazoline', 'procarbazine', 'calcium pantothenate', 'bupropion', 'cyclopentolate']","['verteporfin', 'ornidazole', 'allantoin']",[],"['colecalciferol', 'ciclosporin', 'methotrexate', 'prednisone', 'azathioprine', 'doxepin', 'cetirizine']",[],"['colecalciferol', 'ciclosporin', 'methotrexate', 'prednisone', 'azathioprine', 'doxepin', 'cetirizine']"
intellectual disability,HP_0001249,name,0.1,"['loperamide hydrochloride', 'larotrectinib', 'pyridoxine', 'thymopentin', 'paclitaxel', 'phenylephrine hydrochloride', 'fusidic acid', 'bexarotene', 'sulfatinib', 'gallic acid hydrate', 'benproperine phosphate', 'mk8353', 'tetracycline hydrochloride', 'flutamide', 'acetohexamide', 'fingolimod hydrochloride', 'indacaterol maleate', 'aprepitant', 'osimertinib mesylate', 'ritonavir', 'adagrasib', 'salicylic acid', 'voriconazole', '5fluorouracil', 'canagliflozin hemihydrate', 'irinotecan hydrochloride', 'aliskiren', 'neratinib maleate', 'almonertinib hydrochloride', 'rimonabant', 'nimesulide', '9ing41', 'pentagastrin', 'cp21r7', 'auranofin', 'sunitinib', 'mebendazole', 'mitoxantrone dihydrochloride', 'oxaprozin', 'goserelin acetate', 'gemfibrozil', 'mk3903', 'trimetrexate', 'folic acid']","['ketotifen', 'genistein', 'benfluorex', 'fluphenazine', 'trihexyphenidyl', 'sulfathiazole', 'letrozole', 'metronidazole', 'chlorpromazine', 'yohimbine', 'amikacin', 'sodium phenylbutyrate', 'promazine', 'gentamicin', 'alprostadil', 'trimipramine', 'guanabenz', 'iproniazid', 'haloperidol', 'probenecid', 'tretinoin', 'estrone', 'thiamphenicol', 'isocarboxazid', 'trimethoprim', 'diflunisal', 'furosemide', 'imipramine', 'lobeline', 'idoxuridine', 'podophyllotoxin', 'folic acid', 'benzathine benzylpenicillin']",['folic acid'],[],[],[],[]
mental depression,MONDO_0002050,synonym,0.1,"['azithromycin hydrate', 'belumosudil', 'artesunate', 'temuterkib', 'plicamycin', 'gallic acid', 'encorafenib', 'vilanterol', 'mk8353', 'tetracycline hydrochloride', 'methylprednisolone succinate', 'rverapamil hydrochloride', 'ckitin1', 'isocorydine', 'sodium salicylate', 'fenofibrate', 'sonidegib', 'anethole trithione', 'doxorubicin hydrochloride', 'γoryzanol', 'pemetrexed', 'anastrozole', 'abiraterone acetate', 'citalopram hydrobromide', 'mozavaptan', 'levobupivacaine hydrochloride', 'bimiralisib', 'riluzole hydrochloride', 'ulk101', 'gefitinib', 'tak901', 'benztropine mesylate', 'filgotinib', 'erk5in2', 'dorzolamide hydrochloride', 'cilostazol', 'raltitrexed', '4egi1', 'folic acid', 'irinotecan', 'glasdegib', 'lucanthone', 'larotrectinib', 'daptomycin', 'azd1390', 'thymopentin', 'lactate calcium', 'amsacrine', 'elimusertib hydrochloride', 'larotrectinib sulfate', 'clofarabine', 'docetaxel trihydrate', 'vemurafenib', 'rutin trihydrate', 'indacaterol maleate', 'adagrasib', 'erdafitinib', 'gemcitabine', 'bay1125976', 'ipatasertib', 'alpelisib', 'pemigatinib', 'fluvoxamine', 'ralimetinib dimesylate', 'adenine', 'abemaciclib', '9ing41', 'gsk1059615', 'lipoic acid', 'pentagastrin', 'dt061', 'thymol', 'finasteride', 'rosiglitazone', 'retinoic acid', 'xrk3f2', 'mitoxantrone dihydrochloride', 'pexidartinib hydrochloride', 'capmatinib', 'palbociclib', 'hydroxyurea', 'hitopk032', 'mk3903', 'menadione', 'vinblastine sulfate', 'rucaparib phosphate', 'sinomenine', 'tofacitinib citrate', 'penfluridol', 'binimetinib', 'cytarabine hydrochloride', 'chlorhexidine diacetate', 'clonidine hydrochloride', 'loperamide hydrochloride', 'altretamine', 'paclitaxel', 'imiquimod maleate', 'trametinib', 'sulfatinib', 'crizotinib', 'edoxaban tosylate monohydrate', 'erlotinib', 'dabrafenib', 'nvpbhg712', 'roxadustat', 'tranilast', 'minodronic acid', 'bi3406', 'orlistat', 'salicylic acid', 'ribociclib', 'sacubitrilvalsartan', 'tirabrutinib', 'ivermectin', 'rmc6236', 'balsalazide sodium hydrate', 'berbamine', 'ferulic acid', 'aliskiren', 'phenytoin sodium', 'ataluren', 'neratinib maleate', 'almonertinib hydrochloride', 'homoharringtonine', 'doxycycline monohydrate', 'belzutifan', 'bestatin', 'pitavastatin calcium', 'sildenafil', 'meloxicam', 'volasertib', 'pasireotide acetate', 'azd8055', 'lthyroxine sodium salt pentahydrate', 'relugolix', 'ornidazole', 'macitentan', 'palmatine chloride', 'triamcinolone', 'pentamidine isethionate', 'entecavir monohydrate', 'ponatinib', 'posaconazole', 'methylthiouracil', 'canagliflozin', 'phenylephrine hydrochloride', 'trametinib dmso_tf solvate', 'epirubicin hydrochloride', 'fusidic acid', 'nevirapine', 'pralsetinib', 'sbi0640756', 'venetoclax', 'dapagliflozin 2s12propanediol hydrate', 'benproperine phosphate', 'regorafenib', 'idarubicin hydrochloride', 'acetohexamide', 'tolmetin', 'fingolimod hydrochloride', 'cobimetinib', 'apalutamide', 'scrizotinib', 'allopurinol', 'sapanisertib', 'verapamil', 'quinidine 15 dihydroquinidine', 'torkinib', 'procainamide hydrochloride', 'vitamin k4', 'cabozantinib smalate', 'lb100', 'rifaximin', 'everolimus', 'monocrotaline', 'tirabrutinib hydrochloride', 'verteporfin', 'hydroxyfasudil', 'goserelin acetate', 'olaparib', 'pyridoxine hydrochloride', 'elagolix sodium', 'ligustrazine', 'sivelestat sodium tetrahydrate', 'tak733']","['dihydrostreptomycin', 'fulvestrant', 'isotretinoin', 'amantadine', 'debrisoquine', 'propantheline bromide', 'isoxsuprine', 'paclitaxel', 'pirenperone', '10methoxyharmalan', 'aconitine', 'indapamide', 'azapropazone', 'flumequine', 'myosmine', 'guanadrel', 'bacitracin', 'stachydrine', 'azathioprine', 'ribavirin', 'thiamine', 'methocarbamol', 'ly294002', 'rilmenidine', '6benzylaminopurine', 'adenosine phosphate', 'pimethixene', 'butacaine', 'cobalt chloride', 'ramipril', 'tetracycline', 'dexamethasone', 'sulfamethoxypyridazine', 'ricinine', 'lidocaine', 'isoflupredone', 'felbinac', 'cp32065001', 'chlorphenesin', 'oxaprozin', 'etoposide', 'pha00745360', 'dapsone', 'prilocaine', 'lovastatin', 'cyclopentolate', 'chloropyrazine']",['paclitaxel'],['fluvoxamine'],['ribavirin'],[],"['fluvoxamine', 'ribavirin']"
