"","exp_id","cmap_score","p","q","subset_comparison_id","analysis_id","name","concentration","duration","cell_line","array_platform","vehicle","vendor","vendor_catalog_id","vendor_catalog_name","drug_concept_id","cas_number","DrugBank.ID","valid"
"238",2329,-0.355028685704554,0,0,"MSE_endo","cmap","pimozide",8.6e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","308","Pimozide [2062-78-4]","C0031935","2062-78-4","DB01100",1
"239",5753,-0.35432994299549,0,0,"MSE_endo","cmap","milrinone",1.9e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","1065","Milrinone [78415-72-2]","C0600487","78415-72-2","DB00235",1
"240",2200,-0.352066967912908,0,0,"MSE_endo","cmap","fluvastatin",9.2e-06,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","859","Fluvastatin sodium salt [93957-55-2]","C0082608","93957-55-2","DB01095",1
"241",2273,-0.351304487896927,0,0,"MSE_endo","cmap","ursodeoxycholic acid",1.02e-05,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","958","Urosiol [128-13-2]","NULL","128-13-2","DB01586",1
"242",5997,-0.348410297570895,0,0,"MSE_endo","cmap","chlorzoxazone",2.36e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","163","Chlorzoxazone [95-25-0]","C0008296","95-25-0","DB00356",1
"243",1278,-0.346720019194659,0,0,"MSE_endo","cmap","ivermectin",4.6e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","156","Ivermectin [70288-86-7]","C0022322","70288-86-7","DB00602",1
"244",5831,-0.344089108879572,0,0,"MSE_endo","cmap","phenindione",1.8e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","538","Phenindione [83-12-5]","C0031406","83-12-5","DB00498",1
"245",1335,-0.343993024768397,0,0,"MSE_endo","cmap","hyoscyamine",1.38e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","233","Hyoscyamine (L) [101-31-5]","C0004261","101-31-5","DB00424",1
"246",172,-0.34391751477128,0,0,"MSE_endo","cmap","deferoxamine",1e-04,6,"PC3","HG-U133A","medium","Sigma-Aldrich","D-9533","deferoxamine mesylate salt","C0011145","NULL","DB00746",1
"247",2875,-0.343016833319216,0,0,"MSE_endo","cmap","quinethazone",1.38e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","1050","Quinethazone [73-49-4]","C0164608","73-49-4","DB01325",1
"248",3881,-0.34157700526952,0,0,"MSE_endo","cmap","bezafibrate",1.1e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","378","Bezafibrate [41859-67-0]","C0005330","41859-67-0","DB01393",1
"249",2317,-0.339435325278857,0,0,"MSE_endo","cmap","clotrimazole",1.16e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","267","Clotrimazole [23593-75-1]","C0009074","23593-75-1","DB00257",1
"250",3876,-0.337754464164681,0,0,"MSE_endo","cmap","clomifene",6.6e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","397","Clomiphene citrate (Z,E) [50-41-9]","APRD00880","50-41-9","DB00882",1
"251",4869,-0.336517393750339,0,0,"MSE_endo","cmap","mefloquine",9.6e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","126","Mefloquine hydrochloride [51773-92-3]","C0282398","51773-92-3","DB00358",1
"252",2211,-0.336452881499775,0,0,"MSE_endo","cmap","nicotinic acid",3.24e-05,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","881","Niacin [59-67-6]","C0772043","59-67-6","DB00627",1
"253",1793,-0.336260784485456,0,0,"MSE_endo","cmap","procainamide",1.48e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","337","Procainamide hydrochloride [614-39-1]","C0033216","614-39-1","DB01035",1
"254",1087,-0.33575517408872,0,0,"MSE_endo","cmap","hydroflumethiazide",1.2e-05,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","13","Hydroflumethiazide [135-09-1]","C0020273","135-09-1","DB00774",1
"255",2254,-0.335483705710556,0,0,"MSE_endo","cmap","fluspirilene",8.4e-06,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","906","Fluspirilen [1841-19-6]","C0016383","1841-19-6","DB04842",1
"256",4038,-0.332228662013197,0,0,"MSE_endo","cmap","cefalexin",1.1e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","358","Cephalexin monohydrate [23325-78-2]","NULL","23325-78-2","DB00567",1
"257",5036,-0.331602948702744,0,0,"MSE_endo","cmap","orlistat",1e-05,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","O4139","Orlistat","C0076275","NULL","DB01083",1
"258",4036,-0.330846101353254,0,0,"MSE_endo","cmap","phenoxybenzamine",1.18e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","944","Phenoxybenzamine hydrochloride [63-92-3]","C0242430","63-92-3","DB00925",1
"259",4378,-0.330325302506095,0,0,"MSE_endo","cmap","azathioprine",1.44e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","94","Azathioprine [446-86-6]","C0887732","446-86-6","DB00993",1
"260",2594,-0.329854434952588,0,0,"MSE_endo","cmap","vidarabine",1.5e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","768","Vidarabine [5536-17-4]","C0042646","5536-17-4","DB00194",1
"261",5201,-0.328852999700211,0,0,"MSE_endo","cmap","benzthiazide",9.2e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","824","Benzthiazide [91-33-8]","C0053245","91-33-8","DB00562",1
"262",5517,-0.326700384270021,0,0,"MSE_endo","cmap","geldanamycin",1e-06,6,"MCF7","HT_HG-U133A","DMSO","MP Biomedicals","195994","geldanamycin","EXPT01571","NULL","DB02424",1
"263",4423,-0.325233232920108,0,0,"MSE_endo","cmap","crotamiton",1.96e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","951","Crotamiton [483-63-6]","C0056519","483-63-6","DB00265",1
"264",4030,-0.324618757683312,0,0,"MSE_endo","cmap","alfuzosin",9.4e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","322","Alfuzosin hydrochloride [81403-68-1]","C0051150","81403-68-1","DB00346",1
"265",1539,-0.324301319514516,0,0,"MSE_endo","cmap","phenformin",1.66e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","179","Phenformin hydrochloride [834-28-6]","C0770237","834-28-6","DB00914",1
"266",1932,-0.320431647038045,0,0,"MSE_endo","cmap","atropine",5.8e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","565","Atropine sulfate monohydrate [5908-99-6]","C0004259","5908-99-6","DB00572",1
"267",3878,-0.319681481004561,0,0,"MSE_endo","cmap","amoxapine",1.28e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","102","Amoxapine [14028-44-5]","C0002644","14028-44-5","DB00543",1
"268",4488,-0.318737245271782,0,0,"MSE_endo","cmap","oxytetracycline",8e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","307","Oxytetracycline dihydrate [6153-64-6]","C0030092","6153-64-6","DB00595",1
"269",2057,-0.315592252473244,0,0,"MSE_endo","cmap","prenylamine",9.6e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","560","Prenylamine lactate [69-43-2]","C0033059","69-43-2","DB04825",1
"270",2475,-0.312311314086784,0,0,"MSE_endo","cmap","liothyronine",6.2e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","853","Liothyronine [6893-02-3]","C0041014","6893-02-3","DB00279",1
"271",3927,-0.305705346191354,0,0,"MSE_endo","cmap","flufenamic acid",1.42e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","203","Flufenamic acid [530-78-9]","C0016282","530-78-9","DB02266",1
"272",899,-0.305074050282556,0,0,"MSE_endo","cmap","fluphenazine",1e-05,6,"MCF7","HT_HG-U133A","DMSO","Sigma-Aldrich","F8548","fluphenazine dihydrochloride","C0700567","NULL","DB00623",1
"273",4985,-0.302450795387083,0,0,"MSE_endo","cmap","ranitidine",1.14e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","201","Ranitidine hydrochloride [66357-59-3]","C0139919","66357-59-3","DB00863",1
"274",6069,-0.301849419090059,0,0,"MSE_endo","cmap","pioglitazone",1e-05,6,"PC3","HT_HG-U133A","DMSO","LKT Laboratories","P6594","pioglitazone HCl","C0872972","NULL","DB01132",1
"275",2028,-0.289139225653455,0,0,"MSE_endo","cmap","mycophenolic acid",1.24e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","556","Mycophenolic acid [24280-93-1]","C0026933","24280-93-1","DB01024",1
"276",1085,-0.28886490227831,0,0,"MSE_endo","cmap","imipramine",1.26e-05,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","72","Imipramine hydrochloride [113-52-0]","C0020934","113-52-0","DB00458",1
"277",515,-0.288598538069534,0,0,"MSE_endo","cmap","vorinostat",1e-05,6,"PC3","HT_HG-U133A","DMSO","BioVision","1604-1","SAHA","MMS_422","NULL","DB02546",1
"278",4800,-0.288404943461319,0,0,"MSE_endo","cmap","trifluridine",1.36e-05,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","1056","Trifluridine [70-00-8]","C0040987","70-00-8","DB00432",1
"279",2736,-0.288283187742451,0,0,"MSE_endo","cmap","prilocaine",1.56e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","199","Prilocaine hydrochloride [1786-81-8]","C0008846","1786-81-8","DB00750",1
"280",5577,-0.283635477964229,0,0,"MSE_endo","cmap","triprolidine",1.28e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","262","Triprolidine hydrochloride [550-70-9]","C0242525","550-70-9","DB00427",1
"281",1969,-0.280209557802012,0,0,"MSE_endo","cmap","diflorasone",8e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","619","Diflorasone Diacetate [33564-31-7]","C0304612","33564-31-7","DB00223",1
"282",639,-0.279479254914904,0,0,"MSE_endo","cmap","nalbuphine",1.02e-05,6,"HL60","HG-U133A","DMSO","Prestwick Chemical","118","Nalbuphine hydrochloride [23277-43-2]","C0600099","23277-43-2","DB00844",1
"283",5763,-0.277817054755274,0,0,"MSE_endo","cmap","estriol",1.38e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","1096","Estriol [50-27-1]","C0059648","50-27-1","DB04573",1
"284",2847,-0.272559887124857,0,0,"MSE_endo","cmap","flecainide",8.4e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","735","Flecainide acetate [54143-56-5]","C0086303","54143-56-5","DB01195",1
"285",4269,-0.268846541866159,0,0,"MSE_endo","cmap","perhexiline",1.02e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","286","Perhexiline maleate [6724-53-4]","C0070413","6724-53-4","DB01074",1
"286",772,-0.253497233057869,0,0,"MSE_endo","cmap","loperamide",7.8e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","144","Loperamide hydrochloride [34552-83-5]","C0023992","34552-83-5","DB00836",1
"287",3630,-0.244238279801522,0,0,"MSE_endo","cmap","meclozine",8.6e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","457","Meclozine dihydrochloride [1104-22-9]","NULL","1104-22-9","DB00737",1
"288",527,-0.236711886358579,0,0,"MSE_endo","cmap","troglitazone",1e-05,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","T2573","troglitazone","C0245514","NULL","DB00197",1
"289",3905,-0.215552801666561,0,0,"MSE_endo","cmap","ciclopirox",1.5e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","541","Ciclopirox ethanolamine [41621-49-2]","C0126169","41621-49-2","DB01188",1
