"","logFC","AveExpr","t","P.Value","adj.P.Val","B","probe.id"
"54443_at",2.11378735038568,6.49921199196662,8.73544583023702,1.65271494469301e-11,2.36908417964253e-10,16.0409192579974,"54443_at"
"11197_at",2.10590334352529,6.73598681753351,4.92717004143034,1.02004979355785e-05,1.94170615846474e-05,2.92317218708909,"11197_at"
"7538_at",-2.10266102347737,10.1270980255913,-7.42676047584938,1.57587188304814e-09,8.7055446743145e-09,11.5391549842896,"7538_at"
"83540_at",2.09881825761992,6.74137659799174,9.28194948252995,2.57752626254931e-12,5.78721002051119e-11,17.8768089295221,"83540_at"
"3832_at",2.07836427710851,6.51226855561033,8.00219183868405,2.09106892565617e-10,1.69570292451073e-09,13.5335192423843,"3832_at"
"23234_at",2.06030697568481,7.76606191076135,10.3963862455037,6.46898015912778e-14,4.26079066172262e-12,21.5149794033619,"23234_at"
"4001_at",2.02386193764382,8.38048309857811,10.9129237802059,1.23430636730422e-14,1.34486870360956e-12,23.1484172846143,"4001_at"
"8564_at",2.02144824847867,8.76237486918288,5.34357170395861,2.44050246991062e-06,5.23468613546065e-06,4.31751839818624,"8564_at"
"23770_at",-2.01683408270415,7.15684109770178,-10.916447502067,1.22057835345198e-14,1.34151947822658e-12,23.1594402864558,"23770_at"
"155465_at",2.01291141613001,8.24189040470207,5.52367312212754,1.30493499552031e-06,2.96772382016633e-06,4.92962667430875,"155465_at"
"9787_at",2.00955928963181,7.16845316469184,7.18667671670038,3.67880567953356e-09,1.77393256919881e-08,10.7026101331006,"9787_at"
"727897_at",-2.004808262105,7.39273269997103,-5.17497458369072,4.36880544672003e-06,8.89657130635382e-06,3.7491113450304,"727897_at"
"401190_at",2.00158645477039,5.20387603614557,8.06748712035907,1.66508251602817e-10,1.41899534307095e-09,13.7585475323206,"401190_at"
"9383_at",1.99895187951859,7.39846216212693,7.98960958080202,2.1849836315578e-10,1.75863279798939e-09,13.4901224831186,"9383_at"
"9592_at",-1.96732150090574,11.3722686370313,-10.8517590224671,1.49915161514958e-14,1.51199782910805e-12,22.9568188755969,"9592_at"
"51473_at",1.96333577121556,7.9053061368919,7.90127264465599,2.97537701061328e-10,2.25231421601635e-09,13.1851436239365,"51473_at"
"AFFX-HUMRGE/M10098_M_at",1.95556653964338,11.0974677696759,8.44461886267691,4.49685673593595e-11,5.19535326446204e-10,15.0518880006232,"AFFX-HUMRGE/M10098_M_at"
"983_at",1.90897557407953,8.29786239091063,9.7263654132106,5.82612701504673e-13,1.97586731417578e-11,19.3455598251711,"983_at"
"2146_at",1.90518195064784,7.37577959769718,8.84641411191666,1.13046406068586e-11,1.75092179884768e-10,16.4161835668148,"2146_at"
"201283_at",1.90027010778697,5.38813813307071,9.63630786165792,7.8606356242451e-13,2.43596460101417e-11,19.0497835500233,"201283_at"
"9493_at",1.88523058318046,5.63954904525989,8.01764151249342,1.98128628514708e-10,1.63012869424066e-09,13.5867908453333,"9493_at"
"55872_at",1.88043704930718,7.63347994926425,6.97261592906272,7.84685853609647e-09,3.34377054822967e-08,9.95553582232607,"55872_at"
"85457_at",1.86232337055259,7.79030400223511,9.36439877177646,1.9527909412474e-12,4.72787737935039e-11,18.1510045912928,"85457_at"
"29982_at",1.8585759085053,6.31242916475595,9.10444747988642,4.69699468982163e-12,9.05962704579155e-11,17.2839611730701,"29982_at"
"203427_at",1.85727395157999,5.78170493022008,10.1234784791192,1.57316862318413e-13,7.80046598894933e-12,20.6380948811036,"203427_at"
"55165_at",1.85509908772152,7.04119549404812,8.19941328830707,1.05191419203937e-10,1.0008086534944e-09,14.2122566113625,"55165_at"
"25975_at",1.85301920199235,8.83360576772786,9.09537093769326,4.84380017696851e-12,9.2470086509807e-11,17.2535544283519,"25975_at"
"114876_at",1.84898392673792,8.50635997648783,10.7894114785902,1.82857780549694e-14,1.71034647341549e-12,22.7610081053009,"114876_at"
"83690_at",1.84430707115758,8.43735219106193,7.80942085252475,4.10411668294034e-10,2.88796723233768e-09,12.8674961277701,"83690_at"
"2346_at",1.84338181168903,6.79652190240564,8.08818598793222,1.54918339440704e-10,1.34463867165397e-09,13.8298188077038,"2346_at"
"79184_at",1.83904221324984,7.22120426364398,10.7914448910418,1.816755596044e-14,1.71034647341549e-12,22.767402371471,"79184_at"
"57103_at",1.83858587766844,6.8299428320156,10.8921192031476,1.31860657016889e-14,1.40408310169122e-12,23.0833024164677,"57103_at"
"64151_at",1.83739083152046,6.73336356959652,8.07919865834623,1.59847433239829e-10,1.37923960509042e-09,13.7988770485565,"64151_at"
"29070_at",1.83520595036038,6.75681819215024,7.88595053177612,3.13924268624187e-10,2.34344924143508e-09,13.1321926114508,"29070_at"
"10125_at",1.83323196571128,6.99520197769294,7.14986384606833,4.19029286939033e-09,1.97364817513432e-08,10.5741936794437,"10125_at"
"10562_at",1.83158945025419,6.5918040537953,3.41568983475483,0.00129840429406133,0.00179681891363007,-1.7311080065779,"10562_at"
"92747_at",-1.8263011317065,6.1968513149006,-3.78859365884264,0.000420078679667839,0.000616749689959576,-0.661544488813764,"92747_at"
"4316_at",1.81672839648136,11.5777949359415,3.82672906570298,0.000373188307269057,0.000552061044709999,-0.548709216650921,"4316_at"
"51203_at",1.81416618733682,8.05410101277505,8.20853689177964,1.01908111276081e-10,9.77745082613233e-10,14.2435848369591,"51203_at"
"2149_at",1.80912297801827,6.89609306726932,6.3110025663587,8.17934316134776e-08,2.53128365790977e-07,7.64716647172009,"2149_at"
"347_at",-1.80450073818269,8.59826486814101,-6.98624037524996,7.47724744142732e-09,3.21502805604948e-08,10.0031055597595,"347_at"
"79959_at",1.79931982472513,5.93993402124037,11.4609838527076,2.20927431255029e-15,4.08801326972486e-13,24.8430217045715,"79959_at"
"64149_at",1.79501094338247,6.12869082844822,11.6200957037547,1.35044580044068e-15,2.76625317762269e-13,25.3274603559366,"64149_at"
"55329_at",1.78930983419042,6.38132037766278,8.605755845191,2.58003917635414e-11,3.3662116234674e-10,15.6008384340428,"55329_at"
"1059_at",-1.78780012835591,7.97028486910422,-9.14515140136326,4.09191131577119e-12,8.09842622147412e-11,17.4202123432285,"1059_at"
"57552_at",1.78290459999858,6.00321290544789,6.59495647794102,2.99161264410984e-08,1.05183991421122e-07,8.63691774157567,"57552_at"
"126393_at",-1.78182554392577,6.88439265380006,-9.45808443833882,1.425868557969e-12,3.72952938993434e-11,18.4616379508067,"126393_at"
"56992_at",1.77130125896997,6.43290486784424,7.60916515351332,8.28997747413506e-10,5.11635729376868e-09,12.1732549362621,"56992_at"
"53340_at",1.77105634200577,7.49851900249569,8.24764818271588,8.89622692780347e-11,8.78218372959645e-10,14.3778094683461,"53340_at"
"121457_at",1.76752538546665,6.13343059100984,11.9684422184029,4.6496391888397e-16,1.43286040263784e-13,26.3761356657357,"121457_at"
"2888_at",1.76544617902615,5.49567603500916,7.3082209152646,2.39433113541046e-09,1.23198892182235e-08,11.1263480443791,"2888_at"
"54841_at",1.76300503235291,7.11476774154692,9.82507620084554,4.20027781446224e-13,1.56718562388788e-11,19.6686428336787,"54841_at"
"5534_at",1.76013496195856,6.82471381652571,13.8012065105807,2.1989722670447e-18,4.83084075081465e-15,31.6250384288942,"5534_at"
"84078_at",1.7591071760132,6.19352898008904,11.0954003462887,6.93094513826695e-15,9.21905715664028e-13,23.7170825231638,"84078_at"
"56547_at",1.75860435087972,10.2653280042579,3.41076691613112,0.00131740016088576,0.00182199884515454,-1.74479172149621,"56547_at"
"29889_at",1.75166952632094,7.09619271521658,8.30616549828297,7.2615585200655e-11,7.48218132419627e-10,14.5784048339292,"29889_at"
"891_at",1.7501524481298,7.83736162326157,7.23051342920852,3.15070470906757e-09,1.55104626917905e-08,10.8554850093784,"891_at"
"23136_at",1.74985061726019,6.49001526826702,9.41005514728949,1.67511179806852e-12,4.2409423483712e-11,18.3025119356321,"23136_at"
"109864269_at",1.74836276105422,7.21645625611896,8.00149213470405,2.09618328256791e-10,1.69917761615042e-09,13.5311062196237,"109864269_at"
"84455_at",1.7478629147433,6.5083556890144,10.5744862754547,3.64029140703226e-14,2.84609653365072e-12,22.0821038883648,"84455_at"
"5352_at",1.74685168570982,7.48736775392407,9.97731114658746,2.54161026955141e-13,1.09145376858472e-11,20.1645955193289,"5352_at"
"100505967_at",1.74501310425136,6.05718063290726,4.48701024278623,4.46848582060213e-05,7.58158399314288e-05,1.49052640132183,"100505967_at"
"80006_at",1.74162075224258,5.39457558525812,8.33209915098828,6.63730986479476e-11,6.99735745087266e-10,14.6672153017528,"80006_at"
"51157_at",-1.73987214450072,9.55493794579496,-8.00130947076018,2.09752050105809e-10,1.69958900093646e-09,13.530476273005,"51157_at"
"11234_at",1.73964021095339,6.50341306798864,9.24288978059761,2.94052597360246e-12,6.33372597721061e-11,17.7466469443898,"11234_at"
"5589_at",-1.73878243658616,10.1286267514842,-10.7911953435653,1.81820228299766e-14,1.71034647341549e-12,22.7666176740368,"5589_at"
"7272_at",1.73863482659499,6.39879882406863,7.66535771601241,6.80408898011946e-10,4.37323372038804e-09,12.3682815079891,"7272_at"
"10112_at",1.73490278790973,8.67359711145303,5.90133809579026,3.47412264503917e-07,9.09791974699339e-07,6.22639316669333,"10112_at"
"55120_at",1.72526169230183,8.87203650746301,9.00756008087399,6.52667304621747e-12,1.15451097304593e-10,16.958934416825,"55120_at"
"8815_at",-1.72499981281652,11.2263254565755,-11.1558200622227,5.73078881744034e-15,8.01358858584215e-13,23.9043979049805,"8815_at"
"2162_at",1.71910429145826,9.53505618952359,6.98648828413448,7.47068612586596e-09,3.2135559555279e-08,10.003971115911,"2162_at"
"122553_at",1.71880353134085,7.05242660125116,7.93026753952333,2.68844924657887e-10,2.08126206980051e-09,13.2853041745701,"122553_at"
"6016_at",1.71294096127348,6.73014498574513,11.8602526321679,6.46408520826114e-16,1.78932866764894e-13,26.052191214696,"6016_at"
"9397_at",1.71192142610211,6.83231087350334,9.9247623272344,3.02190667510637e-13,1.21612448591117e-11,19.9937215978919,"9397_at"
"81555_at",1.71167379562519,8.18803376486451,10.7854114413643,1.85206174745391e-14,1.71806879968638e-12,22.7484280084372,"81555_at"
"55153_at",1.70886733683961,8.17305459728709,12.1876224925476,2.39634924428091e-16,8.92487598542732e-14,27.0275661802037,"55153_at"
"7033_at",-1.70853083873666,8.09043992274158,-4.59385718737358,3.1341443512234e-05,5.46753644102029e-05,1.83369890129103,"7033_at"
"730102_at",1.70534405458496,6.0536112808593,7.93974268176396,2.60085211562156e-10,2.02955637091017e-09,13.3180233361227,"730102_at"
"11179_at",1.70367958361021,6.36290446893818,12.5404021134967,8.35323223307901e-17,4.50283181743133e-14,28.0624548253334,"11179_at"
"64431_at",1.70364398190208,7.21162117856879,8.90279551317652,9.32517916452434e-12,1.50739105009289e-10,16.6063811329867,"64431_at"
"1012_at",1.69867417214042,7.19823151833233,5.65930338710155,8.12486597368436e-07,1.93770816864537e-06,5.39348889541973,"1012_at"
"57678_at",1.69667364360598,6.37823888791,15.1919035775923,4.93747621663587e-20,3.37130876071897e-16,35.325349467933,"57678_at"
"6674_at",1.69291480155608,5.68803887883354,6.92241839317961,9.37371605086333e-09,3.88372167447177e-08,9.78025745097959,"6674_at"
"493869_at",1.69240082253472,8.76731205098882,10.0998712872618,1.69959942393484e-13,8.26949990495994e-12,20.5618009210665,"493869_at"
"51809_at",1.69163091831895,8.86893708780743,7.53466460038403,1.07746540535418e-09,6.3696396430808e-09,11.9144466790585,"51809_at"
"2635_at",1.68953119864863,8.24137191649692,6.59507049592194,2.99040399751201e-08,1.05159545897057e-07,8.63731562654442,"2635_at"
"55643_at",-1.68803217160917,8.36499630289569,-10.3916297231975,6.5694367273116e-14,4.28929669855935e-12,21.4997772382732,"55643_at"
"6241_at",1.68739063782771,9.25698346460821,6.42909511142398,5.38434010116696e-08,1.74929139781608e-07,8.05846197088783,"6241_at"
"4675_at",1.68564812412771,8.30334056529443,8.46506039568785,4.19028534640437e-11,4.93014388487922e-10,15.1216550032545,"4675_at"
"3099_at",1.68514153199507,7.04254752967112,7.8518636077135,3.53709744367207e-10,2.56928737716946e-09,13.0143396053758,"3099_at"
"7184_at",1.68121305280865,9.48463471251032,6.64971740309771,2.46385073764421e-08,8.90586174517453e-08,8.82804328873991,"7184_at"
"26145_at",-1.67918219597732,7.79790969543728,-11.183764244489,5.24917177222742e-15,7.51916325750395e-13,23.9908668837453,"26145_at"
"55783_at",1.67814314253199,7.7297839013289,9.55588579101393,1.0279293232302e-12,2.93594757275423e-11,18.7848445117467,"55783_at"
"8836_at",1.67807963645346,8.05563103593974,9.09258864315403,4.88972231882052e-12,9.30000668326086e-11,17.2442318822937,"8836_at"
"92304_at",-1.67739248320279,7.16367207493473,-6.2585799137761,9.84629116810381e-08,2.98007429502717e-07,7.4647837781858,"92304_at"
"10283_at",1.67700805811575,7.48616547785657,12.6540490920919,5.9687850528231e-17,3.49327408634367e-14,28.392271593559,"10283_at"
"10464_at",1.67559916759918,7.10900625409768,8.44475997844632,4.49466471724144e-11,5.19535326446204e-10,15.0523697540942,"10464_at"
"115106_at",1.6736781086061,8.25494552191633,9.54957912246947,1.04981614175769e-12,2.97022566958075e-11,18.7640361191171,"115106_at"
"92154_at",-1.67334300953098,6.3503927295171,-11.5527416013708,1.66263360472132e-15,3.27474872683765e-13,25.12280710039,"92154_at"
"93663_at",1.67079345556663,7.4652569654333,11.7805899832719,8.24680858106906e-16,1.96427473226301e-13,25.8126526611943,"93663_at"
"85403_at",1.67044102499732,6.71880746106736,9.03800302972769,5.88510185489587e-12,1.06681793270519e-10,17.0611675491673,"85403_at"
"9801_at",1.66800944852563,6.39285036891005,11.6564966463457,1.20717642143791e-15,2.57581268924314e-13,25.4378090454933,"9801_at"
"58485_at",-1.66620990901854,9.73737625437821,-8.06428098706536,1.68379925825462e-10,1.43175359095424e-09,13.7475052562024,"58485_at"
"7529_at",1.66337060126155,10.6059758122653,9.50719615929141,1.20963839549631e-12,3.26029380175612e-11,18.6240768151684,"7529_at"
"23594_at",1.66239207365915,8.34340898527034,8.19360175134825,1.07338129582365e-10,1.01463509292348e-09,14.1922978406387,"23594_at"
"5348_at",-1.65985073501188,8.15452208191254,-4.85816378734616,1.28926959719557e-05,2.40632331926689e-05,2.69544627464257,"5348_at"
"23398_at",1.65910195071863,7.22253299889889,7.12283449408538,4.61071224571637e-09,2.1337989249041e-08,10.4798865882604,"23398_at"
"9015_at",1.65789875607386,5.32973554972888,9.30494846270598,2.38530516576602e-12,5.48379248210451e-11,17.9533713301715,"9015_at"
"64854_at",1.65776581335118,6.51074103368044,11.0820103045821,7.22970692196388e-15,9.49316131984027e-13,23.6755044337244,"64854_at"
"1844_at",-1.65426884312265,8.4465345049733,-5.4998006718787,1.41814799582006e-06,3.20067690021795e-06,4.84822666094267,"1844_at"
"10196_at",1.65237138766668,6.73914735450816,9.08492255678245,5.0185383222297e-12,9.4833707557706e-11,17.2185411068971,"10196_at"
"6522_at",-1.64876469141223,7.97173639350179,-12.2049343548207,2.27471780616603e-16,8.62876287805647e-14,27.0787427035727,"6522_at"
"23075_at",1.64685184444006,6.4453249759383,7.64983654236609,7.18549459483603e-10,4.57116144436851e-09,12.314428681966,"23075_at"
"2271_at",1.64272864845479,7.25593792786974,9.86002689267549,3.74182703265471e-13,1.41939972105369e-11,19.7827555039075,"2271_at"
"9451_at",1.64220362772777,8.23431687608032,8.11416665429603,1.41512494214298e-10,1.24838153810753e-09,13.91923229384,"9451_at"
"151246_at",1.64107444583487,6.95978748996968,9.09844099496751,4.79363337786769e-12,9.17689589834036e-11,17.2638402146393,"151246_at"
"11147_at",-1.640871256012,7.55390145530206,-7.99031391629835,2.17961603935795e-10,1.75569229060984e-09,13.4925520551739,"11147_at"
"8910_at",1.64054598067666,7.68973197241193,8.25257555236515,8.74533279334468e-11,8.67083237845461e-10,14.3947109434904,"8910_at"
"972_at",-1.63885768699668,9.70637977788797,-8.56423264698839,2.97648044869113e-11,3.76591880858487e-10,15.4596042396055,"972_at"
"3357_at",1.63798825403684,7.85496741402284,5.63728185003266,8.77566149734414e-07,2.07196747384428e-06,5.31802036297654,"3357_at"
"55591_at",1.63258273390776,7.14728450680365,8.4726757741477,4.08153486582076e-11,4.82714550759078e-10,15.1476369501972,"55591_at"
"28998_at",1.63223042990031,8.28337930633952,8.37062765367516,5.80819962480529e-11,6.29498206955087e-10,14.7990540440085,"28998_at"
"81876_at",-1.63201003030301,9.1362553273619,-7.51414812338939,1.1581868960549e-09,6.76098614385539e-09,11.8431288426518,"81876_at"
"89887_at",-1.6315995597512,6.55637003977133,-8.64263491797591,2.27274868812956e-11,3.05078532946566e-10,15.7261427024582,"89887_at"
"5366_at",1.6308458410777,7.36440240408677,6.17789768723627,1.30969425460081e-07,3.82652647428939e-07,7.18436259838372,"5366_at"
"7368_at",1.63034582039878,6.81385596803094,9.04072396256675,5.83095343697862e-12,1.0588763315875e-10,17.0703002203568,"7368_at"
"10987_at",1.63000617069373,9.47915780443711,9.76238871317824,5.16968168526768e-13,1.82979686970966e-11,19.4636007099146,"10987_at"
"6731_at",1.62991678652296,8.3382141520324,10.5892970162592,3.47095479403296e-14,2.74800383895301e-12,22.1290811116869,"6731_at"
"10769_at",1.62959928674753,8.21831137941924,7.0700096053079,5.55835608499095e-09,2.50401068935462e-08,10.2955362578245,"10769_at"
"26258_at",1.62892550625967,7.55031205164093,9.89324257841257,3.35304681027867e-13,1.30329811881875e-11,19.8910658660989,"26258_at"
"4925_at",1.62783589587824,7.43456440740928,8.77649841405097,1.43587474539579e-11,2.11668136325619e-10,16.1798887132918,"4925_at"
"129531_at",1.62727154474143,8.11780609297211,8.46342690027839,4.21398995942732e-11,4.94950517940994e-10,15.1160812233802,"129531_at"
"1675_at",-1.62667105535903,7.20848232598632,-4.65627385065478,2.54449462871243e-05,4.50215323266351e-05,2.0356116155792,"1675_at"
"1407_at",1.62571763001653,7.82325793143364,7.43655698745379,1.52236875202627e-09,8.46706530450887e-09,11.5732473763468,"1407_at"
"55015_at",1.62462007534517,7.49201019194661,7.03032384502065,6.39667581743972e-09,2.81275904213051e-08,10.1570087172029,"55015_at"
"3839_at",1.62339249178994,7.65864372197815,10.1717200525302,1.34358080105321e-13,6.93247081329319e-12,20.7937854718754,"3839_at"
"2878_at",-1.62314620475042,8.78478489793835,-4.06163585829355,0.000178054823751515,0.000275017459065316,0.159101127478529,"2878_at"
"51449_at",1.62253175788697,7.73134425289747,7.78335017386363,4.4968581421739e-10,3.11194737109088e-09,12.7772428319377,"51449_at"
"10438_at",1.62045218564339,5.63169525511917,6.96763891843386,7.98639436831651e-09,3.39687089370007e-08,9.9381581478618,"10438_at"
"9055_at",1.62024156578045,8.31370676931957,6.63955931411256,2.55417516706388e-08,9.19341488703856e-08,8.79258575244649,"9055_at"
"6649_at",-1.61840092132355,7.10629118371343,-7.99050475879078,2.17816395431842e-10,1.75521284186698e-09,13.4932103514784,"6649_at"
"8458_at",1.61807101583768,6.32837038604025,8.13554800345428,1.31359789255487e-10,1.18588537818836e-09,13.9927795523633,"8458_at"
"2643_at",1.61804523474054,6.35529505748752,6.72510596622894,1.88611422395318e-08,7.05278637522031e-08,9.09123726964948,"2643_at"
"91687_at",1.61696134423255,5.36984671905717,13.6478876518002,3.38604387497872e-18,4.95426590964744e-15,31.2030367793586,"91687_at"
"93594_at",1.61517989293693,5.87430124258008,12.8160211928272,3.70754701244715e-17,2.58623228377458e-14,28.8593358296256,"93594_at"
"126231_at",1.6142944094018,7.4470272746137,9.75792263554395,5.24682571987492e-13,1.84034208982736e-11,19.4489747418951,"126231_at"
"114801_at",1.61419665156727,9.44577016898359,8.2892153605897,7.70119506251746e-11,7.82024928268898e-10,14.5203288433551,"114801_at"
"4256_at",1.6137976790294,11.3798385417213,5.9684136657298,2.74322083900736e-07,7.38107653569247e-07,6.45820199110721,"4256_at"
"64105_at",1.61356316356924,6.71545344446309,6.56245886615,3.3567862991484e-08,1.15933924383335e-07,8.52352309575653,"64105_at"
"64135_at",1.61349653600484,7.65749725830569,9.70051190181459,6.34863421929909e-13,2.09305559344209e-11,19.260747652372,"64135_at"
"6813_at",-1.61281855749543,7.87363537818744,-9.50794614323824,1.20660681253186e-12,3.26029380175612e-11,18.6265552606813,"6813_at"
"10210_at",1.61090425115227,7.54827633076438,8.57119143249197,2.90599497213131e-11,3.68974677479657e-10,15.4832844101351,"10210_at"
"2202_at",1.60955614281151,7.70759124206777,5.98147609480866,2.61980548387097e-07,7.08958868701794e-07,6.50338827798398,"2202_at"
"84298_at",1.60799195121371,6.90127735062358,10.7896467170289,1.82720616035862e-14,1.71034647341549e-12,22.7617478635734,"84298_at"
"4436_at",1.60735334973688,7.56166849605355,7.98867549635627,2.19212260885343e-10,1.76299330662558e-09,13.4869003503691,"4436_at"
"54069_at",1.60661930675788,7.77324797972613,9.56075291776421,1.01135393523075e-12,2.9014809536788e-11,18.8009000747655,"54069_at"
"23333_at",1.60532599871058,8.73682361349251,8.05523886142999,1.7377337273132e-10,1.46605179861135e-09,13.7163591989072,"23333_at"
"5965_at",1.60522768740203,7.37887555662066,9.66060683843764,7.2497026157573e-13,2.3167380402679e-11,19.1296834731181,"5965_at"
"59277_at",1.60493047619599,6.2371514197021,5.50225752521006,1.40606106085537e-06,3.1779493292024e-06,4.85660045331313,"59277_at"
"8395_at",1.6040569238266,8.60904638885962,8.43541311268372,4.64220571405445e-11,5.30049843069629e-10,15.0204568592402,"8395_at"
"5917_at",1.60308086347268,9.97800219590911,8.61608259262693,2.48999690911573e-11,3.28007052645187e-10,15.6359384496408,"5917_at"
"7341_at",1.6030651193203,6.55316331114919,8.01525675376665,1.99784567503667e-10,1.64055286712676e-09,13.5785691082507,"7341_at"
"90865_at",1.60245843688739,7.12836515096312,7.61233253443724,8.19815191685484e-10,5.07804487042197e-09,12.1842521776461,"90865_at"
"285203_at",1.60192381949694,6.22980950876425,7.76401129231234,4.81240930701345e-10,3.2991095128803e-09,12.7102682595896,"285203_at"
"79624_at",1.60156053541232,9.25839160992685,7.74210902628482,5.19675673565315e-10,3.49132059603539e-09,12.6343900411765,"79624_at"
"100499177_at",1.60122648048746,8.4125656060931,6.55050951195492,3.50198608248994e-08,1.2031983044905e-07,8.48183392271291,"100499177_at"
"105373159_at",-1.60088773192779,7.41938074687161,-12.5107417106994,9.12155044187426e-17,4.5572155914964e-14,27.9760910079923,"105373159_at"
"8161_at",1.60010745714712,6.75799813563388,10.2398589766069,1.0757355660773e-13,6.03708694124038e-12,21.0131923063536,"8161_at"
"7485_at",1.59824226243836,8.84739798332198,8.26729536874414,8.30973031393287e-11,8.33577452255637e-10,14.4451901403564,"7485_at"
"178_at",1.59628964496142,8.32040120764122,8.03967272330659,1.83468719744527e-10,1.52895575884739e-09,13.6627271607203,"178_at"
"669_at",1.59359800800039,5.68790908702773,8.07751704435223,1.60787092861195e-10,1.38513348853405e-09,13.7930869016571,"669_at"
"9659_at",1.59290859773361,5.34364837681913,9.00335333778083,6.62071477707206e-12,1.16711464280158e-10,16.9447997647432,"9659_at"
"84930_at",1.59114488819033,5.53731346513842,9.0692830229298,5.29205682660958e-12,9.88115393335764e-11,17.1661101607712,"84930_at"
"8743_at",1.59024621626824,8.39515505386148,4.40005620448075,5.95152083026181e-05,9.90984821062289e-05,1.21366881763157,"8743_at"
"3164_at",-1.58353621884352,8.10246599805775,-5.39726150875903,2.02582795168393e-06,4.42446526946302e-06,4.49949573843849,"3164_at"
"1363_at",1.58334931720912,7.06324687458182,7.73377536013408,5.35097350927331e-10,3.57499482596068e-09,12.6055117066244,"1363_at"
"1062_at",1.58329330309446,6.56029085702372,7.71600728364012,5.69530993112108e-10,3.7596754311661e-09,12.5439276481756,"1062_at"
"54505_at",1.58217369126059,8.27797073339749,7.06751131872357,5.60772116716594e-09,2.52125900764326e-08,10.2868164278006,"54505_at"
"5321_at",1.58192367124862,7.3903556483498,7.55317925797646,1.00947961653895e-09,6.02862404232763e-09,11.9787894771498,"5321_at"
"129401_at",1.58114796396686,7.45929479313626,8.51269915608899,3.55501528389803e-11,4.31659354329385e-10,15.284103392948,"129401_at"
"8520_at",1.58038655483411,8.7550889269113,7.82702731491496,3.85857405417267e-10,2.75205539434794e-09,12.9284243423367,"8520_at"
"2009_at",1.57777688568569,6.51365757227967,10.2353767971427,1.09156479293296e-13,6.05951577735468e-12,20.9987777266649,"2009_at"
"216_at",1.57551906227617,10.0007298502661,5.34437318216747,2.43373391664384e-06,5.22126157818731e-06,4.32023167023924,"216_at"
"84263_at",1.57284971220244,6.79719352002231,8.72735072455302,1.69922529500829e-11,2.42055122402853e-10,16.0134967606169,"84263_at"
"171424_at",1.57185298878747,7.38745631923348,6.84711716031528,1.22398604995282e-08,4.87109587886358e-08,9.51729837275407,"171424_at"
"29079_at",1.57161179518951,7.50926858448035,10.4225636065324,5.94328797507342e-14,4.05807702938013e-12,21.5985921049996,"29079_at"
"112942_at",1.57143394951878,8.04483119107279,8.03101674561321,1.89093707761835e-10,1.56944712714482e-09,13.6328961532861,"112942_at"
"91351_at",1.57019494172362,7.41645962092735,9.37861911022292,1.86164831767752e-12,4.56694660350974e-11,18.1982190246846,"91351_at"
"51441_at",1.56977915076393,9.62382320285466,9.30435238336426,2.39009957662149e-12,5.48546376308982e-11,17.9513877560423,"51441_at"
"10569_at",1.56973644947042,7.04752645716984,9.29885103929043,2.43481013162864e-12,5.56636726967423e-11,17.9330790571409,"10569_at"
"81034_at",1.56800022351947,7.5911272747102,7.89632553934493,3.0273223308514e-10,2.282369802409e-09,13.1680487903392,"81034_at"
"200728_at",1.56594439455114,6.47838552985789,9.96344335169329,2.66031528268961e-13,1.12590698864905e-11,20.1195343326967,"200728_at"
"7571_at",1.56552955362689,6.02883305636241,7.72900990661885,5.44121814207519e-10,3.62229159643381e-09,12.5889964030767,"7571_at"
