gene_symbol,logfc_dz:116,logfc_dz:859,logfc_dz:251,mean_logfc,median_logfc,common_experiment,organism,signature_type
MAP2K1,,,-0.0696809962391853,-0.0696809962391853,-0.0696809962391853,,human,DOWN
MIR1244-2,,,-0.0694243609905242,-0.0694243609905242,-0.0694243609905242,,human,DOWN
NAPB,-0.0688232406973838,,,-0.0688232406973838,-0.0688232406973838,-0.0688232406973838,human,DOWN
EVI2A,,-0.067952923476696,-0.069403737783432,-0.068678330630064,-0.068678330630064,,human,DOWN
ANK2,-0.067563846707344,,,-0.067563846707344,-0.067563846707344,-0.067563846707344,human,DOWN
NFASC,-0.0668369829654693,,,-0.0668369829654693,-0.0668369829654693,-0.0668369829654693,human,DOWN
OSTM1-AS1,-0.0663231313228607,,,-0.0663231313228607,-0.0663231313228607,-0.0663231313228607,human,DOWN
NRIP1,-0.0652481168508529,,,-0.0652481168508529,-0.0652481168508529,-0.0652481168508529,human,DOWN
PRR18,,-0.0689809918403625,-0.0614982917904853,-0.0652396418154239,-0.0652396418154239,,human,DOWN
LPPR4,,,-0.0648964419960975,-0.0648964419960975,-0.0648964419960975,,human,DOWN
HOPX,-0.0645865350961685,,,-0.0645865350961685,-0.0645865350961685,-0.0645865350961685,human,DOWN
MRFAP1,,-0.0636890158057212,,-0.0636890158057212,-0.0636890158057212,,human,DOWN
SCAMP5,-0.0628875717520713,,,-0.0628875717520713,-0.0628875717520713,-0.0628875717520713,human,DOWN
STX1B,-0.0617328137159347,,,-0.0617328137159347,-0.0617328137159347,-0.0617328137159347,human,DOWN
CRYM,,,-0.0607483312487602,-0.0607483312487602,-0.0607483312487602,,human,DOWN
SNCB,-0.0987048596143722,,-0.0220471192151308,-0.0603759894147515,-0.0603759894147515,-0.0987048596143722,human,DOWN
CALM1,-0.0597473047673702,,,-0.0597473047673702,-0.0597473047673702,-0.0597473047673702,human,DOWN
TUBB4A,-0.0401144586503505,,-0.0790852159261703,-0.0595998372882604,-0.0595998372882604,-0.0401144586503505,human,DOWN
HSPA1B,,-0.059508416801691,,-0.059508416801691,-0.059508416801691,,human,DOWN
ZNF488,-0.058868084102869,,,-0.058868084102869,-0.058868084102869,-0.058868084102869,human,DOWN
CHN1,-0.0684919953346252,-0.0489840880036354,,-0.0587380416691303,-0.0587380416691303,-0.0684919953346252,human,DOWN
KRTAP6-1,-0.0585118569433689,,,-0.0585118569433689,-0.0585118569433689,-0.0585118569433689,human,DOWN
SYN1,-0.072989210486412,,-0.0437385812401771,-0.0583638958632946,-0.0583638958632946,-0.072989210486412,human,DOWN
OPALIN,,-0.0254323650151491,-0.0908291935920715,-0.0581307793036103,-0.0581307793036103,,human,DOWN
GPR37,,-0.0749376416206359,-0.0411823540925979,-0.0580599978566169,-0.0580599978566169,,human,DOWN
KIF5C,-0.0970865190029144,-0.0189828760921955,,-0.0580346975475549,-0.0580346975475549,-0.0970865190029144,human,DOWN
KLHL2,,-0.065095879137516,-0.0505532696843147,-0.0578245744109153,-0.0578245744109153,,human,DOWN
PPP1R14A,-0.0741887018084526,-0.0593181475996971,-0.039333626627922,-0.0576134920120239,-0.0593181475996971,-0.0741887018084526,human,DOWN
GABARAPL3,,-0.0734822228550911,-0.0415579639375209,-0.057520093396306,-0.057520093396306,,human,DOWN
TP53INP2,-0.0109892282634973,-0.115480251610279,-0.044714018702507,-0.0570611661920944,-0.044714018702507,-0.0109892282634973,human,DOWN
PAQR8,,-0.0570224933326244,,-0.0570224933326244,-0.0570224933326244,,human,DOWN
FAM107B,,-0.0855098143219947,-0.0281924270093441,-0.0568511206656694,-0.0568511206656694,,human,DOWN
UBE2QL1,-0.0566409118473529,,,-0.0566409118473529,-0.0566409118473529,-0.0566409118473529,human,DOWN
PAQR6,-0.0143754789605736,-0.1020592600107193,-0.052341740578413,-0.0562588265165686,-0.052341740578413,-0.0143754789605736,human,DOWN
PGRMC1,,,-0.0558550730347633,-0.0558550730347633,-0.0558550730347633,,human,DOWN
HMP19,,,-0.0554773472249507,-0.0554773472249507,-0.0554773472249507,,human,DOWN
SORBS2,-0.0545599162578582,,,-0.0545599162578582,-0.0545599162578582,-0.0545599162578582,human,DOWN
RBFOX1,-0.0545012317597866,,,-0.0545012317597866,-0.0545012317597866,-0.0545012317597866,human,DOWN
RTN4,,-0.0542058758437633,,-0.0542058758437633,-0.0542058758437633,,human,DOWN
LGI2,-0.0540457256138324,,,-0.0540457256138324,-0.0540457256138324,-0.0540457256138324,human,DOWN
KIAA1107,-0.0540052205324173,,,-0.0540052205324173,-0.0540052205324173,-0.0540052205324173,human,DOWN
CDK5R1,-0.0539648048579692,,,-0.0539648048579692,-0.0539648048579692,-0.0539648048579692,human,DOWN
TUBA1A,,-0.0538974441587924,,-0.0538974441587924,-0.0538974441587924,,human,DOWN
SST,,,-0.0537113957107067,-0.0537113957107067,-0.0537113957107067,,human,DOWN
LGI3,-0.0838620513677597,,-0.0227892808616161,-0.0533256661146879,-0.0533256661146879,-0.0838620513677597,human,DOWN
COPG2IT1,,,-0.0530201122164726,-0.0530201122164726,-0.0530201122164726,,human,DOWN
BCL11A,-0.052964549511671,,,-0.052964549511671,-0.052964549511671,-0.052964549511671,human,DOWN
YWHAZ,,,-0.0528138168156147,-0.0528138168156147,-0.0528138168156147,,human,DOWN
ATP6V1G2,,,-0.0522268041968345,-0.0522268041968345,-0.0522268041968345,,human,DOWN
PLEKHH1,-0.0189683455973863,-0.063557930290699,-0.0740338042378425,-0.0521866933753093,-0.063557930290699,-0.0189683455973863,human,DOWN
WBSCR17,-0.0519032515585422,,,-0.0519032515585422,-0.0519032515585422,-0.0519032515585422,human,DOWN
PCDH9,-0.0331460013985633,-0.1017719954252243,-0.0206811800599098,-0.0518663922945658,-0.0331460013985633,-0.0331460013985633,human,DOWN
