gene_symbol,logfc_dz:347,logfc_dz:394,mean_logfc,median_logfc,common_experiment,organism,signature_type
CCL4L1,,0.3974508345127105,0.3974508345127105,0.3974508345127105,,human,UP
MT2A,0.2302947342395782,,0.2302947342395782,0.2302947342395782,0.2302947342395782,human,UP
SNCA,,0.1814717501401901,0.1814717501401901,0.1814717501401901,,human,UP
EGR1,,0.162050649523735,0.162050649523735,0.162050649523735,,human,UP
NFKBIA,0.1593831777572631,,0.1593831777572631,0.1593831777572631,0.1593831777572631,human,UP
RGS14,,0.1497629731893539,0.1497629731893539,0.1497629731893539,,human,UP
RPS18,0.1421654671430587,,0.1421654671430587,0.1421654671430587,0.1421654671430587,human,UP
SLC38A2,0.1395265012979507,,0.1395265012979507,0.1395265012979507,0.1395265012979507,human,UP
CTGF,0.1373349577188491,,0.1373349577188491,0.1373349577188491,0.1373349577188491,human,UP
RHOB,0.1362374424934387,,0.1362374424934387,0.1362374424934387,0.1362374424934387,human,UP
SGK1,0.1238960027694702,,0.1238960027694702,0.1238960027694702,0.1238960027694702,human,UP
VIM,0.1235192567110061,,0.1235192567110061,0.1235192567110061,0.1235192567110061,human,UP
RPL6,0.1226988136768341,,0.1226988136768341,0.1226988136768341,0.1226988136768341,human,UP
SERPINE1,0.1213365793228149,,0.1213365793228149,0.1213365793228149,0.1213365793228149,human,UP
PODXL,0.1201400235295295,,0.1201400235295295,0.1201400235295295,0.1201400235295295,human,UP
CYR61,0.117240123450756,,0.117240123450756,0.117240123450756,0.117240123450756,human,UP
MMP1,0.103391058743,,0.103391058743,0.103391058743,0.103391058743,human,UP
HNRNPA1P10,0.1020892038941383,,0.1020892038941383,0.1020892038941383,0.1020892038941383,human,UP
TMSB4XP8,0.1020796149969101,,0.1020796149969101,0.1020796149969101,0.1020796149969101,human,UP
ACTG1,0.1004386246204376,,0.1004386246204376,0.1004386246204376,0.1004386246204376,human,UP
CXCL8,0.0956394597887992,,0.0956394597887992,0.0956394597887992,0.0956394597887992,human,UP
AKAP12,0.0954154729843139,,0.0954154729843139,0.0954154729843139,0.0954154729843139,human,UP
RPS27A,0.0902922376990318,,0.0902922376990318,0.0902922376990318,0.0902922376990318,human,UP
LGALS1,0.0891415998339653,,0.0891415998339653,0.0891415998339653,0.0891415998339653,human,UP
IER3,0.0891115069389343,,0.0891115069389343,0.0891115069389343,0.0891115069389343,human,UP
TNF,,0.0876012369990348,0.0876012369990348,0.0876012369990348,,human,UP
MT1HL1,0.0862780213356018,,0.0862780213356018,0.0862780213356018,0.0862780213356018,human,UP
TMSB10,0.0833723694086074,,0.0833723694086074,0.0833723694086074,0.0833723694086074,human,UP
RPS4X,0.0826420038938522,,0.0826420038938522,0.0826420038938522,0.0826420038938522,human,UP
RPL36A,0.0810105055570602,,0.0810105055570602,0.0810105055570602,0.0810105055570602,human,UP
S100A6,0.0809617042541503,,0.0809617042541503,0.0809617042541503,0.0809617042541503,human,UP
RPS8,0.0773677006363868,,0.0773677006363868,0.0773677006363868,0.0773677006363868,human,UP
TNFAIP3,0.0402403362095356,0.1095462292432785,0.074893282726407,0.074893282726407,0.0402403362095356,human,UP
NCL,0.0748470500111579,,0.0748470500111579,0.0748470500111579,0.0748470500111579,human,UP
LDHA,0.0733900740742683,,0.0733900740742683,0.0733900740742683,0.0733900740742683,human,UP
DDX5,0.0730965659022331,,0.0730965659022331,0.0730965659022331,0.0730965659022331,human,UP
ZYX,0.0696521177887916,,0.0696521177887916,0.0696521177887916,0.0696521177887916,human,UP
HSPG2,0.0678104907274246,,0.0678104907274246,0.0678104907274246,0.0678104907274246,human,UP
LIPG,0.0675629824399948,,0.0675629824399948,0.0675629824399948,0.0675629824399948,human,UP
MRPS15,,0.0674937739968299,0.0674937739968299,0.0674937739968299,,human,UP
EIF3L,0.0673581883311271,,0.0673581883311271,0.0673581883311271,0.0673581883311271,human,UP
HLA-F,,0.0655546858906745,0.0655546858906745,0.0655546858906745,,human,UP
CD81,0.0646120011806488,,0.0646120011806488,0.0646120011806488,0.0646120011806488,human,UP
ENG,0.0643427819013595,,0.0643427819013595,0.0643427819013595,0.0643427819013595,human,UP
TUBB6,0.0639711916446685,,0.0639711916446685,0.0639711916446685,0.0639711916446685,human,UP
RPS3,0.0632097199559211,,0.0632097199559211,0.0632097199559211,0.0632097199559211,human,UP
ACTB,0.1346848607063293,-0.0133755495771765,0.0606546555645763,0.0606546555645763,0.1346848607063293,human,UP
MZF1,,0.0606040991842746,0.0606040991842746,0.0606040991842746,,human,UP
JAK1,0.0595131888985633,,0.0595131888985633,0.0595131888985633,0.0595131888985633,human,UP
TFPI2,0.0591099299490451,,0.0591099299490451,0.0591099299490451,0.0591099299490451,human,UP
RPS2,0.0591066554188728,,0.0591066554188728,0.0591066554188728,0.0591066554188728,human,UP
P4HB,0.0589837096631526,,0.0589837096631526,0.0589837096631526,0.0589837096631526,human,UP
ODC1,0.0587280876934528,,0.0587280876934528,0.0587280876934528,0.0587280876934528,human,UP
ATP1B3,0.0586288534104824,,0.0586288534104824,0.0586288534104824,0.0586288534104824,human,UP
RTN4,0.0585865899920463,,0.0585865899920463,0.0585865899920463,0.0585865899920463,human,UP
ANXA1,0.0585738532245159,,0.0585738532245159,0.0585738532245159,0.0585738532245159,human,UP
CXCL1,0.0573853552341461,,0.0573853552341461,0.0573853552341461,0.0573853552341461,human,UP
RPS5,0.0569303222000598,,0.0569303222000598,0.0569303222000598,0.0569303222000598,human,UP
C3AR1,,0.0568845868110656,0.0568845868110656,0.0568845868110656,,human,UP
EFEMP1,0.0566928796470165,,0.0566928796470165,0.0566928796470165,0.0566928796470165,human,UP
CXCL2,0.0560809448361396,,0.0560809448361396,0.0560809448361396,0.0560809448361396,human,UP
RAB13,0.0554306209087371,,0.0554306209087371,0.0554306209087371,0.0554306209087371,human,UP
C1orf144,,0.0550540350377559,0.0550540350377559,0.0550540350377559,,human,UP
HSP90AA1,0.054398201406002,,0.054398201406002,0.054398201406002,0.054398201406002,human,UP
TPM4,0.0541446730494499,,0.0541446730494499,0.0541446730494499,0.0541446730494499,human,UP
