gene_symbol,logfc_dz:35,logfc_dz:93,logfc_dz:444,mean_logfc,median_logfc,common_experiment,organism,signature_type
SERPINB4,0.4418241381645202,0.0854494124650955,0.2648025155067444,0.2640253553787867,0.2648025155067444,0.2648025155067444,human,UP
S100A9,0.206082284450531,0.2146565616130828,,0.2103694230318069,0.2103694230318069,,human,UP
S100A7,0.0991955772042274,0.432569295167923,0.0673743337392807,0.1997130687038103,0.0991955772042274,0.0673743337392807,human,UP
DEFB4A,0.261847585439682,0.1147648096084594,,0.1883061975240707,0.1883061975240707,,human,UP
ADAMDEC1,0.1811632663011551,,,0.1811632663011551,0.1811632663011551,,human,UP
SPRR2B,0.1240316033363342,0.1933256387710571,,0.1586786210536956,0.1586786210536956,,human,UP
FABP5,0.0245697386562824,0.3175200223922729,0.1010292768478393,0.1477063459654649,0.1010292768478393,0.1010292768478393,human,UP
HBA2,,0.134556770324707,,0.134556770324707,0.134556770324707,,human,UP
DSC1,,0.1300050914287567,,0.1300050914287567,0.1300050914287567,,human,UP
PI3,0.2616366744041443,0.0504897460341453,0.0637530237436294,0.1252931480606397,0.0637530237436294,0.0637530237436294,human,UP
SPRR1B,0.0347952581942081,0.1597416400909423,0.1544824391603469,0.1163397791484991,0.1544824391603469,0.1544824391603469,human,UP
CSTA,,0.1819599568843841,0.0401698686182498,0.111064912751317,0.111064912751317,0.0401698686182498,human,UP
SERPINB3,0.1299647688865661,0.0967803671956062,0.1033789440989494,0.1100413600603739,0.1033789440989494,0.1033789440989494,human,UP
FLG,,0.1099708601832389,,0.1099708601832389,0.1099708601832389,,human,UP
KRTDAP,,0.103483997285366,,0.103483997285366,0.103483997285366,,human,UP
SNHG5,,0.1027381718158721,,0.1027381718158721,0.1027381718158721,,human,UP
LCN2,,,0.1025766730308532,0.1025766730308532,0.1025766730308532,0.1025766730308532,human,UP
LCE3D,0.0989879295229911,0.0993605256080627,,0.0991742275655269,0.0991742275655269,,human,UP
AKR1B10,0.1389005184173584,0.0157498065382242,0.1345261931419372,0.0963921726991732,0.1345261931419372,0.1345261931419372,human,UP
SPRR1A,0.02681197039783,0.1378319263458252,0.1190759465098381,0.0945732810844977,0.1190759465098381,0.1190759465098381,human,UP
ARG1,,,0.0911571383476257,0.0911571383476257,0.0911571383476257,0.0911571383476257,human,UP
KRT6A,0.0329252742230892,0.1020865589380264,0.1372450888156891,0.0907523073256015,0.1020865589380264,0.1372450888156891,human,UP
KRT9,0.0897544771432876,,,0.0897544771432876,0.0897544771432876,,human,UP
SPINK7,0.0815528631210327,,,0.0815528631210327,0.0815528631210327,,human,UP
TCN1,0.0285215768963098,,0.1333146393299102,0.08091810811311,0.08091810811311,0.1333146393299102,human,UP
S100A2,0.0227316096425056,0.0647667273879051,0.1451584547758102,0.077552263935407,0.0647667273879051,0.1451584547758102,human,UP
LGALS7B,,0.1149062812328338,0.036026757210493,0.0754665192216634,0.0754665192216634,0.036026757210493,human,UP
CALML5,0.0119428588077425,0.1479103565216064,0.0637876242399215,0.0745469465230902,0.0637876242399215,0.0637876242399215,human,UP
C10orf99,0.1159931942820549,0.030054660513997,,0.0730239273980259,0.0730239273980259,,human,UP
IGFL1,0.0727070495486259,,,0.0727070495486259,0.0727070495486259,,human,UP
IFI27,0.0462668277323246,0.0364610143005847,0.1312363296747207,0.07132139056921,0.0462668277323246,0.1312363296747207,human,UP
DBI,,0.069917008280754,,0.069917008280754,0.069917008280754,,human,UP
SPRR2G,0.0448291450738906,0.0947921723127365,,0.0698106586933136,0.0698106586933136,,human,UP
IL36G,0.0718538463115692,0.0098516354337334,0.124552771449089,0.0687527510647972,0.0718538463115692,0.124552771449089,human,UP
KRT2,,0.067905344069004,,0.067905344069004,0.067905344069004,,human,UP
S100A7A,0.0668947696685791,,,0.0668947696685791,0.0668947696685791,,human,UP
KLK8,,,0.0636434555053711,0.0636434555053711,0.0636434555053711,0.0636434555053711,human,UP
DYNLL1,,0.0615390017628669,,0.0615390017628669,0.0615390017628669,,human,UP
ATP12A,,,0.0614351108670234,0.0614351108670234,0.0614351108670234,0.0614351108670234,human,UP
COX1,,0.0608169510960578,,0.0608169510960578,0.0608169510960578,,human,UP
CXCL9,0.1090241596102714,0.0097026769071817,,0.0593634182587266,0.0593634182587266,,human,UP
CXCL10,0.1100203096866607,0.0082516586408019,,0.0591359841637313,0.0591359841637313,,human,UP
LTF,0.108429305255413,0.0183104630559682,0.0494259409606456,0.0587219030906756,0.0494259409606456,0.0494259409606456,human,UP
KRT16,0.0631943941116333,-0.0088116573169827,0.117730863392353,0.0573712000623345,0.0631943941116333,0.117730863392353,human,UP
CCL18,0.1022773534059524,0.0141809685155749,0.0532658733427524,0.0565747317547599,0.0532658733427524,0.0532658733427524,human,UP
TMSB10,,0.0554477348923683,,0.0554477348923683,0.0554477348923683,,human,UP
KRT10,,0.0789775475859642,0.0319107398390769,0.0554441437125206,0.0554441437125206,0.0319107398390769,human,UP
MX1,,,0.0552759803831577,0.0552759803831577,0.0552759803831577,0.0552759803831577,human,UP
ASPRV1,,0.0551491752266883,,0.0551491752266883,0.0551491752266883,,human,UP
PDZK1IP1,0.0242355428636074,,0.0845375433564186,0.054386543110013,0.054386543110013,0.0845375433564186,human,UP
