gene_symbol,logfc_dz:673,logfc_dz:672,logfc_dz:541,logfc_dz:540,mean_logfc,median_logfc,common_experiment,organism,signature_type
NEAT1,,,0.0241048298776149,,0.0241048298776149,0.0241048298776149,0.0241048298776149,human,UP
ANXA1,,0.0240995418280363,,,0.0240995418280363,0.0240995418280363,,human,UP
BHLHE40,0.0304986182600259,0.0176843926310539,,,0.0240915054455399,0.0240915054455399,,human,UP
TMSB4XP6,0.0157546028494834,0.0318089574575424,,,0.0237817801535129,0.0237817801535129,,human,UP
UBE2Q2,,,,0.0237673111259937,0.0237673111259937,0.0237673111259937,,human,UP
TMSB4X,,0.0237379744648933,,,0.0237379744648933,0.0237379744648933,,human,UP
COL1A2,,,,0.023689467459917,0.023689467459917,0.023689467459917,,human,UP
TOB2,0.0235822424292564,,,,0.0235822424292564,0.0235822424292564,,human,UP
TUBA1A,,,-0.0196800641715526,0.065441146492958,0.0228805411607027,0.0228805411607027,-0.0196800641715526,human,UP
TUBA1C,,,0.0218471232801675,0.023901205509901,0.0228741643950343,0.0228741643950343,0.0218471232801675,human,UP
RARS,,,0.0227684527635574,,0.0227684527635574,0.0227684527635574,0.0227684527635574,human,UP
SYNC,,,,0.0227393619716167,0.0227393619716167,0.0227393619716167,,human,UP
ALDH1B1,0.0222052745521068,0.0230640862137079,,,0.0226346803829073,0.0226346803829073,,human,UP
MRPL36,,,0.0225755404680967,,0.0225755404680967,0.0225755404680967,0.0225755404680967,human,UP
GPX3,0.0194581560790538,0.0256247948855161,,,0.022541475482285,0.022541475482285,,human,UP
LRP1B,,,0.0187326129525899,0.026126155629754,0.022429384291172,0.022429384291172,0.0187326129525899,human,UP
B2M,,0.0303950700908899,0.0144491512328386,0.0223420914262533,0.0223954375833272,0.0223420914262533,0.0144491512328386,human,UP
C3,0.0159695968031883,0.0200306307524442,,0.0311380084604024,0.022379412005345,0.0200306307524442,,human,UP
NNMT,0.0187181308865547,0.0132908849045634,0.0273048318922519,0.0298220589756965,0.0222839766647666,0.0230114813894033,0.0273048318922519,human,UP
TPM2,0.0652849674224853,-0.0211241748183965,,,0.0220803963020443,0.0220803963020443,,human,UP
TMBIM4,,,,0.0220289640128612,0.0220289640128612,0.0220289640128612,,human,UP
GABARAP,0.0229723360389471,,0.0209757983684539,,0.0219740672037005,0.0219740672037005,0.0209757983684539,human,UP
ECH1,,0.0622306615114212,-0.0183377210050821,,0.0219464702531695,0.0219464702531695,-0.0183377210050821,human,UP
MGP,,0.0219307709485292,,,0.0219307709485292,0.0219307709485292,,human,UP
UCP2,0.017620276659727,0.0261818710714578,,,0.0219010738655924,0.0219010738655924,,human,UP
SEC31B,,,,0.0218745321035385,0.0218745321035385,0.0218745321035385,,human,UP
CYAT1,,,,0.0218340139836072,0.0218340139836072,0.0218340139836072,,human,UP
CSRP1,,0.0218198671936988,,,0.0218198671936988,0.0218198671936988,,human,UP
SNORD50A,0.0217110086232423,,,,0.0217110086232423,0.0217110086232423,,human,UP
LGMN,,0.0216373894363641,,,0.0216373894363641,0.0216373894363641,,human,UP
HIST1H1C,,,0.02154984138906,,0.02154984138906,0.02154984138906,0.02154984138906,human,UP
ZCRB1,,,,0.0214647930115461,0.0214647930115461,0.0214647930115461,,human,UP
RNF146,,,,0.0214011464267969,0.0214011464267969,0.0214011464267969,,human,UP
SMTNL1,,,0.0125560769811272,0.0302033051848411,0.0213796910829842,0.0213796910829842,0.0125560769811272,human,UP
TUBA4A,,0.0213661659508943,,,0.0213661659508943,0.0213661659508943,,human,UP
SDCBP,,0.0213594697415828,,,0.0213594697415828,0.0213594697415828,,human,UP
MYH8,,,,0.0213123150169849,0.0213123150169849,0.0213123150169849,,human,UP
SGCG,,,,0.0212912280112504,0.0212912280112504,0.0212912280112504,,human,UP
LINC01279,,,,0.0211731474846601,0.0211731474846601,0.0211731474846601,,human,UP
SLC38A3,0.0211574640125036,,,,0.0211574640125036,0.0211574640125036,,human,UP
LOC285847,0.0262329149991273,0.0160468630492687,,,0.021139889024198,0.021139889024198,,human,UP
LRRC3B,,,,0.021134078502655,0.021134078502655,0.021134078502655,,human,UP
VIMP,,,,0.0211303066462278,0.0211303066462278,0.0211303066462278,,human,UP
HMGN3,,,,0.02111910097301,0.02111910097301,0.02111910097301,,human,UP
TMBIM1,0.0211174190044403,,,,0.0211174190044403,0.0211174190044403,,human,UP
HADHB,,0.0210929736495018,,,0.0210929736495018,0.0210929736495018,,human,UP
ARL6IP5,-0.0156829413026571,0.0289358999580144,,0.0496875271201133,0.0209801619251569,0.0289358999580144,,human,UP
CRIM1,0.020931115373969,,,,0.020931115373969,0.020931115373969,,human,UP
NR1D2,0.0209295637905597,,,,0.0209295637905597,0.0209295637905597,,human,UP
CHCHD2,,,,0.0209198892116546,0.0209198892116546,0.0209198892116546,,human,UP
SLC38A2,0.051344446837902,0.0355639792978763,0.0164263192564249,-0.0196772459894418,0.0209143748506903,0.0259951492771506,0.0164263192564249,human,UP
RND3,,,0.0121027426794171,0.0297111980617046,0.0209069703705608,0.0209069703705608,0.0121027426794171,human,UP
HERPUD1,0.0168906189501285,,,0.0247238371521234,0.020807228051126,0.020807228051126,,human,UP
METTL7A,0.0239651631563901,0.0175419170409441,,,0.0207535400986671,0.0207535400986671,,human,UP
MRPL34,,,,0.0206746216863393,0.0206746216863393,0.0206746216863393,,human,UP
QKI,0.0206206683069467,,,,0.0206206683069467,0.0206206683069467,,human,UP
NAA50,0.022700848057866,0.0532141998410224,-0.0140741467475891,,0.0206136337170998,0.022700848057866,-0.0140741467475891,human,UP
NR4A1,0.0174706690013408,0.0236358791589736,,,0.0205532740801572,0.0205532740801572,,human,UP
S100A10,,0.0204519778490066,,,0.0204519778490066,0.0204519778490066,,human,UP
TCEAL4,,,,0.0202911011874675,0.0202911011874675,0.0202911011874675,,human,UP
ATP5C1,,0.0202504657208919,,,0.0202504657208919,0.0202504657208919,,human,UP
IL32,0.0256118755787611,0.0146102467551827,,,0.0201110611669719,0.0201110611669719,,human,UP
PSMD8,0.0270941760390996,,,0.0130645940080285,0.0200793850235641,0.0200793850235641,,human,UP
COX7B,0.0185256991535425,,,0.0214953403919935,0.020010519772768,0.020010519772768,,human,UP
CHCHD10,0.0259779188781976,-0.0155818853527307,,0.0414277464151382,0.017274593313535,0.0259779188781976,,human,UP
ZNF106,-0.0137608787044882,0.0372550450265407,0.0143285114318132,0.0299376081675291,0.0169400714803487,0.0221330597996711,0.0143285114318132,human,UP
EEF1G,0.0529967211186885,,-0.0344397686421871,0.030610954388976,0.0163893022884925,0.030610954388976,-0.0344397686421871,human,UP
HLA-DRB4,-0.0239563342183828,,0.0267179943621158,0.0408154800534248,0.0145257133990526,0.0267179943621158,0.0267179943621158,human,UP
MYOM2,,0.025610702112317,-0.0245356671512126,0.0331683792173862,0.0114144713928302,0.025610702112317,-0.0245356671512126,human,UP
PPP1R3A,,0.0372396484017372,-0.0263673830777406,0.0221152231097221,0.0109958294779062,0.0221152231097221,-0.0263673830777406,human,UP
HLA-B,-0.0361929647624492,0.0316758267581462,,0.0304813142865896,0.0086547254274288,0.0304813142865896,,human,UP
HSPA2,,0.0272791851311922,-0.0358122400939464,0.0337929539382457,0.0084199663251638,0.0272791851311922,-0.0358122400939464,human,UP
LMOD2,0.0354983881115913,,-0.0629070177674293,0.0493604354560375,0.0073172686000665,0.0354983881115913,-0.0629070177674293,human,UP
PYGM,0.0276095326989889,0.0246684569865465,-0.067217156291008,0.0277349539101123,0.0031989468261599,0.0261389948427677,-0.067217156291008,human,UP
RBM24,0.0247365683317184,0.0283264555037021,-0.0501030571758747,,0.0009866555531819,0.0247365683317184,-0.0501030571758747,human,UP
NEXN,0.0361108742654323,0.0307229664176702,-0.0784610360860824,0.0126011427491903,0.0002434868365526,0.0216620545834302,-0.0784610360860824,human,UP
LOC285556,,,-0.1529840379953384,-0.1148218363523483,-0.1339029371738433,-0.1339029371738433,-0.1529840379953384,human,DOWN
SNORD13,-0.1269363313913345,-0.0888383090496063,,,-0.1078873202204704,-0.1078873202204704,,human,DOWN
SGK1,,,-0.1441073715686798,-0.0591549053788185,-0.1016311384737491,-0.1016311384737491,-0.1441073715686798,human,DOWN
COX6C,,,-0.0955061763525009,,-0.0955061763525009,-0.0955061763525009,-0.0955061763525009,human,DOWN
MYL3,-0.0142568303272128,-0.188136488199234,-0.0775869861245155,,-0.0933267682169874,-0.0775869861245155,-0.0775869861245155,human,DOWN
LOC653513,,,-0.0916102305054664,-0.0924946367740631,-0.0920524336397647,-0.0920524336397647,-0.0916102305054664,human,DOWN
RPL30,,,-0.0616840608417987,-0.1158826202154159,-0.0887833405286073,-0.0887833405286073,-0.0616840608417987,human,DOWN
NDUFA4,,,-0.0802319794893264,-0.0967257693409919,-0.0884788744151592,-0.0884788744151592,-0.0802319794893264,human,DOWN
COX2,,,-0.0972384810447692,-0.078295774757862,-0.0877671279013156,-0.0877671279013156,-0.0972384810447692,human,DOWN
TNNT1,-0.0437410287559032,-0.1695825904607772,-0.0432829447090625,,-0.085535521308581,-0.0437410287559032,-0.0432829447090625,human,DOWN
CASQ2,-0.029778454452753,-0.0796207934617996,-0.0788969472050666,-0.1519294679164886,-0.085056415759027,-0.0792588703334331,-0.0788969472050666,human,DOWN
DDIT4L,-0.049339760094881,,-0.0597879029810428,-0.1321951150894165,-0.0804409260551134,-0.0597879029810428,-0.0597879029810428,human,DOWN
LDHB,,,,-0.0799385085701942,-0.0799385085701942,-0.0799385085701942,,human,DOWN
DCAF6,,,-0.1068777590990066,-0.0520395003259182,-0.0794586297124624,-0.0794586297124624,-0.1068777590990066,human,DOWN
TNNC1,-0.0655563101172447,-0.1545319557189941,-0.0764251053333282,-0.0151928542181849,-0.077926556346938,-0.0709907077252864,-0.0764251053333282,human,DOWN
EEF1B2,,,-0.0491142235696315,-0.1047794371843338,-0.0769468303769826,-0.0769468303769826,-0.0491142235696315,human,DOWN
APOD,-0.2623866498470306,-0.0546400137245655,,0.0910789221525192,-0.0753159138063589,-0.0546400137245655,,human,DOWN
ASB5,,,-0.0738706290721893,-0.0760231167078018,-0.0749468728899955,-0.0749468728899955,-0.0738706290721893,human,DOWN
DES,,-0.0747727155685424,,,-0.0747727155685424,-0.0747727155685424,,human,DOWN
RPS25,,,-0.0647610053420066,-0.0847224295139312,-0.0747417174279689,-0.0747417174279689,-0.0647610053420066,human,DOWN
RPL21,,,-0.0818211659789085,-0.0654468983411789,-0.0736340321600437,-0.0736340321600437,-0.0818211659789085,human,DOWN
TNNI1,-0.0194557793438434,-0.1111234575510025,-0.0889359712600708,,-0.0731717360516389,-0.0889359712600708,-0.0889359712600708,human,DOWN
NDUFA1,,,-0.0875683054327964,-0.0586510673165321,-0.0731096863746643,-0.0731096863746643,-0.0875683054327964,human,DOWN
RN7SK,-0.0474446676671505,-0.0979145690798759,,,-0.0726796183735132,-0.0726796183735132,,human,DOWN
MYL2,-0.0491188168525695,-0.1586113572120666,-0.05219516903162,-0.0259601138532161,-0.0714713642373681,-0.0506569929420948,-0.05219516903162,human,DOWN
RPS29,,,-0.0534294545650482,-0.0872238054871559,-0.070326630026102,-0.070326630026102,-0.0534294545650482,human,DOWN
RPL32,,,-0.0693908259272575,-0.0697401016950607,-0.0695654638111591,-0.0695654638111591,-0.0693908259272575,human,DOWN
RPL18,-0.0650702863931655,-0.0732862278819084,,,-0.069178257137537,-0.069178257137537,,human,DOWN
RPS20,-0.028114641085267,,-0.0999863818287849,-0.0794275626540184,-0.0691761951893568,-0.0794275626540184,-0.0999863818287849,human,DOWN
MYBPC1,,-0.0612694062292575,-0.072912149131298,,-0.0670907776802778,-0.0670907776802778,-0.072912149131298,human,DOWN
PLN,,-0.0538859963417053,-0.1240052655339241,-0.0225538685917854,-0.0668150434891382,-0.0538859963417053,-0.1240052655339241,human,DOWN
ACTA1,-0.0696164593100547,-0.0961611047387123,-0.0852631255984306,-0.0153357442468404,-0.0665941084735095,-0.0774397924542427,-0.0852631255984306,human,DOWN
SH3KBP1,,,,-0.0661091580986976,-0.0661091580986976,-0.0661091580986976,,human,DOWN
RPL39,,,-0.0806796550750732,-0.0499523468315601,-0.0653160009533166,-0.0653160009533166,-0.0806796550750732,human,DOWN
ATP5J,,,-0.0783028602600097,-0.0521030128002166,-0.0652029365301132,-0.0652029365301132,-0.0783028602600097,human,DOWN
RPL13AP5,-0.124913141131401,-0.0447041504085063,-0.0222358852624893,,-0.0639510589341322,-0.0447041504085063,-0.0222358852624893,human,DOWN
C4orf46,,,,-0.0637159645557403,-0.0637159645557403,-0.0637159645557403,,human,DOWN
DBI,,,,-0.0613378472626209,-0.0613378472626209,-0.0613378472626209,,human,DOWN
ART3,,-0.0132855372503399,,-0.1073447465896606,-0.0603151419200003,-0.0603151419200003,,human,DOWN
EIF3E,,,-0.0574591346085071,-0.0628790333867073,-0.0601690839976072,-0.0601690839976072,-0.0574591346085071,human,DOWN
CKM,-0.0448664389550685,-0.0501083806157112,-0.0843115001916885,,-0.0597621065874894,-0.0501083806157112,-0.0843115001916885,human,DOWN
TXNIP,-0.1624026000499725,,0.0430598631501197,-0.0594620704650878,-0.0596016024549802,-0.0594620704650878,0.0430598631501197,human,DOWN
PPP1R3C,-0.1769038438796997,-0.0550409629940986,0.014592207968235,-0.019141299650073,-0.0591234746389091,-0.0370911313220858,0.014592207968235,human,DOWN
RPS13,,,-0.0520906820893287,-0.0660963431000709,-0.0590935125946998,-0.0590935125946998,-0.0520906820893287,human,DOWN
RPL36A,,,-0.0124879721552133,-0.1056280508637428,-0.059058011509478,-0.059058011509478,-0.0124879721552133,human,DOWN
GBAS,,-0.0689696073532104,-0.0461592003703117,,-0.057564403861761,-0.057564403861761,-0.0461592003703117,human,DOWN
TSPAN3,-0.057411789894104,,,,-0.057411789894104,-0.057411789894104,,human,DOWN
GNB2L1,-0.0827199816703796,-0.0296848211437463,,,-0.056202401407063,-0.056202401407063,,human,DOWN
CUTC,,,-0.0561549253761768,,-0.0561549253761768,-0.0561549253761768,-0.0561549253761768,human,DOWN
RTN4,,,-0.0456308089196682,-0.0624420084059238,-0.054036408662796,-0.054036408662796,-0.0456308089196682,human,DOWN
DYNC1I2,,,,-0.0539962872862815,-0.0539962872862815,-0.0539962872862815,,human,DOWN
RPL24,,,-0.0415795296430587,-0.0655881240963935,-0.0535838268697261,-0.0535838268697261,-0.0415795296430587,human,DOWN
CWC15,,,-0.0541314743459224,-0.0529794543981552,-0.0535554643720388,-0.0535554643720388,-0.0541314743459224,human,DOWN
PPIAL4C,-0.0534948669373989,,,,-0.0534948669373989,-0.0534948669373989,,human,DOWN
IDH2,-0.0594763979315757,-0.0867089629173278,-0.0122825903818011,,-0.0528226504102349,-0.0594763979315757,-0.0122825903818011,human,DOWN
NBPF20,-0.0527353063225746,,,,-0.0527353063225746,-0.0527353063225746,,human,DOWN
G0S2,-0.061344526708126,-0.033131081610918,-0.0728571787476539,-0.0433373227715492,-0.0526675274595618,-0.0523409247398376,-0.0728571787476539,human,DOWN
RNA18S5,-0.0332416221499443,-0.0716733559966087,,,-0.0524574890732765,-0.0524574890732765,,human,DOWN
TPM3,-0.0318869799375534,-0.0719978660345077,,,-0.0519424229860305,-0.0519424229860305,,human,DOWN
PHYH,,-0.0188471879810094,-0.0927232056856155,-0.0437998585402965,-0.0517900840689738,-0.0437998585402965,-0.0927232056856155,human,DOWN
NDUFB5,,-0.0139381289482116,-0.0822439417243003,-0.0573896244168281,-0.05119056502978,-0.0573896244168281,-0.0822439417243003,human,DOWN
NDUFB3,,,-0.06357242166996,-0.0387603975832462,-0.0511664096266031,-0.0511664096266031,-0.06357242166996,human,DOWN
