gene_symbol,logfc_dz:909,logfc_dz:908,logfc_dz:907,logfc_dz:910,mean_logfc,median_logfc,common_experiment,organism,signature_type
LSP1,0.0167848672717809,,,0.0304433796554803,0.0236141234636306,0.0236141234636306,0.0304433796554803,human,UP
FLNA,0.0235870014876127,,,,0.0235870014876127,0.0235870014876127,,human,UP
S100A12,0.0694056749343872,,-0.0371120497584342,0.0383501425385475,0.0235479225715001,0.0383501425385475,0.0383501425385475,human,UP
TOP1,,,,0.0235365964472293,0.0235365964472293,0.0235365964472293,0.0235365964472293,human,UP
CMC1,,0.026369733735919,0.0206490382552146,,0.0235093859955668,0.0235093859955668,,human,UP
MAL,,0.0229741912335157,0.0240284465253353,,0.0235013188794255,0.0235013188794255,,human,UP
EEF2,0.0169435590505599,,0.0300521738827228,,0.0234978664666414,0.0234978664666414,,human,UP
DENND4B,0.0270177200436592,,,0.0196207556873559,0.0233192378655076,0.0233192378655076,0.0196207556873559,human,UP
TNFRSF1B,0.0242044292390346,,,0.0223100632429122,0.0232572462409734,0.0232572462409734,0.0223100632429122,human,UP
LMO2,,,,0.0231537967920303,0.0231537967920303,0.0231537967920303,0.0231537967920303,human,UP
CSF3R,0.023062702268362,,,,0.023062702268362,0.023062702268362,,human,UP
PSMG2,0.0210383962839841,0.0232226271182298,0.0209411568939685,0.0269816853106021,0.0230459664016962,0.022130511701107,0.0269816853106021,human,UP
MYL12B,0.0479095466434955,0.0397649221122264,0.0229665227234363,-0.0190128069370985,0.0229070461355149,0.0313657224178314,-0.0190128069370985,human,UP
UBL5,,0.022826800122857,,,0.022826800122857,0.022826800122857,,human,UP
ITGB2-AS1,0.0293683297932147,0.0241580121219158,0.0197187699377536,0.0176276471465826,0.0227181897498667,0.0219383910298347,0.0176276471465826,human,UP
LY86,0.0283840484917163,,,0.0170040093362331,0.0226940289139747,0.0226940289139747,0.0170040093362331,human,UP
MKNK2,,0.0216596387326717,0.0217717662453651,0.0244319513440132,0.0226211187740166,0.0217717662453651,0.0244319513440132,human,UP
MYD88,,0.0154593158513307,,0.0296269599348306,0.0225431378930807,0.0225431378930807,0.0296269599348306,human,UP
