gene_symbol,logfc_dz:708,logfc_dz:12,mean_logfc,median_logfc,common_experiment,organism,signature_type
RGS1,,0.0435856133699417,0.0435856133699417,0.0435856133699417,0.0435856133699417,human,UP
NPC2,0.0431660786271095,,0.0431660786271095,0.0431660786271095,,human,UP
RBM3,,0.0428779013454914,0.0428779013454914,0.0428779013454914,0.0428779013454914,human,UP
FAM46C,0.0426927208900451,,0.0426927208900451,0.0426927208900451,,human,UP
CASP1,0.0426341071724891,,0.0426341071724891,0.0426341071724891,,human,UP
PER1,,0.0422214679419994,0.0422214679419994,0.0422214679419994,0.0422214679419994,human,UP
IGSF6,0.0418976061046123,,0.0418976061046123,0.0418976061046123,,human,UP
DMTN,0.0418956726789474,,0.0418956726789474,0.0418956726789474,,human,UP
IFI16,0.0408016815781593,,0.0408016815781593,0.0408016815781593,,human,UP
FCGR2A,0.0399979576468467,,0.0399979576468467,0.0399979576468467,,human,UP
WARS,0.0393515601754188,,0.0393515601754188,0.0393515601754188,,human,UP
PSMB9,0.0869097784161567,-0.0084696365520358,0.0392200709320604,0.0392200709320604,-0.0084696365520358,human,UP
TNFSF10,0.0391956120729446,,0.0391956120729446,0.0391956120729446,,human,UP
LST1,0.0390628539025783,,0.0390628539025783,0.0390628539025783,,human,UP
CFD,0.0380193367600441,,0.0380193367600441,0.0380193367600441,,human,UP
HCG27,0.0378890335559845,,0.0378890335559845,0.0378890335559845,,human,UP
ATG16L2,0.0377703346312046,,0.0377703346312046,0.0377703346312046,,human,UP
DHRS9,0.0373332574963569,,0.0373332574963569,0.0373332574963569,,human,UP
APOL2,0.0370278470218181,,0.0370278470218181,0.0370278470218181,,human,UP
SLC7A7,0.0370035246014595,,0.0370035246014595,0.0370035246014595,,human,UP
XIST,0.0370025970041751,,0.0370025970041751,0.0370025970041751,,human,UP
TAP1,0.0368531011044979,,0.0368531011044979,0.0368531011044979,,human,UP
FCGR2C,0.0361165963113307,,0.0361165963113307,0.0361165963113307,,human,UP
HLA-A,0.0547621510922908,0.0174153111875057,0.0360887311398983,0.0360887311398983,0.0174153111875057,human,UP
NMI,0.0360298454761505,,0.0360298454761505,0.0360298454761505,,human,UP
CASP4,0.0356598645448684,,0.0356598645448684,0.0356598645448684,,human,UP
LRRK2,0.0356050468981266,,0.0356050468981266,0.0356050468981266,,human,UP
TNFRSF1B,0.0350459180772304,,0.0350459180772304,0.0350459180772304,,human,UP
NLRC5,0.0345210283994674,,0.0345210283994674,0.0345210283994674,,human,UP
SLC25A37,0.0344894342124462,,0.0344894342124462,0.0344894342124462,,human,UP
RNF13,0.0343632921576499,,0.0343632921576499,0.0343632921576499,,human,UP
LINC00537,0.0340857952833175,,0.0340857952833175,0.0340857952833175,,human,UP
DPEP2,0.03364959359169,,0.03364959359169,0.03364959359169,,human,UP
ODC1,,0.0336014367640018,0.0336014367640018,0.0336014367640018,0.0336014367640018,human,UP
LILRB3,0.0327153131365776,,0.0327153131365776,0.0327153131365776,,human,UP
CD74,0.0518069714307785,0.0132234673947095,0.032515219412744,0.032515219412744,0.0132234673947095,human,UP
LILRB2,0.032446552067995,,0.032446552067995,0.032446552067995,,human,UP
UBA52,0.0322275795042514,,0.0322275795042514,0.0322275795042514,,human,UP
LDHA,,0.0320257097482681,0.0320257097482681,0.0320257097482681,0.0320257097482681,human,UP
GBP4,0.0319209694862365,,0.0319209694862365,0.0319209694862365,,human,UP
CTSS,0.0316229574382305,,0.0316229574382305,0.0316229574382305,,human,UP
TRIM22,0.031314592808485,,0.031314592808485,0.031314592808485,,human,UP
TCIRG1,0.0312281604856252,,0.0312281604856252,0.0312281604856252,,human,UP
EIF1,,0.0304896365851163,0.0304896365851163,0.0304896365851163,0.0304896365851163,human,UP
ADAMTSL4,0.0301926601678133,,0.0301926601678133,0.0301926601678133,,human,UP
SRGN,0.0274302884936332,0.0328293368220329,0.0301298126578331,0.0301298126578331,0.0328293368220329,human,UP
TPT1,0.0912659242749214,-0.031183997169137,0.0300409635528922,0.0300409635528922,-0.031183997169137,human,UP
LOC100505937,0.0296353530138731,,0.0296353530138731,0.0296353530138731,,human,UP
TRIM56,0.0295067839324474,,0.0295067839324474,0.0295067839324474,,human,UP
FTH1,0.0322152562439441,0.0266065765172243,0.0294109163805842,0.0294109163805842,0.0266065765172243,human,UP
APOL3,0.0293296799063682,,0.0293296799063682,0.0293296799063682,,human,UP
NABP1,0.0288945529609918,,0.0288945529609918,0.0288945529609918,,human,UP
CIRBP,,0.028881711885333,0.028881711885333,0.028881711885333,0.028881711885333,human,UP
BCL6,0.0288274399936199,,0.0288274399936199,0.0288274399936199,,human,UP
HMGB2,,0.0286128744482994,0.0286128744482994,0.0286128744482994,0.0286128744482994,human,UP
NR4A2,,0.0286064241081476,0.0286064241081476,0.0286064241081476,0.0286064241081476,human,UP
CXorf21,0.0284324083477258,,0.0284324083477258,0.0284324083477258,,human,UP
ARHGAP9,0.0284084714949131,,0.0284084714949131,0.0284084714949131,,human,UP
AIM2,0.0283494479954242,,0.0283494479954242,0.0283494479954242,,human,UP
GK,0.0283172018826007,,0.0283172018826007,0.0283172018826007,,human,UP
GBP1,0.0282001961022615,,0.0282001961022615,0.0282001961022615,,human,UP
MNDA,0.0281447917222976,,0.0281447917222976,0.0281447917222976,,human,UP
NEAT1,0.0279220379889011,,0.0279220379889011,0.0279220379889011,,human,UP
LOC100510692,0.0274853650480508,,0.0274853650480508,0.0274853650480508,,human,UP
CIR1,0.0273755919188261,,0.0273755919188261,0.0273755919188261,,human,UP
SERINC1,0.0273137036710977,,0.0273137036710977,0.0273137036710977,,human,UP
BTN3A1,0.0272832326591014,,0.0272832326591014,0.0272832326591014,,human,UP
MAL,,0.0272080209106206,0.0272080209106206,0.0272080209106206,0.0272080209106206,human,UP
ALDH1A1,0.0271871946752071,,0.0271871946752071,0.0271871946752071,,human,UP
ENO1,,0.0269182473421096,0.0269182473421096,0.0269182473421096,0.0269182473421096,human,UP
HLA-F,0.0267609152942895,,0.0267609152942895,0.0267609152942895,,human,UP
KCTD12,0.0267584696412086,,0.0267584696412086,0.0267584696412086,,human,UP
MYL6,,0.0266595836728811,0.0266595836728811,0.0266595836728811,0.0266595836728811,human,UP
HAGH,0.0266358330845832,,0.0266358330845832,0.0266358330845832,,human,UP
SOD2,0.0266250260174274,,0.0266250260174274,0.0266250260174274,,human,UP
S100A8,0.0233880374580621,0.0295037329196929,0.0264458851888775,0.0264458851888775,0.0295037329196929,human,UP
GCA,0.026310471817851,,0.026310471817851,0.026310471817851,,human,UP
LILRA6,0.0261156614869833,,0.0261156614869833,0.0261156614869833,,human,UP
LOC100288069,0.0260123163461685,,0.0260123163461685,0.0260123163461685,,human,UP
CTSG,,0.0259916130453348,0.0259916130453348,0.0259916130453348,0.0259916130453348,human,UP
