gene_symbol,logfc_dz:483,logfc_dz:475,logfc_dz:798,logfc_dz:555,mean_logfc,median_logfc,common_experiment,organism,signature_type
LTBP2,,,0.0537321493029594,,0.0537321493029594,0.0537321493029594,,human,UP
NKG7,,,,0.0537072829902172,0.0537072829902172,0.0537072829902172,,human,UP
LYZ,0.0360416807234287,0.1142257675528526,,0.0089598773047328,0.0530757751936713,0.0360416807234287,0.0360416807234287,human,UP
PLAT,,0.0529880113899707,,,0.0529880113899707,0.0529880113899707,,human,UP
SPARC,,0.0528168939054012,,,0.0528168939054012,0.0528168939054012,,human,UP
LGALS3,0.0943447723984718,0.0111392298713326,,,0.0527420011349022,0.0527420011349022,0.0943447723984718,human,UP
PSMB9,0.0524104721844196,,,,0.0524104721844196,0.0524104721844196,0.0524104721844196,human,UP
PYGL,,,0.0523819215595722,,0.0523819215595722,0.0523819215595722,,human,UP
CAPN2,0.0522608309984207,,,,0.0522608309984207,0.0522608309984207,0.0522608309984207,human,UP
FGFBP2,,,,0.0522371008992195,0.0522371008992195,0.0522371008992195,,human,UP
TNFRSF12A,,,0.0515365488827228,,0.0515365488827228,0.0515365488827228,,human,UP
LDHA,0.0715780034661293,0.0958511903882026,0.0272963400930166,0.0097856055945158,0.0511277848854661,0.0494371717795729,0.0715780034661293,human,UP
S100A4,0.0355628989636898,0.0868137180805206,0.0310248155146837,0.0508748777210712,0.0510690775699913,0.0432188883423805,0.0355628989636898,human,UP
PPIA,0.0510501638054847,,,,0.0510501638054847,0.0510501638054847,0.0510501638054847,human,UP
RAN,,0.0354770384728908,0.0665263384580612,,0.051001688465476,0.051001688465476,,human,UP
SLC6A6,0.0509597212076187,,,,0.0509597212076187,0.0509597212076187,0.0509597212076187,human,UP
S100A6,0.0771303921937942,0.024611422792077,,,0.0508709074929356,0.0508709074929356,0.0771303921937942,human,UP
ITGB5,0.0508574098348617,,,,0.0508574098348617,0.0508574098348617,0.0508574098348617,human,UP
TUBA4A,0.0345833301544189,,0.0669229552149772,,0.0507531426846981,0.0507531426846981,0.0345833301544189,human,UP
TSC22D1,0.0501040257513523,,,,0.0501040257513523,0.0501040257513523,0.0501040257513523,human,UP
TUBB3,,,0.0493668280541896,,0.0493668280541896,0.0493668280541896,,human,UP
PLBD1,0.0491450317203998,,,,0.0491450317203998,0.0491450317203998,0.0491450317203998,human,UP
CYAT1,0.0652849748730659,,,0.0321781858801841,0.048731580376625,0.048731580376625,0.0652849748730659,human,UP
CTSE,,0.0485440343618392,,,0.0485440343618392,0.0485440343618392,,human,UP
EIF3I,,,0.0480234995484352,,0.0480234995484352,0.0480234995484352,,human,UP
NME1-NME2,,0.0119435433298349,0.0839094743132591,,0.047926508821547,0.047926508821547,,human,UP
MRPL15,,,0.0473565123975276,,0.0473565123975276,0.0473565123975276,,human,UP
PFDN2,,,0.0472100935876369,,0.0472100935876369,0.0472100935876369,,human,UP
SRM,,,0.0469764955341815,,0.0469764955341815,0.0469764955341815,,human,UP
COX1,-0.0248536337167024,0.1245082318782806,0.0455169305205345,0.0425687134265899,0.0469350605271756,0.0440428219735622,-0.0248536337167024,human,UP
FABP5,-0.0224287901073694,,0.1160378605127334,,0.046804535202682,0.046804535202682,-0.0224287901073694,human,UP
PMEPA1,,0.0106224464252591,0.0823626518249511,,0.0464925491251051,0.0464925491251051,,human,UP
CPB1,,0.0463227443397045,,,0.0463227443397045,0.0463227443397045,,human,UP
ADAM10,0.0461106337606906,,,,0.0461106337606906,0.0461106337606906,0.0461106337606906,human,UP
HMOX1,,,0.0864468067884445,0.0057020033709704,0.0460744050797075,0.0460744050797075,,human,UP
SLC26A2,,,0.0459899865090847,,0.0459899865090847,0.0459899865090847,,human,UP
FRMD6,,,0.0459493398666381,,0.0459493398666381,0.0459493398666381,,human,UP
CD9,0.0455617383122444,,,,0.0455617383122444,0.0455617383122444,0.0455617383122444,human,UP
LGALS4,,0.0449399538338184,,,0.0449399538338184,0.0449399538338184,,human,UP
GNG5,,0.0145993633195757,0.0752151757478714,,0.0449072695337235,0.0449072695337235,,human,UP
IFI27,,0.0443695671856403,,,0.0443695671856403,0.0443695671856403,,human,UP
FTL,,0.0616309158504009,,0.0270802676677703,0.0443555917590856,0.0443555917590856,,human,UP
IER3,0.0682237744331359,0.0111350715160369,0.088934913277626,0.0088972253724932,0.044297746149823,0.0396794229745864,0.0682237744331359,human,UP
TNFRSF1B,,,,0.0437666289508342,0.0437666289508342,0.0437666289508342,,human,UP
CRYM,,,,0.0436264127492904,0.0436264127492904,0.0436264127492904,,human,UP
FCGR3B,,,,0.0432472936809062,0.0432472936809062,0.0432472936809062,,human,UP
CTSS,,,,0.0429800599813461,0.0429800599813461,0.0429800599813461,,human,UP
SERPINE1,,,0.0428349114954471,,0.0428349114954471,0.0428349114954471,,human,UP
SPINK1,,0.0426211096346378,,,0.0426211096346378,0.0426211096346378,,human,UP
MSMO1,,,0.0425925068557262,,0.0425925068557262,0.0425925068557262,,human,UP
ADAR,0.0666675642132759,0.0176630429923534,,,0.0421653036028146,0.0421653036028146,0.0666675642132759,human,UP
S100A11,0.0257251560688018,0.0495593100786209,0.0511730164289474,,0.0421524941921234,0.0495593100786209,0.0257251560688018,human,UP
RYBP,,,0.0421166010200977,,0.0421166010200977,0.0421166010200977,,human,UP
HMGB2,0.0418759994208812,,,,0.0418759994208812,0.0418759994208812,0.0418759994208812,human,UP
CD55,0.0555718578398227,0.0274824053049087,,,0.0415271315723657,0.0415271315723657,0.0555718578398227,human,UP
KCNE3,0.0412535816431045,,,,0.0412535816431045,0.0412535816431045,0.0412535816431045,human,UP
TSTA3,0.0409150533378124,,,,0.0409150533378124,0.0409150533378124,0.0409150533378124,human,UP
RAB27B,0.0408623106777668,,,,0.0408623106777668,0.0408623106777668,0.0408623106777668,human,UP
ARHGEF18,,,0.0407276935875415,,0.0407276935875415,0.0407276935875415,,human,UP
PSMD14,,,0.0402942076325416,,0.0402942076325416,0.0402942076325416,,human,UP
PLEK2,,,0.0398879647254943,,0.0398879647254943,0.0398879647254943,,human,UP
PIM3,,,,0.0395938195288181,0.0395938195288181,0.0395938195288181,,human,UP
GZMB,,,,0.0391817353665828,0.0391817353665828,0.0391817353665828,,human,UP
SLC40A1,0.0386881902813911,,,,0.0386881902813911,0.0386881902813911,0.0386881902813911,human,UP
TUBB4B,,,0.0369093790650367,,0.0369093790650367,0.0369093790650367,,human,UP
PTTG1IP,0.059349313378334,0.0444435849785804,,0.0069247223436832,0.0369058735668659,0.0444435849785804,0.059349313378334,human,UP
FHL2,,0.0205288268625736,0.0525578744709491,,0.0365433506667614,0.0365433506667614,,human,UP
PABPC3,0.0463413000106811,0.0266572088003158,,,0.0364992544054985,0.0364992544054985,0.0463413000106811,human,UP
TNFAIP3,,,,0.0363034680485725,0.0363034680485725,0.0363034680485725,,human,UP
PDIA3,0.0363021902740001,,,,0.0363021902740001,0.0363021902740001,0.0363021902740001,human,UP
UBE2S,,,0.0362973250448703,,0.0362973250448703,0.0362973250448703,,human,UP
NFKBIA,,0.0116055328398942,,0.0609530881047248,0.0362793104723095,0.0362793104723095,,human,UP
UPP1,,,0.0669463276863098,0.005400754045695,0.0361735408660024,0.0361735408660024,,human,UP
TPI1,0.0360876806080341,,,,0.0360876806080341,0.0360876806080341,0.0360876806080341,human,UP
IER5,,,,0.0360755771398544,0.0360755771398544,0.0360755771398544,,human,UP
PKM,0.0274470783770084,0.022499268874526,0.0573184341192245,,0.0357549271235863,0.0274470783770084,0.0274470783770084,human,UP
HLA-DQA2,-0.0181813295930624,0.020766569301486,,0.1041695848107338,0.0355849415063858,0.020766569301486,-0.0181813295930624,human,UP
CPA1,,0.0352607369422912,,,0.0352607369422912,0.0352607369422912,,human,UP
QPCT,,,0.0352023728191852,,0.0352023728191852,0.0352023728191852,,human,UP
ANXA5,,0.021921694278717,0.0620290413498878,0.0206630043685436,0.0348712466657161,0.021921694278717,,human,UP
ACSL5,0.0347882658243179,,,,0.0347882658243179,0.0347882658243179,0.0347882658243179,human,UP
C3,,0.0347665287554264,,,0.0347665287554264,0.0347665287554264,,human,UP
TUBB,,0.0124712567776441,0.0563236996531486,,0.0343974782153964,0.0343974782153964,,human,UP
TXNDC5,,-0.013495298102498,0.0481158383190631,0.0685194805264473,0.0343800069143374,0.0481158383190631,,human,UP
MRPL3,,,0.0341575667262077,,0.0341575667262077,0.0341575667262077,,human,UP
HSP90AB1,,,0.0341173782944679,,0.0341173782944679,0.0341173782944679,,human,UP
ADAM9,0.0338077135384082,,,,0.0338077135384082,0.0338077135384082,0.0338077135384082,human,UP
LAPTM5,,0.0139948986470699,,0.0535205267369747,0.0337577126920223,0.0337577126920223,,human,UP
PTPRO,0.0337240621447563,,,,0.0337240621447563,0.0337240621447563,0.0337240621447563,human,UP
TPD52,0.0334320813417434,,,,0.0334320813417434,0.0334320813417434,0.0334320813417434,human,UP
EMG1,,,0.0332387425005435,,0.0332387425005435,0.0332387425005435,,human,UP
FKBP1A,,,0.0332349278032779,,0.0332349278032779,0.0332349278032779,,human,UP
TCN1,,0.0332198292016983,,,0.0332198292016983,0.0332198292016983,,human,UP
SMS,,,0.058038130402565,0.0082618296146392,0.0331499800086021,0.0331499800086021,,human,UP
MAP1B,,,0.0330804884433746,,0.0330804884433746,0.0330804884433746,,human,UP
THBS2,,0.0330515392124652,,,0.0330515392124652,0.0330515392124652,,human,UP
CAP1,0.0375670157372951,0.033033724874258,0.0454561971127986,0.015965161845088,0.0330055248923599,0.0353003703057765,0.0375670157372951,human,UP
DHRS9,0.0562271364033222,0.0096415104344487,,,0.0329343234188854,0.0329343234188854,0.0562271364033222,human,UP
TST,0.0329053550958633,,,,0.0329053550958633,0.0329053550958633,0.0329053550958633,human,UP
TAX1BP3,,0.007742119487375,0.0580311827361583,,0.0328866511117666,0.0328866511117666,,human,UP
TMEM51,,,0.0328657031059265,,0.0328657031059265,0.0328657031059265,,human,UP
FN1,,0.0328429825603961,,,0.0328429825603961,0.0328429825603961,,human,UP
VILL,,,,0.032775655388832,0.032775655388832,0.032775655388832,,human,UP
UBC,0.0211581848561763,0.0710429027676582,,0.005950120743364,0.0327170694557329,0.0211581848561763,0.0211581848561763,human,UP
HLA-DRA,,0.0324958600103855,,,0.0324958600103855,0.0324958600103855,,human,UP
STK24,0.0324793756008148,,,,0.0324793756008148,0.0324793756008148,0.0324793756008148,human,UP
UTS2,,,,0.0324008762836456,0.0324008762836456,0.0324008762836456,,human,UP
ILK,,,0.0323475673794746,,0.0323475673794746,0.0323475673794746,,human,UP
LRRC8A,0.0323455333709716,,,,0.0323455333709716,0.0323455333709716,0.0323455333709716,human,UP
CYR61,,,0.03220821544528,,0.03220821544528,0.03220821544528,,human,UP
ANXA2P2,,0.0321772433817386,,,0.0321772433817386,0.0321772433817386,,human,UP
UCHL3,,,0.0320279784500598,,0.0320279784500598,0.0320279784500598,,human,UP
SUMO3,0.0319259688258171,,,,0.0319259688258171,0.0319259688258171,0.0319259688258171,human,UP
NFKBIZ,,,,0.0318949185311794,0.0318949185311794,0.0318949185311794,,human,UP
BZW2,,,0.031785562634468,,0.031785562634468,0.031785562634468,,human,UP
IGLV1-36,,,,0.0317829325795173,0.0317829325795173,0.0317829325795173,,human,UP
PSMC4,,0.0090167447924613,0.0543784797191619,,0.0316976122558116,0.0316976122558116,,human,UP
PRF1,,,,0.0316629409790039,0.0316629409790039,0.0316629409790039,,human,UP
C20orf24,0.042063295841217,0.0161097329109907,0.0366945154964923,,0.0316225147495667,0.0366945154964923,0.042063295841217,human,UP
MSANTD3,,,0.0315106101334095,,0.0315106101334095,0.0315106101334095,,human,UP
FOXQ1,,0.031481672078371,,,0.031481672078371,0.031481672078371,,human,UP
DDX21,,,0.0314515233039855,,0.0314515233039855,0.0314515233039855,,human,UP
SEPT9,0.0311589147895574,,,,0.0311589147895574,0.0311589147895574,0.0311589147895574,human,UP
IRAK1,0.0311249401420354,,,,0.0311249401420354,0.0311249401420354,0.0311249401420354,human,UP
CD46,0.0310412794351577,,,,0.0310412794351577,0.0310412794351577,0.0310412794351577,human,UP
RPL8,0.0313943102955818,0.0262307822704315,0.0437935069203376,0.0226188544183969,0.0310093634761869,0.0288125462830066,0.0313943102955818,human,UP
DNAJB1,,,0.0309896282851696,,0.0309896282851696,0.0309896282851696,,human,UP
IGFBP3,,0.0309842247515916,,,0.0309842247515916,0.0309842247515916,,human,UP
STAT1,0.0461365394294261,0.0153908524662256,,,0.0307636959478259,0.0307636959478259,0.0461365394294261,human,UP
CFL1,0.0138838551938533,0.0370891280472278,0.0665948614478111,0.0054665585048496,0.0307586007984355,0.0254864916205406,0.0138838551938533,human,UP
NOP10,,0.0078506199643015,0.0536366961896419,,0.0307436580769717,0.0307436580769717,,human,UP
CORO1C,,,0.0305381845682859,,0.0305381845682859,0.0305381845682859,,human,UP
MMP7,,0.0676788091659545,,-0.0067133950069546,0.0304827070794999,0.0304827070794999,,human,UP
NIT2,,,0.0303734242916107,,0.0303734242916107,0.0303734242916107,,human,UP
GSKIP,0.0301996152848005,,,,0.0301996152848005,0.0301996152848005,0.0301996152848005,human,UP
SLC35F2,,,0.0301935262978076,,0.0301935262978076,0.0301935262978076,,human,UP
POLB,0.0300841238349676,,,,0.0300841238349676,0.0300841238349676,0.0300841238349676,human,UP
HLA-DRB5,,0.0300625767558813,,,0.0300625767558813,0.0300625767558813,,human,UP
CCT7,,,0.029985113069415,,0.029985113069415,0.029985113069415,,human,UP
ZPR1,,,0.0299568362534046,,0.0299568362534046,0.0299568362534046,,human,UP
IL1RN,0.0299560502171516,,,,0.0299560502171516,0.0299560502171516,0.0299560502171516,human,UP
TUBB2B,,,0.0299344081431627,,0.0299344081431627,0.0299344081431627,,human,UP
GPRC5A,,0.0297998059540987,,,0.0297998059540987,0.0297998059540987,,human,UP
IGHA2,,-0.0646093338727951,,0.1240352466702461,0.0297129563987255,0.0297129563987255,,human,UP
VDAC2,,0.0077456985600292,0.0516654960811138,,0.0297055973205715,0.0297055973205715,,human,UP
CXCL8,,0.0091240173205733,,0.050198208540678,0.0296611129306256,0.0296611129306256,,human,UP
FBP1,0.0295766107738018,,,,0.0295766107738018,0.0295766107738018,0.0295766107738018,human,UP
CRACR2B,,,0.0295448154211044,,0.0295448154211044,0.0295448154211044,,human,UP
PADI2,,,0.0295202508568763,,0.0295202508568763,0.0295202508568763,,human,UP
XPO1,0.0294889379292726,,,,0.0294889379292726,0.0294889379292726,0.0294889379292726,human,UP
PTGES3,0.018664950504899,0.0403080843389034,,,0.0294865174219012,0.0294865174219012,0.018664950504899,human,UP
CS,,,,0.0294841565191745,0.0294841565191745,0.0294841565191745,,human,UP
TMEM158,,,0.0293552037328481,,0.0293552037328481,0.0293552037328481,,human,UP
HTRA1,,,0.029316758736968,,0.029316758736968,0.029316758736968,,human,UP
ARPC2,0.0282761212438344,0.0292955264449119,0.0303594507277011,,0.0293103661388158,0.0292955264449119,0.0282761212438344,human,UP
ANXA3,0.0368848852813243,0.0216155517846345,,,0.0292502185329794,0.0292502185329794,0.0368848852813243,human,UP
MYL12B,0.0290821325033903,0.0501676388084888,0.0318001061677932,0.0058453613892197,0.029223809717223,0.0304411193355917,0.0290821325033903,human,UP
LRP11,,,0.029071582481265,,0.029071582481265,0.029071582481265,,human,UP
CMSS1,,,0.0290438458323478,,0.0290438458323478,0.0290438458323478,,human,UP
SERPINB7,,,,0.028876706957817,0.028876706957817,0.028876706957817,,human,UP
CKLF,,,0.0288608074188232,,0.0288608074188232,0.0288608074188232,,human,UP
EIF3CL,0.0239257514476776,,0.049103308469057,0.0133936014026403,0.028807553773125,0.0239257514476776,0.0239257514476776,human,UP
C1orf43,0.028686549514532,,,,0.028686549514532,0.028686549514532,0.028686549514532,human,UP
JTB,0.0286552179604768,,,,0.0286552179604768,0.0286552179604768,0.0286552179604768,human,UP
LINC00936,,,,0.0286411475390195,0.0286411475390195,0.0286411475390195,,human,UP
TM4SF4,,0.0285572074353694,,,0.0285572074353694,0.0285572074353694,,human,UP
SNRPB,,,0.028368042781949,,0.028368042781949,0.028368042781949,,human,UP
RANBP9,0.0283583402633667,,,,0.0283583402633667,0.0283583402633667,0.0283583402633667,human,UP
COL10A1,,0.028324095532298,,,0.028324095532298,0.028324095532298,,human,UP
ATP1B3,0.0282652638852596,,,,0.0282652638852596,0.0282652638852596,0.0282652638852596,human,UP
KLRF1,,,,0.0282619185745716,0.0282619185745716,0.0282619185745716,,human,UP
B2M,0.0278181266039609,0.0186341572552919,,0.0381771922111511,0.0282098253568013,0.0278181266039609,0.0278181266039609,human,UP
LYPLA1,,,0.0281757079064846,,0.0281757079064846,0.0281757079064846,,human,UP
ASUN,,,0.0281180832535028,,0.0281180832535028,0.0281180832535028,,human,UP
PRELID1,,,0.0280977673828601,,0.0280977673828601,0.0280977673828601,,human,UP
KIAA0408,,,,0.0280499458312988,0.0280499458312988,0.0280499458312988,,human,UP
PTMA,0.0149634387344121,0.0410905443131923,,,0.0280269915238022,0.0280269915238022,0.0149634387344121,human,UP
DKC1,,,0.0279576145112514,,0.0279576145112514,0.0279576145112514,,human,UP
PPA1,,0.03280034288764,0.0231010168790817,,0.0279506798833608,0.0279506798833608,,human,UP
PLS3,,0.0278427861630916,,,0.0278427861630916,0.0278427861630916,,human,UP
GABRP,,0.027768425643444,,,0.027768425643444,0.027768425643444,,human,UP
CBWD1,,,0.0272440835833549,,0.0272440835833549,0.0272440835833549,,human,UP
EPS8,,0.0272229686379432,,,0.0272229686379432,0.0272229686379432,,human,UP
NAMPT,,,,0.0271063540130853,0.0271063540130853,0.0271063540130853,,human,UP
CDCA4,,,0.0270346999168396,,0.0270346999168396,0.0270346999168396,,human,UP
LTBP1,0.0270330570638179,,,,0.0270330570638179,0.0270330570638179,0.0270330570638179,human,UP
SLPI,,0.0268760472536087,,,0.0268760472536087,0.0268760472536087,,human,UP
EIF4H,,,0.0267940443009138,,0.0267940443009138,0.0267940443009138,,human,UP
BLCAP,0.0267889574170112,,,,0.0267889574170112,0.0267889574170112,0.0267889574170112,human,UP
EBNA1BP2,,,0.0265848357230424,,0.0265848357230424,0.0265848357230424,,human,UP
HDHD1,,,,0.0265817698091268,0.0265817698091268,0.0265817698091268,,human,UP
NHP2,,,0.0265555325895547,,0.0265555325895547,0.0265555325895547,,human,UP
SLIRP,,0.0087578054517507,0.0442871861159801,,0.0265224957838654,0.0265224957838654,,human,UP
COL5A2,,0.0268788728863,0.0258784536272287,,0.0263786632567644,0.0263786632567644,,human,UP
BOD1,,,0.0263775531202554,,0.0263775531202554,0.0263775531202554,,human,UP
RPF2,,,0.0262783132493495,,0.0262783132493495,0.0262783132493495,,human,UP
NIPA2,0.0261766482144594,,,,0.0261766482144594,0.0261766482144594,0.0261766482144594,human,UP
EZR,0.026112150400877,,,,0.026112150400877,0.026112150400877,0.026112150400877,human,UP
TM9SF2,0.0260990560054779,,,,0.0260990560054779,0.0260990560054779,0.0260990560054779,human,UP
NDUFAF2,,,0.0260932222008705,,0.0260932222008705,0.0260932222008705,,human,UP
ANXA10,,0.026089746505022,,,0.026089746505022,0.026089746505022,,human,UP
MYL12A,,0.0260850433260202,,,0.0260850433260202,0.0260850433260202,,human,UP
OCIAD2,,0.015661222860217,0.0362583585083484,,0.0259597906842827,0.0259597906842827,,human,UP
TAP1,0.0259517338126897,,,,0.0259517338126897,0.0259517338126897,0.0259517338126897,human,UP
PSMB2,0.0258421022444963,,,,0.0258421022444963,0.0258421022444963,0.0258421022444963,human,UP
HLA-G,0.0342398174107074,0.0174149386584758,,,0.0258273780345916,0.0258273780345916,0.0342398174107074,human,UP
LGALS1,,0.0471112169325351,0.0410918556153774,-0.0107731567695736,0.0258099719261129,0.0410918556153774,,human,UP
GLRX2,,,0.0256846379488706,,0.0256846379488706,0.0256846379488706,,human,UP
PSMB8,0.0256277937442064,,,,0.0256277937442064,0.0256277937442064,0.0256277937442064,human,UP
CELA2A,,0.025594038888812,,,0.025594038888812,0.025594038888812,,human,UP
MYOF,0.0255740266293287,,,,0.0255740266293287,0.0255740266293287,0.0255740266293287,human,UP
DBI,,0.0084617864340543,0.0425634607672691,,0.0255126236006617,0.0255126236006617,,human,UP
PHB,,,0.0254550632089376,,0.0254550632089376,0.0254550632089376,,human,UP
SRGN,,,,0.0253690518438816,0.0253690518438816,0.0253690518438816,,human,UP
PDZK1IP1,0.0355017334222793,0.0151228960603475,,,0.0253123147413134,0.0253123147413134,0.0355017334222793,human,UP
STRA13,,,0.0252522025257349,,0.0252522025257349,0.0252522025257349,,human,UP
MICB,,,0.0252519864588975,,0.0252519864588975,0.0252519864588975,,human,UP
IMP4,,,0.0252236071974039,,0.0252236071974039,0.0252236071974039,,human,UP
