gene_symbol,logfc_dz:109,logfc_dz:505,logfc_dz:481,logfc_dz:506,logfc_dz:507,mean_logfc,median_logfc,common_experiment,organism,signature_type
S100A12,,,,-0.0151652619242668,-0.0253053456544876,-0.0202353037893772,-0.0202353037893772,,human,DOWN
LINC00936,,,,,-0.0202351808547973,-0.0202351808547973,-0.0202351808547973,,human,DOWN
ZFPM2,,,,,-0.0201356317847967,-0.0201356317847967,-0.0201356317847967,,human,DOWN
HSPA1A,,-0.0201271995902061,,,,-0.0201271995902061,-0.0201271995902061,,human,DOWN
CYTIP,,,-0.0244427118450403,-0.015805372968316,,-0.0201240424066782,-0.0201240424066782,,human,DOWN
LOC100507516,,,,,-0.0201232340186834,-0.0201232340186834,-0.0201232340186834,,human,DOWN
TRBC1,,,,-0.0201229602098464,,-0.0201229602098464,-0.0201229602098464,,human,DOWN
NKG7,,-0.0205515194684267,,-0.0196254607290029,,-0.0200884900987148,-0.0200884900987148,,human,DOWN
SLC7A7,,-0.0244290195405483,,-0.0157004911452531,,-0.0200647553429007,-0.0200647553429007,,human,DOWN
LOC101927478,,,,,-0.0200464073568582,-0.0200464073568582,-0.0200464073568582,,human,DOWN
PROK2,,-0.0408229902386665,0.0182179789990186,-0.0395032167434692,-0.0156122213229537,-0.0194301123265177,-0.0275577190332114,,human,DOWN
S100A11,0.0226407591253519,-0.0345302522182464,,-0.0454025119543075,,-0.019097335015734,-0.0345302522182464,0.0226407591253519,human,DOWN
MYL12A,,-0.0247132331132888,-0.0222910046577453,-0.023689767345786,0.0177067425101995,-0.0132468156516551,-0.0229903860017657,,human,DOWN
PPT1,0.0174621231853961,-0.0223035532981157,-0.0218740236014127,-0.0262369737029075,,-0.0132381068542599,-0.0220887884497642,0.0174621231853961,human,DOWN
SDCBP,0.0198234673589468,-0.0296004675328731,,-0.0278535038232803,,-0.0125435013324022,-0.0278535038232803,0.0198234673589468,human,DOWN
H3F3B,0.0163688641041517,-0.0223242789506912,-0.0235067103058099,-0.0179783329367637,,-0.0118601145222783,-0.0201513059437274,0.0163688641041517,human,DOWN
TUBA1A,0.0581269860267639,-0.0381064377725124,-0.032072439789772,-0.0335761494934558,,-0.0114070102572441,-0.0328242946416139,0.0581269860267639,human,DOWN
H3F3AP4,0.0531559474766254,-0.035507746040821,-0.0279705636203289,-0.0301943570375442,,-0.0101291798055171,-0.0290824603289365,0.0531559474766254,human,DOWN
ND2,,-0.0561595037579536,0.0950724855065345,-0.0296777859330177,-0.0363680385053157,-0.0067832106724381,-0.0330229122191667,,human,DOWN
GGTA1P,,-0.0247826166450977,0.0264425445348024,,-0.0211583953350782,-0.0064994891484578,-0.0211583953350782,,human,DOWN
