gene_symbol,logfc_dz:596,logfc_dz:917,logfc_dz:453,logfc_dz:643,mean_logfc,median_logfc,common_experiment,organism,signature_type
APP,0.0478362329304218,,0.0318620353937149,,0.0398491341620683,0.0398491341620683,,human,UP
VSIG1,0.0415958650410175,,0.0377160869538784,,0.0396559759974479,0.0396559759974479,,human,UP
MARCKSL1,,0.0197200588881969,,0.0592610947787761,0.0394905768334865,0.0394905768334865,0.0197200588881969,human,UP
ID1,,,,0.0391430780291557,0.0391430780291557,0.0391430780291557,,human,UP
ANXA4,0.0222087763249874,0.0844342410564422,0.0209255293011665,0.0285846684128046,0.0390383037738502,0.025396722368896,0.0844342410564422,human,UP
SLC44A4,0.0613329708576202,0.0213850624859333,0.0529961362481117,0.0176618210971355,0.0383439976722002,0.0371905993670225,0.0213850624859333,human,UP
TM9SF3,0.0606602281332016,0.0292306244373321,0.0468159578740596,0.0159766227006912,0.0381708582863211,0.0380232911556959,0.0292306244373321,human,UP
UBB,0.0545981898903846,0.0190956890583038,0.0406179204583168,,0.0381039331356684,0.0406179204583168,0.0190956890583038,human,UP
CYSTM1,0.039996538311243,,0.035672515630722,,0.0378345269709825,0.0378345269709825,,human,UP
LOC388022,0.0382295809686183,,0.0348369851708412,,0.0365332830697298,0.0365332830697298,,human,UP
CLDN18,0.0503552034497261,0.014394792728126,0.0447441861033439,,0.0364980607603987,0.0447441861033439,0.014394792728126,human,UP
ALDH1A1,0.0380678586661815,0.0283167958259582,0.0423197038471698,,0.0362347861131032,0.0380678586661815,0.0283167958259582,human,UP
KIAA1324,0.0404034852981567,,0.0308534279465675,,0.0356284566223621,0.0356284566223621,,human,UP
HLA-G,0.0530761331319808,0.0089695304632186,0.0414420031011104,0.0388502962887287,0.0355844907462596,0.0401461496949195,0.0089695304632186,human,UP
AKR1C3,0.0194932706654071,0.0597008652985096,0.0236004721373319,0.0377191454172134,0.0351284383796155,0.0306598087772727,0.0597008652985096,human,UP
EEF1A1P9,,0.034918550401926,,,0.034918550401926,0.034918550401926,0.034918550401926,human,UP
FTL,0.0118846353143453,0.0468570180237293,,0.0445300117135047,0.0344238883505264,0.0445300117135047,0.0468570180237293,human,UP
CD63,0.0153994970023632,0.0572923645377159,0.0148200737312436,0.0496479235589504,0.0342899647075682,0.0325237102806568,0.0572923645377159,human,UP
ODC1,0.011147185228765,,,0.0556486994028091,0.033397942315787,0.033397942315787,,human,UP
RHOB,,,,0.0333818234503269,0.0333818234503269,0.0333818234503269,,human,UP
ATP1B1,0.0172642711549997,0.0637935996055603,0.0214557610452175,0.0288756191730499,0.0328473127447068,0.0251656901091337,0.0637935996055603,human,UP
MUC1,0.0511589907109737,0.0099343610927462,0.0425346679985523,0.0267325323075056,0.0325901380274444,0.0346336001530289,0.0099343610927462,human,UP
TSC22D1,,,,0.0322306714951992,0.0322306714951992,0.0322306714951992,,human,UP
SPINK4,,0.0470524951815605,,0.0167581215500831,0.0319053083658218,0.0319053083658218,0.0470524951815605,human,UP
CD164,0.0300246085971593,0.0396773554384708,0.0256585627794265,,0.0317868422716856,0.0300246085971593,0.0396773554384708,human,UP
ISG15,,,,0.0315104685723781,0.0315104685723781,0.0315104685723781,,human,UP
PDIA3P1,0.0355942547321319,,0.0267839059233665,,0.0311890803277492,0.0311890803277492,,human,UP
FHL2,,0.0190473236143589,,0.0423807650804519,0.0307140443474054,0.0307140443474054,0.0190473236143589,human,UP
HLA-DRB4,,,,0.0307104531675577,0.0307104531675577,0.0307104531675577,,human,UP
FCGBP,0.0200590025633573,0.0656228065490722,0.0206320695579051,0.0150470193475484,0.0303402245044708,0.0203455360606312,0.0656228065490722,human,UP
RN7SK,0.0301773063838481,,,,0.0301773063838481,0.0301773063838481,,human,UP
MT1H,,0.0301061626523733,,,0.0301061626523733,0.0301061626523733,0.0301061626523733,human,UP
KLF2,,,,0.0300697479397058,0.0300697479397058,0.0300697479397058,,human,UP
MUC17,0.0296072904020547,,0.0301045570522546,,0.0298559237271547,0.0298559237271547,,human,UP
GCNT3,0.0298915393650531,0.0256746932864189,0.0303277764469385,0.0330935269594192,0.0297468840144574,0.0301096579059958,0.0256746932864189,human,UP
HLA-DRB5,,,,0.0296116638928651,0.0296116638928651,0.0296116638928651,,human,UP
SEPP1,,0.0414438061416149,,0.0177451595664024,0.0295944828540086,0.0295944828540086,0.0414438061416149,human,UP
PLAC8,0.0219360459595918,0.0329544059932231,0.0254206582903862,0.0373211577534675,0.0294080669991672,0.0291875321418046,0.0329544059932231,human,UP
FOS,0.0209309197962284,,,0.0377177372574806,0.0293243285268545,0.0293243285268545,,human,UP
SLC12A2,0.0325917750597,,0.0255044810473918,,0.0290481280535459,0.0290481280535459,,human,UP
PMP22,,,,0.0288970414549112,0.0288970414549112,0.0288970414549112,,human,UP
PDIA3,0.0287530440837144,0.040373221039772,0.0212285686284303,0.0248573422431945,0.0288030439987778,0.0268051931634545,0.040373221039772,human,UP
DSG2,,0.0360472910106182,,0.0214165989309549,0.0287319449707865,0.0287319449707865,0.0360472910106182,human,UP
COX5A,,0.0284538436681032,,,0.0284538436681032,0.0284538436681032,0.0284538436681032,human,UP
HLA-H,0.032248742878437,,0.0241372287273406,,0.0281929858028888,0.0281929858028888,,human,UP
ADAM9,0.0310045424848794,0.0287607796490192,0.0229500997811555,,0.0275718073050181,0.0287607796490192,0.0287607796490192,human,UP
CALML4,,0.027543356642127,,,0.027543356642127,0.027543356642127,0.027543356642127,human,UP
CLIC1,,0.0194847844541072,,0.0355943813920021,0.0275395829230546,0.0275395829230546,0.0194847844541072,human,UP
TMSB4X,0.0321703739464283,,0.0228213798254728,,0.0274958768859505,0.0274958768859505,,human,UP
RNF128,,0.0273716989904642,,,0.0273716989904642,0.0273716989904642,0.0273716989904642,human,UP
LGALS1,,,,0.0272381417453289,0.0272381417453289,0.0272381417453289,,human,UP
CYBA,,,,0.0271373968571424,0.0271373968571424,0.0271373968571424,,human,UP
SPTBN1,0.029307335615158,,0.0245255827903747,,0.0269164592027664,0.0269164592027664,,human,UP
PDLIM1,,0.0154309775680303,,0.0381875932216644,0.0268092853948473,0.0268092853948473,0.0154309775680303,human,UP
GALNT7,0.0231520067900419,0.0491651855409145,0.0185936950147151,0.0144291166216135,0.0263350009918212,0.0208728509023785,0.0491651855409145,human,UP
CLDN7,,,,0.0263323560357093,0.0263323560357093,0.0263323560357093,,human,UP
COL6A3,,,,0.0262699555605649,0.0262699555605649,0.0262699555605649,,human,UP
CYCS,,0.0277125649154186,,0.0247855298221111,0.0262490473687648,0.0262490473687648,0.0277125649154186,human,UP
PGC,0.045625053346157,0.0138345677405595,0.0236813221126794,0.0217772778123617,0.0262295552529394,0.0227292999625206,0.0138345677405595,human,UP
GUSBP9,0.0243659298866987,,0.0280671194195747,,0.0262165246531367,0.0262165246531367,,human,UP
RNA18S5,0.0317559987306594,,0.0205576792359352,,0.0261568389832973,0.0261568389832973,,human,UP
C1orf106,,,,0.0261000171303749,0.0261000171303749,0.0261000171303749,,human,UP
SPINT2,,,,0.0259404014796018,0.0259404014796018,0.0259404014796018,,human,UP
HPGD,,0.0302671119570732,0.0213109031319618,,0.0257890075445175,0.0257890075445175,0.0302671119570732,human,UP
TXNIP,0.0308366902172565,0.0087203765287995,0.0368804074823856,,0.0254791580761472,0.0308366902172565,0.0087203765287995,human,UP
AOC1,,0.0236025582998991,,0.0271837394684553,0.0253931488841772,0.0253931488841772,0.0236025582998991,human,UP
ATP1A1,0.0251577384769916,0.0223292205482721,0.0275431498885154,0.0254387129098176,0.0251172054558992,0.0252982256934046,0.0223292205482721,human,UP
TIMP1,,0.0099618211388587,,0.0392548739910125,0.0246083475649356,0.0246083475649356,0.0099618211388587,human,UP
SI,,0.0390791781246662,0.0097736092284321,,0.0244263936765491,0.0244263936765491,0.0390791781246662,human,UP
TMEM176B,,,,0.0243995171040296,0.0243995171040296,0.0243995171040296,,human,UP
DEFB4A,,,,0.0243665631860494,0.0243665631860494,0.0243665631860494,,human,UP
GUSBP1,0.0224521961063146,,0.0262444093823432,,0.0243483027443289,0.0243483027443289,,human,UP
SCP2,,0.0243478752672672,,,0.0243478752672672,0.0243478752672672,0.0243478752672672,human,UP
TRIB1,,,,0.0243242233991622,0.0243242233991622,0.0243242233991622,,human,UP
IGHV3-48,0.0218573287129402,,0.0267363023012876,,0.0242968155071139,0.0242968155071139,,human,UP
KRT17,,,-0.0137624070048332,0.0622770376503467,0.0242573153227567,0.0242573153227567,,human,UP
MUC2,,0.0242356453090906,,,0.0242356453090906,0.0242356453090906,0.0242356453090906,human,UP
ACTN4,,,,0.0239882785826921,0.0239882785826921,0.0239882785826921,,human,UP
MT1F,,0.0237090438604354,,,0.0237090438604354,0.0237090438604354,0.0237090438604354,human,UP
TSPAN13,,0.0247361157089471,,0.0226736534386873,0.0237048845738172,0.0237048845738172,0.0247361157089471,human,UP
HNF1A-AS1,0.0240447055548429,,0.0231566317379474,,0.0236006686463952,0.0236006686463952,,human,UP
AKR1C2,,0.0105644026771187,,0.0365445837378501,0.0235544932074844,0.0235544932074844,0.0105644026771187,human,UP
TOB2,0.024715406820178,,0.0222602132707834,,0.0234878100454807,0.0234878100454807,,human,UP
IFITM1,,,,0.0233034305274486,0.0233034305274486,0.0233034305274486,,human,UP
FER1L6,0.0225920416414737,,0.0237967297434806,,0.0231943856924772,0.0231943856924772,,human,UP
VIM,,,,0.0231482833623886,0.0231482833623886,0.0231482833623886,,human,UP
LGALS3BP,0.0255068093538284,0.0145046096295118,0.0178154073655605,0.0341556072235107,0.0229956083931028,0.0216611083596944,0.0145046096295118,human,UP
CTSH,,,,0.0227705463767051,0.0227705463767051,0.0227705463767051,,human,UP
RN7SL2,0.0167532097548246,,0.0285379309207201,,0.0226455703377723,0.0226455703377723,,human,UP
RPN2,,0.0155282830819487,,0.0296509005129337,0.0225895917974412,0.0225895917974412,0.0155282830819487,human,UP
SCFV,0.0210369080305099,,0.0240189209580421,,0.022527914494276,0.022527914494276,,human,UP
FXYD3,0.0265949480235576,0.0170801449567079,0.0238477885723114,0.0222558788955211,0.0224446901120245,0.0230518337339162,0.0170801449567079,human,UP
HLA-DRB1,,,,0.0224199835211038,0.0224199835211038,0.0224199835211038,,human,UP
SST,,0.0224061869084835,,,0.0224061869084835,0.0224061869084835,0.0224061869084835,human,UP
MT1G,0.0223880354315042,,,,0.0223880354315042,0.0223880354315042,,human,UP
DHRS9,,,,0.0223491992801427,0.0223491992801427,0.0223491992801427,,human,UP
COX6A1,,0.022086014971137,,,0.022086014971137,0.022086014971137,0.022086014971137,human,UP
DAZ4,0.0255735628306865,0.0092776725068688,0.0313535258173942,,0.0220682537183165,0.0255735628306865,0.0092776725068688,human,UP
PSME2,,0.0090065617114305,,0.0347824655473232,0.0218945136293768,0.0218945136293768,0.0090065617114305,human,UP
TMSB10,,,,0.0218915250152349,0.0218915250152349,0.0218915250152349,,human,UP
GALNT6,,,,0.0218193680047988,0.0218193680047988,0.0218193680047988,,human,UP
TAGLN2,,,,0.0213199593126773,0.0213199593126773,0.0213199593126773,,human,UP
ATP5F1,,0.0210975352674722,,,0.0210975352674722,0.0210975352674722,0.0210975352674722,human,UP
CPD,0.0241016689687967,,0.0180782657116651,,0.0210899673402309,0.0210899673402309,,human,UP
ADH1C,0.0282122194766998,0.0116908382624387,0.0233413036912679,,0.0210814538101355,0.0233413036912679,0.0116908382624387,human,UP
ASS1,0.0116011751815676,,,0.030496222898364,0.0210486990399658,0.0210486990399658,,human,UP
DDAH1,,0.025778941810131,,0.0161482654511928,0.0209636036306619,0.0209636036306619,0.025778941810131,human,UP
TPD52,,0.0208238251507282,,,0.0208238251507282,0.0208238251507282,0.0208238251507282,human,UP
TFRC,,0.0245801974087953,,0.0168777368962764,0.0207289671525359,0.0207289671525359,0.0245801974087953,human,UP
CMTM6,,,,0.0203866455703973,0.0203866455703973,0.0203866455703973,,human,UP
HN1,,,,0.0203757248818874,0.0203757248818874,0.0203757248818874,,human,UP
IL1R2,,0.0280774887651205,,0.0125898923724889,0.0203336905688047,0.0203336905688047,0.0280774887651205,human,UP
RAP1B,,,,0.0203162617981433,0.0203162617981433,0.0203162617981433,,human,UP
SH3KBP1,0.0228910818696022,,0.017651654779911,,0.0202713683247566,0.0202713683247566,,human,UP
HSPA5,0.0140995997935533,0.0220039132982492,,0.0246724337339401,0.0202586489419142,0.0220039132982492,0.0220039132982492,human,UP
IL1B,,,,0.0202263370156288,0.0202263370156288,0.0202263370156288,,human,UP
LIMA1,0.019791217520833,0.0227361321449279,0.0179393496364355,0.0204121172428131,0.0202197041362524,0.020101667381823,0.0227361321449279,human,UP
CD55,0.0132485069334506,,,0.027084769681096,0.0201666383072733,0.0201666383072733,,human,UP
MISP,,0.0086015434935688,,0.0314983800053596,0.0200499617494642,0.0200499617494642,0.0086015434935688,human,UP
HSP90B1,0.0213261023163795,,0.0186847541481256,,0.0200054282322525,0.0200054282322525,,human,UP
HMGCS2,0.0200714338570833,0.0205395873636007,0.0173389632254838,,0.0193166614820559,0.0200714338570833,0.0205395873636007,human,UP
SULT1C2,0.0237686932086944,0.0097893690690398,0.0210227593779563,,0.0181936072185635,0.0210227593779563,0.0097893690690398,human,UP
BCAS1,0.0210647955536842,0.0085096778348088,0.0200603064149618,,0.0165449266011516,0.0200603064149618,0.0085096778348088,human,UP
MUC21,-0.1260446310043335,,-0.1539972573518753,,-0.1400209441781044,-0.1400209441781044,,human,DOWN
ANXA1,-0.1593277305364608,-0.08614332228899,-0.1474911719560623,,-0.1309874082605044,-0.1474911719560623,-0.08614332228899,human,DOWN
MAL,-0.1437179893255233,-0.1309977322816848,-0.1714722216129303,-0.072420135140419,-0.1296520195901394,-0.1373578608036041,-0.1309977322816848,human,DOWN
FABP5,,-0.1292704939842224,,,-0.1292704939842224,-0.1292704939842224,-0.1292704939842224,human,DOWN
CSTB,-0.1347646564245224,-0.0960721597075462,-0.146115556359291,,-0.1256507908304532,-0.1347646564245224,-0.0960721597075462,human,DOWN
FABP5P3,-0.0997946634888649,,-0.1370733678340912,,-0.118434015661478,-0.118434015661478,,human,DOWN
TGM3,-0.1131629794836044,-0.0962080359458923,-0.1444217413663864,-0.0803788229823112,-0.1085428949445486,-0.1046855077147483,-0.0962080359458923,human,DOWN
SPINK5,-0.1249404847621917,-0.0616890117526054,-0.1385756880044937,,-0.1084017281730969,-0.1249404847621917,-0.0616890117526054,human,DOWN
SPRR2B,,-0.1923250257968902,-0.0108934380114078,,-0.101609231904149,-0.101609231904149,-0.1923250257968902,human,DOWN
HSPB1,-0.0642548203468322,-0.1527974307537078,-0.0486081466078758,-0.1328897476196289,-0.0996375363320112,-0.0985722839832305,-0.1527974307537078,human,DOWN
A2ML1,-0.1006074696779251,,-0.0975469723343849,,-0.099077221006155,-0.099077221006155,,human,DOWN
KRT4,-0.156051367521286,,-0.1528410166501999,0.0153791066259145,-0.0978377591818571,-0.1528410166501999,,human,DOWN
FAM25G,-0.0978481769561767,,-0.0849217548966407,,-0.0913849659264087,-0.0913849659264087,,human,DOWN
SPRR1A,-0.1205383911728859,-0.1080138981342315,-0.1543270051479339,0.0177508797496557,-0.0912821036763489,-0.1142761446535587,-0.1080138981342315,human,DOWN
GBP6,-0.0937492176890373,,-0.0799910128116607,,-0.086870115250349,-0.086870115250349,,human,DOWN
EMP1,-0.1678908616304397,-0.0351808443665504,-0.1263739764690399,-0.0167105309665203,-0.0865390533581376,-0.0807774104177951,-0.0351808443665504,human,DOWN
KRT13,-0.1524277478456497,-0.068961814045906,-0.2135986387729644,0.1206002384424209,-0.0785969905555248,-0.1106947809457779,-0.068961814045906,human,DOWN
CNFN,-0.0735150203108787,,-0.0786396786570549,,-0.0760773494839668,-0.0760773494839668,,human,DOWN
DSG3,-0.0999990701675415,-0.0517590530216693,-0.0698858872056007,,-0.0738813367982705,-0.0698858872056007,-0.0517590530216693,human,DOWN
TMPRSS11B,-0.0736189410090446,,-0.065681017935276,,-0.0696499794721603,-0.0696499794721603,,human,DOWN
RPL37,,,,-0.0683470666408538,-0.0683470666408538,-0.0683470666408538,,human,DOWN
ECM1,-0.0677205696702003,-0.0768286734819412,-0.0421710163354873,-0.0862093940377235,-0.0682324133813381,-0.0722746215760707,-0.0768286734819412,human,DOWN
S100A14,-0.1668780595064163,-0.0308012161403894,-0.0965087637305259,0.0222303718328475,-0.067989416886121,-0.0636549899354577,-0.0308012161403894,human,DOWN
PPL,-0.0663298070430755,-0.1006289348006248,-0.0553787536919117,-0.0413494370877742,-0.0659217331558466,-0.0608542803674936,-0.1006289348006248,human,DOWN
CRCT1,-0.0726791247725486,-0.0606200955808162,-0.0779269933700561,-0.0508091151714324,-0.0655088322237134,-0.0666496101766824,-0.0606200955808162,human,DOWN
S100A9,-0.081423282623291,-0.1235186457633972,-0.1083855330944061,0.0533125400543212,-0.0650037303566932,-0.0949044078588485,-0.1235186457633972,human,DOWN
CSTA,-0.1286637634038925,-0.0471423491835594,-0.1712314337491989,0.0903548821806907,-0.06417066603899,-0.0879030562937259,-0.0471423491835594,human,DOWN
CRNN,-0.1086370423436164,-0.048524335026741,-0.109410785138607,0.0154017889872193,-0.0627925933804363,-0.0785806886851787,-0.048524335026741,human,DOWN
PERP,-0.0831950306892395,-0.0375466011464595,-0.0752840042114257,-0.0367080979049205,-0.0581834334880113,-0.0564153026789426,-0.0375466011464595,human,DOWN
CLCA4,-0.0692531540989875,-0.0509308166801929,-0.0542248897254467,,-0.0581362868348757,-0.0542248897254467,-0.0509308166801929,human,DOWN
SERPINB13,-0.0549002364277839,,-0.0591873750090599,,-0.0570438057184219,-0.0570438057184219,,human,DOWN
IL36A,-0.0537360534071922,,-0.0602809228003025,,-0.0570084881037473,-0.0570084881037473,,human,DOWN
SLPI,-0.032746996730566,-0.0761256664991378,-0.0575178116559982,,-0.0554634916285673,-0.0575178116559982,-0.0761256664991378,human,DOWN
DSC2,-0.0897977128624916,-0.0209180600941181,-0.0554789528250694,,-0.0553982419272263,-0.0554789528250694,-0.0209180600941181,human,DOWN
RPS23,,,,-0.0547852627933025,-0.0547852627933025,-0.0547852627933025,,human,DOWN
CRISP3,-0.0611158907413482,-0.0733936950564384,-0.061584074050188,-0.0213447120040655,-0.05435959296301,-0.0613499823957681,-0.0733936950564384,human,DOWN
RPS29,,,,-0.0543240457773208,-0.0543240457773208,-0.0543240457773208,,human,DOWN
RHCG,-0.0941227525472641,-0.0682610720396041,-0.101782888174057,0.04809245839715,-0.0540185635909438,-0.0811919122934341,-0.0682610720396041,human,DOWN
HOPX,,-0.0749454274773597,,-0.0324045419692993,-0.0536749847233295,-0.0536749847233295,-0.0749454274773597,human,DOWN
UBC,-0.0559228584170341,-0.0371125899255275,-0.0511767603456974,-0.0703608840703964,-0.0536432731896638,-0.0535498093813657,-0.0371125899255275,human,DOWN
SPRR2A,,,-0.0533826611936092,,-0.0533826611936092,-0.0533826611936092,,human,DOWN
GJB2,-0.055619727820158,,-0.0496112219989299,,-0.0526154749095439,-0.0526154749095439,,human,DOWN
ERO1L,-0.0766922831535339,-0.0077118002809584,-0.0702707022428512,,-0.0515582618924478,-0.0702707022428512,-0.0077118002809584,human,DOWN
RPL19,,,,-0.0514156632125377,-0.0514156632125377,-0.0514156632125377,,human,DOWN
PABPC1,-0.0469871163368225,-0.058405302464962,-0.0530844070017337,-0.046393509954214,-0.0512175839394331,-0.0500357616692781,-0.058405302464962,human,DOWN
KRT6C,-0.0352752096951007,-0.0429150313138961,-0.1515953838825225,0.0269236993044614,-0.0507154813967645,-0.0390951205044984,-0.0429150313138961,human,DOWN
SCEL,-0.0447002314031124,-0.0713338553905487,-0.0346901714801788,,-0.0502414194246133,-0.0447002314031124,-0.0713338553905487,human,DOWN
TRIM29,-0.0523810014128685,,-0.0477249808609485,,-0.0500529911369085,-0.0500529911369085,,human,DOWN
RPS2,,,,-0.0498110204935073,-0.0498110204935073,-0.0498110204935073,,human,DOWN
DSP,-0.0857102498412132,-0.0490715466439724,-0.0754762291908264,0.0123094692826271,-0.0494871390983462,-0.0622738879173994,-0.0490715466439724,human,DOWN
RPL10A,,-0.0125823663547635,,-0.0861545875668525,-0.049368476960808,-0.049368476960808,-0.0125823663547635,human,DOWN
MIF,,-0.0253727659583091,,-0.0730245634913444,-0.0491986647248268,-0.0491986647248268,-0.0253727659583091,human,DOWN
GJB6,-0.0463824197649955,,-0.0507625751197338,,-0.0485724974423646,-0.0485724974423646,,human,DOWN
RPLP1,,-0.051960315555334,,-0.044131763279438,-0.048046039417386,-0.048046039417386,-0.051960315555334,human,DOWN
