gene_symbol,logfc_dz:758,logfc_dz:757,logfc_dz:794,logfc_dz:992,mean_logfc,median_logfc,common_experiment,organism,signature_type
FUS,0.0232607126235961,0.019887026399374,,,0.0215738695114851,0.0215738695114851,0.019887026399374,human,UP
BTG2,0.0214934349060058,,,,0.0214934349060058,0.0214934349060058,,human,UP
MLEC,0.0214273054152727,,,,0.0214273054152727,0.0214273054152727,,human,UP
TAF10,,,0.0214228834956884,,0.0214228834956884,0.0214228834956884,,human,UP
HCLS1,0.0131504712626338,,0.0296642687171697,,0.0214073699899017,0.0214073699899017,,human,UP
MARCH2,,,0.0213774628937244,,0.0213774628937244,0.0213774628937244,,human,UP
PSME1,0.0269950795918703,0.0154858473688364,,,0.0212404634803533,0.0212404634803533,0.0154858473688364,human,UP
HIST2H2AA4,,0.0188246518373489,0.0235814936459064,,0.0212030727416276,0.0212030727416276,0.0188246518373489,human,UP
DYNLRB1,,,0.0210645496845245,,0.0210645496845245,0.0210645496845245,,human,UP
KLF10,,,0.0209499895572662,,0.0209499895572662,0.0209499895572662,,human,UP
IDH2,0.0226375237107276,0.0189692936837673,,,0.0208034086972475,0.0208034086972475,0.0189692936837673,human,UP
PRMT1,0.020798223093152,,,,0.020798223093152,0.020798223093152,,human,UP
COTL1,,,0.0207414291799068,,0.0207414291799068,0.0207414291799068,,human,UP
MUC1,0.0206883251667022,,,,0.0206883251667022,0.0206883251667022,,human,UP
HMGN1,0.0222838409245014,0.0190032366663217,,,0.0206435387954115,0.0206435387954115,0.0190032366663217,human,UP
GNG5,0.0137429414317011,,0.0273955725133419,,0.0205692569725215,0.0205692569725215,,human,UP
SPARCL1,0.0204800479114055,,,,0.0204800479114055,0.0204800479114055,,human,UP
SDHA,0.0172362625598907,0.0237197000533342,,,0.0204779813066124,0.0204779813066124,0.0237197000533342,human,UP
ISG20,0.0245678480714559,0.0161311477422714,,,0.0203494979068636,0.0203494979068636,0.0161311477422714,human,UP
HNRNPAB,0.0202955342829227,,,,0.0202955342829227,0.0202955342829227,,human,UP
HBA2,0.0510062351822853,0.0522222183644771,-0.0424364544451236,,0.0202639997005462,0.0510062351822853,0.0522222183644771,human,UP
NDUFS6,0.0164791531860828,0.0239000208675861,,,0.0201895870268344,0.0201895870268344,0.0239000208675861,human,UP
NNMT,0.0201405510306358,,,,0.0201405510306358,0.0201405510306358,,human,UP
PABPC3,,,0.0201017893850803,,0.0201017893850803,0.0201017893850803,,human,UP
RGP1,,0.0200931746512651,,,0.0200931746512651,0.0200931746512651,0.0200931746512651,human,UP
ATP5L,,,0.0200852267444133,,0.0200852267444133,0.0200852267444133,,human,UP
SPDEF,0.0142820104956626,0.0258673224598169,,,0.0200746664777398,0.0200746664777398,0.0258673224598169,human,UP
NDUFC1,0.0200742725282907,,,,0.0200742725282907,0.0200742725282907,,human,UP
CCT3,0.0200660619884729,,,,0.0200660619884729,0.0200660619884729,,human,UP
PLIN2,,0.020050199702382,,,0.020050199702382,0.020050199702382,0.020050199702382,human,UP
GABARAPL3,,,0.0200309175997972,,0.0200309175997972,0.0200309175997972,,human,UP
TMSB4XP8,,,0.0200137346982955,,0.0200137346982955,0.0200137346982955,,human,UP
S100A11,0.053340446203947,-0.0162528343498706,0.0227993223816156,,0.0199623114118973,0.0227993223816156,-0.0162528343498706,human,UP
TUBA1B,0.0331221371889114,-0.0355123840272426,0.0607603713870048,,0.0194567081828912,0.0331221371889114,-0.0355123840272426,human,UP
EEF1A1,0.0450129769742488,0.0453253351151943,-0.0259923636913299,0.0002805810654535,0.0161566323658917,0.0226467790198512,0.0453253351151943,human,UP
RPL18AP3,0.0213559661060571,0.0428298264741897,-0.0166570451110601,,0.0158429158230622,0.0213559661060571,0.0428298264741897,human,UP
SLC25A6,0.023391805589199,0.0431404486298561,-0.0273975655436515,,0.0130448962251345,0.023391805589199,0.0431404486298561,human,UP
RPL19,0.0390685349702835,0.030362345278263,-0.0310187712311744,,0.012804036339124,0.030362345278263,0.030362345278263,human,UP
HLA-G,0.0457954816520214,0.0244531035423278,-0.0423199422657489,,0.0093095476428667,0.0244531035423278,0.0244531035423278,human,UP
ISG15,0.0256360359489917,0.0205244179815053,-0.026335509493947,,0.0066083148121833,0.0205244179815053,0.0205244179815053,human,UP
RPS9,0.0345457233488559,0.0272613354027271,-0.0596912987530231,,0.0007052533328533,0.0272613354027271,0.0272613354027271,human,UP
CKB,-0.1882804781198501,-0.0742140114307403,,,-0.1312472447752952,-0.1312472447752952,-0.0742140114307403,human,DOWN
GUCA2A,-0.1369886249303817,-0.0995459333062172,,,-0.1182672791182994,-0.1182672791182994,-0.0995459333062172,human,DOWN
LOC100505584,,-0.1007036417722702,,,-0.1007036417722702,-0.1007036417722702,-0.1007036417722702,human,DOWN
GNLY,,,-0.0988609790802002,,-0.0988609790802002,-0.0988609790802002,,human,DOWN
KLRB1,,,-0.0963561683893203,,-0.0963561683893203,-0.0963561683893203,,human,DOWN
LGALS4,-0.0963127836585044,,,,-0.0963127836585044,-0.0963127836585044,,human,DOWN
NLK,,,,-0.0898138806223869,-0.0898138806223869,-0.0898138806223869,,human,DOWN
KRT20,-0.0903597995638847,-0.0832904726266861,,,-0.0868251360952854,-0.0868251360952854,-0.0832904726266861,human,DOWN
FCN1,,,-0.0814506709575653,,-0.0814506709575653,-0.0814506709575653,,human,DOWN
PRF1,,,-0.0793685913085937,,-0.0793685913085937,-0.0793685913085937,,human,DOWN
CD247,,,-0.0787065103650093,,-0.0787065103650093,-0.0787065103650093,,human,DOWN
RPL13A,,,-0.0764165520668029,,-0.0764165520668029,-0.0764165520668029,,human,DOWN
ZG16,-0.0863925814628601,-0.0645801424980163,,,-0.0754863619804382,-0.0754863619804382,-0.0645801424980163,human,DOWN
NKG7,,,-0.0739521756768226,,-0.0739521756768226,-0.0739521756768226,,human,DOWN
KLF5,-0.0715876668691635,-0.0752538815140724,,,-0.0734207741916179,-0.0734207741916179,-0.0752538815140724,human,DOWN
HSP90AA1,,-0.1049694418907165,-0.0404363758862018,,-0.0727029088884592,-0.0727029088884592,-0.1049694418907165,human,DOWN
MYLIP,,,-0.072373479604721,,-0.072373479604721,-0.072373479604721,,human,DOWN
MT1F,-0.0307119917124509,-0.1125523075461387,,,-0.0716321496292948,-0.0716321496292948,-0.1125523075461387,human,DOWN
GLOD5,,,,-0.0679936558008194,-0.0679936558008194,-0.0679936558008194,,human,DOWN
LUM,,-0.0662211552262306,,,-0.0662211552262306,-0.0662211552262306,-0.0662211552262306,human,DOWN
RPL41,-0.0433316342532634,-0.1123401820659637,-0.0393664352595806,,-0.0650127505262692,-0.0433316342532634,-0.1123401820659637,human,DOWN
C20orf24,,,-0.0642905011773109,,-0.0642905011773109,-0.0642905011773109,,human,DOWN
SLC26A2,-0.0762279108166694,-0.0514985136687755,,,-0.0638632122427225,-0.0638632122427225,-0.0514985136687755,human,DOWN
ADAMDEC1,-0.0262845214456319,-0.0971286669373512,,,-0.0617065941914916,-0.0617065941914916,-0.0971286669373512,human,DOWN
KRT8,-0.0538567416369915,-0.0673423781991005,,,-0.060599559918046,-0.060599559918046,-0.0673423781991005,human,DOWN
RBM3,-0.0394038930535316,-0.0762404650449752,,,-0.0578221790492534,-0.0578221790492534,-0.0762404650449752,human,DOWN
MGST3,-0.0577637366950511,,,,-0.0577637366950511,-0.0577637366950511,,human,DOWN
CANX,,-0.0568401925265789,,,-0.0568401925265789,-0.0568401925265789,-0.0568401925265789,human,DOWN
GZMB,,,-0.0564526505768299,,-0.0564526505768299,-0.0564526505768299,,human,DOWN
DDX21,,,-0.05582857131958,,-0.05582857131958,-0.05582857131958,,human,DOWN
PLS1,-0.0479664988815784,-0.060821171849966,,,-0.0543938353657722,-0.0543938353657722,-0.060821171849966,human,DOWN
ITGB2,,,-0.0542265810072422,,-0.0542265810072422,-0.0542265810072422,,human,DOWN
HNRNPK,-0.0246307291090488,-0.1158001497387886,-0.0213777180761098,,-0.0539361989746491,-0.0246307291090488,-0.1158001497387886,human,DOWN
EIF4A1,,,-0.0531563833355903,,-0.0531563833355903,-0.0531563833355903,,human,DOWN
ZDHHC7,,,-0.0528535582125186,,-0.0528535582125186,-0.0528535582125186,,human,DOWN
TXNIP,-0.0295959413051605,-0.0386858135461807,-0.0897961184382438,,-0.0526926244298617,-0.0386858135461807,-0.0386858135461807,human,DOWN
MT1A,,-0.0524857118725776,,,-0.0524857118725776,-0.0524857118725776,-0.0524857118725776,human,DOWN
RPF1,,,-0.0524583347141742,,-0.0524583347141742,-0.0524583347141742,,human,DOWN
RPS5,-0.0569790937006473,-0.1250189393758773,0.0252254977822303,,-0.0522575117647647,-0.0569790937006473,-0.1250189393758773,human,DOWN
SYPL1,,-0.0512738525867462,,,-0.0512738525867462,-0.0512738525867462,-0.0512738525867462,human,DOWN
RPL31,-0.0185156147927045,-0.0828189551830291,,,-0.0506672849878668,-0.0506672849878668,-0.0828189551830291,human,DOWN
UGDH,-0.0469166375696659,-0.0533668175339698,,,-0.0501417275518178,-0.0501417275518178,-0.0533668175339698,human,DOWN
CD2AP,-0.0340100526809692,-0.0650930255651474,,,-0.0495515391230583,-0.0495515391230583,-0.0650930255651474,human,DOWN
CXADR,-0.0384988859295845,-0.0605057030916214,,,-0.0495022945106029,-0.0495022945106029,-0.0605057030916214,human,DOWN
RPL29,-0.0533672049641609,-0.0453864894807338,,,-0.0493768472224473,-0.0493768472224473,-0.0453864894807338,human,DOWN
HIST1H4C,-0.0453909412026405,-0.0522788800299167,,,-0.0488349106162786,-0.0488349106162786,-0.0522788800299167,human,DOWN
CRIP1,-0.0488543957471847,-0.0441770516335964,,,-0.0465157236903905,-0.0465157236903905,-0.0441770516335964,human,DOWN
DDX47,,,-0.0465072728693485,,-0.0465072728693485,-0.0465072728693485,,human,DOWN
SELT,,,-0.0461717918515205,,-0.0461717918515205,-0.0461717918515205,,human,DOWN
NFKBIA,0.0343961156904697,,-0.1266543418169021,,-0.0461291130632162,-0.0461291130632162,,human,DOWN
GOLGA8H,,,-0.0459958054125309,,-0.0459958054125309,-0.0459958054125309,,human,DOWN
RPS23,,-0.0459953024983406,,,-0.0459953024983406,-0.0459953024983406,-0.0459953024983406,human,DOWN
EEF1B2,,-0.0459211245179176,,,-0.0459211245179176,-0.0459211245179176,-0.0459211245179176,human,DOWN
ATP1B3,-0.0517793782055377,-0.0377253629267215,,,-0.0447523705661296,-0.0447523705661296,-0.0377253629267215,human,DOWN
ID2,,,-0.044738620519638,,-0.044738620519638,-0.044738620519638,,human,DOWN
ARPC5L,,,-0.0446588210761547,,-0.0446588210761547,-0.0446588210761547,,human,DOWN
ARL6IP1,-0.0269460119307041,-0.0618825629353523,,,-0.0444142874330282,-0.0444142874330282,-0.0618825629353523,human,DOWN
S100A10,-0.0515866540372371,-0.0371099859476089,,,-0.044348319992423,-0.044348319992423,-0.0371099859476089,human,DOWN
MARCKS,-0.0282128639519214,-0.0601753629744052,,,-0.0441941134631633,-0.0441941134631633,-0.0601753629744052,human,DOWN
MT2A,,,-0.0441412664949893,,-0.0441412664949893,-0.0441412664949893,,human,DOWN
LGALS3,-0.0841246023774147,-0.0294081736356019,-0.0184882339090108,,-0.0440070033073425,-0.0294081736356019,-0.0294081736356019,human,DOWN
RPS10,,-0.048308927565813,-0.039529375731945,,-0.043919151648879,-0.043919151648879,-0.048308927565813,human,DOWN
EIF4G2,,-0.0436278954148292,,,-0.0436278954148292,-0.0436278954148292,-0.0436278954148292,human,DOWN
ALDH2,-0.0433941930532455,,,,-0.0433941930532455,-0.0433941930532455,,human,DOWN
FABP1,-0.1265746653079986,0.0409338548779487,,,-0.0428204052150249,-0.0428204052150249,0.0409338548779487,human,DOWN
SH2B3,,,-0.042771216481924,,-0.042771216481924,-0.042771216481924,,human,DOWN
KLRF1,,,-0.0426179282367229,,-0.0426179282367229,-0.0426179282367229,,human,DOWN
SMPDL3A,-0.034544289112091,-0.0500482432544231,,,-0.0422962661832571,-0.0422962661832571,-0.0500482432544231,human,DOWN
RPS8,,-0.0289224423468112,-0.0551619939506053,,-0.0420422181487083,-0.0420422181487083,-0.0289224423468112,human,DOWN
