"","exp_id","cmap_score","p","q","subset_comparison_id","analysis_id","name","concentration","duration","cell_line","array_platform","vehicle","vendor","vendor_catalog_id","vendor_catalog_name","drug_concept_id","cas_number","DrugBank.ID","valid"
"257",2028,-0.303503710386922,0,0,"InII_endo","cmap","mycophenolic acid",1.24e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","556","Mycophenolic acid [24280-93-1]","C0026933","24280-93-1","DB01024",1
"258",2594,-0.299595867708109,0,0,"InII_endo","cmap","vidarabine",1.5e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","768","Vidarabine [5536-17-4]","C0042646","5536-17-4","DB00194",1
"259",4038,-0.29797195511137,0,0,"InII_endo","cmap","cefalexin",1.1e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","358","Cephalexin monohydrate [23325-78-2]","NULL","23325-78-2","DB00567",1
"260",5271,-0.297314954597172,0,0,"InII_endo","cmap","ciclopirox",1.5e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","541","Ciclopirox ethanolamine [41621-49-2]","C0126169","41621-49-2","DB01188",1
"261",1969,-0.296962034746911,0,0,"InII_endo","cmap","diflorasone",8e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","619","Diflorasone Diacetate [33564-31-7]","C0304612","33564-31-7","DB00223",1
"262",639,-0.295848632272435,0,0,"InII_endo","cmap","nalbuphine",1.02e-05,6,"HL60","HG-U133A","DMSO","Prestwick Chemical","118","Nalbuphine hydrochloride [23277-43-2]","C0600099","23277-43-2","DB00844",1
"263",2539,-0.28925662611866,0,0,"InII_endo","cmap","crotamiton",1.96e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","951","Crotamiton [483-63-6]","C0056519","483-63-6","DB00265",1
"264",5982,-0.2822583583491,0,0,"InII_endo","cmap","perhexiline",1.02e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","286","Perhexiline maleate [6724-53-4]","C0070413","6724-53-4","DB01074",1
"265",4800,-0.275835085242718,0,0,"InII_endo","cmap","trifluridine",1.36e-05,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","1056","Trifluridine [70-00-8]","C0040987","70-00-8","DB00432",1
"266",3909,-0.274162088956306,0,0,"InII_endo","cmap","etoposide",6.8e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","396","Etoposide [33419-42-0]","C0015133","33419-42-0","DB00773",1
"267",5266,-0.258064386013215,0,0,"InII_endo","cmap","metixene",1.16e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","491","Metixene hydrochloride [1553-34-0]","APRD01101","1553-34-0","DB00340",1
"268",4096,-0.248796884099662,0,0,"InII_endo","cmap","puromycin",7.4e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","480","Puromycin dihydrochloride [58-58-2]","NULL","58-58-2","DB08437",1
"269",4874,-0.243614767182067,0,0,"InII_endo","cmap","disulfiram",1.34e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","97","Disulfiram [97-77-8]","C0012772","97-77-8","DB00822",1
"270",155,-0.239830917727474,0,0,"InII_endo","cmap","arachidonic acid",1e-05,6,"MCF7","HG-U133A","ethanol","Sigma-Aldrich","A8798","arachidonic acid sodium salt","EXPT00409","NULL","DB04557",1
"271",2847,-0.237228671453196,0,0,"InII_endo","cmap","flecainide",8.4e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","735","Flecainide acetate [54143-56-5]","C0086303","54143-56-5","DB01195",1
"272",527,-0.229373353675669,0,0,"InII_endo","cmap","troglitazone",1e-05,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","T2573","troglitazone","C0245514","NULL","DB00197",1
"273",3512,-0.22475039589739,0,0,"InII_endo","cmap","rifabutin",4.8e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","1109","Rifabutin [72559-06-9]","C0140575","72559-06-9","DB00615",1
"274",5244,-0.209497672218028,0,0,"InII_endo","cmap","amoxapine",1.28e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","102","Amoxapine [14028-44-5]","C0002644","14028-44-5","DB00543",1
"275",43,-0.197528439764397,0,0,"InII_endo","cmap","ciclosporin",1e-06,6,"MCF7","HG-U133A","ethanol","Calbiochem","239835","cyclosporine A","NULL","NULL","DB00091",1
