gene_symbol,logfc_dz:774,logfc_dz:775,logfc_dz:776,logfc_dz:777,logfc_dz:808,logfc_dz:778,logfc_dz:613,mean_logfc,median_logfc,common_experiment,organism
RPL4,0.02533188834786415,,-0.06218048185110092,-0.06975443661212921,0.03020932525396347,0.04074687510728836,,-0.0071293659508228305,0.02533188834786415,-0.06218048185110092,human
MCM2,0.025325385853648186,0.020775845274329185,0.01875588297843933,,,0.016812438145279884,0.015101754106581211,0.01935426127165556,0.01875588297843933,0.01875588297843933,human
C1QBP,0.025318967178463936,0.021561117842793465,,,,0.023731430992484093,0.012107324786484241,0.020679710200056434,0.02264627441763878,,human
DDX21,0.025280391797423363,0.01628154143691063,,,,0.022723698988556862,,0.02142854407429695,0.022723698988556862,,human
GMNN,0.024894334375858307,0.02458975650370121,0.0143425976857543,0.018981844186782837,,,,0.020702133188024163,0.021785800345242023,0.0143425976857543,human
XPOT,0.024789493530988693,0.025491882115602493,,,,0.01776447705924511,,0.02268195090194543,0.024789493530988693,,human
C8orf4,0.024766655638813972,,,,,,,0.024766655638813972,0.024766655638813972,,human
SLC38A2,0.024684205651283264,,,0.013187144882977009,,0.023623334243893623,,0.020498228259384632,0.023623334243893623,,human
OVOS2,0.02445402927696705,0.015578006394207478,,,,0.033163391053676605,,0.02439847557495038,0.02445402927696705,,human
ANXA4,0.02427908405661583,0.04264010116457939,0.013987873680889606,0.013226750306785107,,0.022607266902923584,,0.023348215222358703,0.022607266902923584,0.013987873680889606,human
PPP1CC,0.024239225313067436,0.030137808993458748,-0.013640559278428555,-0.019361605867743492,0.011584440246224403,0.012861156836152077,,0.007636744373788436,0.01222279854118824,-0.013640559278428555,human
LUM,0.024173079058527946,0.023102330043911934,0.06964311003684998,0.03321751207113266,0.02337743155658245,,0.024439223110675812,0.032992114312946796,0.02430615108460188,0.06964311003684998,human
BZW2,0.024133780971169472,0.02319973148405552,,,,0.015579511411488056,,0.020971007955571015,0.02319973148405552,,human
UBE2E3,0.02381238155066967,,0.04161902517080307,,,0.024433022364974022,,0.029954809695482254,0.024433022364974022,0.04161902517080307,human
UBA2,0.02374803088605404,0.015231112949550152,,,,0.01555756013840437,,0.01817890132466952,0.01555756013840437,,human
WNT5A,0.023626308888196945,,0.01908327266573906,,,,,0.021354790776968002,0.021354790776968002,0.01908327266573906,human
SNHG8,0.02337438054382801,0.02008609101176262,0.022051110863685608,,,0.023768605664372444,,0.02232004702091217,0.02271274570375681,0.022051110863685608,human
