gene_symbol,logfc_dz:867,logfc_dz:868,logfc_dz:869,logfc_dz:873,logfc_dz:872,logfc_dz:871,logfc_dz:851,logfc_dz:850,mean_logfc,median_logfc,common_experiment,organism
CPE,0.010490622371435165,,,0.013054749928414822,,,0.020793655887246132,,0.014779676062365374,0.013054749928414822,0.020793655887246132,human
SERPINH1,0.010481026023626328,0.009876064024865627,0.016815228387713432,,,0.012020030990242958,-0.016500957310199738,,0.0065382784232497215,0.010481026023626328,-0.016500957310199738,human
CYP4B1,0.010480914264917374,,0.02570122666656971,0.02872532606124878,0.024661438539624214,0.014857991598546505,,,0.020885379426181315,0.024661438539624214,,human
BIRC2,0.010427880100905895,,,,0.013735182583332062,0.014084117487072945,-0.03229019045829773,-0.056168004870414734,-0.010042203031480313,0.010427880100905895,-0.03229019045829773,human
MEST,0.010394195094704628,,,,,,,,0.010394195094704628,0.010394195094704628,,human
PTMA,0.01036947313696146,,,,0.01239815168082714,-0.01091740932315588,,,0.00395007183154424,0.01036947313696146,,human
PLK2,0.01034728903323412,,,,0.014159176498651505,0.010359805077314377,-0.023471446707844734,-0.04277617484331131,-0.0062762701883912085,0.01034728903323412,-0.023471446707844734,human
ENC1,0.0103379525244236,,,,,,,,0.0103379525244236,0.0103379525244236,,human
GEM,0.010337370447814465,0.02441190928220749,0.04593176394701004,0.030584163963794708,0.02706206776201725,0.014301171526312828,-0.015388617292046547,-0.029265491291880608,0.013496792293153703,0.01935654040426016,-0.015388617292046547,human
FCGR1B,0.010281507857143879,,0.012912243604660034,,0.008669297210872173,0.017404571175575256,,,0.012316904962062836,0.011596875730901957,,human
SPARCL1,-0.16676676273345947,-0.19013845920562744,-0.18517179787158966,-0.16004101932048798,-0.2511600852012634,-0.20178572833538055,,,-0.19251064211130142,-0.18765512853860855,,human
S100A9,-0.13580822944641113,-0.10128994286060333,-0.05997192859649658,-0.08410575985908508,-0.09115559607744217,-0.07916776835918427,,,-0.09191653753320377,-0.08763067796826363,,human
NFKBIA,-0.13333746790885925,-0.013264790177345276,0.16008895635604858,0.01226647850126028,,-0.07259292155504227,-0.014781828969717026,,-0.010270262292275826,-0.01402330957353115,-0.014781828969717026,human
MT2A,-0.1299440860748291,0.04941223934292793,0.05247681587934494,0.011963475495576859,0.17503994703292847,-0.07239784300327301,,,0.014425091445446014,0.030687857419252396,,human
GPX3,-0.11865712702274323,-0.10289856791496277,-0.05322486162185669,-0.05830918997526169,-0.12149178981781006,-0.1462215632200241,,-0.014505044557154179,-0.0879011634471161,-0.10289856791496277,,human
ZFP36,-0.11316078156232834,,0.10283053666353226,0.05479925125837326,-0.0385940745472908,-0.06854955852031708,,,-0.01253492534160614,-0.0385940745472908,,human
RGS2,-0.11157265305519104,-0.08433301001787186,,-0.011327579617500305,-0.017171580344438553,-0.08338181674480438,,,-0.06155732795596123,-0.08338181674480438,,human
PGC,-0.10101470351219177,,0.12455058097839355,,0.031007690355181694,,,,0.01818118927379449,0.031007690355181694,,human
UBC,-0.09982812404632568,0.02153082564473152,,0.02266012132167816,0.02095639891922474,-0.022256046533584595,0.03227076679468155,,-0.0041110096499323845,0.02124361228197813,0.03227076679468155,human
IL1R2,-0.08688423782587051,-0.06855276226997375,-0.05872218683362007,-0.0669497549533844,-0.06700766831636429,-0.05881936103105545,,,-0.06782266187171142,-0.06697871163487434,,human
MT1HL1,-0.08469594269990921,0.027969377115368843,0.038429684937000275,0.024833109229803085,0.11910907179117203,-0.03464086353778839,,,0.015167406139274439,0.026401243172585964,,human
SFTPB,-0.0786501094698906,0.10117587447166443,0.07852847874164581,,-0.009333456866443157,,,,0.022930196719244123,0.03459751093760133,,human
HSPA1A,-0.07760260254144669,-0.01490872073918581,-0.010693189688026905,-0.057932429015636444,0.11197740584611893,0.024260198697447777,0.029583793133497238,,0.0006692079561097282,-0.010693189688026905,0.029583793133497238,human
NAMPT,-0.07473435997962952,-0.048764534294605255,-0.033847272396087646,-0.03568192198872566,-0.03255363181233406,-0.056402139365673065,,,-0.04699730997284254,-0.04222322814166546,,human
FOS,-0.0745546892285347,-0.01049915049225092,0.06290076673030853,0.030253035947680473,,-0.039215341210365295,,,-0.006223075650632381,-0.01049915049225092,,human
SLC38A2,-0.07223425805568695,-0.04885188862681389,-0.02414672262966633,-0.026693373918533325,0.06554528325796127,-0.0708361268043518,0.01863596960902214,-0.10565369576215744,-0.03302935161627829,-0.03777263127267361,0.01863596960902214,human
TIMP1,-0.06994031369686127,-0.05770273506641388,-0.04922754317522049,-0.06903769820928574,-0.050745390355587006,-0.03716176003217697,0.14013902842998505,-0.06917237490415573,-0.032856098376214504,-0.05422406271100044,0.14013902842998505,human
SLPI,-0.06867174804210663,0.011158640496432781,-0.029789647087454796,-0.03580520674586296,0.02474381774663925,-0.10325413197278976,,,-0.033603045934190355,-0.03279742691665888,,human
MT1E,-0.06805991381406784,0.033655762672424316,0.01594323106110096,0.011243278160691261,0.09825408458709717,-0.02678062953054905,-0.01228210050612688,,0.00742481609008142,0.011243278160691261,-0.01228210050612688,human
ID1,-0.06742735207080841,-0.03709550201892853,-0.0649295300245285,-0.04696027189493179,-0.03501134365797043,-0.07861562073230743,-0.03235791623592377,-0.027321357280015945,-0.04871486173942685,-0.04202788695693016,-0.03235791623592377,human
S100A12,-0.067210353910923,-0.05903530493378639,-0.046912167221307755,-0.055366627871990204,-0.0261255893856287,-0.05382154509425163,,,-0.05141193140298128,-0.05459408648312092,,human
RPS26,-0.06631079316139221,-0.027982467785477638,-0.018414247781038284,-0.05029177665710449,0.16681650280952454,,,,0.0007634434849023819,-0.027982467785477638,,human
IER2,-0.06608263403177261,-0.05805583670735359,0.011590101756155491,-0.012341273948550224,-0.04838697984814644,-0.05263134837150574,,,-0.03765132852519552,-0.05050916410982609,,human
MT1X,-0.06506527960300446,0.024899978190660477,0.02785487100481987,,0.14228709042072296,-0.03156412020325661,0.036366477608680725,-0.015833567827939987,0.016992207084383284,0.024899978190660477,0.036366477608680725,human
SGK1,-0.063454270362854,-0.010044286958873272,-0.02902858890593052,-0.03874089941382408,0.08558902144432068,-0.06626914441585541,,,-0.0203246947688361,-0.0338847441598773,,human
SERPINA3,-0.05976592376828194,-0.05216352641582489,-0.04444742202758789,-0.04874884709715843,-0.031390659511089325,-0.048882510513067245,,,-0.04756648155550162,-0.04881567880511284,,human
NFKBIZ,-0.05961279198527336,-0.03869889676570892,0.010260659269988537,-0.03926021605730057,-0.027212252840399742,-0.033361051231622696,,,-0.03131409160171946,-0.03602997399866581,,human
SDR16C5,-0.059087060391902924,-0.019701361656188965,-0.03133392333984375,-0.05671433359384537,-0.022044656798243523,-0.030625352635979652,,,-0.03658444806933403,-0.0309796379879117,,human
RPLP0,-0.058762017637491226,-0.06892480701208115,-0.07283152639865875,-0.07378509640693665,-0.09903795272111893,-0.06776713579893112,,,-0.07351808932920297,-0.07087816670536995,,human
CYR61,-0.057495925575494766,-0.04696347936987877,0.03775608539581299,0.05268734693527222,-0.04716222733259201,-0.04442108795046806,0.04807109385728836,,-0.008218313434294291,-0.04442108795046806,0.04807109385728836,human
CEBPB,-0.0571865476667881,-0.011807162314653397,0.029068345203995705,0.01959163136780262,-0.04341743141412735,-0.029996957629919052,0.06516578793525696,-0.027284014970064163,-0.0069832936860620975,-0.01954558864235878,0.06516578793525696,human
CTGF,-0.055215176194906235,-0.03932476416230202,,0.01625174842774868,-0.022035855799913406,-0.06203344091773033,0.3097255825996399,0.14327649772167206,0.04152065595345838,-0.022035855799913406,0.3097255825996399,human
FKBP5,-0.05474811792373657,-0.031223690137267113,-0.03685646131634712,-0.021192090585827827,-0.015330744907259941,-0.04364192113280296,,,-0.033832171000540257,-0.03404007572680712,,human
DEFA1B,-0.052185796201229095,-0.04029377922415733,-0.02787790633738041,-0.039327122271060944,-0.023912377655506134,-0.03426627442240715,,,-0.03631054268529018,-0.03679669834673405,,human
ACSL1,-0.051412202417850494,-0.026606250554323196,-0.026170942932367325,-0.03179904446005821,-0.026502279564738274,-0.03402659669518471,,,-0.03275288610408703,-0.029202647507190704,,human
SCGB3A2,-0.051183152943849564,-0.1231904923915863,-0.08960134536027908,0.0701105147600174,-0.050570860505104065,-0.1385776400566101,,,-0.06383549608290195,-0.07039224915206432,,human
IFITM2,-0.050960998982191086,-0.02166563831269741,-0.018777554854750633,-0.027867566794157028,-0.06472651660442352,-0.054415225982666016,,-0.03141744062304497,-0.03854727745056152,-0.03141744062304497,,human
EGR1,-0.050543177872896194,-0.03754077106714249,0.04610850661993027,0.016380952671170235,-0.04231131821870804,-0.03668968752026558,-0.01907568797469139,-0.015149634331464767,-0.017352602211758494,-0.027882687747478485,-0.01907568797469139,human
ADM,-0.04503015801310539,-0.04960599169135094,-0.04141709953546524,-0.04219857603311539,-0.02375618740916252,-0.039073701947927475,,-0.024808736518025398,-0.03798435016402176,-0.04141709953546524,,human
NNMT,-0.04462042078375816,0.012950223870575428,-0.010795503854751587,-0.018551278859376907,0.011150100268423557,-0.029081976041197777,-0.012324080802500248,,-0.01303899088608367,-0.012324080802500248,-0.012324080802500248,human
ZBTB16,-0.044265296310186386,,-0.013396764174103737,,-0.012208015657961369,-0.03673982992768288,,,-0.026652476517483592,-0.025068297050893307,,human
ADAMTS1,-0.04302368313074112,-0.03187929093837738,-0.010369484312832355,0.01102773193269968,-0.01474021002650261,-0.03525432199239731,-0.016371017321944237,-0.01484245527535677,-0.019431591383181512,-0.015606736298650503,-0.016371017321944237,human
CCL2,-0.04135579243302345,-0.03202042356133461,-0.021166721358895302,-0.024344773963093758,-0.05625791475176811,-0.02153460681438446,0.05742739886045456,-0.037390537559986115,-0.022080421447753906,-0.028182598762214184,0.05742739886045456,human
FOSB,-0.04069849103689194,-0.01860000565648079,0.0704345554113388,0.017957722768187523,-0.04275599867105484,-0.026566356420516968,,,-0.006704762267569701,-0.02258318103849888,,human
CD163,-0.04045395180583,-0.029156286269426346,-0.029881224036216736,-0.034407228231430054,-0.026206914335489273,-0.022843608632683754,,,-0.030491535551846027,-0.02951875515282154,,human
CXCR4,-0.03943825885653496,-0.024290772154927254,-0.013762283138930798,,,-0.02773340977728367,,,-0.02630618098191917,-0.02601209096610546,,human
HIF1A,-0.039373915642499924,,-0.026125792413949966,-0.050545547157526016,0.021212922409176826,-0.01109095849096775,0.016620967537164688,-0.04949923977255821,-0.019828794790165766,-0.026125792413949966,0.016620967537164688,human
CEBPD,-0.03834667056798935,,,,-0.015859318897128105,-0.02937193028628826,,-0.017222581431269646,-0.02520012529566884,-0.023297255858778954,,human
RPS2,-0.03801662102341652,-0.060707639902830124,-0.034603551030159,-0.03300075605511665,-0.058729276061058044,-0.034735310822725296,,,-0.043298859149217606,-0.03637596592307091,,human
RPLP0P6,-0.03785227611660957,-0.04922910034656525,-0.05277622118592262,-0.05119113624095917,-0.06237141042947769,-0.04275648295879364,,,-0.04936277121305466,-0.05021011829376221,,human
KLF4,-0.03715519234538078,-0.009509222581982613,,,-0.010776516050100327,-0.030263256281614304,,,-0.021926046814769506,-0.020519886165857315,,human
HSPA1B,-0.03714820742607117,-0.010358266532421112,,-0.028003064915537834,0.03138890489935875,,,,-0.011030158493667841,-0.019180665723979473,,human
CTSH,-0.03697272762656212,0.021137800067663193,0.09695929288864136,,0.11928016692399979,0.017985524609684944,,,0.043678011372685434,0.021137800067663193,,human
C4BPA,-0.03628635033965111,-0.05588243529200554,-0.06228019297122955,-0.08043937385082245,-0.07564438134431839,-0.06493531167507172,,,-0.06257800757884979,-0.06360775232315063,,human
SFTPA2,-0.03609611093997955,0.11969684064388275,0.04192502051591873,-0.1832490712404251,0.03233751654624939,0.14015792310237885,,,0.019128686438004177,0.03713126853108406,,human
S100A8,-0.03566046431660652,-0.028681978583335876,-0.01914379559457302,-0.018426597118377686,-0.014650742523372173,-0.02662772126495838,,,-0.02386521656687061,-0.0228857584297657,,human
APOLD1,-0.035234346985816956,-0.01383677776902914,,,-0.01142591331154108,-0.027165118604898453,,,-0.021915539167821407,-0.020500948186963797,,human
IL6,-0.03511035069823265,-0.019603172317147255,0.031090999022126198,-0.020518463104963303,,-0.017476407811045647,0.057826265692710876,0.02916249819099903,0.003624481282063893,-0.017476407811045647,0.057826265692710876,human
NEAT1,-0.0339227095246315,0.019048869609832764,-0.026339422911405563,-0.01752348057925701,,-0.015925675630569458,,,-0.014932483807206154,-0.01752348057925701,,human
GLUL,-0.03269709274172783,-0.01776711456477642,-0.029469558969140053,-0.024272093549370766,-0.027695486322045326,-0.019753392785787582,,,-0.02527578982214133,-0.025983789935708046,,human
SCGB1A1,-0.032472532242536545,-0.04920447617769241,-0.01704944670200348,0.0918966606259346,-0.02924499660730362,-0.11585115641355515,,,-0.025320991252859432,-0.030858764424920082,,human
RPS5,-0.03229514881968498,-0.023784292861819267,-0.041827328503131866,-0.02561965398490429,-0.029731322079896927,-0.020423421636223793,,,-0.028946861314276855,-0.027675488032400608,,human
ERRFI1,-0.032227225601673126,-0.012640020810067654,,-0.017515305429697037,0.008341357111930847,-0.018412554636597633,-0.05716970935463905,-0.18171349167823792,-0.04447670719985451,-0.018412554636597633,-0.05716970935463905,human
SAT1,-0.03217371180653572,0.024871574714779854,,-0.02232554741203785,0.0451948344707489,0.030503101646900177,0.01573442481458187,-0.021480103954672813,0.005760653210537774,0.01573442481458187,0.01573442481458187,human
HERPUD1,-0.03191029652953148,-0.023460296913981438,,,0.02896467037498951,-0.03063792549073696,0.07986804842948914,0.0251543577760458,0.007996426274379095,0.0008470304310321808,0.07986804842948914,human
SIGLEC10,-0.03184935078024864,-0.02406052127480507,-0.018365228548645973,-0.025182338431477547,-0.021516766399145126,-0.020736107602715492,,,-0.023618385506172974,-0.022788643836975098,,human
LOC100505584,-0.031777843832969666,0.012557531706988811,0.011182457208633423,,0.048861488699913025,,,,0.010205908445641398,0.011869994457811117,,human
MT1H,-0.0316450335085392,0.02238014154136181,0.026041237637400627,0.010612230747938156,0.05724591389298439,,,,0.016926898062229155,0.02238014154136181,,human
MIR22HG,-0.031383052468299866,-0.01764410175383091,-0.011584796011447906,-0.020516060292720795,,-0.01836411841213703,0.014135816134512424,,-0.014226052133987347,-0.01800411008298397,0.014135816134512424,human
MT1M,-0.0312822125852108,-0.010794251225888729,,,0.02449016459286213,-0.028061674907803535,,,-0.011411993531510234,-0.019427963066846132,,human
LAMP3,-0.03101337142288685,,-0.019503748044371605,-0.05282174423336983,-0.03373289853334427,,,,-0.03426794055849314,-0.03237313497811556,,human
GAPDH,-0.03063444048166275,-0.03596809133887291,-0.056787822395563126,-0.04106581211090088,-0.06649814546108246,-0.02610943838953972,,,-0.042843958362936974,-0.038516951724886894,,human
NFIL3,-0.029976190999150276,-0.019953519105911255,,-0.011786176823079586,-0.008836816996335983,-0.02115473337471485,,,-0.01834148745983839,-0.019953519105911255,,human
VMP1,-0.029917335137724876,0.01722293347120285,-0.013021187856793404,-0.035335004329681396,0.06478513032197952,,,,0.0007469072937965393,-0.013021187856793404,,human
SRGN,-0.02950689010322094,-0.0216340534389019,-0.016182975843548775,-0.011749869212508202,,-0.012046081013977528,0.11316749453544617,-0.0533268079161644,-0.00446845471326794,-0.016182975843548775,0.11316749453544617,human
CLDN5,-0.029299402609467506,-0.015188313089311123,-0.009967349469661713,-0.015189065597951412,0.009640920907258987,-0.029571374878287315,,,-0.014929097456236681,-0.015188689343631268,,human
FAM107A,-0.029232414439320564,-0.015971699729561806,-0.01621388830244541,-0.02168961986899376,-0.011006421409547329,-0.024252265691757202,,,-0.019727718240271013,-0.018951754085719585,,human
MAOA,-0.029043123126029968,-0.019135257229208946,-0.022933727130293846,-0.02192121371626854,-0.013679184950888157,-0.025605130940675735,,,-0.022052939515560865,-0.022427470423281193,,human
TNFAIP3,-0.029010627418756485,-0.015029537491500378,0.039352089166641235,,,,,,-0.0015626919145385425,-0.015029537491500378,,human
EEF1B2,-0.028984220698475838,-0.04723580181598663,-0.028323916718363762,-0.02495473623275757,-0.021171199157834053,-0.010036258026957512,,,-0.02678435544172923,-0.026639326475560665,,human
TCEAL4,-0.02881780080497265,-0.028490018099546432,-0.021427206695079803,-0.017050454393029213,-0.01857309229671955,-0.029337963089346886,-0.011096674017608166,,-0.022113315628043244,-0.021427206695079803,-0.011096674017608166,human
RPS4X,-0.027647271752357483,-0.05301240086555481,0.04115135967731476,0.040705207735300064,,-0.04134306311607361,,,-0.008029233664274216,-0.027647271752357483,,human
PRDX6,-0.027618365362286568,-0.022827506065368652,-0.02308993972837925,-0.026355769485235214,-0.008916357532143593,-0.024113882333040237,0.03006777912378311,,-0.01469343448323863,-0.02308993972837925,0.03006777912378311,human
SLC25A5,-0.027557864785194397,-0.015066205523908138,-0.021224770694971085,-0.03313002735376358,0.01323068980127573,,,,-0.016749635711312293,-0.021224770694971085,,human
OPHN1,-0.026970025151968002,,-0.013080062344670296,-0.018662435933947563,,-0.012026379816234112,,,-0.017684725811704993,-0.01587124913930893,,human
CYP2B7P,-0.02675965614616871,0.03055381588637829,,,0.05755600705742836,-0.015358738601207733,,,0.011497857049107552,0.0075975386425852776,,human
IRS2,-0.026587538421154022,-0.013241264037787914,,,-0.020485175773501396,-0.018514400348067284,0.015256169252097607,,-0.012714441865682602,-0.018514400348067284,0.015256169252097607,human
TIPARP,-0.02605341747403145,,,,,,-0.028574960306286812,,-0.02731418889015913,-0.02731418889015913,-0.028574960306286812,human
H3F3B,-0.025632344186306,-0.03256089612841606,-0.02898520417511463,-0.026183629408478737,-0.03495500236749649,-0.025412680581212044,-0.020451433956623077,,-0.02774017011480672,-0.026183629408478737,-0.020451433956623077,human
KLF6,-0.025604860857129097,,0.017942849546670914,,-0.010894580744206905,-0.01878591813147068,,,-0.009335627546533942,-0.014840249437838793,,human
TLR2,-0.02558130957186222,-0.022721625864505768,-0.017861388623714447,-0.019453139975667,-0.020366640761494637,-0.014187604188919067,,,-0.020028618164360523,-0.019909890368580818,,human
CREG1,-0.025387287139892578,-0.02961251698434353,-0.034483496099710464,-0.026582028716802597,-0.03509274125099182,-0.021242616698145866,0.0199725441634655,,-0.021775448960917338,-0.026582028716802597,0.0199725441634655,human
DUSP1,-0.02522851526737213,,,,,-0.016589144244790077,,-0.012782733887434006,-0.018200131133198738,-0.016589144244790077,,human
IER3,-0.024794261902570724,-0.020987458527088165,,-0.015938306227326393,-0.029164263978600502,-0.012645469978451729,,-0.023146603256464005,-0.021112727311750252,-0.022067030891776085,,human
CD69,-0.024619020521640778,-0.015218756161630154,,,,,,,-0.019918888341635466,-0.019918888341635466,,human
PLA2G2A,-0.02451419085264206,,,,,,,,-0.02451419085264206,-0.02451419085264206,,human
SMAP2,-0.024260470643639565,-0.01794038526713848,-0.015088589861989021,,-0.023224525153636932,-0.01833500899374485,,,-0.01976979598402977,-0.01833500899374485,,human
TIMP3,-0.024179575964808464,-0.018929410725831985,-0.019702434539794922,-0.011395256966352463,-0.018821733072400093,-0.03281434252858162,0.04960303381085396,0.1334744691848755,0.0071543436497449875,-0.01887557189911604,0.04960303381085396,human
CSRNP1,-0.024053985252976418,-0.012056534178555012,,,-0.010462909936904907,-0.01876920647919178,,,-0.01633565896190703,-0.015412870328873396,,human
PELI1,-0.02404387667775154,-0.015246260911226273,,,-0.017818985506892204,-0.012963859364390373,,,-0.017518245615065098,-0.01653262320905924,,human
DDIT4,-0.02402755618095398,-0.010924816131591797,,,0.031149188056588173,-0.02552064321935177,-0.010637661442160606,,-0.007992297783493996,-0.010924816131591797,-0.010637661442160606,human
LOC100505937,-0.02388061210513115,-0.010065200738608837,-0.02562446892261505,-0.03173055127263069,,-0.012578020803630352,,,-0.020775770768523216,-0.02388061210513115,,human
INMT,-0.023815223947167397,-0.03594934567809105,-0.0219704769551754,-0.026941310614347458,-0.018231237307190895,-0.04122476279735565,,,-0.028022059549887974,-0.025378267280757427,,human
FCN3,-0.02360963448882103,0.01278812438249588,,-0.05307726934552193,,-0.027381781488656998,,,-0.02282014023512602,-0.025495707988739014,,human
XIST,-0.023361820727586746,,0.02269105613231659,0.010636045597493649,,,-0.013483546674251556,-0.042904458940029144,-0.009284544922411441,-0.013483546674251556,-0.013483546674251556,human
SOCS2,-0.02329261228442192,,,-0.017298998311161995,,,0.02217916212975979,,-0.006137482821941376,-0.017298998311161995,0.02217916212975979,human
SFTPC,-0.023148896172642708,0.08885258436203003,0.11989884823560715,-0.06365563720464706,0.1299445927143097,0.07897768169641495,,,0.05514486227184534,0.08391513302922249,,human
CXCL8,-0.02309674769639969,-0.02305520512163639,,-0.021606028079986572,-0.04404813051223755,-0.01656045764684677,0.07189816236495972,0.08939240127801895,0.004703427797981671,-0.021606028079986572,0.07189816236495972,human
BCL6,-0.02308754064142704,-0.01096545159816742,-0.011806437745690346,-0.01196308247745037,,-0.016740527004003525,,,-0.01491260789334774,-0.01196308247745037,,human
SLC19A2,-0.023000046610832214,-0.012453288771212101,,,,-0.014539963565766811,,,-0.01666443298260371,-0.014539963565766811,,human
PEBP4,-0.022912494838237762,-0.019498731940984726,,-0.020419450476765633,,,,,-0.020943559085329373,-0.020419450476765633,,human
NR4A2,-0.022701213136315346,-0.01875372789800167,0.022071748971939087,0.017346836626529694,-0.014161931350827217,-0.018979810178279877,,-0.022664930671453476,-0.008263289662344115,-0.01875372789800167,,human
EEF1A1P9,-0.02233882248401642,-0.07548075169324875,-0.05427161604166031,-0.03210972994565964,-0.01813100464642048,-0.029605787247419357,,,-0.03865628534307083,-0.030857758596539497,,human
KLF10,-0.02225661464035511,-0.02783634513616562,-0.016223866492509842,-0.016325267031788826,-0.025774670764803886,-0.025143615901470184,,,-0.02226006332784891,-0.023700115270912647,,human
MAFF,-0.022153539583086967,-0.009777716360986233,,,,-0.012404371984302998,0.019703077152371407,,-0.006158137694001198,-0.011091044172644615,0.019703077152371407,human
MALAT1,-0.022097516804933548,-0.030040951445698738,-0.03343090042471886,-0.045517805963754654,,-0.02729407325387001,,,-0.03167624957859516,-0.030040951445698738,,human
IL18RAP,-0.021999461576342583,-0.02052510716021061,-0.017412569373846054,-0.017109692096710205,-0.01879741996526718,-0.018147926777601242,,,-0.018998696158329647,-0.01847267337143421,,human
GADD45B,-0.02184867486357689,-0.011741862632334232,,-0.010412455536425114,,-0.014998148195445538,,,-0.014750285306945443,-0.013370005413889885,,human
IFNGR1,-0.02183428965508938,-0.01685383729636669,-0.012219438329339027,-0.014156550168991089,,-0.020069114863872528,,,-0.017026646062731743,-0.01685383729636669,,human
CSF3R,-0.02170563116669655,-0.014039384201169014,-0.01165978703647852,-0.012503239326179028,-0.028998112305998802,-0.01653040200471878,,,-0.017572759340206783,-0.015284893102943897,,human
RPS27,-0.021441662684082985,-0.02850481867790222,0.011681115254759789,,-0.01582385040819645,-0.016592232510447502,,,-0.014136289805173874,-0.016592232510447502,,human
SELL,-0.021427135914564133,-0.021338244900107384,-0.01086750254034996,-0.012013454921543598,-0.01987835392355919,-0.014977779239416122,,,-0.016750411906590063,-0.017428066581487656,,human
SRPX,-0.02086663246154785,-0.017965808510780334,-0.020815439522266388,-0.018852824345231056,-0.021242620423436165,-0.0185014046728611,0.017976773902773857,,-0.014323993719049863,-0.018852824345231056,0.017976773902773857,human
TOB1,-0.020725175738334656,-0.015238141641020775,,,,-0.02169761434197426,0.010364106856286526,,-0.01182420621626079,-0.017981658689677715,0.010364106856286526,human
RPSA,-0.020184345543384552,-0.07126788049936295,-0.05389190465211868,-0.0470593124628067,-0.07043923437595367,-0.03873671591281891,,,-0.05026323224107424,-0.05047560855746269,,human
B2M,-0.02001659944653511,-0.027671659365296364,-0.02175062522292137,-0.028871165588498116,,-0.01946403458714485,,0.01947925053536892,-0.01638247227917115,-0.02088361233472824,,human
TALDO1,-0.019953571259975433,-0.020304743200540543,-0.016424790024757385,-0.016717324033379555,-0.03857279196381569,-0.010202843695878983,-0.019658003002405167,-0.04352855309844017,-0.023170327534899116,-0.0198057871311903,-0.019658003002405167,human
ZNF331,-0.01981675624847412,,0.017518045380711555,0.01646949164569378,,-0.016932161524891853,,,-0.00069034518674016,-0.00023133493959903717,,human
IFITM3,-0.019758401438593864,0.06830934435129166,0.01477720681577921,,,-0.0355851911008358,,,0.0069357396569103,-0.0024905973114073277,,human
FLRT3,-0.019562935456633568,,-0.01246686466038227,-0.01593191921710968,,-0.015803374350070953,,,-0.015941273421049118,-0.015867646783590317,,human
APOD,-0.01956191100180149,,,,-0.017962995916604996,-0.011065260507166386,,,-0.016196722475190956,-0.017962995916604996,,human
JUNB,-0.019530707970261574,,0.03468623384833336,0.028667910024523735,-0.015626758337020874,-0.009757320396602154,,,0.0036878714337944983,-0.009757320396602154,,human
SLC25A3,-0.019489027559757233,-0.018120136111974716,-0.014311470091342926,,-0.04396986588835716,-0.02453066222369671,0.018104789778590202,-0.026528092101216316,-0.018406352028250694,-0.019489027559757233,0.018104789778590202,human
ATF4,-0.019084181636571884,,0.010605215094983578,,0.015322627499699593,-0.016925878822803497,,,-0.002520554466173053,-0.00316033186390996,,human
SDPR,-0.01903618313372135,-0.010780646465718746,-0.010438591241836548,,,-0.023938890546560287,,,-0.016048577846959233,-0.014908414799720049,,human
RPL19,-0.01877819560468197,,0.021516205742955208,0.030913392081856728,-0.0331324003636837,-0.014222342520952225,,0.012187537737190723,-0.00025263382121920586,-0.0010174023918807507,,human
PFKFB3,-0.018658561632037163,-0.013207619078457355,,-0.01766308583319187,,-0.010852680541574955,,,-0.015095486771315336,-0.015435352455824614,,human
SFTPD,-0.01857197843492031,,0.03522901609539986,-0.011089950799942017,-0.053284261375665665,0.02042628824710846,,,-0.005458177253603935,-0.011089950799942017,,human
EDNRB,-0.018383445218205452,-0.014531525783240795,-0.013193908147513866,-0.015178835950791836,,-0.02133757807314396,0.019379474222660065,,-0.010540969825039307,-0.014855180867016315,0.019379474222660065,human
TGFBR3,-0.017931554466485977,-0.015160026028752327,-0.01002372894436121,-0.012143801897764206,,-0.021334782242774963,,,-0.015318778716027737,-0.015160026028752327,,human
HCLS1,-0.017638105899095535,-0.0206537377089262,,,-0.02901831641793251,-0.010386447422206402,,,-0.019424151862040162,-0.019145921804010868,,human
HNRNPA1P10,-0.017613165080547333,-0.058368947356939316,-0.056887250393629074,-0.026063498109579086,-0.08175037056207657,-0.0423981174826622,,,-0.047180224830905594,-0.04964268393814564,,human
GPR183,-0.017413677647709846,,,-0.012235358357429504,,,,,-0.014824518002569675,-0.014824518002569675,,human
RPS11,-0.017254402860999107,-0.016978226602077484,-0.012372326105833054,-0.023287959396839142,,-0.010456524789333344,,,-0.016069887951016427,-0.016978226602077484,,human
EIF1,-0.01718144305050373,,,,,,0.014434974640607834,,-0.0013732342049479485,-0.0013732342049479485,0.014434974640607834,human
C11orf96,-0.017167996615171432,,,,,,,,-0.017167996615171432,-0.017167996615171432,,human
RASD1,-0.01708807982504368,,0.0147743234410882,,0.008417305536568165,-0.011856923811137676,,,-0.0014383436646312475,-0.0017198091372847557,,human
C8orf4,-0.01701444946229458,,,,0.011429433710873127,,,,-0.002792507875710726,-0.002792507875710726,,human
SFTA2,-0.016894321888685226,,0.02266933210194111,,,,,,0.002887505106627941,0.002887505106627941,,human
LDHA,-0.016789635643363,-0.013324735686182976,-0.035369161516427994,-0.0339164212346077,,0.014458266086876392,,,-0.016988337598741056,-0.016789635643363,,human
HPR,-0.01653956063091755,,,,-0.01782393641769886,,,,-0.017181748524308205,-0.017181748524308205,,human
IL18R1,-0.016235215589404106,-0.017304453998804092,-0.012114967219531536,-0.013888079673051834,-0.011598130688071251,-0.013283182866871357,,,-0.014070671672622362,-0.013585631269961596,,human
GCA,-0.01621023751795292,-0.02009177953004837,,-0.012651353143155575,-0.019380666315555573,,,,-0.01708350912667811,-0.017795451916754246,,human
