gene_symbol,logfc_dz:508,logfc_dz:234,mean_logfc,median_logfc,common_experiment,organism
TMEM123,0.016390731558203697,,0.016390731558203697,0.016390731558203697,,human
CNTNAP3B,0.01637277379631996,,0.01637277379631996,0.01637277379631996,,human
RPS26,0.01634947955608368,,0.01634947955608368,0.01634947955608368,,human
ARHGAP18,0.016297170892357826,,0.016297170892357826,0.016297170892357826,,human
FCGR2C,0.016246184706687927,,0.016246184706687927,0.016246184706687927,,human
POTEF,0.016176151111721992,,0.016176151111721992,0.016176151111721992,,human
CDH13,0.016159452497959137,,0.016159452497959137,0.016159452497959137,,human
NAA50,0.01615746133029461,,0.01615746133029461,0.01615746133029461,,human
ALOX5AP,0.016116846352815628,,0.016116846352815628,0.016116846352815628,,human
MT2A,0.016106631606817245,0.016881676390767097,0.01649415399879217,0.01649415399879217,0.016881676390767097,human
ANPEP,0.016075680032372475,,0.016075680032372475,0.016075680032372475,,human
ITGAM,0.016031330451369286,,0.016031330451369286,0.016031330451369286,,human
ITGAX,0.01599198393523693,,0.01599198393523693,0.01599198393523693,,human
DSE,0.015980247408151627,,0.015980247408151627,0.015980247408151627,,human
DPP4,0.015939518809318542,,0.015939518809318542,0.015939518809318542,,human
IFITM3,0.01586149074137211,0.11059689521789551,0.06322919297963381,0.06322919297963381,0.11059689521789551,human
GPC6,0.015831807628273964,,0.015831807628273964,0.015831807628273964,,human
ITPR2,0.015794765204191208,,0.015794765204191208,0.015794765204191208,,human
DDX5,0.015695374459028244,,0.015695374459028244,0.015695374459028244,,human
OAS3,0.015647491440176964,,0.015647491440176964,0.015647491440176964,,human
CYTH4,0.015593395568430424,,0.015593395568430424,0.015593395568430424,,human
MMP19,0.015581863932311535,,0.015581863932311535,0.015581863932311535,,human
ZFP36L1,0.015554549172520638,,0.015554549172520638,0.015554549172520638,,human
CLTC,0.015539104118943214,,0.015539104118943214,0.015539104118943214,,human
SEC22B,0.015455585904419422,,0.015455585904419422,0.015455585904419422,,human
DTX3L,0.015422179363667965,,0.015422179363667965,0.015422179363667965,,human
RAC2,0.015373565256595612,,0.015373565256595612,0.015373565256595612,,human
EIF2S3,0.015348551794886589,,0.015348551794886589,0.015348551794886589,,human
APP,0.015315094031393528,,0.015315094031393528,0.015315094031393528,,human
COL1A1,0.015310577116906643,,0.015310577116906643,0.015310577116906643,,human
ZNF808,0.01530152466148138,,0.01530152466148138,0.01530152466148138,,human
GLUL,0.015296494588255882,,0.015296494588255882,0.015296494588255882,,human
FNDC3B,0.015290032140910625,,0.015290032140910625,0.015290032140910625,,human
SLCO2B1,0.015286553651094437,,0.015286553651094437,0.015286553651094437,,human
C1QB,0.015233319252729416,,0.015233319252729416,0.015233319252729416,,human
HEG1,0.015227286145091057,,0.015227286145091057,0.015227286145091057,,human
PHC3,0.015203948132693768,,0.015203948132693768,0.015203948132693768,,human
TMX2-CTNND1,0.01513915415853262,,0.01513915415853262,0.01513915415853262,,human
LOC613037,0.015091619454324245,,0.015091619454324245,0.015091619454324245,,human
SESN3,0.015078037977218628,,0.015078037977218628,0.015078037977218628,,human
CCL8,0.014994599856436253,,0.014994599856436253,0.014994599856436253,,human
AGAP7P,0.014956407248973846,,0.014956407248973846,0.014956407248973846,,human
ADAR,0.014931177720427513,,0.014931177720427513,0.014931177720427513,,human
FUCA1,0.01486304309219122,-0.016695750877261162,-0.0009163538925349712,-0.0009163538925349712,-0.016695750877261162,human
ERBB4,0.014854171313345432,,0.014854171313345432,0.014854171313345432,,human
ARPC1B,0.014846262522041798,,0.014846262522041798,0.014846262522041798,,human
NBPF10,0.014845735393464565,,0.014845735393464565,0.014845735393464565,,human
ZSWIM6,0.014834991656243801,,0.014834991656243801,0.014834991656243801,,human
PDIA3,0.01480578351765871,,0.01480578351765871,0.01480578351765871,,human
