gene_symbol,logfc_dz:1068,logfc_dz:1067,logfc_dz:1069,mean_logfc,median_logfc,common_experiment,organism
RPL41,0.17948932945728302,0.11688442528247833,0.08366155624389648,0.1266784369945526,0.11688442528247833,0.11688442528247833,human
MT1H,0.15561425685882568,0.08874770998954773,0.07710815966129303,0.10715670883655548,0.08874770998954773,0.08874770998954773,human
RPL13AP5,0.1396050602197647,0.06852136552333832,0.06189123913645744,0.09000588829318683,0.06852136552333832,0.06852136552333832,human
HSPA1A,0.1320468932390213,0.18207357823848724,0.2392124980688095,0.18444432318210602,0.18207357823848724,0.18207357823848724,human
FTL,0.12893128395080566,,0.10468900948762894,0.1168101467192173,0.1168101467192173,,human
RPL21,0.12664605677127838,0.05756334960460663,0.04169096425175667,0.07530012354254723,0.05756334960460663,0.05756334960460663,human
MT1F,0.12165174633264542,0.06843273341655731,0.06548364460468292,0.08518937478462855,0.06843273341655731,0.06843273341655731,human
RPS29,0.12038569152355194,0.05037584900856018,0.0648161992430687,0.0785259132583936,0.0648161992430687,0.05037584900856018,human
HSPA8,0.11635793000459671,0.11958543211221695,0.024180656298995018,0.0867080061386029,0.11635793000459671,0.11958543211221695,human
TPT1,0.1131555363535881,0.11503897607326508,0.10854601114988327,0.11224684119224548,0.1131555363535881,0.11503897607326508,human
MT1X,0.1127999797463417,0.1016262024641037,0.021856410428881645,0.07876086421310902,0.1016262024641037,0.1016262024641037,human
RPL23A,0.11132460087537766,0.07544546574354172,,0.09338503330945969,0.09338503330945969,0.07544546574354172,human
MT1E,0.10427267104387283,0.10651673376560211,0.07209751009941101,0.09429563830296199,0.10427267104387283,0.10651673376560211,human
RPL39,0.10269795358181,-0.04517665505409241,0.05254586040973663,0.036689052979151406,0.05254586040973663,-0.04517665505409241,human
FAU,0.09800783544778824,0.027499737218022346,0.016417812556028366,0.047308461740612984,0.027499737218022346,0.027499737218022346,human
C3,0.09623133391141891,0.0903143584728241,0.08941175043582916,0.09198581427335739,0.0903143584728241,0.0903143584728241,human
HBA2,0.09616744518280029,-0.12408372014760971,-0.08514376729726791,-0.03768668075402578,-0.08514376729726791,-0.12408372014760971,human
RPS18,0.09381256252527237,0.07101963460445404,0.04461434483528137,0.06981551398833592,0.07101963460445404,0.07101963460445404,human
RPL13A,0.09360408037900925,0.06043121963739395,0.06518381088972092,0.07307303696870804,0.06518381088972092,0.06043121963739395,human
EEF1A1P9,0.09302268922328949,0.018887702375650406,0.08620964735746384,0.06604001298546791,0.08620964735746384,0.018887702375650406,human
EEF1G,0.09165012091398239,,0.03286971151828766,0.062259916216135025,0.062259916216135025,,human
GJA1,0.09053698182106018,0.05148480460047722,0.1711643785238266,0.10439538831512134,0.09053698182106018,0.05148480460047722,human
RPL32,0.08691003173589706,0.06759757548570633,0.06552037596702576,0.07334266106287639,0.06759757548570633,0.06759757548570633,human
RPS5,0.0849963054060936,,0.025517556816339493,0.055256931111216545,0.055256931111216545,,human
SOD1,0.08495164662599564,0.0924757793545723,,0.08871371299028397,0.08871371299028397,0.0924757793545723,human
CRYAB,0.08232953399419785,0.10478668659925461,0.17936861515045166,0.1221616119146347,0.10478668659925461,0.10478668659925461,human
PTGDS,0.08092255890369415,0.03729132562875748,0.030668243765830994,0.04962737609942754,0.03729132562875748,0.03729132562875748,human
RPS10,0.08084138482809067,0.02855655550956726,0.01870207116007805,0.04270000383257866,0.02855655550956726,0.02855655550956726,human
CD81,0.08067655563354492,-0.03462548181414604,,0.02302553690969944,0.02302553690969944,-0.03462548181414604,human
MARCKSL1,0.08012021332979202,0.030445871874690056,,0.05528304260224104,0.05528304260224104,0.030445871874690056,human
MT1HL1,0.07953343540430069,0.06695955246686935,0.03798523172736168,0.06149273986617724,0.06695955246686935,0.06695955246686935,human
TUBA1C,0.07766494899988174,0.03535313904285431,,0.05650904402136803,0.05650904402136803,0.03535313904285431,human
ACTB,0.07720357179641724,0.09733254462480545,0.038689274340867996,0.07107513025403023,0.07720357179641724,0.09733254462480545,human
RPS4X,0.07340660691261292,0.04766176640987396,0.07457166165113449,0.06521334499120712,0.07340660691261292,0.04766176640987396,human
HSPA2,0.07213380187749863,0.05077472701668739,0.07808078825473785,0.0669964390496413,0.07213380187749863,0.05077472701668739,human
PSAP,0.07209978997707367,0.026523256674408913,0.03730974718928337,0.04531093128025532,0.03730974718928337,0.026523256674408913,human
RPL9,0.07187189906835556,0.04291027784347534,0.05243046581745148,0.05573754757642746,0.05243046581745148,0.04291027784347534,human
EEF1B2,0.07135914266109467,0.04039544612169266,0.022278906777501106,0.044677831853429474,0.04039544612169266,0.04039544612169266,human
RPL35,0.07099778950214386,0.04297330230474472,,0.05698554590344429,0.05698554590344429,0.04297330230474472,human
MT3,0.07062290608882904,,,0.07062290608882904,0.07062290608882904,,human
RPL6,0.06869775056838989,0.04027322679758072,0.05225314944982529,0.0537413756052653,0.05225314944982529,0.04027322679758072,human
MT1M,0.06784410774707794,0.1054319217801094,0.05800406634807587,0.07709336529175441,0.06784410774707794,0.1054319217801094,human
RPL24,0.06674901396036148,,0.03288058936595917,0.049814801663160324,0.049814801663160324,,human
GPX1,0.06554799526929855,,,0.06554799526929855,0.06554799526929855,,human
TMSB4XP8,0.06449995189905167,0.02894534356892109,0.0980069488286972,0.06381741476555665,0.06449995189905167,0.02894534356892109,human
PRDX1,0.06422875076532364,0.09281255304813385,0.051553383469581604,0.0695315624276797,0.06422875076532364,0.09281255304813385,human
RPS3,0.06197715550661087,0.02541256695985794,0.049958255141973495,0.0457826592028141,0.049958255141973495,0.02541256695985794,human
RPS25,0.061579640954732895,0.022958792746067047,0.049990344792604446,0.04484292616446813,0.049990344792604446,0.022958792746067047,human
SYS1-DBNDD2,0.061205968260765076,0.016589412465691566,0.059192217886447906,0.045662532870968185,0.059192217886447906,0.016589412465691566,human
COX6C,0.0595797523856163,0.02754039503633976,-0.017960380762815475,0.023053255553046863,0.02754039503633976,0.02754039503633976,human
GABARAPL2,0.05949610099196434,0.06666485220193863,0.03241973742842674,0.05286023020744324,0.05949610099196434,0.06666485220193863,human
RPL30,0.05848097428679466,0.04583599790930748,0.07474648207426071,0.05968781809012095,0.05848097428679466,0.04583599790930748,human
PTGES3,0.05818634852766991,0.0703279972076416,0.06395979225635529,0.06415804599722226,0.06395979225635529,0.0703279972076416,human
RPL34,0.05800041928887367,0.057730089873075485,0.07891655713319778,0.06488235543171565,0.05800041928887367,0.057730089873075485,human
RPS13,0.05769224464893341,0.039211250841617584,0.08195633441209793,0.05961994330088297,0.05769224464893341,0.039211250841617584,human
UBC,0.056813452392816544,0.11080014705657959,0.09948554635047913,0.08903304859995842,0.09948554635047913,0.11080014705657959,human
NDUFA4,0.05636186525225639,0.035462651401758194,,0.045912258327007294,0.045912258327007294,0.035462651401758194,human
ERMN,0.05579992011189461,0.06667900830507278,0.08239340037107468,0.0682907762626807,0.06667900830507278,0.06667900830507278,human
RPS8,0.05562718212604523,0.03426087275147438,0.03724684938788414,0.04237830142180125,0.03724684938788414,0.03426087275147438,human
C4orf46,0.055620141327381134,0.022495940327644348,0.017019057646393776,0.031711713100473084,0.022495940327644348,0.022495940327644348,human
CKB,0.055373549461364746,-0.01532809529453516,-0.031571630388498306,0.0028246079261104264,-0.01532809529453516,-0.01532809529453516,human
ATP6V1B2,0.05440308153629303,0.08219335228204727,-0.03197930008172989,0.03487237791220347,0.05440308153629303,0.08219335228204727,human
ATP1A2,0.05380242317914963,0.017842477187514305,0.0330137275159359,0.034886209294199944,0.0330137275159359,0.017842477187514305,human
MT2A,0.05323302373290062,0.07075189799070358,0.06757843494415283,0.06385445222258568,0.06757843494415283,0.07075189799070358,human
HLA-B,0.05314520746469498,0.039123017340898514,0.05945610627532005,0.050574777026971184,0.05314520746469498,0.039123017340898514,human
RPL11,0.052845023572444916,0.04437440261244774,0.04404120519757271,0.047086877127488456,0.04437440261244774,0.04437440261244774,human
RPL8,0.05198867619037628,,0.02380930259823799,0.03789898939430714,0.03789898939430714,,human
PRDX5,0.05122823640704155,0.014068378135561943,,0.032648307271301746,0.032648307271301746,0.014068378135561943,human
FAM107A,0.051179759204387665,-0.03666611388325691,0.020868143066763878,0.011793929462631544,0.020868143066763878,-0.03666611388325691,human
FIS1,0.05091450363397598,,,0.05091450363397598,0.05091450363397598,,human
HEPACAM,0.050394970923662186,0.018762394785881042,0.014725418761372566,0.02796092815697193,0.018762394785881042,0.018762394785881042,human
RPL36A,0.05036615580320358,0.031487103551626205,0.060582734644412994,0.04747866466641426,0.05036615580320358,0.031487103551626205,human
TUBB3,0.05031125992536545,-0.02997262217104435,-0.09293621778488159,-0.024199193343520164,-0.02997262217104435,-0.02997262217104435,human
