gene_symbol,logfc_dz:459,logfc_dz:297,mean_logfc,median_logfc,common_experiment,organism
S100A7,0.36900651454925537,,0.36900651454925537,0.36900651454925537,,human
S100A9,0.3452758193016052,0.050291575491428375,0.1977836973965168,0.1977836973965168,0.050291575491428375,human
KRT6A,0.19045688211917877,-0.08950204402208328,0.050477419048547745,0.050477419048547745,-0.08950204402208328,human
SPRR2B,0.18250225484371185,,0.18250225484371185,0.18250225484371185,,human
PI3,0.17586329579353333,,0.17586329579353333,0.17586329579353333,,human
S100A2,0.1732611209154129,-0.03115471638739109,0.0710532022640109,0.0710532022640109,-0.03115471638739109,human
SERPINB4,0.15568971633911133,,0.15568971633911133,0.15568971633911133,,human
DEFB4A,0.14679212868213654,,0.14679212868213654,0.14679212868213654,,human
MT2A,0.14486341178417206,,0.14486341178417206,0.14486341178417206,,human
KRT6C,0.14178459346294403,,0.14178459346294403,0.14178459346294403,,human
SERPINB3,0.11706601083278656,,0.11706601083278656,0.11706601083278656,,human
KRT6B,0.10850344598293304,,0.10850344598293304,0.10850344598293304,,human
FABP5,0.09345442056655884,,0.09345442056655884,0.09345442056655884,,human
MT1HL1,0.09201867878437042,,0.09201867878437042,0.09201867878437042,,human
SPRR1B,0.08508439362049103,,0.08508439362049103,0.08508439362049103,,human
TIMP1,0.08020740002393723,,0.08020740002393723,0.08020740002393723,,human
S100A11,0.07934555411338806,-0.02798307128250599,0.025681241415441036,0.025681241415441036,-0.02798307128250599,human
FTH1P5,0.0755675807595253,0.0342266783118248,0.05489712953567505,0.05489712953567505,0.0342266783118248,human
KRT16,0.07287570089101791,,0.07287570089101791,0.07287570089101791,,human
MT1X,0.07186921685934067,-0.021511994302272797,0.025178611278533936,0.025178611278533936,-0.021511994302272797,human
LYZ,0.0690121278166771,,0.0690121278166771,0.0690121278166771,,human
IFITM3,0.06879270821809769,0.2652536630630493,0.1670231856405735,0.1670231856405735,0.2652536630630493,human
MT1E,0.06671245396137238,-0.06538503617048264,0.00066370889544487,0.00066370889544487,-0.06538503617048264,human
KRT17,0.06391652673482895,0.0273196529597044,0.045618089847266674,0.045618089847266674,0.0273196529597044,human
PLA2G2A,0.06298201531171799,,0.06298201531171799,0.06298201531171799,,human
TMSB10,0.062394507229328156,-0.023515136912465096,0.01943968515843153,0.01943968515843153,-0.023515136912465096,human
CFL1,0.06087460741400719,,0.06087460741400719,0.06087460741400719,,human
