gene_symbol,logfc_dz:561,logfc_dz:787,logfc_dz:707,mean_logfc,median_logfc,common_experiment,organism
SLC3A2,0.018219899386167526,0.014392005279660225,,0.016305952332913876,0.016305952332913876,,human
OTUD1,0.018060142174363136,,,0.018060142174363136,0.018060142174363136,,human
RPL26,0.01802746206521988,,0.014551538974046707,0.016289500519633293,0.016289500519633293,0.014551538974046707,human
PRELID1,0.01793980970978737,,,0.01793980970978737,0.01793980970978737,,human
TP53INP1,0.017876233905553818,,,0.017876233905553818,0.017876233905553818,,human
PSMB4,0.017786776646971703,0.026006562635302544,0.02099875919520855,0.02159736615916093,0.02099875919520855,0.02099875919520855,human
TMBIM6,0.01777973212301731,0.03725167736411095,,0.02751570474356413,0.02751570474356413,,human
HIST1H2BK,0.01753072626888752,0.02155093289911747,0.015478692017495632,0.018186783728500206,0.01753072626888752,0.015478692017495632,human
LAMP3,0.017384503036737442,0.01192384772002697,,0.014654175378382206,0.014654175378382206,,human
IDH2,0.017322218045592308,,,0.017322218045592308,0.017322218045592308,,human
RPL18A,0.017219072207808495,,,0.017219072207808495,0.017219072207808495,,human
PSMB7,0.017176225781440735,0.016702547669410706,,0.01693938672542572,0.01693938672542572,,human
CORO1C,0.01717401295900345,0.010622857138514519,-0.030415311455726624,-0.0008728137860695521,0.010622857138514519,-0.030415311455726624,human
RBM39,0.017102325335144997,0.014552108012139797,,0.015827216673642397,0.015827216673642397,,human
MIR639,0.0169841218739748,,,0.0169841218739748,0.0169841218739748,,human
ICAM3,0.01696370728313923,0.04678485170006752,,0.031874279491603374,0.031874279491603374,,human
PRDM1,0.016953080892562866,,,0.016953080892562866,0.016953080892562866,,human
RABAC1,0.01680999994277954,,,0.01680999994277954,0.01680999994277954,,human
HINT1,0.016730932518839836,0.014427823945879936,,0.015579378232359886,0.015579378232359886,,human
GNB2L1,0.016665205359458923,,,0.016665205359458923,0.016665205359458923,,human
P2RX1,0.016522163525223732,,,0.016522163525223732,0.016522163525223732,,human
RPL10,0.016396617516875267,0.01402693148702383,0.02571425400674343,0.01871260100354751,0.016396617516875267,0.02571425400674343,human
CFL2,0.01638677343726158,,,0.01638677343726158,0.01638677343726158,,human
NCAM1,0.016319775953888893,,,0.016319775953888893,0.016319775953888893,,human
DNAJC1,0.01626216247677803,,,0.01626216247677803,0.01626216247677803,,human
CCDC6,0.015949878841638565,,,0.015949878841638565,0.015949878841638565,,human
LOC285847,0.015845350921154022,,,0.015845350921154022,0.015845350921154022,,human
AIG1,0.015747318044304848,,,0.015747318044304848,0.015747318044304848,,human
COMMD3-BMI1,0.01574217528104782,,,0.01574217528104782,0.01574217528104782,,human
TIPARP,0.01567557081580162,0.011211459524929523,0.015408913604915142,0.014098647981882095,0.015408913604915142,0.015408913604915142,human
PTP4A1,0.01563858799636364,,,0.01563858799636364,0.01563858799636364,,human
EMP3,0.01563563384115696,0.013691824860870838,-0.058431316167116165,-0.009701285821696123,0.013691824860870838,-0.058431316167116165,human
RRBP1,0.01552213728427887,,,0.01552213728427887,0.01552213728427887,,human
PMAIP1,0.015445469878613949,,,0.015445469878613949,0.015445469878613949,,human
H1FX,0.015413809567689896,0.021711349487304688,,0.01856257952749729,0.01856257952749729,,human
ZC3H12A,0.015379366464912891,,,0.015379366464912891,0.015379366464912891,,human
DKK1,0.015238475985825062,,,0.015238475985825062,0.015238475985825062,,human
SOD2,0.015092922374606133,,,0.015092922374606133,0.015092922374606133,,human
ATP5H,0.015084674581885338,,,0.015084674581885338,0.015084674581885338,,human
CDKN1A,0.014813358895480633,0.013189367949962616,,0.014001363422721624,0.014001363422721624,,human
S100A12,0.014733381569385529,-0.010474319569766521,,0.0021295309998095036,0.0021295309998095036,,human
REEP5,0.014566672034561634,0.012184365652501583,,0.013375518843531609,0.013375518843531609,,human
GYG1,0.01456541195511818,,,0.01456541195511818,0.01456541195511818,,human
TMEM147,0.014509325847029686,,,0.014509325847029686,0.014509325847029686,,human
TOB1,0.014425135217607021,,,0.014425135217607021,0.014425135217607021,,human
RPS25,0.014318528585135937,0.02399340271949768,0.03265358507633209,0.02365517212698857,0.02399340271949768,0.03265358507633209,human
HLA-DRA,0.014318314380943775,,,0.014318314380943775,0.014318314380943775,,human
MYADM,0.014254027977585793,,,0.014254027977585793,0.014254027977585793,,human
YWHAQP8,0.014185808598995209,,,0.014185808598995209,0.014185808598995209,,human
SAT1,0.014149258844554424,,,0.014149258844554424,0.014149258844554424,,human
HIST1H4B,0.01412929967045784,,,0.01412929967045784,0.01412929967045784,,human
TMCO1,0.014057217165827751,,,0.014057217165827751,0.014057217165827751,,human
RPS3A,0.01402760948985815,,,0.01402760948985815,0.01402760948985815,,human
CD47,0.013999839313328266,,,0.013999839313328266,0.013999839313328266,,human
