gene_symbol,logfc_dz:693,logfc_dz:1075,logfc_dz:1074,logfc_dz:1073,logfc_dz:1079,logfc_dz:692,logfc_dz:691,logfc_dz:450,logfc_dz:512,logfc_dz:816,mean_logfc,median_logfc,common_experiment,organism
HCLS1,-0.028316864743828773,,,,,,,,0.015646466985344887,,-0.006335198879241943,-0.006335198879241943,,human
RPL24,-0.02774091809988022,,,,,,,,-0.05049026757478714,,-0.03911559283733368,-0.03911559283733368,,human
SNRPD3,-0.02762245200574398,,,,,-0.013271369971334934,,,,,-0.020446910988539457,-0.020446910988539457,,human
SPIB,-0.027096843346953392,,,,,,,,,,-0.027096843346953392,-0.027096843346953392,,human
TNFRSF17,-0.026926878839731216,,,,,,,,,,-0.026926878839731216,-0.026926878839731216,,human
RPL14,-0.02688998356461525,,-0.017622996121644974,-0.009649890474975109,-0.017728954553604126,,,0.02340846322476864,-0.01094563864171505,,-0.009904833355297646,-0.014284317381680012,,human
RPL15,-0.026283858343958855,0.020764442160725594,-0.02647276408970356,-0.030792774632573128,-0.014225214719772339,,-0.017038827762007713,-0.010364689864218235,,,-0.014916241035929747,-0.017038827762007713,0.020764442160725594,human
BLNK,-0.026065923273563385,,,,,,,,,,-0.026065923273563385,-0.026065923273563385,,human
SLC25A3,-0.026023874059319496,,,-0.0102711645886302,,,-0.018014613538980484,,-0.013061413541436195,,-0.016842766432091594,-0.01553801354020834,,human
COCH,-0.025800693780183792,,,,,,,,,,-0.025800693780183792,-0.025800693780183792,,human
ACTR3,-0.025752676650881767,,,,,,,0.010114982724189758,,,-0.007818846963346004,-0.007818846963346004,,human
MYL12B,-0.025348344817757607,,,0.02346712350845337,,-0.06038191542029381,0.021155945956707,,0.026526348665356636,,-0.0029161684215068817,0.021155945956707,,human
ATP5F1,-0.025271810591220856,,,,,-0.057342033833265305,-0.021782677620649338,,,,-0.03479884068171183,-0.025271810591220856,,human
PMPCB,-0.025211753323674202,,,,,,-0.017930852249264717,,,,-0.02157130278646946,-0.02157130278646946,,human
KCNN4,-0.02484401874244213,,,,,,0.0141442297026515,,,,-0.005349894519895315,-0.005349894519895315,,human
DDX5,-0.024388503283262253,,,,,-0.03484038636088371,-0.031109219416975975,,-0.01177224051207304,-0.02685007080435753,-0.0257920840755105,-0.02685007080435753,,human
WDR82,-0.0243123359978199,,,,,-0.03125504031777382,-0.015287365764379501,,-0.013074968941509724,-0.019434038549661636,-0.020672749914228915,-0.019434038549661636,,human
TMSB10,-0.0239850003272295,,,0.009248940274119377,,0.07716680318117142,0.15087474882602692,-0.012026301585137844,0.04498050734400749,0.019522318616509438,0.03796885947563818,0.019522318616509438,,human
CHCHD2,-0.023973576724529266,,0.013311960734426975,,-0.012413142248988152,0.021633798256516457,0.027368802577257156,-0.010917679406702518,,,0.002501693864663442,0.0011971406638622284,,human
DSP,-0.023556286469101906,,,,,,,,,,-0.023556286469101906,-0.023556286469101906,,human
UQCRFS1,-0.023462779819965363,,,,,,0.011888493783771992,-0.013973066583275795,,0.022604994475841522,-0.0007355895359069109,-0.0010422863997519016,,human
IFNGR2,-0.023375865072011948,-0.023940861225128174,-0.024813212454319,-0.016256054863333702,-0.021538695320487022,,0.036741405725479126,,0.014733981341123581,,-0.008349900266953878,-0.021538695320487022,-0.023940861225128174,human
TFRC,-0.023355184122920036,,,0.010728241875767708,-0.014985105022788048,0.025151852518320084,,,,,-0.0006150486879050732,-0.00212843157351017,,human
EIF3K,-0.023172970861196518,0.009896446950733662,0.018585314974188805,0.014113816432654858,,-0.05656925216317177,-0.016938555985689163,,,-0.017152952030301094,-0.01017687895468303,-0.016938555985689163,0.009896446950733662,human
RPL5,-0.02314578741788864,0.02601439133286476,-0.021589450538158417,-0.042083416134119034,-0.04425940662622452,,-0.020734000951051712,0.01237120758742094,-0.010376887395977974,,-0.015475418767891824,-0.021161725744605064,0.02601439133286476,human
CD1C,-0.023113375529646873,,,,,,-0.02708897367119789,,,,-0.025101174600422382,-0.025101174600422382,,human
BLCAP,-0.02306697890162468,,,,,,,,,-0.015861373394727707,-0.019464176148176193,-0.019464176148176193,,human
TNFAIP8,-0.022948021069169044,,,,,-0.014187326654791832,,0.03673701733350754,0.010919458232820034,,0.002630281960591674,-0.001633934210985899,,human
JTB,-0.02291133813560009,,0.014272595755755901,,,-0.0245437640696764,0.025201216340065002,-0.02075626328587532,-0.02354450896382332,0.019693005830049515,-0.004655579504157815,-0.02075626328587532,,human
RPS8,-0.022888990119099617,,-0.023624686524271965,,,-0.025102760642766953,-0.07603680342435837,-0.06277216225862503,-0.03687872365117073,,-0.041217354436715446,-0.03099074214696884,,human
VPS51,-0.022740472108125687,0.013691074214875698,,,,-0.02576945535838604,,-0.02662167139351368,,,-0.015360131161287427,-0.024254963733255863,0.013691074214875698,human
LDHB,-0.02271735854446888,0.036069605499506,-0.011445686221122742,,-0.009293578565120697,-0.0360548235476017,-0.023798737674951553,-0.029336968436837196,-0.033718548715114594,-0.05043935403227806,-0.020081716693109937,-0.023798737674951553,0.036069605499506,human
CDIPT,-0.02267439290881157,,,,,,,-0.01521377544850111,-0.017800498753786087,,-0.01856288903703292,-0.017800498753786087,,human
AKR1B1,-0.022642379626631737,,,,,-0.023281261324882507,,-0.010324250906705856,,,-0.018749297286073368,-0.022642379626631737,,human
ATP5A1,-0.02260965295135975,,-0.010130797512829304,,,-0.032834358513355255,-0.05103586986660957,,,,-0.02915266971103847,-0.027722005732357502,,human
HLA-DMA,-0.02248452976346016,,,,,,0.023641373962163925,,0.028154900297522545,0.017079511657357216,0.011597814038395882,0.02036044280976057,,human
NACA,-0.0224436204880476,,,,,-0.040938086807727814,,,-0.01284871343523264,,-0.02541014024366935,-0.0224436204880476,,human
SPCS2P4,-0.02222299762070179,,,,,-0.013922922313213348,,,,,-0.01807295996695757,-0.01807295996695757,,human
PFDN5,-0.02209540270268917,0.009799346327781677,,,-0.014116063714027405,-0.033046428114175797,0.01888490654528141,0.01707351952791214,,,-0.003916687021652858,-0.0021583586931228638,0.009799346327781677,human
EIF3H,-0.022056985646486282,0.012456156313419342,,-0.010767895728349686,-0.007865237072110176,-0.040142640471458435,-0.038591086864471436,,-0.015419470146298409,-0.04742739722132683,-0.02122681960463524,-0.018738227896392345,0.012456156313419342,human
LINC00341,-0.022027764469385147,,,,,,,,-0.009135009720921516,-0.01704409159719944,-0.016068955262502033,-0.01704409159719944,,human
TUBA1C,-0.021708231419324875,,,,,0.025498097762465477,0.020989809185266495,-0.0731084942817688,0.01981780119240284,,-0.005702203512191773,0.01981780119240284,,human
PPA1,-0.021559912711381912,,,-0.011614144779741764,,-0.02264885976910591,,-0.024602698162198067,0.010980309918522835,,-0.013889061100780965,-0.021559912711381912,,human
RPL35,-0.021144919097423553,0.05380036681890488,,0.040864862501621246,-0.05006660893559456,-0.04443453997373581,-0.023174986243247986,-0.017730604857206345,,-0.02677651308476925,-0.011082867858931422,-0.02215995267033577,0.05380036681890488,human
S100A10,-0.021036021411418915,-0.02210839092731476,-0.04276620224118233,-0.023839907720685005,,,0.08659979701042175,,,,-0.004630145058035851,-0.02210839092731476,-0.02210839092731476,human
NEDD8,-0.021033821627497673,,,,,,0.013403035700321198,,,,-0.0038153929635882378,-0.0038153929635882378,,human
SNX2,-0.02094355784356594,,,,,,-0.014534613117575645,,,,-0.017739085480570793,-0.017739085480570793,,human
IMPDH2,-0.02089957520365715,,-0.012158943340182304,,-0.018594518303871155,,,,,,-0.01721767894923687,-0.018594518303871155,,human
PLAC8,-0.02059919573366642,,,,,0.01562476996332407,0.06119946762919426,,,0.025588057935237885,0.02045327494852245,0.020606413949280977,,human
LASP1,-0.020590350031852722,-0.08383737504482269,0.014945348724722862,,-0.01196291670203209,-0.015916232019662857,,,,,-0.0234723050147295,-0.015916232019662857,-0.08383737504482269,human
PSMB4,-0.020412445068359375,,,,-0.007765884045511484,-0.012946650385856628,,-0.01805943250656128,,,-0.014796103001572192,-0.015503041446208954,,human
CCT3,-0.020116493105888367,,,,,-0.022464565932750702,,-0.015770750120282173,,,-0.019450603052973747,-0.020116493105888367,,human
ZNF706,-0.02004889026284218,,,,,,,,,,-0.02004889026284218,-0.02004889026284218,,human
RPL22,-0.02000945620238781,,,,-0.01693900302052498,-0.04535549506545067,-0.04026995226740837,0.013377229683101177,-0.02586768940091133,-0.027177587151527405,-0.02317742191787277,-0.02586768940091133,,human
CALM2,-0.019996583461761475,,0.027211476117372513,0.009389917366206646,-0.012056267820298672,0.04029792919754982,-0.014783995226025581,,,,0.005010412695507209,-0.0013331752270460129,,human
RLIM,-0.019793884828686714,,,,,-0.02975144423544407,-0.014946233481168747,0.11199475079774857,-0.012532256543636322,,0.006994186341762543,-0.014946233481168747,,human
ATIC,-0.01979111321270466,,,0.021405400708317757,0.008123763836920261,,,-0.013894160278141499,,,-0.0010390272364020348,-0.0028851982206106186,,human
ATPIF1,-0.019643666222691536,,,,,,,,,,-0.019643666222691536,-0.019643666222691536,,human
LY86,-0.01954464241862297,,,,,,-0.02901352383196354,,0.013196226209402084,0.018950315192341805,-0.004102906212210655,-0.003174208104610443,,human
RGL2,-0.019275855273008347,,,,,,,,,,-0.019275855273008347,-0.019275855273008347,,human
SSR2,-0.019141459837555885,,,,,-0.04732880741357803,0.012772086076438427,,-0.00844232365489006,,-0.015535126207396388,-0.013791891746222973,,human
HSP90AA1,-0.019061747938394547,,,,,-0.03839924558997154,,0.012921134009957314,-0.011228215880692005,,-0.013942018849775195,-0.015144981909543276,,human
GDI2,-0.01899399794638157,0.015119650401175022,,,0.010130097158253193,,,,,,0.0020852498710155487,0.010130097158253193,0.015119650401175022,human
COTL1,-0.018801866099238396,,,,,-0.019246647134423256,-0.08207941055297852,,0.013724271208047867,0.018973441794514656,-0.01748604215681553,-0.018801866099238396,,human
GTF3A,-0.018800970166921616,0.0352628193795681,0.0451810248196125,0.04403834044933319,,,,-0.02785719931125641,,,0.015564803034067154,0.0352628193795681,0.0352628193795681,human
ATP5L,-0.01871739700436592,,,,,-0.03661741688847542,-0.01758221536874771,0.010099382139742374,,0.023286299780011177,-0.007906269468367099,-0.01758221536874771,,human
HNRNPC,-0.018569067120552063,,,,,-0.01627235673367977,,,,,-0.017420711927115917,-0.017420711927115917,,human
TAGLN2,-0.018481625244021416,,,,,,,,0.012343808077275753,,-0.0030689085833728313,-0.0030689085833728313,,human
NHP2L1,-0.018423832952976227,,,,,,,,,,-0.018423832952976227,-0.018423832952976227,,human
ATP6AP1,-0.018104251474142075,0.013267986476421356,,,0.00878018606454134,,0.01279417797923088,,,,0.0041845247615128756,0.01078718202188611,0.013267986476421356,human
EAF2,-0.018083596602082253,,,,,,,,,,-0.018083596602082253,-0.018083596602082253,,human
NCL,-0.018082287162542343,0.008759341202676296,,,,-0.0701674222946167,,,,,-0.026496789418160915,-0.018082287162542343,0.008759341202676296,human
TUFM,-0.01804697886109352,,,,,-0.0218043215572834,,,,,-0.01992565020918846,-0.01992565020918846,,human
RPS7,-0.01786651276051998,,,,,-0.0406586118042469,-0.049545999616384506,-0.018826693296432495,-0.03833145275712013,0.01636233739554882,-0.02481115547319253,-0.028579073026776314,,human
ESYT1,-0.01781557686626911,0.03275322914123535,0.07116471230983734,0.019842032343149185,0.012165878899395466,-0.020600104704499245,,,,,0.016251695187141497,0.016003955621272326,0.03275322914123535,human
HSPD1,-0.017760086804628372,,,,,,-0.012647895142436028,,,,-0.0152039909735322,-0.0152039909735322,,human
HSPA1A,-0.01767062395811081,,,,,-0.023519717156887054,-0.028131181374192238,,-0.014939241111278534,,-0.02106519090011716,-0.020595170557498932,,human
KDM7A,-0.01761350780725479,,,-0.011842679232358932,,,,,,,-0.014728093519806862,-0.014728093519806862,,human
FCGR2B,-0.01752803660929203,,,,,,,,0.011808418668806553,,-0.0028598089702427387,-0.0028598089702427387,,human
VDAC2,-0.01746039278805256,,,,,,,,,,-0.01746039278805256,-0.01746039278805256,,human
AIM2,-0.017452377825975418,,,,,,,,,,-0.017452377825975418,-0.017452377825975418,,human
RGS19,-0.01732378639280796,,,,,,,,,,-0.01732378639280796,-0.01732378639280796,,human
RPL34,-0.017288241535425186,,,,,0.024539241567254066,0.04170682653784752,0.08194813877344131,-0.059825241565704346,,0.014216144755482673,0.024539241567254066,,human
RPS23,-0.017165709286928177,,,,0.011192288249731064,,-0.05453316122293472,-0.03145170211791992,,,-0.02298957109451294,-0.02430870570242405,,human
CDC16,-0.017114102840423584,-0.011483239009976387,0.022569091990590096,-0.01074843481183052,0.011447279714047909,,,,,,-0.0010658809915184975,-0.01074843481183052,-0.011483239009976387,human
YBX1,-0.017043065279722214,-0.011684702709317207,-0.02932700328528881,,-0.028060421347618103,,0.014291913248598576,-0.027276616543531418,0.02791639231145382,-0.16373737156391144,-0.0293651093961671,-0.022159840911626816,-0.011684702709317207,human
POP5,-0.01702067255973816,,,,,-0.017221249639987946,,,,,-0.017120961099863052,-0.017120961099863052,,human
CHKB,-0.016774067655205727,,,,,,,-0.02338648959994316,,0.020720018073916435,-0.006480179727077484,-0.016774067655205727,,human
LMBRD1,-0.016754671931266785,,,,,,,,,,-0.016754671931266785,-0.016754671931266785,,human
CD24,-0.01674049347639084,,,,,,,,,,-0.01674049347639084,-0.01674049347639084,,human
UBA1,-0.01668640971183777,,,,,,0.025402484461665154,,,,0.0043580373749136925,0.0043580373749136925,,human
MBD4,-0.016561836004257202,-0.04277214780449867,0.06437083333730698,0.02851193957030773,0.15683552622795105,,,,,,0.038076863065361975,0.02851193957030773,-0.04277214780449867,human
CUTA,-0.016544334590435028,,,,-0.008054870180785656,-0.015918252989649773,,0.01727604679763317,,,-0.005810352740809321,-0.011986561585217714,,human
UGP2,-0.016526080667972565,,,,,,,,,,-0.016526080667972565,-0.016526080667972565,,human
XRCC5,-0.01645711064338684,,,,,,,,,,-0.01645711064338684,-0.01645711064338684,,human
QARS,-0.016305210068821907,,,0.014665300957858562,,-0.014885456301271915,-0.02981356717646122,-0.016560472548007965,-0.012483634985983372,,-0.01256384002044797,-0.015595333185046911,,human
NSUN5P2,-0.016253946349024773,,,,,,,-0.014327661134302616,,,-0.015290803741663694,-0.015290803741663694,,human
TMEM14B,-0.01610841229557991,,,,,-0.025182537734508514,,0.014378722757101059,-0.012126865796744823,0.025129465386271477,-0.0027819255366921423,-0.012126865796744823,,human
CCT2,-0.016052575781941414,,,,,,,,,,-0.016052575781941414,-0.016052575781941414,,human
KCMF1,-0.016020894050598145,,,,,0.016704026609659195,,,,,0.0003415662795305252,0.0003415662795305252,,human
NDUFS3,-0.0159885473549366,,,,,,,,,,-0.0159885473549366,-0.0159885473549366,,human
CDC25B,-0.01598379574716091,0.012542607262730598,0.023359930142760277,0.009457545354962349,0.013475975021719933,0.020114362239837646,,-0.012229316867887974,,,0.007248186772423131,0.012542607262730598,0.012542607262730598,human
LBH,-0.015960153192281723,,,,,-0.02841118909418583,,-0.022188084200024605,,,-0.022186475495497387,-0.022188084200024605,,human
NAGK,-0.01593300886452198,,,,,,,,,0.035230476409196854,0.009648733772337437,0.009648733772337437,,human
RPS15,-0.015842966735363007,,,,,,0.03974752873182297,,,,0.01195228099822998,0.01195228099822998,,human
ANXA6,-0.015816519036889076,,,,,-0.017032524570822716,,,,-0.04119015485048294,-0.024679732819398243,-0.017032524570822716,,human
ATP5E,-0.015729844570159912,,,,,,,,,,-0.015729844570159912,-0.015729844570159912,,human
ERP29,-0.015652570873498917,,,,,-0.04850440099835396,,,,-0.023080147802829742,-0.02907903989156087,-0.023080147802829742,,human
STARD7,-0.015620488673448563,,,,,,,,,-0.020593617111444473,-0.018107052892446518,-0.018107052892446518,,human
DAZAP2,-0.01558587234467268,,0.019590307027101517,-0.033251963555812836,0.013667882420122623,,0.029094992205500603,,,,0.0027030691504478454,0.013667882420122623,,human
NDUFAB1,-0.01557979080826044,,0.012229840271174908,0.01373540423810482,-0.013611478731036186,,,-0.012014378793537617,,,-0.003048080764710903,-0.012014378793537617,,human
UXT,-0.015534495934844017,,-0.021015549078583717,-0.013342143036425114,-0.028091855347156525,-0.022208280861377716,,,,,-0.02003846485167742,-0.021015549078583717,,human
PRKCB,-0.015503423288464546,,,,,,-0.014005899429321289,,,,-0.014754661358892918,-0.014754661358892918,,human
TRMT112,-0.015448120422661304,,,,,-0.013133720494806767,,-0.014261756092309952,,,-0.01428119900325934,-0.014261756092309952,,human
PSMC5,-0.015430141240358353,,,,,,,-0.021640701219439507,,,-0.01853542122989893,-0.01853542122989893,,human
TSPAN3,-0.015301800332963467,,,,,,,,,,-0.015301800332963467,-0.015301800332963467,,human
RNPS1,-0.01517881266772747,,,,,,,,,,-0.01517881266772747,-0.01517881266772747,,human
RPS11,-0.015008343383669853,-0.03871620073914528,-0.01647789217531681,-0.05770418420433998,-0.11290552467107773,,,0.1003117635846138,-0.02539180964231491,,-0.023698884461607252,-0.02539180964231491,-0.03871620073914528,human
C11orf21,-0.014941887930035591,,,,,-0.025978513062000275,-0.047773659229278564,,,,-0.029564686740438145,-0.025978513062000275,,human
COX5B,-0.014841466210782528,,,,,,,,,0.017988085746765137,0.0015733097679913044,0.0015733097679913044,,human
DCXR,-0.014841004274785519,,,,,-0.012953941710293293,,,,,-0.013897472992539406,-0.013897472992539406,,human
CAPZA1,-0.014768187887966633,,,,,,,,,,-0.014768187887966633,-0.014768187887966633,,human
SEC62,-0.014619051478803158,,,,,-0.01879487931728363,,,,,-0.016706965398043394,-0.016706965398043394,,human
LCP1,-0.0145964864641428,-0.10065057128667831,,,-0.008649411611258984,,,,0.019006937742233276,,-0.026222382904961705,-0.011622949037700891,-0.10065057128667831,human
SF3B5,-0.014464651234447956,,,,,,,,,,-0.014464651234447956,-0.014464651234447956,,human
FTL,-0.014454318210482597,,,,,-0.033828556537628174,0.07086948305368423,0.12157214432954788,0.06857556104660034,,0.04254686273634434,0.06857556104660034,,human
CD52,-0.014434604905545712,,,,,-0.036446645855903625,0.034059494733810425,,,,-0.005607252009212971,-0.014434604905545712,,human
ACTB,-0.014431598596274853,-0.008538074791431427,,,,0.05278109014034271,0.0911550372838974,,0.08647292852401733,,0.041487876512110236,0.05278109014034271,-0.008538074791431427,human
NCK2,-0.01440063863992691,,,,,0.024761101230978966,,0.011342372745275497,,,0.007234278445442517,0.011342372745275497,,human
PTDSS1,-0.014234974980354309,,-0.05112564563751221,-0.017022810876369476,,-0.0173331331461668,,,,-0.015485881827771664,-0.02304048929363489,-0.017022810876369476,,human
NSA2,-0.014231535606086254,,,,,-0.022062089294195175,,0.014995606616139412,-0.014573206193745136,,-0.008967806119471788,-0.014402370899915695,,human
RTFDC1,-0.014176229014992714,,,,,,,,,,-0.014176229014992714,-0.014176229014992714,,human
RHOH,-0.014131590723991394,,,,,-0.028233854100108147,,,,,-0.02118272241204977,-0.02118272241204977,,human
CCT5,-0.014071015641093254,,,,,,,,,,-0.014071015641093254,-0.014071015641093254,,human
RSL24D1,-0.014013449661433697,0.012172956950962543,,,-0.015040729194879532,-0.033960405737161636,,,,0.021605728194117546,-0.005847179889678955,-0.014013449661433697,0.012172956950962543,human
RPLP0P6,-0.014001804403960705,,,,,-0.017376063391566277,,-0.044045280665159225,-0.03291020169854164,,-0.027083337539806962,-0.02514313254505396,,human
CCZ1B,-0.013912864029407501,,,,,,,,,,-0.013912864029407501,-0.013912864029407501,,human
PRKCD,-0.013890493661165237,,,,,,,,,,-0.013890493661165237,-0.013890493661165237,,human
LAMTOR5,-0.013888525776565075,,,-0.010955862700939178,-0.010556620545685291,,,,,0.017233707010746002,-0.004541825503110886,-0.010756241623312235,,human
PSMB8,-0.013837995938956738,,,,,0.024349765852093697,0.017333975061774254,,0.008747394196689129,0.02807670831680298,0.012933969497680664,0.017333975061774254,,human
PARP1,-0.013791357167065144,-0.012180542573332787,0.015226898714900017,-0.023176580667495728,,,,,,,-0.00848039542324841,-0.012985949870198965,-0.012180542573332787,human
NDUFC1,-0.013777105137705803,,,,,-0.014157479628920555,,,,,-0.013967292383313179,-0.013967292383313179,,human
ATP6V0B,-0.013679803349077702,,,,,-0.015054882504045963,0.022539528086781502,,,0.02303675375878811,0.0042103989981114864,0.0044298623688519,,human
HINT1,-0.01364169456064701,,,,-0.010077021084725857,,,,,,-0.011859357822686434,-0.011859357822686434,,human
SEC31B,-0.013587960973381996,,,,,,,,0.009040032513439655,,-0.0022739642299711704,-0.0022739642299711704,,human
PPIA,-0.013530516065657139,,,,,-0.013501486741006374,0.030936669558286667,,,,0.0013015555838743846,-0.013501486741006374,,human
OXA1L,-0.013522165827453136,,,,,-0.014013131149113178,,,,,-0.013767648488283157,-0.013767648488283157,,human
MDH1,-0.013512653298676014,,,,,,,,,,-0.013512653298676014,-0.013512653298676014,,human
EMG1,-0.013444410637021065,,,,,,,,,,-0.013444410637021065,-0.013444410637021065,,human
PI4KAP1,-0.013385088182985783,,,,,-0.04630036652088165,,,,,-0.029842727351933718,-0.029842727351933718,,human
MFAP1,-0.013361329212784767,,,,,-0.016162335872650146,,,,,-0.014761832542717457,-0.014761832542717457,,human
C14orf2,-0.013308530673384666,,,,,,,,,,-0.013308530673384666,-0.013308530673384666,,human
SDAD1,-0.013255790807306767,,,0.024755796417593956,-0.029338158667087555,,,,,,-0.0059460510189334554,-0.013255790807306767,,human
UBE2J1,-0.01309395581483841,-0.010959011502563953,,,0.009881844744086266,,,,,,-0.004723707524438699,-0.010959011502563953,-0.010959011502563953,human
TMSB4XP8,-0.013075895607471466,,,,,-0.05157970264554024,,,0.036018360406160355,0.045496683567762375,0.0042148614302277565,0.011471232399344444,,human
ARCN1,-0.013013885356485844,,,,,-0.01590152271091938,,,,,-0.014457704033702612,-0.014457704033702612,,human
DECR1,-0.01300674770027399,-0.017451943829655647,,,,,,,,,-0.015229345764964819,-0.015229345764964819,-0.017451943829655647,human
VIM,-0.012938344851136208,,,,,-0.03304428234696388,0.016995122656226158,,,,-0.009662501513957977,-0.012938344851136208,,human
SARS,-0.012933732941746712,,,,,,,,,,-0.012933732941746712,-0.012933732941746712,,human
UQCRC2,-0.012862017378211021,,,,,,-0.01300077885389328,,,,-0.01293139811605215,-0.01293139811605215,,human
TMEM243,-0.012834863737225533,,,,,,,,,,-0.012834863737225533,-0.012834863737225533,,human
IL2RG,-0.01281781680881977,,,,,-0.03603272885084152,,,,-0.01546730101108551,-0.021439282223582268,-0.01546730101108551,,human
LOC100510224,-0.012777077965438366,,,,,-0.019794119521975517,,,,,-0.01628559874370694,-0.01628559874370694,,human
PSMD10,-0.012765667401254177,,,,,,,,,,-0.012765667401254177,-0.012765667401254177,,human
HNRNPAB,-0.01272052712738514,,,,,,,,,,-0.01272052712738514,-0.01272052712738514,,human
MZB1,-0.012697843834757805,,,,,,,,,,-0.012697843834757805,-0.012697843834757805,,human
RPS24,-0.01262739859521389,,,,,-0.06329874694347382,0.013113096356391907,,-0.014032640494406223,-0.053029775619506836,-0.025975093059241772,-0.014032640494406223,,human
RPS25,-0.01261105202138424,,,,,-0.1166156604886055,,0.09593889862298965,-0.044371504336595535,,-0.019414829555898905,-0.028491278178989887,,human
PHB2,-0.012598883360624313,,,,,-0.013956086710095406,-0.011934911832213402,-0.014064381830394268,-0.014510688371956348,,-0.013412990421056748,-0.013956086710095406,,human
NOMO3,-0.012556788511574268,,,,,,,,,,-0.012556788511574268,-0.012556788511574268,,human
LOC728026,-0.012412614189088345,,,,,-0.12648026645183563,0.02008826844394207,-0.0694451853632927,-0.011219368316233158,,-0.039893833175301555,-0.012412614189088345,,human
FNTA,-0.012345659546554089,,,,,-0.014925840310752392,,,,,-0.01363574992865324,-0.01363574992865324,,human
CARS2,-0.012338831089437008,,,,,,,,,,-0.012338831089437008,-0.012338831089437008,,human
NDUFB3,-0.012308519333600998,,,,,,,,,0.020055614411830902,0.003873547539114952,0.003873547539114952,,human
EXOSC8,-0.012294113636016846,,,,,,,,,,-0.012294113636016846,-0.012294113636016846,,human
CCNG2,-0.012195328250527382,,,,,,,,,,-0.012195328250527382,-0.012195328250527382,,human
CCNI,-0.012191790156066418,0.020423242822289467,-0.04047404229640961,-0.011959842406213284,0.028163356706500053,-0.02664158120751381,0.012213296256959438,,-0.008613696321845055,-0.05306869000196457,-0.010238860733807087,-0.011959842406213284,0.020423242822289467,human
ICAM2,-0.012131433933973312,,,,,-0.03471186384558678,-0.015958866104483604,,,,-0.020934054628014565,-0.015958866104483604,,human
TRIB2,-0.012131089344620705,,,-0.00936041958630085,,,,,,,-0.010745754465460777,-0.010745754465460777,,human
DENND4B,-0.012112569995224476,-0.025615379214286804,,-0.010276371613144875,,,0.019307538866996765,,,,-0.007174195488914847,-0.011194470804184675,-0.025615379214286804,human
SYK,-0.011961247771978378,,,,,,,,,,-0.011961247771978378,-0.011961247771978378,,human
LAPTM4A,-0.011923818849027157,,,,,-0.017330603674054146,,0.01807829551398754,,0.02881775237619877,0.004410406341776252,0.003077238332480192,,human
CD81,-0.011918475851416588,-0.04853172227740288,0.03542187437415123,0.01979054883122444,0.03994796797633171,-0.012687006033957005,,,,,0.003670531169821819,0.003936036489903927,-0.04853172227740288,human
NDUFB1,-0.01184107270091772,,,,,,,,,,-0.01184107270091772,-0.01184107270091772,,human
HN1,-0.01181507296860218,,,,,,,,,,-0.01181507296860218,-0.01181507296860218,,human
HLA-F-AS1,-0.011786211282014847,,,,,-0.015487022697925568,,,,,-0.013636616989970207,-0.013636616989970207,,human
HADH,-0.011691135354340076,,,,,,,,,,-0.011691135354340076,-0.011691135354340076,,human
AFTPH,-0.011670012027025223,,,,,,,,,,-0.011670012027025223,-0.011670012027025223,,human
TMX2,-0.011554260738193989,,,,-0.009441575035452843,,,,,,-0.010497917886823416,-0.010497917886823416,,human
SF3B2,-0.011527168564498425,,,,,,,,,,-0.011527168564498425,-0.011527168564498425,,human
RBM14,-0.011515114456415176,,,-0.025033539161086082,-0.009428775869309902,-0.014617661014199257,,0.010364064015448093,,,-0.010046205297112466,-0.011515114456415176,,human
MXRA7,-0.011510363779962063,,,,,-0.019465819001197815,,,,,-0.015488091390579939,-0.015488091390579939,,human
SRP9,-0.011504695750772953,,,,,-0.028872473165392876,-0.01245039515197277,,,,-0.017609188022712868,-0.01245039515197277,,human
MCM2,-0.011485051363706589,,,,,,,,,,-0.011485051363706589,-0.011485051363706589,,human
TRMT5,-0.011466925963759422,,,,,0.0366891548037529,0.028004011139273643,,,,0.01774207999308904,0.028004011139273643,,human
LDLRAP1,-0.011444290168583393,,,,,-0.07137755304574966,,-0.010346630588173866,,,-0.031056157934168976,-0.011444290168583393,,human
LETMD1,-0.011390560306608677,,,,,,,,,,-0.011390560306608677,-0.011390560306608677,,human
OAZ1,,-0.02064334601163864,0.03495493903756142,0.053306400775909424,0.05500603839755058,-0.0499764010310173,0.02963189035654068,0.02997504360973835,0.053185850381851196,-0.04837452247738838,0.015229543671011925,0.02997504360973835,-0.02064334601163864,human
PPT1,,0.010890605859458447,0.01929178275167942,,,,-0.03867308422923088,,0.04808259755373001,,0.00989797548390925,0.015091194305568933,0.010890605859458447,human
ARL6IP5,,0.01800425536930561,0.03863203153014183,0.04674505814909935,0.06292207539081573,-0.020195214077830315,,0.03565576300024986,0.024855108931660652,,0.029517011184777533,0.03565576300024986,0.01800425536930561,human
DPYSL2,,-0.00996254663914442,,,,,,,0.019049741327762604,,0.004543597344309092,0.004543597344309092,-0.00996254663914442,human
CEBPB,,-0.00936426967382431,,,,,-0.03598498925566673,0.021381773054599762,0.01732638292014599,0.053099460899829865,0.009291671589016915,0.01732638292014599,-0.00936426967382431,human
TGFBR3,,-0.0295843668282032,,,,,,0.011732501909136772,0.015037956647574902,,-0.0009379694238305092,0.011732501909136772,-0.0295843668282032,human
