gene_symbol,logfc_dz:860,logfc_dz:861,mean_logfc,median_logfc,common_experiment,organism
SPARCL1,0.15078194439411163,0.09707444906234741,0.12392819672822952,0.12392819672822952,0.15078194439411163,human
SPARC,0.1331256479024887,0.05466450750827789,0.0938950777053833,0.0938950777053833,0.1331256479024887,human
RPLP0,0.10904093086719513,0.10427414625883102,0.10665753856301308,0.10665753856301308,0.10904093086719513,human
PTPRZ1,0.10093457996845245,0.08734731376171112,0.09414094686508179,0.09414094686508179,0.10093457996845245,human
HEY1,0.09576934576034546,0.06372832506895065,0.07974883541464806,0.07974883541464806,0.09576934576034546,human
ARHGEF6,0.09476710855960846,0.0777895450592041,0.08627832680940628,0.08627832680940628,0.09476710855960846,human
LDHB,0.09445170313119888,0.05310054123401642,0.07377612218260765,0.07377612218260765,0.09445170313119888,human
ETNPPL,0.09064849466085434,0.013432196341454983,0.05204034550115466,0.05204034550115466,0.09064849466085434,human
PMP2,0.08061125874519348,0.04213012382388115,0.061370691284537315,0.061370691284537315,0.08061125874519348,human
TMEM100,0.08040139079093933,,0.08040139079093933,0.08040139079093933,0.08040139079093933,human
FXYD6,0.07670817524194717,0.04870929941534996,0.06270873732864857,0.06270873732864857,0.07670817524194717,human
RAB13,0.07636073976755142,0.0716935321688652,0.07402713596820831,0.07402713596820831,0.07636073976755142,human
RASD1,0.07525666803121567,0.09112728387117386,0.08319197595119476,0.08319197595119476,0.07525666803121567,human
CSRP2,0.07342582195997238,0.04315301775932312,0.05828941985964775,0.05828941985964775,0.07342582195997238,human
ALDH2,0.06922199577093124,0.026837242767214775,0.04802961926907301,0.04802961926907301,0.06922199577093124,human
GJA1,0.06842757761478424,0.036497075110673904,0.05246232636272907,0.05246232636272907,0.06842757761478424,human
RPLP0P6,0.06840301305055618,0.05867728218436241,0.0635401476174593,0.0635401476174593,0.06840301305055618,human
MAGED1,0.06821627169847488,0.07260996848344803,0.07041312009096146,0.07041312009096146,0.06821627169847488,human
KLRC2,0.06812170147895813,,0.06812170147895813,0.06812170147895813,0.06812170147895813,human
DBI,0.0663873553276062,0.04716979339718819,0.056778574362397194,0.056778574362397194,0.0663873553276062,human
BEX1,0.06594568490982056,0.0450180321931839,0.05548185855150223,0.05548185855150223,0.06594568490982056,human
CNRIP1,0.0649399682879448,,0.0649399682879448,0.0649399682879448,0.0649399682879448,human
CYFIP1,0.06013476103544235,0.08120359480381012,0.07066917791962624,0.07066917791962624,0.06013476103544235,human
LPL,0.05941561609506607,0.02077668160200119,0.04009614884853363,0.04009614884853363,0.05941561609506607,human
EEF1G,0.057012889534235,0.06196597218513489,0.059489430859684944,0.059489430859684944,0.057012889534235,human
RPL6,0.054553356021642685,0.04382979869842529,0.04919157736003399,0.04919157736003399,0.054553356021642685,human
C3,0.054485954344272614,0.09625641256570816,0.07537118345499039,0.07537118345499039,0.054485954344272614,human
BBOX1,0.05368839204311371,0.039377447217702866,0.04653291963040829,0.04653291963040829,0.05368839204311371,human
IL17D,0.05281733348965645,,0.05281733348965645,0.05281733348965645,0.05281733348965645,human
CPE,0.05280617997050285,0.02109098806977272,0.03694858402013779,0.03694858402013779,0.05280617997050285,human
RPL3,0.05200618505477905,0.04534543678164482,0.04867581091821194,0.04867581091821194,0.05200618505477905,human
PTTG1IP,0.05185190960764885,0.04452795535326004,0.048189932480454445,0.048189932480454445,0.05185190960764885,human
RPL41,0.05145562067627907,0.06804635375738144,0.059750987216830254,0.059750987216830254,0.05145562067627907,human
VCAM1,0.050750549882650375,0.033940937370061874,0.042345743626356125,0.042345743626356125,0.050750549882650375,human
EDNRB,0.04969528317451477,0.016225004568696022,0.032960143871605396,0.032960143871605396,0.04969528317451477,human
ALDOC,0.04849071800708771,0.013561395928263664,0.031026056967675686,0.031026056967675686,0.04849071800708771,human
RPL4,0.04839202016592026,0.03482285514473915,0.041607437655329704,0.041607437655329704,0.04839202016592026,human
CD99,0.04830563813447952,0.02156059257686138,0.03493311535567045,0.03493311535567045,0.04830563813447952,human
SCG3,0.04793526977300644,,0.04793526977300644,0.04793526977300644,0.04793526977300644,human
RAB31,0.04790845140814781,0.05036924406886101,0.04913884773850441,0.04913884773850441,0.04790845140814781,human
EIF3E,0.04779757559299469,0.03607578203082085,0.04193667881190777,0.04193667881190777,0.04779757559299469,human
PEA15,0.046842511743307114,,0.046842511743307114,0.046842511743307114,0.046842511743307114,human
LUZP6,0.046179015189409256,0.04485321044921875,0.045516112819314,0.045516112819314,0.046179015189409256,human
HIST1H4C,0.045298703014850616,0.01959425024688244,0.03244647663086653,0.03244647663086653,0.045298703014850616,human
MLLT11,0.044405631721019745,0.023154061287641525,0.033779846504330635,0.033779846504330635,0.044405631721019745,human
ACTG1,0.04199462756514549,0.05785972625017166,0.04992717690765858,0.04992717690765858,0.04199462756514549,human
RPS4X,0.04197317734360695,0.05242622643709183,0.04719970189034939,0.04719970189034939,0.04197317734360695,human
