gene_symbol,logfc_dz:606,logfc_dz:626,mean_logfc,median_logfc,common_experiment,organism
IGHV4-31,0.26519542932510376,0.16488422453403473,0.21503982692956924,0.21503982692956924,0.26519542932510376,human
COX6C,0.1894923895597458,0.042910195887088776,0.11620129272341728,0.11620129272341728,0.1894923895597458,human
COX2,0.14152616262435913,0.12002507597208023,0.13077561929821968,0.13077561929821968,0.14152616262435913,human
SEC61G,0.14076869189739227,0.01540861465036869,0.07808865327388048,0.07808865327388048,0.14076869189739227,human
TSPAN13,0.11310165375471115,0.01135631836950779,0.06222898606210947,0.06222898606210947,0.11310165375471115,human
SCGB2A2,0.10566730052232742,-0.11591239273548126,-0.0051225461065769196,-0.0051225461065769196,0.10566730052232742,human
COX1,0.10511517524719238,-0.03762909397482872,0.03374304063618183,0.03374304063618183,0.10511517524719238,human
TMSB10,0.0929129496216774,0.038907479494810104,0.06591021455824375,0.06591021455824375,0.0929129496216774,human
RPL19,0.08558426797389984,0.06090600788593292,0.07324513792991638,0.07324513792991638,0.08558426797389984,human
CRISP3,0.08282432705163956,,0.08282432705163956,0.08282432705163956,0.08282432705163956,human
CEACAM6,0.08171118795871735,,0.08171118795871735,0.08171118795871735,0.08171118795871735,human
SCGB1D2,0.07887908816337585,-0.05255432054400444,0.013162383809685707,0.013162383809685707,0.07887908816337585,human
GLYATL2,0.07722356170415878,,0.07722356170415878,0.07722356170415878,0.07722356170415878,human
H3F3AP4,0.07464800029993057,0.029711591079831123,0.05217979568988085,0.05217979568988085,0.07464800029993057,human
ACTG1,0.07457347959280014,,0.07457347959280014,0.07457347959280014,0.07457347959280014,human
MIEN1,0.07292494922876358,0.04934396967291832,0.06113445945084095,0.06113445945084095,0.07292494922876358,human
EPCAM,0.07158694416284561,,0.07158694416284561,0.07158694416284561,0.07158694416284561,human
CRABP2,0.07083436846733093,,0.07083436846733093,0.07083436846733093,0.07083436846733093,human
GAPDH,0.07046139985322952,0.030789708718657494,0.05062555428594351,0.05062555428594351,0.07046139985322952,human
ACTB,0.06968921422958374,-0.029146309942007065,0.020271452143788338,0.020271452143788338,0.06968921422958374,human
MIF,0.0694265365600586,,0.0694265365600586,0.0694265365600586,0.0694265365600586,human
TMSB4XP8,0.06854454427957535,-0.030319787561893463,0.019112378358840942,0.019112378358840942,0.06854454427957535,human
HLA-B,0.06697919219732285,-0.07741355895996094,-0.005217183381319046,-0.005217183381319046,0.06697919219732285,human
HSPA1A,0.06675766408443451,-0.030920835211873055,0.017918414436280727,0.017918414436280727,0.06675766408443451,human
CPB1,0.06627882272005081,0.23257948458194733,0.14942915365099907,0.14942915365099907,0.06627882272005081,human
HIST2H2AA4,0.06547286361455917,,0.06547286361455917,0.06547286361455917,0.06547286361455917,human
HSP90AA1,0.06507112830877304,0.03188140690326691,0.048476267606019974,0.048476267606019974,0.06507112830877304,human
CD24,0.06286874413490295,-0.02043776400387287,0.02121549006551504,0.02121549006551504,0.06286874413490295,human
HSPA8,0.06210361421108246,0.03244748339056969,0.04727554880082607,0.04727554880082607,0.06210361421108246,human
MARCKSL1,0.05926742032170296,0.01873832195997238,0.03900287114083767,0.03900287114083767,0.05926742032170296,human
HLA-DRA,0.05889086797833443,-0.012461470440030098,0.023214698769152164,0.023214698769152164,0.05889086797833443,human
DCAF6,0.057804547250270844,-0.03394174948334694,0.011931398883461952,0.011931398883461952,0.057804547250270844,human
HIST1H2BK,0.056868452578783035,,0.056868452578783035,0.056868452578783035,0.056868452578783035,human
CFL1,0.05664576217532158,-0.015316450968384743,0.020664655603468418,0.020664655603468418,0.05664576217532158,human
NDUFB9,0.054297029972076416,0.03663836792111397,0.04546769894659519,0.04546769894659519,0.054297029972076416,human
PABPC3,0.0531129464507103,0.07780686020851135,0.06545990332961082,0.06545990332961082,0.0531129464507103,human
CTHRC1,0.05307590588927269,,0.05307590588927269,0.05307590588927269,0.05307590588927269,human
HLA-DRB5,0.05266803875565529,-0.06139964610338211,-0.004365803673863411,-0.004365803673863411,0.05266803875565529,human
CYAT1,0.05217066407203674,0.10007215291261673,0.07612140849232674,0.07612140849232674,0.05217066407203674,human
HLA-A,0.0520758293569088,-0.05694571137428284,-0.0024349410086870193,-0.0024349410086870193,0.0520758293569088,human
PPT1,0.05183427780866623,0.020828554406762123,0.036331416107714176,0.036331416107714176,0.05183427780866623,human
PRDX1,0.05137201026082039,,0.05137201026082039,0.05137201026082039,0.05137201026082039,human
S100A11,0.050774943083524704,,0.050774943083524704,0.050774943083524704,0.050774943083524704,human
SRP9,0.04980384558439255,,0.04980384558439255,0.04980384558439255,0.04980384558439255,human
H2AFZ,0.04911535233259201,0.014488223940134048,0.03180178813636303,0.03180178813636303,0.04911535233259201,human
FTH1P5,0.048822976648807526,-0.011942106299102306,0.01844043517485261,0.01844043517485261,0.048822976648807526,human
YWHAQ,0.04863611236214638,0.03499692305922508,0.04181651771068573,0.04181651771068573,0.04863611236214638,human
HSPB1,0.047228455543518066,,0.047228455543518066,0.047228455543518066,0.047228455543518066,human
TIMP1,0.04661460220813751,0.01698121801018715,0.03179791010916233,0.03179791010916233,0.04661460220813751,human
KRT18,0.04511956125497818,-0.06352546811103821,-0.009202953428030014,-0.009202953428030014,0.04511956125497818,human
FTL,0.044440943747758865,0.014837486669421196,0.02963921520859003,0.02963921520859003,0.044440943747758865,human
DYNLT1,0.04350787401199341,0.019251346588134766,0.03137961030006409,0.03137961030006409,0.04350787401199341,human
LYZ,0.04281604290008545,,0.04281604290008545,0.04281604290008545,0.04281604290008545,human
HLA-C,0.04211512953042984,-0.01856141909956932,0.01177685521543026,0.01177685521543026,0.04211512953042984,human
OAT,0.04181957244873047,,0.04181957244873047,0.04181957244873047,0.04181957244873047,human
LAPTM4B,0.041661836206912994,0.013193609192967415,0.027427722699940205,0.027427722699940205,0.041661836206912994,human
HLA-DRB4,0.04165019094944,-0.04273921251296997,-0.0005445107817649841,-0.0005445107817649841,0.04165019094944,human
HMGN2,0.04118596017360687,0.03921586647629738,0.040200913324952126,0.040200913324952126,0.04118596017360687,human
GGCT,0.04039774090051651,0.021578041836619377,0.030987891368567944,0.030987891368567944,0.04039774090051651,human
IER3,0.04024249687790871,,0.04024249687790871,0.04024249687790871,0.04024249687790871,human
ND2,0.039816610515117645,0.15694238245487213,0.09837949648499489,0.09837949648499489,0.039816610515117645,human
CRIP1,0.03965620696544647,0.019079774618148804,0.029367990791797638,0.029367990791797638,0.03965620696544647,human
CXCL9,0.03929848223924637,,0.03929848223924637,0.03929848223924637,0.03929848223924637,human
PSMD3,0.03911438584327698,,0.03911438584327698,0.03911438584327698,0.03911438584327698,human
HMGN1,0.03865431249141693,-0.02633867971599102,0.0061578163877129555,0.0061578163877129555,0.03865431249141693,human
S100P,0.03864505514502525,,0.03864505514502525,0.03864505514502525,0.03864505514502525,human
MT2A,0.037836119532585144,,0.037836119532585144,0.037836119532585144,0.037836119532585144,human
EIF3H,0.03760566562414169,0.026536397635936737,0.032071031630039215,0.032071031630039215,0.03760566562414169,human
IGLV1-36,0.036300331354141235,,0.036300331354141235,0.036300331354141235,0.036300331354141235,human
PSMA6,0.03558948263525963,,0.03558948263525963,0.03558948263525963,0.03558948263525963,human
HLA-DRB1,0.0354771725833416,-0.062033139169216156,-0.013277983292937279,-0.013277983292937279,0.0354771725833416,human
SNRPG,0.03532152250409126,0.013404992409050465,0.024363257456570864,0.024363257456570864,0.03532152250409126,human
TUBA1C,0.034595608711242676,0.011383600533008575,0.022989604622125626,0.022989604622125626,0.034595608711242676,human
HIST1H1C,0.03352874889969826,,0.03352874889969826,0.03352874889969826,0.03352874889969826,human
MIR21,0.031892579048871994,,0.031892579048871994,0.031892579048871994,0.031892579048871994,human
RPLP0,0.030894974246621132,,0.030894974246621132,0.030894974246621132,0.030894974246621132,human
AGR3,0.030788660049438477,,0.030788660049438477,0.030788660049438477,0.030788660049438477,human
RLIM,0.030256634578108788,0.04797815904021263,0.03911739680916071,0.03911739680916071,0.030256634578108788,human
SLC25A5,0.029812060296535492,-0.019387001171708107,0.0052125295624136925,0.0052125295624136925,0.029812060296535492,human
NAT1,0.029445983469486237,,0.029445983469486237,0.029445983469486237,0.029445983469486237,human
IGLC7,0.028852097690105438,0.03913559764623642,0.03399384766817093,0.03399384766817093,0.028852097690105438,human
HLA-DPA1,0.028572550043463707,-0.01213779952377081,0.008217375259846449,0.008217375259846449,0.028572550043463707,human
MAL2,0.028425630182027817,,0.028425630182027817,0.028425630182027817,0.028425630182027817,human
ALDOA,0.02824682928621769,,0.02824682928621769,0.02824682928621769,0.02824682928621769,human
SEPHS2,0.028167201206088066,,0.028167201206088066,0.028167201206088066,0.028167201206088066,human
CXCL10,0.027848809957504272,,0.027848809957504272,0.027848809957504272,0.027848809957504272,human
BZW2,0.027798864990472794,,0.027798864990472794,0.027798864990472794,0.027798864990472794,human
IGLV3-19,0.027724573388695717,,0.027724573388695717,0.027724573388695717,0.027724573388695717,human
RAN,0.0275766272097826,0.014445178210735321,0.02101090271025896,0.02101090271025896,0.0275766272097826,human
ATP1B1,0.02730058692395687,,0.02730058692395687,0.02730058692395687,0.02730058692395687,human
NME1-NME2,0.027105338871479034,0.018769435584545135,0.022937387228012085,0.022937387228012085,0.027105338871479034,human
PPP1R1B,0.02687397412955761,,0.02687397412955761,0.02687397412955761,0.02687397412955761,human
TOB1,0.026819080114364624,,0.026819080114364624,0.026819080114364624,0.026819080114364624,human
JTB,0.026796841993927956,-0.01394164189696312,0.006427600048482418,0.006427600048482418,0.026796841993927956,human
YWHAZ,0.026618167757987976,0.01879713125526905,0.022707649506628513,0.022707649506628513,0.026618167757987976,human
COL1A2,0.026453714817762375,0.025201622396707535,0.025827668607234955,0.025827668607234955,0.026453714817762375,human
DSP,0.02620820142328739,0.04032570868730545,0.03326695505529642,0.03326695505529642,0.02620820142328739,human
ISG15,0.02604096196591854,,0.02604096196591854,0.02604096196591854,0.02604096196591854,human
CDK2AP1,0.0259372740983963,-0.01811954192817211,0.003908866085112095,0.003908866085112095,0.0259372740983963,human
CHCHD2,0.025271788239479065,0.028722720220685005,0.026997254230082035,0.026997254230082035,0.025271788239479065,human
IFI30,0.0252268984913826,,0.0252268984913826,0.0252268984913826,0.0252268984913826,human
DHCR24,0.02520100586116314,,0.02520100586116314,0.02520100586116314,0.02520100586116314,human
TMEM45A,0.025146475061774254,,0.025146475061774254,0.025146475061774254,0.025146475061774254,human
PFN2,0.025118742138147354,,0.025118742138147354,0.025118742138147354,0.025118742138147354,human
KPNA2,0.02427634969353676,0.01676255464553833,0.020519452169537544,0.020519452169537544,0.02427634969353676,human
SLC39A6,0.024057453498244286,,0.024057453498244286,0.024057453498244286,0.024057453498244286,human
SLC9A3R1,0.023927072063088417,0.01746566779911518,0.0206963699311018,0.0206963699311018,0.023927072063088417,human
RPN2,0.02392001636326313,0.026076044887304306,0.024998030625283718,0.024998030625283718,0.02392001636326313,human
PSAP,0.023809729143977165,,0.023809729143977165,0.023809729143977165,0.023809729143977165,human
S100A9,0.023787619546055794,,0.023787619546055794,0.023787619546055794,0.023787619546055794,human
RPL30,0.02376229502260685,0.057737234979867935,0.04074976500123739,0.04074976500123739,0.02376229502260685,human
ARPC3,0.02372339554131031,0.014163589105010033,0.01894349232316017,0.01894349232316017,0.02372339554131031,human
NDUFAB1,0.023315703496336937,0.015599976293742657,0.019457839895039797,0.019457839895039797,0.023315703496336937,human
BAMBI,0.022981196641921997,,0.022981196641921997,0.022981196641921997,0.022981196641921997,human
HIST1H2BD,0.02223527990281582,,0.02223527990281582,0.02223527990281582,0.02223527990281582,human
TUBB,0.022045135498046875,,0.022045135498046875,0.022045135498046875,0.022045135498046875,human
ERH,0.02175586111843586,0.026146134361624718,0.02395099774003029,0.02395099774003029,0.02175586111843586,human
SNRPD2,0.021443314850330353,0.015089863911271095,0.018266589380800724,0.018266589380800724,0.021443314850330353,human
SSR2,0.021441912278532982,,0.021441912278532982,0.021441912278532982,0.021441912278532982,human
HSPA1B,0.02142930217087269,-0.011385531164705753,0.0050218855030834675,0.0050218855030834675,0.02142930217087269,human
GATA3,0.021247267723083496,0.01530058030039072,0.018273924011737108,0.018273924011737108,0.021247267723083496,human
SPINT2,0.0210929773747921,,0.0210929773747921,0.0210929773747921,0.0210929773747921,human
UBC,0.020821651443839073,-0.016073735430836678,0.002373958006501198,0.002373958006501198,0.020821651443839073,human
C20orf24,0.02080889232456684,,0.02080889232456684,0.02080889232456684,0.02080889232456684,human
FN1,0.020718036219477654,,0.020718036219477654,0.020718036219477654,0.020718036219477654,human
UAP1,0.020587241277098656,,0.020587241277098656,0.020587241277098656,0.020587241277098656,human
C6orf211,0.02050260826945305,0.06464064866304398,0.04257162846624851,0.04257162846624851,0.02050260826945305,human
HSPE1,0.020412936806678772,0.019778378307819366,0.02009565755724907,0.02009565755724907,0.020412936806678772,human
S100A16,0.02028924785554409,-0.022289607673883438,-0.001000179909169674,-0.001000179909169674,0.02028924785554409,human
PSMB4,0.020103933289647102,-0.019312003627419472,0.0003959648311138153,0.0003959648311138153,0.020103933289647102,human
CALML5,0.020080702379345894,,0.020080702379345894,0.020080702379345894,0.020080702379345894,human
PCNA,0.020008068531751633,0.030616318807005882,0.025312193669378757,0.025312193669378757,0.020008068531751633,human
UFC1,0.019935093820095062,-0.023507142439484596,-0.001786024309694767,-0.001786024309694767,0.019935093820095062,human
TFF1,0.019719047471880913,-0.06425026804208755,-0.02226561028510332,-0.02226561028510332,0.019719047471880913,human
TMEM258,0.01928979903459549,0.04401788115501404,0.031653840094804764,0.031653840094804764,0.01928979903459549,human
CAP1,0.019257748499512672,,0.019257748499512672,0.019257748499512672,0.019257748499512672,human
HN1,0.01920451782643795,,0.01920451782643795,0.01920451782643795,0.01920451782643795,human
HLA-DQA2,0.019165867939591408,,0.019165867939591408,0.019165867939591408,0.019165867939591408,human
IGK,0.01914842054247856,0.012835836969316006,0.015992128755897284,0.015992128755897284,0.01914842054247856,human
ATP5C1,0.019114088267087936,,0.019114088267087936,0.019114088267087936,0.019114088267087936,human
MAGED1,0.019101418554782867,-0.03732768073678017,-0.00911313109099865,-0.00911313109099865,0.019101418554782867,human
NAA20,0.019018711522221565,0.03722306340932846,0.028120887465775013,0.028120887465775013,0.019018711522221565,human
MRPL3,0.018908658996224403,,0.018908658996224403,0.018908658996224403,0.018908658996224403,human
BZW1,0.018854398280382156,,0.018854398280382156,0.018854398280382156,0.018854398280382156,human
FTH1,0.018711905926465988,,0.018711905926465988,0.018711905926465988,0.018711905926465988,human
VAMP8,0.018684936687350273,,0.018684936687350273,0.018684936687350273,0.018684936687350273,human
OST4,0.01856931857764721,,0.01856931857764721,0.01856931857764721,0.01856931857764721,human
