gene_symbol,logfc_dz:164,logfc_dz:644,mean_logfc,median_logfc,common_experiment,organism
S100P,0.255229651927948,0.255229651927948,0.255229651927948,0.255229651927948,0.255229651927948,human
KRT19,0.24625161290168762,0.24625161290168762,0.24625161290168762,0.24625161290168762,0.24625161290168762,human
TSPAN8,0.22240613400936127,0.22240613400936127,0.22240613400936127,0.22240613400936127,0.22240613400936127,human
IGHV4-31,0.22013746201992035,0.22013746201992035,0.22013746201992035,0.22013746201992035,0.22013746201992035,human
IGHA2,0.1738828718662262,0.1738828718662262,0.1738828718662262,0.1738828718662262,0.1738828718662262,human
KRT18,0.16369518637657166,0.16369518637657166,0.16369518637657166,0.16369518637657166,0.16369518637657166,human
AGR2,0.16133248805999756,0.16133248805999756,0.16133248805999756,0.16133248805999756,0.16133248805999756,human
TFF3,0.13993024826049805,0.13993024826049805,0.13993024826049805,0.13993024826049805,0.13993024826049805,human
SFN,0.12592780590057373,0.12592780590057373,0.12592780590057373,0.12592780590057373,0.12592780590057373,human
CYAT1,0.12133850157260895,0.12133850157260895,0.12133850157260895,0.12133850157260895,0.12133850157260895,human
TFF1,0.12013231962919235,0.12013231962919235,0.12013231962919235,0.12013231962919235,0.12013231962919235,human
SLPI,0.11743676662445068,0.11743676662445068,0.11743676662445068,0.11743676662445068,0.11743676662445068,human
PI3,0.11205083876848221,0.11205083876848221,0.11205083876848221,0.11205083876848221,0.11205083876848221,human
CD24,0.11172081530094147,0.11172081530094147,0.11172081530094147,0.11172081530094147,0.11172081530094147,human
AKR1B10,0.11071232706308365,0.11071232706308365,0.11071232706308365,0.11071232706308365,0.11071232706308365,human
LYZ,0.11021514981985092,0.11021514981985092,0.11021514981985092,0.11021514981985092,0.11021514981985092,human
GPRC5A,0.10647318512201309,0.10647318512201309,0.10647318512201309,0.10647318512201309,0.10647318512201309,human
PGC,0.10578442364931107,0.10578442364931107,0.10578442364931107,0.10578442364931107,0.10578442364931107,human
SPINK5,0.10085412114858627,0.10085412114858627,0.10085412114858627,0.10085412114858627,0.10085412114858627,human
S100A6,0.09922909736633301,0.09922909736633301,0.09922909736633301,0.09922909736633301,0.09922909736633301,human
CTSE,0.09859452396631241,0.09859452396631241,0.09859452396631241,0.09859452396631241,0.09859452396631241,human
IER3,0.09319787472486496,0.09319787472486496,0.09319787472486496,0.09319787472486496,0.09319787472486496,human
COL1A2,0.08490274846553802,0.08490274846553802,0.08490274846553802,0.08490274846553802,0.08490274846553802,human
MMP1,0.08263116329908371,0.08263116329908371,0.08263116329908371,0.08263116329908371,0.08263116329908371,human
LCN2,0.07651329040527344,0.07651329040527344,0.07651329040527344,0.07651329040527344,0.07651329040527344,human
SPINT2,0.07645402103662491,0.07645402103662491,0.07645402103662491,0.07645402103662491,0.07645402103662491,human
HBB,0.07133211195468903,0.07133211195468903,0.07133211195468903,0.07133211195468903,0.07133211195468903,human
GPX2,0.0712105929851532,0.0712105929851532,0.0712105929851532,0.0712105929851532,0.0712105929851532,human
IFITM3,0.07120225578546524,0.07120225578546524,0.07120225578546524,0.07120225578546524,0.07120225578546524,human
TIMP1,0.07105353474617004,0.07105353474617004,0.07105353474617004,0.07105353474617004,0.07105353474617004,human
EPCAM,0.06988096982240677,0.06988096982240677,0.06988096982240677,0.06988096982240677,0.06988096982240677,human
LGALS4,0.06823556125164032,0.06823556125164032,0.06823556125164032,0.06823556125164032,0.06823556125164032,human
