gene_symbol,logfc_dz:494,logfc_dz:1060,logfc_dz:1063,logfc_dz:277,logfc_dz:1061,logfc_dz:310,logfc_dz:1062,mean_logfc,median_logfc,common_experiment,organism
HLA-J,-0.07693091779947281,,,,,,,-0.07693091779947281,-0.07693091779947281,,human
MCM7,-0.0765322595834732,,,,,,,-0.0765322595834732,-0.0765322595834732,,human
ARHGAP4,-0.07370142638683319,,,,,,,-0.07370142638683319,-0.07370142638683319,,human
PSMA6,-0.07136903703212738,,0.017359919846057892,,,,,-0.027004558593034744,-0.027004558593034744,,human
RPL38,-0.07022979855537415,-0.024051787331700325,-0.09249379485845566,-0.04887692257761955,0.033718425780534744,,0.022141342982649803,-0.029965422426660854,-0.03646435495465994,-0.024051787331700325,human
MZB1,-0.07017559558153152,,0.04957501217722893,,,,,-0.010300291702151299,-0.010300291702151299,,human
ATPIF1,-0.0690319612622261,,,-0.01739083230495453,,,,-0.04321139678359032,-0.04321139678359032,,human
RPL10L,-0.0679936483502388,,,,,,,-0.0679936483502388,-0.0679936483502388,,human
HIST1H4L,-0.06675160676240921,,,,,,-0.026378856971859932,-0.04656523186713457,-0.04656523186713457,,human
GAPDH,-0.06653013080358505,-0.01679885946214199,0.05013061314821243,0.09555503726005554,0.013629832305014133,,,0.015197298489511013,0.013629832305014133,-0.01679885946214199,human
RPL7A,-0.06570524722337723,-0.020258748903870583,-0.015366807579994202,0.02681386098265648,0.01982777938246727,,,-0.010937832668423653,-0.015366807579994202,-0.020258748903870583,human
MIF,-0.06536976248025894,,-0.07395009696483612,-0.014287973754107952,0.03852607682347298,,0.016353385522961617,-0.019745674170553684,-0.014287973754107952,,human
MYB,-0.06476125866174698,,,,,,0.019218435510993004,-0.022771411575376987,-0.022771411575376987,,human
C12orf57,-0.06400987505912781,,-0.026568813249468803,,0.02075609192252159,,,-0.02327419879535834,-0.026568813249468803,,human
GALR3,-0.06325062364339828,,,,,,,-0.06325062364339828,-0.06325062364339828,,human
MYL12A,-0.06259802728891373,0.10515996813774109,,,0.02898683026432991,,,0.023849590371052425,0.02898683026432991,0.10515996813774109,human
RPS12,-0.06162598356604576,,,,,,,-0.06162598356604576,-0.06162598356604576,,human
HNRNPM,-0.06115066260099411,,,,-0.0245050135999918,,,-0.042827838100492954,-0.042827838100492954,,human
PARD6G,-0.06095261499285698,,,,,-0.01822901889681816,,-0.03959081694483757,-0.03959081694483757,,human
HIST1H3A,-0.05957545340061188,,,,,,,-0.05957545340061188,-0.05957545340061188,,human
RPS19,-0.05923277884721756,0.01672046072781086,-0.028194455429911613,,,,0.04315507411956787,-0.006887924857437611,-0.005736997351050377,0.01672046072781086,human
CTDSP2,-0.059163082391023636,,,,,,,-0.059163082391023636,-0.059163082391023636,,human
ANAPC11,-0.05912109091877937,,,,,,,-0.05912109091877937,-0.05912109091877937,,human
HLA-DRB5,-0.057856690138578415,,-0.015507178381085396,0.04001742973923683,,,,-0.01111547959347566,-0.015507178381085396,,human
CDKN2C,-0.05571546033024788,,,,,,,-0.05571546033024788,-0.05571546033024788,,human
HLA-B,-0.05561155080795288,,,0.053842946887016296,,,,-0.0008843019604682922,-0.0008843019604682922,,human
LINC01089,-0.055197421461343765,,,,,,,-0.055197421461343765,-0.055197421461343765,,human
SATB1,-0.05424860864877701,,,-0.017352167516946793,,,,-0.0358003880828619,-0.0358003880828619,,human
IGHG4,-0.05424855649471283,,,,,,,-0.05424855649471283,-0.05424855649471283,,human
HLA-H,-0.05400894954800606,,,,,,,-0.05400894954800606,-0.05400894954800606,,human
C14orf166,-0.05400538444519043,,-0.03814755380153656,,,,,-0.046076469123363495,-0.046076469123363495,,human
RPL3,-0.05360864847898483,,0.021742617711424828,0.0510583333671093,-0.022867310792207718,,0.05367191135883331,0.009999380633234977,0.021742617711424828,,human
RPL19P12,-0.05356597155332565,,,,,,,-0.05356597155332565,-0.05356597155332565,,human
MYL6,-0.05112349987030029,0.0391303114593029,,,,,-0.05361127108335495,-0.021868153164784115,-0.05112349987030029,0.0391303114593029,human
H2AFX,-0.049846798181533813,,,,,,,-0.049846798181533813,-0.049846798181533813,,human
PTTG1,-0.049771178513765335,,-0.01426240149885416,,-0.023608200252056122,,,-0.029213926754891872,-0.023608200252056122,,human
RPL18,-0.04855302721261978,,,,-0.05283374711871147,,0.04074525460600853,-0.020213839908440907,-0.04855302721261978,,human
ARPC3,-0.048225004225969315,,-0.019203631207346916,,0.02079029008746147,,-0.019006432965397835,-0.01641119457781315,-0.019105032086372375,,human
H2AFZ,-0.04816696420311928,-0.022182561457157135,,,,,,-0.035174762830138206,-0.035174762830138206,-0.022182561457157135,human
RPS15A,-0.04809405654668808,-0.02293538860976696,,,0.03920399025082588,,0.021905960515141487,-0.0024798735976219177,-0.0005147140473127365,-0.02293538860976696,human
LCK,-0.04697507247328758,,,,,,,-0.04697507247328758,-0.04697507247328758,,human
HMGN2,-0.046915918588638306,,-0.028582708910107613,,,,,-0.03774931374937296,-0.03774931374937296,,human
PSME1,-0.04679694026708603,,-0.05098656192421913,,,,,-0.04889175109565258,-0.04889175109565258,,human
ZNF467,-0.0466279536485672,,,,,,,-0.0466279536485672,-0.0466279536485672,,human
TK1,-0.046279408037662506,,,,,,,-0.046279408037662506,-0.046279408037662506,,human
LOC439951,-0.04617566242814064,,,,,,,-0.04617566242814064,-0.04617566242814064,,human
UBXN1,-0.04604276269674301,,,,0.013653467409312725,,,-0.016194647643715143,-0.016194647643715143,,human
COX6A1,-0.04599826782941818,,,-0.04743951931595802,0.024569496512413025,,,-0.022956096877654392,-0.04599826782941818,,human
MPP1,-0.04584527015686035,,,,,,-0.020377792418003082,-0.03311153128743172,-0.03311153128743172,,human
UTS2R,-0.04568072408437729,,,,,-0.013053330592811108,,-0.029367027338594198,-0.029367027338594198,,human
CD3D,-0.04560018703341484,,,,,,,-0.04560018703341484,-0.04560018703341484,,human
RPS10,-0.04504232108592987,,-0.1084250882267952,,,,0.02236265316605568,-0.04370158538222313,-0.04504232108592987,,human
RPL37,-0.04486960917711258,,,0.01265045814216137,,,,-0.016109575517475605,-0.016109575517475605,,human
ACTG1,-0.04469391703605652,,0.04536570981144905,0.022519199177622795,-0.035186730325222015,,0.02401379682123661,0.0024036116898059844,0.022519199177622795,,human
BIRC5,-0.04426873102784157,,,,,,,-0.04426873102784157,-0.04426873102784157,,human
BTG1,-0.04323339834809303,,0.041805971413850784,,,,,-0.0007137134671211243,-0.0007137134671211243,,human
NDUFS5,-0.04304521903395653,0.011486428789794445,,,0.05369393154978752,,,0.00737838043520848,0.011486428789794445,0.011486428789794445,human
CCL18,-0.04289500415325165,,,,,,,-0.04289500415325165,-0.04289500415325165,,human
RPL13AP3,-0.042861420661211014,,,,,,,-0.042861420661211014,-0.042861420661211014,,human
EEF1B2,-0.042103271931409836,,,,,,,-0.042103271931409836,-0.042103271931409836,,human
CARS2,-0.041689205914735794,,,,,,,-0.041689205914735794,-0.041689205914735794,,human
SF3B5,-0.04133554548025131,,-0.02600531280040741,,,,,-0.03367042914032936,-0.03367042914032936,,human
NPIPB3,-0.040819548070430756,,,,,,,-0.040819548070430756,-0.040819548070430756,,human
TUBA1C,-0.040186069905757904,,,0.08882355690002441,0.05770549178123474,,,0.03544765959183375,0.05770549178123474,,human
HIST1H4B,-0.0398288294672966,,,,,,0.05764811858534813,0.008909644559025764,0.008909644559025764,,human
GLCCI1,-0.039768531918525696,,,,,,,-0.039768531918525696,-0.039768531918525696,,human
SLC25A3,-0.039662543684244156,,0.04996436461806297,,,,-0.03099084459245205,-0.006896341219544411,-0.03099084459245205,,human
TIMM13,-0.03920469805598259,,,,,,,-0.03920469805598259,-0.03920469805598259,,human
HIST1H3C,-0.039093345403671265,,,,,,,-0.039093345403671265,-0.039093345403671265,,human
EZH2,-0.03907575458288193,,,,,,,-0.03907575458288193,-0.03907575458288193,,human
PTDSS1,-0.03906712681055069,,,,,,,-0.03906712681055069,-0.03906712681055069,,human
SYNGR2,-0.039030205458402634,,,,,,,-0.039030205458402634,-0.039030205458402634,,human
DAZAP2,-0.038637369871139526,,,0.013426700606942177,,,,-0.012605334632098675,-0.012605334632098675,,human
FBXL17,-0.03845849260687828,,,,,,,-0.03845849260687828,-0.03845849260687828,,human
KPNA2,-0.03806250914931297,,0.025042230263352394,,,,0.02155248448252678,0.0028440685321887336,0.02155248448252678,,human
MDH1,-0.03778873011469841,,,-0.08586651086807251,-0.04013735428452492,,,-0.05459753175576528,-0.04013735428452492,,human
CYP2U1,-0.037701189517974854,,,,,,,-0.037701189517974854,-0.037701189517974854,,human
DLGAP3,-0.03739175945520401,,,,,,,-0.03739175945520401,-0.03739175945520401,,human
ISCU,-0.03712303191423416,,0.01493064034730196,,,,,-0.0110961957834661,-0.0110961957834661,,human
PSME2,-0.037096112966537476,,,,,,,-0.037096112966537476,-0.037096112966537476,,human
MYL12B,-0.03707592934370041,0.08401620388031006,-0.06699054688215256,,,,-0.02328898012638092,-0.010834813117980957,-0.030182454735040665,0.08401620388031006,human
C6orf48,-0.0370718352496624,,-0.031561385840177536,,,,,-0.03431661054491997,-0.03431661054491997,,human
RPL10A,-0.03693906590342522,-0.022633515298366547,,0.016697848215699196,0.06467930972576141,,,0.0054511441849172115,-0.0029678335413336754,-0.022633515298366547,human
KIAA1551,-0.03686480596661568,,,,,,-0.052915770560503006,-0.04489028826355934,-0.04489028826355934,,human
RPS2P32,-0.03677305579185486,,,,,,,-0.03677305579185486,-0.03677305579185486,,human
IL7R,-0.036184538155794144,,0.017963841557502747,,,,,-0.009110348299145699,-0.009110348299145699,,human
CD1B,-0.03617030754685402,,,,,,,-0.03617030754685402,-0.03617030754685402,,human
HLA-E,-0.036017581820487976,0.013581248931586742,-0.027018342167139053,0.017185991629958153,,,,-0.008067170856520534,-0.0067185466177761555,0.013581248931586742,human
RPS26,-0.03589954972267151,,0.12280738353729248,,0.014746440574526787,,-0.03253009915351868,0.01728104380890727,-0.008891829289495945,,human
GRIN2D,-0.03581421822309494,,,,,-0.016686761751770973,,-0.026250489987432957,-0.026250489987432957,,human
HERPUD1,-0.03556256741285324,,0.06004193797707558,,,,,0.012239685282111168,0.012239685282111168,,human
EEF1G,-0.03553855046629906,-0.0727589800953865,,0.05103963240981102,-0.15231812000274658,,,-0.05239400453865528,-0.05414876528084278,-0.0727589800953865,human
PABPC1,-0.035470325499773026,,,0.06434886902570724,,,0.016400208696722984,0.0150929174075524,0.016400208696722984,,human
USMG5,-0.03536083921790123,,-0.06385525315999985,,,,,-0.04960804618895054,-0.04960804618895054,,human
OCIAD2,-0.03510134667158127,,,,,-0.013584228232502937,,-0.024342787452042103,-0.024342787452042103,,human
CCNB2,-0.034878846257925034,,,,,,,-0.034878846257925034,-0.034878846257925034,,human
SRSF3,-0.034736789762973785,,,,,,0.04132908210158348,0.0032961461693048477,0.0032961461693048477,,human
AP3D1,-0.03470102325081825,,,,,,,-0.03470102325081825,-0.03470102325081825,,human
C11orf31,-0.03451941907405853,,,,,,,-0.03451941907405853,-0.03451941907405853,,human
NREP,-0.03436680883169174,-0.056211959570646286,,,0.014041585847735405,,,-0.025512394184867542,-0.03436680883169174,-0.056211959570646286,human
NFKBIA,-0.03425459563732147,0.014253344386816025,-0.13630230724811554,0.02021501213312149,0.014728733338415623,,,-0.024271962605416773,0.014253344386816025,0.014253344386816025,human
LCE1D,-0.034252237528562546,,,,,,,-0.034252237528562546,-0.034252237528562546,,human
SLC25A5,-0.033895764499902725,-0.0338878370821476,,-0.03022884391248226,-0.03171849623322487,,-0.02699088677763939,-0.03134436570107937,-0.03171849623322487,-0.0338878370821476,human
CCT2,-0.03380211815237999,,,,,,,-0.03380211815237999,-0.03380211815237999,,human
POTEE,-0.033531803637742996,,,,,,,-0.033531803637742996,-0.033531803637742996,,human
SYCE1L,-0.03340614214539528,,,,,,,-0.03340614214539528,-0.03340614214539528,,human
HSPB1,-0.033384058624506,0.05610595643520355,,0.026987317949533463,-0.046357203274965286,,,0.000838003121316433,-0.003198370337486267,0.05610595643520355,human
PET100,-0.03337935730814934,,,,,,,-0.03337935730814934,-0.03337935730814934,,human
SLC12A7,-0.03334163501858711,,,,,,,-0.03334163501858711,-0.03334163501858711,,human
ANAPC16,-0.03322231024503708,,,,,,,-0.03322231024503708,-0.03322231024503708,,human
LGALS1,-0.03315172716975212,0.06218689680099487,,,0.069605752825737,,,0.03288030748565992,0.06218689680099487,0.06218689680099487,human
CDH24,-0.03277595341205597,,,,,,,-0.03277595341205597,-0.03277595341205597,,human
OSBPL5,-0.032633911818265915,,,,,,,-0.032633911818265915,-0.032633911818265915,,human
RAD21,-0.03255497291684151,,,,,,-0.038857609033584595,-0.03570629097521305,-0.03570629097521305,,human
FKBP2,-0.032535262405872345,,,,,,,-0.032535262405872345,-0.032535262405872345,,human
RPS3,-0.0324845053255558,-0.016802959144115448,0.03796057403087616,0.039350979030132294,-0.05975884944200516,,-0.03995116427540779,-0.01194765418767929,-0.024643732234835625,-0.016802959144115448,human
YWHAB,-0.032373521476984024,,,0.018097229301929474,,,,-0.007138146087527275,-0.007138146087527275,,human
CLPP,-0.032245662063360214,,,,,,,-0.032245662063360214,-0.032245662063360214,,human
RPS7P5,-0.03206847608089447,,,,,,,-0.03206847608089447,-0.03206847608089447,,human
TXN,-0.03170840069651604,,,,-0.026933571323752403,,,-0.02932098601013422,-0.02932098601013422,,human
ARHGEF18,-0.031649477779865265,,,,,,,-0.031649477779865265,-0.031649477779865265,,human
SMARCC2,-0.03162021189928055,,,,,,,-0.03162021189928055,-0.03162021189928055,,human
SF3B1,-0.03153710067272186,,,,,,,-0.03153710067272186,-0.03153710067272186,,human
KRT10,-0.03152003511786461,,,,,,,-0.03152003511786461,-0.03152003511786461,,human
PAIP2,-0.03151741251349449,,,,,,,-0.03151741251349449,-0.03151741251349449,,human
HINT1,-0.03127274289727211,0.015111838467419147,,-0.014113878831267357,0.03797222301363945,,,0.0019243599381297827,0.0004989798180758953,0.015111838467419147,human
ATP5H,-0.031174540519714355,-0.012064793147146702,,-0.0291379913687706,-0.04611692577600479,,,-0.029623562702909112,-0.030156265944242477,-0.012064793147146702,human
EIF3D,-0.03117191046476364,-0.016718845814466476,-0.013321503065526485,,,,,-0.0204040864482522,-0.016718845814466476,-0.016718845814466476,human
RAC2,-0.031117713078856468,,,,,,,-0.031117713078856468,-0.031117713078856468,,human
SNRPD2,-0.031103499233722687,,-0.05320087447762489,,,,,-0.04215218685567379,-0.04215218685567379,,human
UQCRH,-0.03109709732234478,,-0.014807608909904957,-0.06151188910007477,0.014520362950861454,,,-0.023224058095365763,-0.02295235311612487,,human
COTL1,-0.030846524983644485,,,,,,,-0.030846524983644485,-0.030846524983644485,,human
ENTHD2,-0.03064344823360443,,,,,,,-0.03064344823360443,-0.03064344823360443,,human
RPL36A,-0.030578507110476494,,-0.11760750412940979,0.022893812507390976,,,-0.050000473856925964,-0.04382316814735532,-0.04028949048370123,,human
ATXN2L,-0.03047938086092472,,,,,,,-0.03047938086092472,-0.03047938086092472,,human
SDF2L1,-0.030380239710211754,,,,,,,-0.030380239710211754,-0.030380239710211754,,human
EEF2,-0.030349375680088997,-0.026096530258655548,,,0.041313763707876205,,,-0.005044047410289447,-0.026096530258655548,-0.026096530258655548,human
BCL11B,-0.030322574079036713,,,,,,,-0.030322574079036713,-0.030322574079036713,,human
C17orf96,-0.03022018074989319,,,,,,,-0.03022018074989319,-0.03022018074989319,,human
TBCA,-0.02998354658484459,-0.02069317176938057,-0.01600823737680912,,-0.03528202325105667,,,-0.025491744745522738,-0.02533835917711258,-0.02069317176938057,human
CCL19,-0.029719538986682892,,,,,,,-0.029719538986682892,-0.029719538986682892,,human
NDUFAF3,-0.02969301864504814,,,,,,,-0.02969301864504814,-0.02969301864504814,,human
FBRS,-0.02959141694009304,,,,,,,-0.02959141694009304,-0.02959141694009304,,human
CHRNA3,-0.02954043075442314,,,,,,,-0.02954043075442314,-0.02954043075442314,,human
PSMB10,-0.02951996587216854,,,,,,,-0.02951996587216854,-0.02951996587216854,,human
PTCRA,-0.029481608420610428,,,,,,,-0.029481608420610428,-0.029481608420610428,,human
GSTP1,-0.029374802485108376,,-0.013187726959586143,,0.05975577235221863,,,0.005731080969174703,-0.013187726959586143,,human
COX7C,-0.029259487986564636,-0.015352101065218449,,-0.023658117279410362,,,,-0.022756568777064484,-0.023658117279410362,-0.015352101065218449,human
NOP10,-0.029240865260362625,,0.012867646291851997,,0.03406013548374176,,,0.0058956388384103775,0.012867646291851997,,human
RPL17,-0.028956085443496704,-0.03143742308020592,,,,,,-0.03019675426185131,-0.03019675426185131,-0.03143742308020592,human
EIF4G2,-0.028762241825461388,,,,-0.022474579513072968,,,-0.025618410669267178,-0.025618410669267178,,human
COMMD3,-0.028760498389601707,,,,,,,-0.028760498389601707,-0.028760498389601707,,human
CHCHD2,-0.028653306886553764,-0.011919721961021423,-0.02620927430689335,,-0.09436865895986557,,,-0.04028774052858353,-0.027431290596723557,-0.011919721961021423,human
PCBP1,-0.028589557856321335,,-0.016239745542407036,,,,,-0.022414651699364185,-0.022414651699364185,,human
RPS5,-0.02854907140135765,-0.03524984419345856,0.018634460866451263,,0.03195087984204292,,,-0.0033033937215805054,-0.004957305267453194,-0.03524984419345856,human
NDUFB9,-0.028543349355459213,,-0.02345459721982479,,0.016286315396428108,,,-0.011903877059618631,-0.02345459721982479,,human
FBL,-0.028426669538021088,,-0.036880847066640854,,0.015303485095500946,,,-0.016668010503053665,-0.028426669538021088,,human
NPIPB5,-0.028375258669257164,,0.09174081683158875,,-0.03789953887462616,,-0.0589907206594944,-0.008381175342947245,-0.03313739877194166,,human
RPL34,-0.02824663370847702,,-0.1314704567193985,-0.013303479179739952,0.020885884761810303,,,-0.03803367121145129,-0.020775056444108486,,human
YWHAQ,-0.028185591101646423,-0.01280653104186058,-0.025763584300875664,,,,,-0.022251902148127556,-0.025763584300875664,-0.01280653104186058,human
RPSA,-0.02805108018219471,,,-0.02056380920112133,,,,-0.02430744469165802,-0.02430744469165802,,human
SUSD3,-0.027932262048125267,,,,,,,-0.027932262048125267,-0.027932262048125267,,human
FCRLB,-0.027785293757915497,,,,,,,-0.027785293757915497,-0.027785293757915497,,human
VPS28,-0.027740970253944397,,,,,,,-0.027740970253944397,-0.027740970253944397,,human
ARPC5,-0.027717214077711105,0.032848626375198364,,0.01227537076920271,,,,0.005802261022229989,0.01227537076920271,0.032848626375198364,human
ACTB,-0.027594953775405884,0.02809407375752926,,0.15600159764289856,,,0.026087120175361633,0.04564695945009589,0.027090596966445446,0.02809407375752926,human
HCST,-0.027189794927835464,,,,,,,-0.027189794927835464,-0.027189794927835464,,human
ISG15,-0.027001503854990005,0.03527497127652168,0.016606463119387627,-0.01927132159471512,,-0.011124435812234879,,-0.0011031653732061387,-0.011124435812234879,0.03527497127652168,human
POLR2G,-0.026961300522089005,,-0.018558941781520844,,,,,-0.022760121151804924,-0.022760121151804924,,human
AQP3,-0.026959802955389023,,,,,,,-0.026959802955389023,-0.026959802955389023,,human
NDUFA8,-0.026943758130073547,,,-0.013891350477933884,,,,-0.020417554304003716,-0.020417554304003716,,human
RPS10P7,-0.026901068165898323,,,,,,,-0.026901068165898323,-0.026901068165898323,,human
AIF1,-0.0262469369918108,,,,,,,-0.0262469369918108,-0.0262469369918108,,human
NACA2,-0.026190992444753647,,,,,,,-0.026190992444753647,-0.026190992444753647,,human
RPSAP52,-0.026118917390704155,,,,,,,-0.026118917390704155,-0.026118917390704155,,human
HIST1H3E,-0.026066770777106285,,,,,,,-0.026066770777106285,-0.026066770777106285,,human
CD63,-0.026028741151094437,,,0.016407905146479607,,,-0.021571483463048935,-0.010397439822554588,-0.021571483463048935,,human
SSR2,-0.025964749976992607,,,,,,,-0.025964749976992607,-0.025964749976992607,,human
GUK1,-0.025794144719839096,,,,,,,-0.025794144719839096,-0.025794144719839096,,human
EIF3K,-0.02554083988070488,-0.012993444688618183,,-0.016262009739875793,,,0.019405078142881393,-0.008847804041579366,-0.014627727214246988,-0.012993444688618183,human
RPL29,-0.025417985394597054,,-0.01524548139423132,,,,,-0.020331733394414186,-0.020331733394414186,,human
SSRP1,-0.025399966165423393,,,,,,,-0.025399966165423393,-0.025399966165423393,,human
ETFB,-0.02527506649494171,,,,,,,-0.02527506649494171,-0.02527506649494171,,human
KLK3,-0.025251755490899086,,,,,,,-0.025251755490899086,-0.025251755490899086,,human
RPS13,-0.025149332359433174,-0.03384243696928024,,0.04443267360329628,0.06970162689685822,,,0.01378563279286027,0.009641670621931553,-0.03384243696928024,human
RPL6,-0.0250784270465374,-0.016677580773830414,,,-0.01405875850468874,,-0.02739434316754341,-0.02080227737314999,-0.020878003910183907,-0.016677580773830414,human
HLA-DRB3,-0.025069812312722206,,,,,,,-0.025069812312722206,-0.025069812312722206,,human
PSMD7,-0.02496076375246048,,,,-0.027997517958283424,,0.030962128192186356,-0.007332051172852516,-0.02496076375246048,,human
RPS25,-0.024700112640857697,,,,0.04554620757699013,,0.01720322109758854,0.012683105344573656,0.01720322109758854,,human
AKAP17A,-0.02465019002556801,,,,,,,-0.02465019002556801,-0.02465019002556801,,human
RBBP7,-0.024526363238692284,,,,,,-0.046929098665714264,-0.035727730952203274,-0.035727730952203274,,human
TAF7,-0.024516593664884567,,,,,,0.018044793978333473,-0.003235899843275547,-0.003235899843275547,,human
KIAA0101,-0.024453550577163696,,0.012552710250020027,,,,,-0.0059504201635718346,-0.0059504201635718346,,human
HLA-F,-0.024453170597553253,,,,,,,-0.024453170597553253,-0.024453170597553253,,human
GTPBP6,-0.02444291114807129,,,,,,,-0.02444291114807129,-0.02444291114807129,,human
HMGB1,-0.024395572021603584,,,0.03718134015798569,,,,0.0063928840681910515,0.0063928840681910515,,human
PIK3C2B,-0.024310169741511345,,,,,,,-0.024310169741511345,-0.024310169741511345,,human
CLTC,-0.024203579872846603,,,,,,,-0.024203579872846603,-0.024203579872846603,,human
MRPL51,-0.024021269753575325,,,,,,-0.017129629850387573,-0.02057544980198145,-0.02057544980198145,,human
NDUFA13,-0.023989461362361908,,,-0.01703614741563797,,,,-0.02051280438899994,-0.02051280438899994,,human
DPF2,-0.02380690723657608,,,,,,,-0.02380690723657608,-0.02380690723657608,,human
NDUFA4,-0.023654984310269356,,-0.018118366599082947,-0.05044780299067497,0.026791347190737724,,,-0.016357451677322388,-0.02088667545467615,,human
JTB,-0.023561986163258553,0.027162816375494003,,,-0.02390727959573269,,,-0.006768816461165746,-0.023561986163258553,0.027162816375494003,human
HDAC1,-0.02355586178600788,,-0.015449770726263523,,,,,-0.019502816256135702,-0.019502816256135702,,human
NDUFB8,-0.023546814918518066,,,,,,,-0.023546814918518066,-0.023546814918518066,,human
PSMB1,-0.023317746818065643,,,,0.02543511800467968,,,0.0010586855933070183,0.0010586855933070183,,human
RPL35,-0.023286893963813782,,-0.022637851536273956,,0.029007449746131897,,,-0.005639098584651947,-0.022637851536273956,,human
CCDC130,-0.023127498105168343,,,,,,,-0.023127498105168343,-0.023127498105168343,,human
GPANK1,-0.023042554035782814,,,,,,,-0.023042554035782814,-0.023042554035782814,,human
TMBIM6,-0.022951841354370117,,,0.026538332924246788,-0.025507699698209763,,-0.03979799523949623,-0.01542980084195733,-0.02422977052628994,,human
CDCA8,-0.022891880944371223,,,,,,,-0.022891880944371223,-0.022891880944371223,,human
NUP62,-0.022867504507303238,,,,,,,-0.022867504507303238,-0.022867504507303238,,human
ANXA2,-0.022799450904130936,,,0.022809123620390892,,,,4.83635812997818e-06,4.83635812997818e-06,,human
APRT,-0.022772347554564476,,,,,,,-0.022772347554564476,-0.022772347554564476,,human
REPIN1,-0.0227322019636631,,,,,,,-0.0227322019636631,-0.0227322019636631,,human
RPS9,-0.02262335829436779,-0.026131024584174156,,,-0.05418185144662857,,,-0.034312078108390175,-0.026131024584174156,-0.026131024584174156,human
PSMB7,-0.02262173593044281,,,,,,,-0.02262173593044281,-0.02262173593044281,,human
GAA,-0.022465933114290237,,,,,,,-0.022465933114290237,-0.022465933114290237,,human
GTF3A,-0.02245105803012848,,,,,,,-0.02245105803012848,-0.02245105803012848,,human
COX6B1,-0.02241406962275505,,,-0.02818821556866169,0.02998255006968975,,,-0.0068732450405756635,-0.02241406962275505,,human
