gene_symbol,logfc_dz:924,logfc_dz:594,logfc_dz:590,logfc_dz:593,logfc_dz:586,logfc_dz:762,logfc_dz:454,logfc_dz:710,logfc_dz:249,logfc_dz:760,logfc_dz:810,logfc_dz:188,logfc_dz:923,logfc_dz:759,logfc_dz:589,logfc_dz:587,logfc_dz:585,logfc_dz:591,logfc_dz:588,logfc_dz:993,logfc_dz:264,mean_logfc,median_logfc,common_experiment,organism
IFI27,0.0965181365609169,-0.12421136349439621,,0.07773961126804352,0.05193915218114853,,0.07579629868268967,0.11315259337425232,-0.03445323184132576,-0.03185303881764412,-0.04020757973194122,,0.06784618645906448,-0.032771382480859756,0.028497803956270218,,,0.028787827119231224,,,,0.021290847171957675,0.028787827119231224,0.07773961126804352,human
LOC652493,0.09167879074811935,-0.02411559782922268,,,,0.017917010933160782,0.12662379443645477,-0.025138817727565765,,,-0.016919564455747604,0.017917010933160782,0.1558198183774948,,,,,,,,,0.04297280567698181,0.017917010933160782,,human
MT1HL1,0.08980705589056015,0.15152141451835632,,,,,-0.09377342462539673,-0.0931665301322937,,,0.01195603795349598,,-0.06272118538618088,,,,,,,,,0.0006038947030901909,-0.02538257371634245,,human
ADAMDEC1,0.08895961940288544,0.11511589586734772,0.0544382780790329,,-0.10454046726226807,,,-0.11277244985103607,-0.08599314838647842,-0.06024235114455223,-0.0149617874994874,,-0.009067187085747719,-0.0627463161945343,-0.04709683731198311,,-0.027460115030407906,0.018328499048948288,-0.06347586959600449,,,-0.022251016926020384,-0.03727847617119551,,human
FTL,0.08577484637498856,-0.0507478229701519,,,,0.03784449025988579,0.06219946965575218,0.02145984023809433,-0.01721905916929245,-0.014819880947470665,-0.0338590145111084,0.03784449025988579,0.052505671977996826,0.017601102590560913,,,,,,,,0.018053103069012814,0.02145984023809433,,human
IGKV1OR2-108,0.08495873212814331,,,,,0.02057618647813797,0.08734031766653061,-0.014534871093928814,,,,0.02057618647813797,0.12753541767597198,,,,,,,,,0.05440866155549884,0.05276745930314064,,human
MT1E,0.08490706980228424,0.12948189675807953,-0.024763455614447594,-0.05896499752998352,,,-0.09979595243930817,-0.11500603705644608,-0.060357652604579926,-0.0947965458035469,0.02958974987268448,,-0.07112286984920502,0.019838416948914528,,,,,-0.017610205337405205,,,-0.023216715237746637,-0.04186422657221556,-0.05896499752998352,human
IGJ,0.08111824095249176,-0.03853612393140793,0.031741462647914886,-0.026010405272245407,-0.053793005645275116,0.03303476795554161,0.04785032197833061,-0.1404413878917694,-0.1478458046913147,-0.049991194158792496,-0.2495555877685547,0.03303476795554161,0.08997552841901779,-0.1406000256538391,-0.04055797681212425,0.024179179221391678,,,,,,-0.03414982766844332,-0.03227326460182667,-0.026010405272245407,human
IGHV4-31,0.07993991672992706,,,,,0.1803794652223587,0.20981822907924652,0.32927483320236206,0.2812824845314026,0.4788905382156372,-0.06998059898614883,0.1803794652223587,0.3700087070465088,0.058154359459877014,,,,,,,,0.20981473997235298,0.1950988471508026,,human
ASS1,0.07686470448970795,-0.06458736211061478,,,,,0.12149697542190552,0.043951615691185,0.05061371996998787,0.07502391189336777,0.053234219551086426,,0.09887531399726868,,,,,,,,,0.0569341373629868,0.0641290657222271,,human
SPINK4,0.07570716738700867,-0.13591034710407257,,0.035398807376623154,0.10474803298711777,,0.09046739339828491,0.11264839768409729,0.05552356690168381,0.11434391885995865,0.1770590841770172,,0.11191637814044952,,,0.058857616037130356,0.0749104842543602,,0.033309053629636765,,,0.06992150413302275,0.07570716738700867,0.035398807376623154,human
S100P,0.07504025846719742,-0.20618462562561035,,,,0.05201031267642975,0.13367901742458344,0.1473788470029831,-0.01602960005402565,0.09865925461053848,0.030806440860033035,0.05201031267642975,0.08515559136867523,-0.06428474932909012,,,,,,,,0.03529464182528583,0.05201031267642975,,human
HLA-DRA,0.07290669530630112,-0.05175705626606941,,0.029194515198469162,0.024106161668896675,,0.06848246604204178,-0.02942974679172039,,0.08186294138431549,,,0.10060423612594604,-0.0367717444896698,-0.026367248967289925,-0.021921474486589432,0.019230490550398827,,,,,0.019178352939585846,0.02166832610964775,0.029194515198469162,human
MT2A,0.07036884874105453,0.13916489481925964,-0.025489771738648415,-0.047897402197122574,,-0.023962900042533875,-0.06999426335096359,-0.14514391124248505,,,,-0.023962900042533875,-0.04250644892454147,,,,,,-0.024145562201738358,,,-0.019356941618025304,-0.024817666970193386,-0.047897402197122574,human
KRT20,0.06755916774272919,-0.12230467051267624,-0.07322776317596436,0.03486599400639534,,,-0.0198832880705595,0.1797865480184555,-0.08229989558458328,-0.059100791811943054,-0.03643457219004631,,-0.016980843618512154,-0.09471040219068527,-0.03307722881436348,,-0.030223222449421883,-0.049718067049980164,,,,-0.023982073978653977,-0.034755900502204895,0.03486599400639534,human
SPINK1,0.06583397835493088,0.02187039703130722,-0.058624058961868286,-0.044956475496292114,-0.016975563019514084,,0.07637175172567368,-0.046742845326662064,0.03460120037198067,0.02251812070608139,0.030805520713329315,,0.07300753146409988,0.021458715200424194,-0.01766480691730976,0.03693201765418053,-0.03904198482632637,-0.024494927376508713,-0.05952933430671692,,,0.004433484528871144,0.021458715200424194,-0.044956475496292114,human
DBI,0.06440050899982452,-0.014161346480250359,,,,,0.030939677730202675,,0.013306155800819397,,0.028319504112005234,,0.02492070011794567,,,,,,,,,0.024620866713424523,0.026620102114975452,,human
REG1A,0.06286146491765976,,-0.032322634011507034,-0.0400729775428772,0.04297846555709839,,0.17016460001468658,0.1450701206922531,0.11542517691850662,0.08224710822105408,0.016388779506087303,,0.16383282840251923,0.0289066843688488,0.034640826284885406,,-0.03780324384570122,,,,,0.05787055380642414,0.04297846555709839,-0.0400729775428772,human
TMSB4XP8,0.062340956181287766,-0.02819434180855751,,,,,0.019430363550782204,-0.011987180449068546,,,-0.04010128602385521,,0.026183858513832092,,,,,,,,,0.004612061660736799,0.0037215915508568287,,human
TUBA1C,0.061629097908735275,-0.04618204012513161,,,,0.01963909901678562,0.035530466586351395,-0.019299929961562157,,,0.033323463052511215,0.01963909901678562,0.01607033796608448,,,,,,,,,0.01504369918256998,0.01963909901678562,,human
HLA-DRB1,0.060365475714206696,-0.031210269778966904,,,0.019216589629650116,,0.081490159034729,-0.015985986217856407,,,0.016845427453517914,,0.0760842114686966,,,-0.06054238975048065,,,,,,0.018282902194187045,0.018031008541584015,,human
LCN2,0.057842668145895004,-0.012023958377540112,-0.01858472265303135,,0.12921711802482605,,0.215586319565773,0.08824385702610016,0.07990209758281708,0.1490972489118576,,,0.19861799478530884,,0.0811864584684372,0.049129411578178406,0.019675448536872864,0.0833967849612236,,,,0.08625282511974756,0.0811864584684372,,human
RPS7,0.05768696591258049,,,,,,0.00966410618275404,-0.04005608335137367,,,,,0.009698251262307167,-0.01648591086268425,,,,,,,,0.004101465828716755,0.00966410618275404,,human
HLA-DRB5,0.057565975934267044,,,,0.03538123145699501,,0.07791299372911453,-0.014104647561907768,0.05594869330525398,0.05570541322231293,0.021596580743789673,,0.08013591915369034,0.05326429009437561,,-0.027594737708568573,0.028550392016768456,0.03827627748250961,0.032278575003147125,,,0.038070535143980615,0.03827627748250961,,human
IGKV4-1,0.05723411589860916,-0.025299638509750366,,,,,0.09793602675199509,-0.014590146951377392,,,,,0.11116808652877808,,,,,,,,,0.04528968874365091,0.05723411589860916,,human
IGLV2-23,0.05484846979379654,-0.012845207937061787,,,,,0.05037485808134079,-0.009473706595599651,,,0.033642612397670746,,0.08384527266025543,,,,,,,,,0.03339871640006701,0.04200873523950577,,human
MIF,0.054672952741384506,,,,,,0.046520382165908813,,0.025358060374855995,0.02954673394560814,0.020912347361445427,,0.03177739679813385,0.01969473995268345,,,,,,,,0.0326403733342886,0.02954673394560814,,human
FAU,0.05455854907631874,0.025465864688158035,,,,0.08715751022100449,,-0.039766326546669006,-0.03833603113889694,-0.024816665798425674,-0.02099531516432762,0.08715751022100449,,,,,,,,,,0.016303136944770813,0.002235274761915207,,human
SQRDL,0.05410100892186165,-0.014894990250468254,,,-0.03145892918109894,,0.010193832218647003,,,,0.06560469418764114,,,,,0.034143563359975815,-0.01831889897584915,,,,,0.01419575432581561,0.010193832218647003,,human
HLA-DRB4,0.05297229811549187,-0.03221461549401283,,,0.03108159638941288,0.04415667802095413,0.06324199587106705,,,,0.022477783262729645,0.04415667802095413,0.0633881688117981,,,-0.04403531178832054,,0.035070616751909256,,,,0.02802958879619837,0.039613647386431694,,human
SOD1,0.05253991484642029,,,,,0.01559064257889986,0.06320995092391968,0.04075673595070839,0.03149455785751343,0.01862194575369358,-0.026069646701216698,0.01559064257889986,0.06295964121818542,,,,,,,,,0.030521598334113758,0.03149455785751343,,human
IFITM3,0.05234110355377197,,,,,0.0287982989102602,0.08474641293287277,0.04928186908364296,0.04634542018175125,0.06919098645448685,0.012013571336865425,0.0287982989102602,0.0660967230796814,0.027073105797171593,,,,,,,,0.04646857902407646,0.047813644632697105,,human
H2AFZ,0.05168035998940468,-0.027691548690199852,,,,,0.046062324196100235,,,,0.07301534712314606,,0.030222546309232712,,,,,,,,,0.03465780578553677,0.046062324196100235,,human
NDUFAB1,0.05108445882797241,,,,,,,,,,0.025481877848505974,,,,,,,,,,,0.03828316833823919,0.03828316833823919,,human
RPS26,0.051015760749578476,,,,,0.12591098248958588,0.014135378412902355,-0.05436074733734131,,,0.1076657772064209,0.12591098248958588,,,,,,,,,,0.06171302233512203,0.07934076897799969,,human
REG1B,0.05101502686738968,,-0.023080935701727867,,,,0.07254898548126221,0.035294611006975174,,0.013721718452870846,,,0.08415904641151428,,,,-0.03529518470168114,,,,,0.028337609688086168,0.035294611006975174,,human
LGALS4,0.05078689008951187,-0.038167309015989304,-0.041385211050510406,,,,-0.08619700372219086,0.014838914386928082,-0.07860051095485687,-0.09531388431787491,0.026372993364930153,,-0.06004388630390167,,-0.025064127519726753,,-0.0265206228941679,-0.03824404999613762,,,,-0.03312815066116551,-0.03820567950606346,,human
UQCRFS1,0.050725650042295456,-0.021471528336405754,,,,,,-0.03603639826178551,,,,,,,,,,,,,,-0.0022607588519652686,-0.021471528336405754,,human
ATP5B,0.050428539514541626,,,,,,-0.019124828279018402,-0.03607340157032013,,,,,-0.01616036519408226,,,,,,,,,-0.005232513882219791,-0.01764259673655033,,human
RPL11,0.05018269270658493,-0.033726390451192856,,,,0.054588764905929565,-0.018226567655801773,-0.06432562321424484,0.052618175745010376,0.01988634467124939,-0.015335227362811565,0.054588764905929565,-0.008467860519886017,0.04677959531545639,,,,,,,,0.012596606276929379,0.01988634467124939,,human
LOC100510044,0.04951309412717819,,,,,,0.07102763652801514,,,,0.019857283681631088,,0.0895804911851883,,,,,,,,,0.05749462638050318,0.060270365327596664,,human
FCGBP,0.04941340535879135,-0.02317098341882229,,,,,0.011525575071573257,0.06240163743495941,0.05781182646751404,,0.031703878194093704,,0.01081725675612688,0.06321623921394348,,,,,,0.000112969966721721,0.000112969966721721,0.026394477501162326,0.02161472663283348,,human
TMSB10,0.04921972006559372,,,,,-0.05554889142513275,0.035812754184007645,0.017984740436077118,0.08607880026102066,0.053228896111249924,0.06755292415618896,-0.05554889142513275,0.02545166201889515,0.07392080128192902,,,,,,9.048172796610743e-05,9.048172796610743e-05,0.02486112326005241,0.030632208101451397,,human
PRDX1,0.04893584921956062,-0.04986903816461563,,,,,0.049093447625637054,0.051870714873075485,0.07046618312597275,0.054085999727249146,,,0.03548708185553551,0.0446205697953701,,,,,,,,0.03808635100722313,0.04901464842259884,,human
PFN1,0.048754796385765076,-0.039882443845272064,,,,,0.030607111752033234,-0.025436194613575935,,,0.0335245206952095,,0.021457135677337646,0.022758541628718376,,,,,,,,0.013111923954316549,0.022758541628718376,,human
RPLP0P6,0.04730716347694397,0.025052495300769806,,,,,,-0.03697918727993965,,,0.03962957486510277,,,,,,,,,,,0.018752511590719223,0.03234103508293629,,human
MT1X,0.04700855165719986,0.0922989696264267,-0.027839623391628265,-0.06411081552505493,-0.017061622813344002,,-0.04140661656856537,-0.1314879208803177,-0.02047877199947834,-0.01699233613908291,,,-0.02860790118575096,,0.019615061581134796,0.021936411038041115,,,-0.020766904577612877,,,-0.014453347629079452,-0.02047877199947834,-0.06411081552505493,human
SSR4,0.046485476195812225,0.011342724785208702,,-0.019156131893396378,,0.014212541282176971,0.0693366676568985,,-0.027432294562458992,,,0.014212541282176971,0.05508311465382576,-0.030005699023604393,,,,,,,,0.014897660041848818,0.014212541282176971,-0.019156131893396378,human
FABP5,0.046231627464294434,-0.016302665695548058,,,,,,-0.041889868676662445,,,0.03951901197433472,,-0.008480526506900787,,-0.031707219779491425,0.025186901912093163,-0.0265154168009758,,0.026277922093868256,,,0.0013688628872235615,-0.008480526506900787,,human
AGR2,0.045253533869981766,-0.07526487857103348,,-0.05154983699321747,-0.019953366369009018,,0.057439327239990234,0.02148454077541828,-0.04778624698519707,0.05852080136537552,0.08324606716632843,,0.03194700554013252,-0.10526213049888611,,,-0.04693794623017311,,,8.705802611075342e-05,8.705802611075342e-05,-0.003477786688433428,8.705802611075342e-05,-0.05154983699321747,human
IGLV1-36,0.04486141726374626,,,,,,0.06656195223331451,0.017042601481080055,,,-0.01920989714562893,,0.11036891490221024,,,,,,,,,0.04392499774694443,0.04486141726374626,,human
PTMA,0.04454280063509941,,,,,-0.013543553650379181,0.03191100060939789,,-0.05317692086100578,-0.012189249508082867,,-0.013543553650379181,0.025404980406165123,-0.05077000707387924,,,,,,,,-0.005170562886632979,-0.012866401579231024,,human
RPS5,0.04428442567586899,0.03420327603816986,,,,0.02576007880270481,-0.01377527229487896,-0.045474227517843246,-0.1329595446586609,-0.07648655027151108,,0.02576007880270481,-0.015805820003151894,-0.11335141956806183,,,,,0.01835564337670803,,,-0.02268084832890467,-0.01377527229487896,,human
LOC728026,0.04402666911482811,,,,,-0.02245449647307396,0.029765266925096512,,,,,-0.02245449647307396,0.02311035245656967,,,,,,,,,0.010398659110069274,0.02311035245656967,,human
TXNDC5,0.04297812655568123,-0.019906165078282356,,,,,0.09364303946495056,-0.0373007133603096,,,0.04255439341068268,,0.07197315245866776,,,,,,,,,0.032323638908565044,0.04276625998318195,,human
IGLL5,0.04239221662282944,,0.02586951106786728,,,,0.054793015122413635,,,,0.012102154083549976,,0.08353123068809509,,,,0.01697753742337227,,,,,0.03927761083468795,0.03413086384534836,,human
SLC25A5,0.04206192493438721,-0.03731047362089157,,,,,-0.01409716997295618,,,,,,-0.013642067089676857,,,,,,,,,-0.00574694643728435,-0.013869618531316519,,human
LYZ,0.04090316966176033,-0.06554392725229263,,,0.030365141108632088,0.047571197152137756,0.05739874765276909,0.025175416842103004,0.020989354699850082,0.061419837176799774,-0.08602295815944672,0.047571197152137756,0.0507105328142643,-0.02941935695707798,,0.05846936255693436,0.0265585258603096,0.01700889877974987,,,,0.02021034260590871,0.030365141108632088,,human
HLA-B,0.040222618728876114,-0.0661618560552597,-0.024608174338936806,,0.03919832035899162,-0.034256890416145325,0.04522627592086792,-0.052976056933403015,,,-0.0696229487657547,-0.034256890416145325,0.05410678684711456,,0.018052123486995697,-0.021804815158247948,,,-0.03055175393819809,,,-0.010571789283018846,-0.024608174338936806,,human
MMP12,0.04004781320691109,-0.0200230423361063,-0.02665620855987072,,,,0.1005893349647522,0.06695906817913055,0.02586323209106922,0.04027345031499863,-0.01780386082828045,,0.08394858241081238,,-0.017758559435606003,0.047592829912900925,,-0.028667520731687546,,,,0.02453042659908533,0.032955522648990154,,human
GAPDH,0.039945609867572784,,,,,0.01635272614657879,0.028691720217466354,0.013098864816129208,,,0.02278829738497734,0.01635272614657879,0.01723431795835495,,,,,,,,,0.022066323219665458,0.01723431795835495,,human
YBX1,0.0397280789911747,-0.03525310754776001,,,,-0.013919346034526825,,-0.04613834246993065,,,0.040799252688884735,-0.013919346034526825,,,,,,,,,,-0.004783801734447479,-0.013919346034526825,,human
C10orf99,0.038614802062511444,0.06588418781757355,,,,,-0.023903733119368553,-0.08534923195838928,,,0.019153937697410583,,-0.011497819796204567,,,,,,,,,0.0004836904505888621,0.0038280589506030083,,human
HBA2,0.03846631944179535,-0.03205408900976181,,,0.019184906035661697,-0.13644453883171082,,0.022950414568185806,0.015146767720580101,0.013830646872520447,,-0.13644453883171082,,,,,,,,,,-0.024420514004305005,0.014488707296550274,,human
CHCHD2,0.038290299475193024,,,,,0.04060310870409012,0.020039189606904984,,,,,0.04060310870409012,0.015251431614160538,,,,,,,,,0.030957427620887757,0.038290299475193024,,human
UBC,0.03789684176445007,-0.029614252969622612,-0.025301706045866013,,0.01958661526441574,-0.03970783203840256,-0.009351713582873344,-0.02925976924598217,-0.042054954916238785,,-0.12517479062080383,-0.03970783203840256,,-0.05941762402653694,,,,,,,,-0.03110063804144209,-0.029614252969622612,,human
ATP5J,0.037723951041698456,,,,,0.012923779897391796,,,,-0.016155801713466644,0.020607033744454384,0.012923779897391796,,,,,,,,,,0.013604548573493958,0.012923779897391796,,human
TSPAN1,0.036914754658937454,-0.018508022651076317,,,0.035235755145549774,,,0.047408998012542725,-0.045817531645298004,-0.044084105640649796,-0.12045517563819885,,0.017220012843608856,-0.04017970338463783,,0.02646288275718689,0.029398376122117043,,,9.560008766129613e-05,9.560008766129613e-05,-0.005862504557276575,9.560008766129613e-05,,human
COX8A,0.03690953925251961,0.013517960906028748,,,,0.020360101014375687,,,,-0.0241148192435503,,0.020360101014375687,,0.026299351826310158,,,,,,,,0.015555372461676598,0.020360101014375687,,human
UQCRH,0.03610896319150925,,,,,0.01879095658659935,,-0.035824477672576904,,-0.014954140409827232,,0.01879095658659935,,,,,,,,,,0.004582451656460762,0.01879095658659935,,human
PIGR,0.0359923429787159,-0.040569327771663666,,-0.01724538952112198,,,-0.01820003241300583,-0.08748412877321243,-0.03345717862248421,-0.012181844562292099,-0.031184500083327293,,0.014015442691743374,-0.026031048968434334,,0.07218630611896515,0.020676814019680023,,-0.03303194418549538,,,-0.012039576083994828,-0.01820003241300583,-0.01724538952112198,human
IGLL3P,0.03574675694108009,,,,,0.021871447563171387,0.02045702189207077,-0.01906113512814045,,,0.013848247937858105,0.021871447563171387,0.039892327040433884,,,,,,,,,0.019232301972806454,0.021871447563171387,,human
RPL36AL,0.03543238714337349,-0.03612614423036575,,,,,0.02609075792133808,,0.013398893177509308,0.012449401430785656,0.015264499001204967,,0.019050879403948784,,,,,,,,,0.01222295340682779,0.015264499001204967,,human
RAN,0.03364938125014305,-0.02890315279364586,,,,-0.019491208717226982,0.02309875749051571,-0.021233422681689262,,0.0159167293459177,0.042115457355976105,-0.019491208717226982,0.014749331399798393,,,,,,,,,0.004490073770284653,0.014749331399798393,,human
NDUFA1,0.033580079674720764,0.017789283767342567,,,,,,,0.019018318504095078,-0.02290184237062931,-0.02017696388065815,,,0.048971742391586304,,,,,0.023242520168423653,,,0.0142175911792687,0.019018318504095078,,human
MT1H,0.03344396501779556,,-0.02745145559310913,-0.061702825129032135,,,-0.047921501100063324,-0.11577416211366653,-0.07875822484493256,-0.08042126893997192,,,-0.0339869000017643,-0.021530095487833023,0.019197149202227592,0.020962556824088097,,,-0.018605785444378853,,,-0.03437904563422004,-0.030719177797436714,-0.061702825129032135,human
PPIB,0.03341704607009888,,,,,,0.039908234030008316,,,0.01673993095755577,0.01496850699186325,,0.028611863031983376,,,,,,,,,0.026729116216301918,0.028611863031983376,,human
DYNLL1,0.03329367935657501,-0.014165651984512806,,,,,-0.010864024981856346,-0.015689987689256668,,,0.033134691417217255,,,-0.03533795475959778,,,,,,,,-0.0016048747735718887,-0.012514838483184576,,human
TIMP1,0.033259570598602295,-0.02976459451019764,,,0.01710793562233448,0.08707591891288757,0.05945923551917076,0.04290144518017769,0.03171517699956894,0.06133519113063812,0.012123623862862587,0.08707591891288757,0.045628804713487625,,0.01837221533060074,,,,,,,0.03885753685608506,0.03808050788938999,,human
PP7080,0.03301290422677994,-0.013749373145401478,-0.021009260788559914,0.04167629033327103,0.03270897641777992,,0.01639561355113983,0.08469278365373611,,,,,0.010047050192952156,,0.025303112342953682,,0.0403502993285656,,0.034291528165340424,,,0.025792720388959755,0.03270897641777992,0.04167629033327103,human
UQCRQ,0.03292736038565636,,,,-0.020798146724700928,0.015699779614806175,,,-0.035209499299526215,-0.05451498180627823,,0.015699779614806175,,,-0.030009204521775246,,,-0.019671060144901276,,,,-0.011984496610239148,-0.0202346034348011,,human
PSMA6,0.03274347633123398,-0.012450452893972397,,,,0.01260223425924778,0.03339561074972153,0.019818956032395363,,,0.05060647428035736,0.01260223425924778,0.022052381187677383,,,,,,,,,0.021421364275738597,0.020935668610036373,,human
USMG5,0.03272278234362602,,,,,,,-0.0437425896525383,,,,,,,,,,,,,,-0.005509903654456139,-0.005509903654456139,,human
PLAC8,0.032489847391843796,-0.03240228816866875,,0.04944121465086937,0.03868173435330391,0.013962122611701488,0.08929265290498734,0.062498077750205994,,,-0.08695457875728607,0.013962122611701488,0.07970300316810608,,0.0612575002014637,0.031600818037986755,0.022713076323270798,,0.030788445845246315,,,0.029073839208909442,0.032045332714915276,0.04944121465086937,human
ID1,0.032417215406894684,-0.028432324528694153,,,,,0.01582033559679985,,,,-0.031979311257600784,,0.010198692791163921,,,,-0.017078960314393044,,-0.018865419551730156,,,-0.005417110265365669,-0.017078960314393044,,human
IGHV3-23,0.0321013368666172,,,,,,0.04969269782304764,0.017521213740110397,-0.044854819774627686,-0.009534372016787529,0.01064517442137003,,0.08158104121685028,-0.021812155842781067,,,,,,,,0.014417514554224908,0.014083194080740213,,human
NDUFA4,0.031231239438056946,,,,,,0.015064471401274204,,,,,,0.011259295977652073,,,,,,,,,0.01918500227232774,0.015064471401274204,,human
HLA-C,0.031183598563075066,-0.02039511315524578,,,0.02050945721566677,0.020146887749433517,0.03623925894498825,,-0.049297068268060684,,-0.021313412114977837,0.020146887749433517,0.03551196679472923,-0.07712942361831665,,-0.02380927838385105,,,-0.019749140366911888,,,-0.003996281574169795,0.00019887369126081467,,human
OAZ1,0.03084048256278038,-0.0384301133453846,,,,,0.017563533037900925,,0.03356419503688812,0.02633766643702984,-0.030867164954543114,,0.014538362622261047,0.04251286759972572,,,,,,,,0.01200747862458229,0.02195059973746538,,human
RPL41,0.030744081363081932,0.030879555270075798,,,,-0.055914439260959625,-0.021400289610028267,,-0.10220605134963989,-0.0670919418334961,0.08360275626182556,-0.055914439260959625,-0.024053186178207397,-0.09943358600139618,,,,,,,,-0.02807875405997038,-0.03998381271958351,,human
FTH1P5,0.030615713447332382,-0.011278274469077587,,,,0.09670362621545792,-0.028251880779862404,0.09437298029661179,-0.03728713095188141,-0.03238401561975479,-0.10726728290319443,0.09670362621545792,-0.024237575009465218,-0.03591105714440346,,,,,,,,0.003798066299747337,-0.024237575009465218,,human
TUBB,0.03053244762122631,-0.017951365560293198,,,,,0.018697891384363174,-0.011544337496161461,,0.01125307660549879,0.02630084753036499,,0.010869885794818401,,,,,,,,,0.00973692083997386,0.01125307660549879,,human
DYNLT1,0.03047177568078041,-0.022398855537176132,,,,,0.02070113830268383,0.019031226634979248,,,,,0.01785109005868435,,,,,,,,,0.01313127502799034,0.019031226634979248,,human
MT1F,0.030254583805799484,0.07734863460063934,-0.019652312621474266,-0.08460526913404465,-0.03748994693160057,,-0.04518607258796692,-0.10741784423589706,-0.11530569195747375,-0.09408515691757202,,,-0.03312627971172333,-0.05042095482349396,,0.03572649881243706,,,-0.025956373661756516,,,-0.03614739887416363,-0.03748994693160057,-0.08460526913404465,human
TST,0.02928122505545616,0.02372615784406662,-0.0316610150039196,,,,-0.023373520001769066,,-0.022091593593358994,-0.05139685049653053,,,-0.018940581008791924,0.04059816896915436,-0.018506549298763275,,,-0.020899873226881027,,,,-0.009326443076133728,-0.019920227117836475,,human
TFF1,0.02913600020110607,-0.14005747437477112,,,0.035305287688970566,,0.08122940361499786,0.08020801097154617,-0.064638152718544,0.08732253313064575,-0.043050367385149,,0.05128711834549904,-0.09173770993947983,0.021539175882935524,0.019916357472538948,,,,,,0.005538348574191332,0.025337588042020798,,human
OST4,0.029005661606788635,,,,,,0.017049647867679596,,,,0.01643447019159794,,0.016991496086120605,,,,,,,,,0.019870318938046694,0.0170205719769001,,human
IFI30,0.028487442061305046,-0.015968171879649162,,,,0.06385423243045807,0.029521921649575233,,0.04721079766750336,0.04054301232099533,0.017177440226078033,0.06385423243045807,0.02805563434958458,0.03531777486205101,,0.02265041321516037,,,,,,0.03279133903031999,0.029521921649575233,,human
