gene_symbol,logfc_dz:539,logfc_dz:530,mean_logfc,median_logfc,common_experiment,organism
MYH3,0.04385226592421532,0.09699788689613342,0.07042507641017437,0.07042507641017437,0.09699788689613342,human
MLLT11,0.04261433705687523,0.07617008686065674,0.059392211958765984,0.059392211958765984,0.07617008686065674,human
TFRC,0.04190846532583237,0.042343299835920334,0.04212588258087635,0.04212588258087635,0.042343299835920334,human
HOMER2,0.04009286314249039,0.04487134888768196,0.042482106015086174,0.042482106015086174,0.04487134888768196,human
RCAN1,0.039245106279850006,0.02463681995868683,0.03194096311926842,0.03194096311926842,0.02463681995868683,human
LOC728613,0.0388801209628582,0.06387756764888763,0.05137884430587292,0.05137884430587292,0.06387756764888763,human
AURKA,0.037020470947027206,0.027782892808318138,0.03240168187767267,0.03240168187767267,0.027782892808318138,human
PSMB5,0.03372298181056976,0.020824085921049118,0.02727353386580944,0.02727353386580944,0.020824085921049118,human
PRADC1,0.033192381262779236,0.0214740838855505,0.027333232574164867,0.027333232574164867,0.0214740838855505,human
ZNF236,0.03260520473122597,0.0317985974252224,0.03220190107822418,0.03220190107822418,0.0317985974252224,human
ATP5G1,0.032325856387615204,,0.032325856387615204,0.032325856387615204,,human
TWF2,0.031494464725255966,0.025011496618390083,0.028252980671823025,0.028252980671823025,0.025011496618390083,human
LYZ,0.03138366714119911,0.029709449037909508,0.03054655808955431,0.03054655808955431,0.029709449037909508,human
ATF3,0.031372375786304474,,0.031372375786304474,0.031372375786304474,,human
NOV,0.030602362006902695,0.04348866268992424,0.03704551234841347,0.03704551234841347,0.04348866268992424,human
HOTTIP,0.030376490205526352,0.023132016882300377,0.026754253543913364,0.026754253543913364,0.023132016882300377,human
KLHL34,0.030032232403755188,0.03579648211598396,0.032914357259869576,0.032914357259869576,0.03579648211598396,human
TMEM159,0.0294002965092659,0.023537371307611465,0.026468833908438683,0.026468833908438683,0.023537371307611465,human
LINC00520,0.028967183083295822,,0.028967183083295822,0.028967183083295822,,human
ITGAE,0.028414923697710037,0.024036623537540436,0.026225773617625237,0.026225773617625237,0.024036623537540436,human
MFAP3L,0.02724294550716877,,0.02724294550716877,0.02724294550716877,,human
LOC646903,0.026959549635648727,0.02451714687049389,0.025738348253071308,0.025738348253071308,0.02451714687049389,human
KIAA0319L,0.02661985717713833,0.0175090990960598,0.022064478136599064,0.022064478136599064,0.0175090990960598,human
HEY1,0.026499683037400246,0.022752802819013596,0.02462624292820692,0.02462624292820692,0.022752802819013596,human
ZSWIM7,0.026372645050287247,,0.026372645050287247,0.026372645050287247,,human
EYA1,0.026334326714277267,0.03715167194604874,0.031742999330163,0.031742999330163,0.03715167194604874,human
TMEM99,0.026227040216326714,0.020642133429646492,0.023434586822986603,0.023434586822986603,0.020642133429646492,human
TCEAL7,0.026018908247351646,0.035310953855514526,0.030664931051433086,0.030664931051433086,0.035310953855514526,human
ADH1C,0.026007452979683876,,0.026007452979683876,0.026007452979683876,,human
CECR5,0.025903191417455673,0.016796253621578217,0.021349722519516945,0.021349722519516945,0.016796253621578217,human
RNF5,0.025587281212210655,,0.025587281212210655,0.025587281212210655,,human
HLA-DRB4,0.025390373542904854,0.01857813633978367,0.02198425494134426,0.02198425494134426,0.01857813633978367,human
TMEM134,0.02497074194252491,,0.02497074194252491,0.02497074194252491,,human
PPARGC1B,0.02481807954609394,0.02771700546145439,0.026267542503774166,0.026267542503774166,0.02771700546145439,human
FAM89B,0.024815496057271957,,0.024815496057271957,0.024815496057271957,,human
FZD10,0.024746546521782875,0.038862526416778564,0.03180453646928072,0.03180453646928072,0.038862526416778564,human
BAHCC1,0.024727217853069305,0.022660017013549805,0.023693617433309555,0.023693617433309555,0.022660017013549805,human
HLA-DRB5,0.024561898782849312,,0.024561898782849312,0.024561898782849312,,human
PEX7,0.02454102784395218,0.026184145361185074,0.025362586602568626,0.025362586602568626,0.026184145361185074,human
LYPLA2,0.024472493678331375,,0.024472493678331375,0.024472493678331375,,human
DYNC1I1,0.024240126833319664,0.030564017593860626,0.027402072213590145,0.027402072213590145,0.030564017593860626,human
ICMT,0.024226391687989235,0.01848202757537365,0.021354209631681442,0.021354209631681442,0.01848202757537365,human
LOC100288911,0.024208810180425644,,0.024208810180425644,0.024208810180425644,,human
GOT2,0.02415645495057106,,0.02415645495057106,0.02415645495057106,,human
TXN2,0.023827431723475456,,0.023827431723475456,0.023827431723475456,,human
ITGB1BP2,0.023788651451468468,,0.023788651451468468,0.023788651451468468,,human
P2RX5,0.023696130141615868,,0.023696130141615868,0.023696130141615868,,human
IDI2-AS1,0.02367306314408779,0.018043188378214836,0.020858125761151314,0.020858125761151314,0.018043188378214836,human
UCHL1,0.023628324270248413,0.02179311029613018,0.022710717283189297,0.022710717283189297,0.02179311029613018,human
HLA-DQA2,0.02358141541481018,0.03422855958342552,0.02890498749911785,0.02890498749911785,0.03422855958342552,human
FEN1,0.02351396158337593,0.020381303504109383,0.021947632543742657,0.021947632543742657,0.020381303504109383,human
C1orf122,0.023329779505729675,,0.023329779505729675,0.023329779505729675,,human
PMF1,0.023085325956344604,,0.023085325956344604,0.023085325956344604,,human
NIPSNAP3B,0.02308449149131775,,0.02308449149131775,0.02308449149131775,,human
CNNM4,0.02305886521935463,0.017836736515164375,0.020447800867259502,0.020447800867259502,0.017836736515164375,human
MYL4,0.023045744746923447,0.01968514546751976,0.021365445107221603,0.021365445107221603,0.01968514546751976,human
LOC100509694,0.022823719307780266,,0.022823719307780266,0.022823719307780266,,human
