gene_symbol,logfc_dz:377,logfc_dz:743,logfc_dz:746,logfc_dz:738,logfc_dz:737,mean_logfc,median_logfc,common_experiment,organism
PARP1,0.024311678484082222,,,,,0.024311678484082222,0.024311678484082222,0.024311678484082222,human
LOC149950,0.0242963545024395,,,,,0.0242963545024395,0.0242963545024395,0.0242963545024395,human
THEMIS2,0.024295732378959656,,,,,0.024295732378959656,0.024295732378959656,0.024295732378959656,human
CLECL1,0.02419573999941349,,,,,0.02419573999941349,0.02419573999941349,0.02419573999941349,human
TRAPPC1,0.023843109607696533,,,,,0.023843109607696533,0.023843109607696533,0.023843109607696533,human
SERPINB1,0.0235550906509161,,,,,0.0235550906509161,0.0235550906509161,0.0235550906509161,human
DDT,0.023446325212717056,,,,,0.023446325212717056,0.023446325212717056,0.023446325212717056,human
GHRHR,0.02314852923154831,,,,,0.02314852923154831,0.02314852923154831,0.02314852923154831,human
DDX39B,0.02298380620777607,,,,,0.02298380620777607,0.02298380620777607,0.02298380620777607,human
EIF3G,0.022799627855420113,,,,,0.022799627855420113,0.022799627855420113,0.022799627855420113,human
ATP2A3,0.02279418334364891,,,,,0.02279418334364891,0.02279418334364891,0.02279418334364891,human
PSMA2,0.02256733365356922,,,,,0.02256733365356922,0.02256733365356922,0.02256733365356922,human
CD37,0.022358275949954987,0.010401087813079357,0.023834405466914177,,,0.018864589743316174,0.022358275949954987,0.022358275949954987,human
CD79B,0.022244615480303764,,,,,0.022244615480303764,0.022244615480303764,0.022244615480303764,human
PRDX1,0.022128736600279808,-0.009113938547670841,,-0.05815219506621361,-0.059506937861442566,-0.0261610837187618,-0.033633066806942225,0.022128736600279808,human
PEBP1,0.021943798288702965,,,0.015363403595983982,,0.018653600942343473,0.018653600942343473,0.021943798288702965,human
RNGTT,0.021888496354222298,,,,,0.021888496354222298,0.021888496354222298,0.021888496354222298,human
LOC100127972,0.02188345044851303,,0.015663182362914085,,,0.018773316405713558,0.018773316405713558,0.02188345044851303,human
SPIB,0.02180021069943905,,,,,0.02180021069943905,0.02180021069943905,0.02180021069943905,human
RPL37,0.021622944623231888,,,,,0.021622944623231888,0.021622944623231888,0.021622944623231888,human
OFD1,0.02160755731165409,,,,,0.02160755731165409,0.02160755731165409,0.02160755731165409,human
SURF1,0.021542174741625786,,,,,0.021542174741625786,0.021542174741625786,0.021542174741625786,human
MGMT,0.02122269943356514,,,,,0.02122269943356514,0.02122269943356514,0.02122269943356514,human
S100A6,0.02120649814605713,,,,,0.02120649814605713,0.02120649814605713,0.02120649814605713,human
OASL,0.020888518542051315,,,,,0.020888518542051315,0.020888518542051315,0.020888518542051315,human
DYNLT1,0.020865803584456444,,,,,0.020865803584456444,0.020865803584456444,0.020865803584456444,human
AICDA,0.02084602788090706,,,,,0.02084602788090706,0.02084602788090706,0.02084602788090706,human
FCER2,0.020618997514247894,,,,,0.020618997514247894,0.020618997514247894,0.020618997514247894,human
