gene_symbol,logfc_dz:321,logfc_dz:272,mean_logfc,median_logfc,common_experiment,organism
IGHA2,0.26548025012016296,,0.26548025012016296,0.26548025012016296,,human
SFTPC,0.15447232127189636,,0.15447232127189636,0.15447232127189636,,human
CYAT1,0.10897473245859146,,0.10897473245859146,0.10897473245859146,,human
IGHV4-31,0.09861592203378677,,0.09861592203378677,0.09861592203378677,,human
NAPSA,0.0964261144399643,,0.0964261144399643,0.0964261144399643,,human
DMBT1,0.09639609605073929,,0.09639609605073929,0.09639609605073929,,human
MRFAP1,0.09333961457014084,,0.09333961457014084,0.09333961457014084,,human
TUBA1A,0.08746226876974106,,0.08746226876974106,0.08746226876974106,,human
SCGB3A2,0.0804322212934494,,0.0804322212934494,0.0804322212934494,,human
PDLIM1,0.07718698680400848,0.018589863553643227,0.047888425178825855,0.047888425178825855,0.018589863553643227,human
COL6A3,0.07602390646934509,0.06668291240930557,0.07135340943932533,0.07135340943932533,0.06668291240930557,human
COL1A2,0.07427685707807541,,0.07427685707807541,0.07427685707807541,,human
HLA-DPB1,0.06824671477079391,,0.06824671477079391,0.06824671477079391,,human
IGLC7,0.06708783656358719,,0.06708783656358719,0.06708783656358719,,human
IGK,0.06648673117160797,,0.06648673117160797,0.06648673117160797,,human
HSPB1,0.06576527655124664,,0.06576527655124664,0.06576527655124664,,human
NPC2,0.06523266434669495,0.070424884557724,0.06782877445220947,0.06782877445220947,0.070424884557724,human
CSRP1,0.06477208435535431,-0.02409815974533558,0.020336962305009365,0.020336962305009365,-0.02409815974533558,human
RPS3,0.0636364296078682,,0.0636364296078682,0.0636364296078682,,human
LGALS1,0.06096519157290459,,0.06096519157290459,0.06096519157290459,,human
SPARC,0.05839391425251961,,0.05839391425251961,0.05839391425251961,,human
CYP2B7P,0.05819281190633774,,0.05819281190633774,0.05819281190633774,,human
SRP14,0.05276621878147125,,0.05276621878147125,0.05276621878147125,,human
TMA7,0.05217495560646057,,0.05217495560646057,0.05217495560646057,,human
RPL12,0.049328554421663284,,0.049328554421663284,0.049328554421663284,,human
RPS4X,0.048568692058324814,,0.048568692058324814,0.048568692058324814,,human
SEPW1,0.0467207245528698,,0.0467207245528698,0.0467207245528698,,human
C16orf89,0.046606261283159256,,0.046606261283159256,0.046606261283159256,,human
RPS18,0.04436201974749565,,0.04436201974749565,0.04436201974749565,,human
RPL11,0.04412490129470825,,0.04412490129470825,0.04412490129470825,,human
EEF2,0.04345688223838806,0.09050895273685455,0.06698291748762131,0.06698291748762131,0.09050895273685455,human
PGC,0.042349107563495636,,0.042349107563495636,0.042349107563495636,,human
CD81,0.041633810847997665,,0.041633810847997665,0.041633810847997665,,human
PTMA,0.041602931916713715,,0.041602931916713715,0.041602931916713715,,human
KRT18,0.041443269699811935,,0.041443269699811935,0.041443269699811935,,human
EIF3D,0.04111986234784126,,0.04111986234784126,0.04111986234784126,,human
TGFBI,0.040757644921541214,,0.040757644921541214,0.040757644921541214,,human
MYL9,0.04068993777036667,,0.04068993777036667,0.04068993777036667,,human
RAB13,0.040018998086452484,-0.04704824090003967,-0.0035146214067935944,-0.0035146214067935944,-0.04704824090003967,human
CRIP1,0.039715830236673355,,0.039715830236673355,0.039715830236673355,,human
BPIFB1,0.03910600394010544,,0.03910600394010544,0.03910600394010544,,human
RPL3,0.03842359781265259,0.0748966634273529,0.05666013062000275,0.05666013062000275,0.0748966634273529,human
