gene_symbol,logfc_dz:708,logfc_dz:12,mean_logfc,median_logfc,common_experiment,organism
GBP5,0.18548259139060974,,0.18548259139060974,0.18548259139060974,,human
HLA-DRB4,0.1786550134420395,,0.1786550134420395,0.1786550134420395,,human
HLA-DRA,0.1595345139503479,,0.1595345139503479,0.1595345139503479,,human
VMP1,0.11851866543292999,,0.11851866543292999,0.11851866543292999,,human
GYPC,0.1171814352273941,,0.1171814352273941,0.1171814352273941,,human
HLA-DRB5,0.1117887794971466,-0.0069168671034276485,0.05243595619685948,0.05243595619685948,-0.0069168671034276485,human
PSME2,0.10803528875112534,,0.10803528875112534,0.10803528875112534,,human
UBE2L6,0.0996411144733429,,0.0996411144733429,0.0996411144733429,,human
TPT1,0.09126592427492142,-0.031183997169137,0.030040963552892208,0.030040963552892208,-0.031183997169137,human
FCGR1C,0.0894932821393013,,0.0894932821393013,0.0894932821393013,,human
PSMB9,0.08690977841615677,-0.008469636552035809,0.03922007093206048,0.03922007093206048,-0.008469636552035809,human
TUBB2A,0.08670563250780106,0.005877872928977013,0.046291752718389034,0.046291752718389034,0.005877872928977013,human
YBX1,0.08142682164907455,0.00852172914892435,0.04497427539899945,0.04497427539899945,0.00852172914892435,human
HLA-B,0.08133815973997116,,0.08133815973997116,0.08133815973997116,,human
GBP2,0.08051836490631104,,0.08051836490631104,0.08051836490631104,,human
FTL,0.07816736400127411,-0.03540188446640968,0.021382739767432213,0.021382739767432213,-0.03540188446640968,human
FCGR1B,0.07725550979375839,,0.07725550979375839,0.07725550979375839,,human
HLA-DRB1,0.07594283670186996,,0.07594283670186996,0.07594283670186996,,human
DEFA1B,0.07045809179544449,0.3060345947742462,0.18824634328484535,0.18824634328484535,0.3060345947742462,human
MALAT1,0.07018650323152542,,0.07018650323152542,0.07018650323152542,,human
LTA4H,0.07001297920942307,,0.07001297920942307,0.07001297920942307,,human
FCN1,0.06381551176309586,,0.06381551176309586,0.06381551176309586,,human
RPL21,0.06060841679573059,-0.049795739352703094,0.005406338721513748,0.005406338721513748,-0.049795739352703094,human
MIR21,0.059989623725414276,,0.059989623725414276,0.059989623725414276,,human
RPS14P3,0.05969574302434921,,0.05969574302434921,0.05969574302434921,,human
RPL39,0.05929117277264595,,0.05929117277264595,0.05929117277264595,,human
RPL41,0.05905504524707794,-0.11972478032112122,-0.030334867537021637,-0.030334867537021637,-0.11972478032112122,human
GNLY,0.05838491767644882,-0.021752476692199707,0.018316220492124557,0.018316220492124557,-0.021752476692199707,human
IFI30,0.057755280286073685,,0.057755280286073685,0.057755280286073685,,human
