gene_symbol,logfc_dz:35,logfc_dz:93,logfc_dz:444,mean_logfc,median_logfc,common_experiment,organism
ACTG1,,-0.008933554403483868,-0.04277648404240608,-0.025855019222944975,-0.025855019222944975,-0.04277648404240608,human
TAF7,,-0.008918095380067825,-0.018500899896025658,-0.013709497638046741,-0.013709497638046741,-0.018500899896025658,human
HOXC6,,-0.008905772119760513,,-0.008905772119760513,-0.008905772119760513,,human
CCND1,,-0.008886166848242283,,-0.008886166848242283,-0.008886166848242283,,human
PDCD4,,-0.008842354640364647,-0.013839822262525558,-0.011341088451445103,-0.011341088451445103,-0.013839822262525558,human
MT1E,,-0.008811657316982746,,-0.008811657316982746,-0.008811657316982746,,human
EIF1,,-0.008696261793375015,,-0.008696261793375015,-0.008696261793375015,,human
G0S2,,-0.008688497357070446,-0.014129833318293095,-0.01140916533768177,-0.01140916533768177,-0.014129833318293095,human
ARRDC3,,-0.00862791482359171,,-0.00862791482359171,-0.00862791482359171,,human
DMKN,,-0.008607211522758007,,-0.008607211522758007,-0.008607211522758007,,human
MXI1,,-0.008591550402343273,,-0.008591550402343273,-0.008591550402343273,,human
SMNDC1,,-0.008479271084070206,,-0.008479271084070206,-0.008479271084070206,,human
MT1H,,-0.008464171551167965,-0.01362552773207426,-0.011044849641621113,-0.011044849641621113,-0.01362552773207426,human
EIF4A1,,-0.008446378633379936,0.0183482076972723,0.004950914531946182,0.004950914531946182,0.0183482076972723,human
SERPINB7,,-0.008419578894972801,0.03744158521294594,0.014511003158986568,0.014511003158986568,0.03744158521294594,human
HSP90AB1,,-0.008365136571228504,0.017925327643752098,0.004780095536261797,0.004780095536261797,0.017925327643752098,human
TMEM135,,-0.008249685168266296,,-0.008249685168266296,-0.008249685168266296,,human
CTNND1,,-0.008204680867493153,,-0.008204680867493153,-0.008204680867493153,,human
TMED2,,-0.008190247230231762,,-0.008190247230231762,-0.008190247230231762,,human
WDR47,,-0.008118039928376675,,-0.008118039928376675,-0.008118039928376675,,human
LINC01279,,-0.008087445981800556,,-0.008087445981800556,-0.008087445981800556,,human
VDAC2,,-0.008016819134354591,,-0.008016819134354591,-0.008016819134354591,,human
TWIST1,,-0.007993213832378387,,-0.007993213832378387,-0.007993213832378387,,human
RPL13A,,-0.007989952340722084,-0.020761623978614807,-0.014375788159668446,-0.014375788159668446,-0.020761623978614807,human
BCL6,,-0.00794923584908247,,-0.00794923584908247,-0.00794923584908247,,human
PPTC7,,-0.007926720194518566,,-0.007926720194518566,-0.007926720194518566,,human
MMP1,,-0.007877053692936897,,-0.007877053692936897,-0.007877053692936897,,human
FKBP5,,-0.007840694859623909,,-0.007840694859623909,-0.007840694859623909,,human
DDX17,,-0.00783541426062584,,-0.00783541426062584,-0.00783541426062584,,human
RPL14,,-0.0078039211221039295,,-0.0078039211221039295,-0.0078039211221039295,,human
NFE2L1,,-0.007791010197252035,-0.014774363487958908,-0.011282686842605472,-0.011282686842605472,-0.014774363487958908,human
KTN1,,-0.007748587988317013,,-0.007748587988317013,-0.007748587988317013,,human
KRT23,,-0.007654399145394564,,-0.007654399145394564,-0.007654399145394564,,human
CDH1,,-0.0076502421870827675,,-0.0076502421870827675,-0.0076502421870827675,,human
DUSP6,,-0.0076302699744701385,,-0.0076302699744701385,-0.0076302699744701385,,human
GNAI1,,-0.007611906621605158,,-0.007611906621605158,-0.007611906621605158,,human
BAG3,,-0.007598033174872398,0.022058848291635513,0.0072304075583815575,0.0072304075583815575,0.022058848291635513,human
EFNB2,,-0.007566452957689762,,-0.007566452957689762,-0.007566452957689762,,human
ETS2,,-0.007463465910404921,,-0.007463465910404921,-0.007463465910404921,,human
ARL8B,,-0.007408360484987497,,-0.007408360484987497,-0.007408360484987497,,human
PRKAR1A,,-0.0073416451923549175,,-0.0073416451923549175,-0.0073416451923549175,,human
PMAIP1,,-0.007215193938463926,,-0.007215193938463926,-0.007215193938463926,,human
ITPRIP,,-0.007206960115581751,,-0.007206960115581751,-0.007206960115581751,,human
FAM174A,,-0.007152905222028494,,-0.007152905222028494,-0.007152905222028494,,human
