gene_symbol,logfc_dz:92,logfc_dz:197,mean_logfc,median_logfc,common_experiment,organism
HSPA8,0.16913212835788727,,0.16913212835788727,0.16913212835788727,,human
HSP90AA1,0.16379661858081818,0.018436897546052933,0.09111675806343555,0.09111675806343555,0.018436897546052933,human
ODC1,0.14260026812553406,-0.0157465897500515,0.06342683918774128,0.06342683918774128,-0.0157465897500515,human
HSPE1,0.13257086277008057,0.028592165559530258,0.08058151416480541,0.08058151416480541,0.028592165559530258,human
DNAJA1,0.13241371512413025,0.011025671847164631,0.07171969348564744,0.07171969348564744,0.011025671847164631,human
CD1D,0.11424359679222107,,0.11424359679222107,0.11424359679222107,,human
CCT2,0.10509100556373596,-0.008599888533353806,0.04824555851519108,0.04824555851519108,-0.008599888533353806,human
CCT3,0.09534066915512085,0.008800404146313667,0.05207053665071726,0.05207053665071726,0.008800404146313667,human
PRDX1,0.09525711834430695,,0.09525711834430695,0.09525711834430695,,human
HSP90AB1,0.09375078976154327,0.03589373454451561,0.06482226215302944,0.06482226215302944,0.03589373454451561,human
NME1,0.09114792197942734,,0.09114792197942734,0.09114792197942734,,human
DYNLL1,0.09026142954826355,0.030770497396588326,0.06051596347242594,0.06051596347242594,0.030770497396588326,human
RAN,0.08815134316682816,,0.08815134316682816,0.08815134316682816,,human
IARS,0.08258985728025436,,0.08258985728025436,0.08258985728025436,,human
HSPH1,0.08097072690725327,,0.08097072690725327,0.08097072690725327,,human
ISG15,0.07824985682964325,0.04303755238652229,0.06064370460808277,0.06064370460808277,0.04303755238652229,human
AHSA1,0.07767190784215927,,0.07767190784215927,0.07767190784215927,,human
ERH,0.07681959122419357,,0.07681959122419357,0.07681959122419357,,human
PTGES3,0.07551253587007523,,0.07551253587007523,0.07551253587007523,,human
TMSB15A,0.07529240846633911,,0.07529240846633911,0.07529240846633911,,human
JTB,0.07135509699583054,,0.07135509699583054,0.07135509699583054,,human
RPL10,0.07127600908279419,,0.07127600908279419,0.07127600908279419,,human
CCT6A,0.07084548473358154,,0.07084548473358154,0.07084548473358154,,human
EIF3CL,0.06670412421226501,,0.06670412421226501,0.06670412421226501,,human
TMA7,0.06537649035453796,,0.06537649035453796,0.06537649035453796,,human
ITM2A,0.06444504112005234,,0.06444504112005234,0.06444504112005234,,human
SLIRP,0.06327488273382187,,0.06327488273382187,0.06327488273382187,,human
FABP5,0.06290461868047714,,0.06290461868047714,0.06290461868047714,,human
SRSF6,0.062084753066301346,,0.062084753066301346,0.062084753066301346,,human
SRSF2,0.06004524976015091,,0.06004524976015091,0.06004524976015091,,human
NEK7,0.059280503541231155,,0.059280503541231155,0.059280503541231155,,human
YWHAG,0.058508068323135376,,0.058508068323135376,0.058508068323135376,,human
BZW1,0.05619563162326813,,0.05619563162326813,0.05619563162326813,,human
MARCKSL1,0.056038785725831985,,0.056038785725831985,0.056038785725831985,,human
UFD1L,0.05453231558203697,,0.05453231558203697,0.05453231558203697,,human
CBWD1,0.05445404723286629,,0.05445404723286629,0.05445404723286629,,human
UBC,0.05295171961188316,,0.05295171961188316,0.05295171961188316,,human
PSMA6,0.05264398455619812,,0.05264398455619812,0.05264398455619812,,human
NOP58,0.05207264795899391,,0.05207264795899391,0.05207264795899391,,human
ADA,0.05193914473056793,0.013797218911349773,0.03286818182095885,0.03286818182095885,0.013797218911349773,human
MT2A,0.051146719604730606,0.028931278735399246,0.040038999170064926,0.040038999170064926,0.028931278735399246,human
C1QBP,0.05089392513036728,,0.05089392513036728,0.05089392513036728,,human
EIF5,0.0506681390106678,-0.011734452098608017,0.019466843456029892,0.019466843456029892,-0.011734452098608017,human
NMI,0.050487544387578964,,0.050487544387578964,0.050487544387578964,,human
TSPAN7,0.05010371282696724,,0.05010371282696724,0.05010371282696724,,human
PSAT1,0.050016336143016815,,0.050016336143016815,0.050016336143016815,,human
OAZ1,0.04965943843126297,0.18178881704807281,0.11572412773966789,0.11572412773966789,0.18178881704807281,human
CDK2AP1,0.04841203615069389,,0.04841203615069389,0.04841203615069389,,human
SNRPB,0.04830563813447952,-0.009633769281208515,0.019335934426635504,0.019335934426635504,-0.009633769281208515,human
DHX15,0.04795752838253975,,0.04795752838253975,0.04795752838253975,,human
HNRNPK,0.04760918766260147,-0.0076993051916360855,0.019954941235482693,0.019954941235482693,-0.0076993051916360855,human
RCC2,0.04760430008172989,,0.04760430008172989,0.04760430008172989,,human
SRSF9,0.04720922186970711,-0.010649706237018108,0.0182797578163445,0.0182797578163445,-0.010649706237018108,human
UBB,0.046794869005680084,,0.046794869005680084,0.046794869005680084,,human
FTH1P5,0.046471185982227325,,0.046471185982227325,0.046471185982227325,,human
GTF3C6,0.04639506712555885,,0.04639506712555885,0.04639506712555885,,human
SOD1,0.04636840894818306,,0.04636840894818306,0.04636840894818306,,human
NDUFAB1,0.04631498456001282,,0.04631498456001282,0.04631498456001282,,human
SLC7A5,0.045795220881700516,,0.045795220881700516,0.045795220881700516,,human
MAT2A,0.045716043561697006,,0.045716043561697006,0.045716043561697006,,human
SERINC5,0.04571310430765152,,0.04571310430765152,0.04571310430765152,,human
DDX21,0.04534272104501724,,0.04534272104501724,0.04534272104501724,,human
CFL1,0.04501790553331375,0.020176393911242485,0.03259714972227812,0.03259714972227812,0.020176393911242485,human
NETO2,0.044662121683359146,,0.044662121683359146,0.044662121683359146,,human
ID3,0.04463208094239235,-0.03641926124691963,0.004106409847736359,0.004106409847736359,-0.03641926124691963,human
TCP1,0.04452270269393921,,0.04452270269393921,0.04452270269393921,,human
MMADHC,0.044432125985622406,,0.044432125985622406,0.044432125985622406,,human
HMGN2,0.0442955382168293,-0.00965567585080862,0.01731993118301034,0.01731993118301034,-0.00965567585080862,human
SEPW1,0.043968964368104935,0.01756450906395912,0.030766736716032028,0.030766736716032028,0.01756450906395912,human
PCNA,0.043820492923259735,,0.043820492923259735,0.043820492923259735,,human
PSMA7,0.04370155557990074,,0.04370155557990074,0.04370155557990074,,human
PARK7,0.043694984167814255,,0.043694984167814255,0.043694984167814255,,human
DNAJB1,0.04357846826314926,,0.04357846826314926,0.04357846826314926,,human
