gene_symbol,logfc_dz:909,logfc_dz:908,logfc_dz:907,logfc_dz:910,mean_logfc,median_logfc,common_experiment,organism
LAX1,,,0.026267634704709053,,0.026267634704709053,0.026267634704709053,,human
CD3E,,,0.02563980408012867,,0.02563980408012867,0.02563980408012867,,human
CYFIP2,,,0.025619620457291603,,0.025619620457291603,0.025619620457291603,,human
TRABD2A,,,0.02478732541203499,,0.02478732541203499,0.02478732541203499,,human
CDC25B,,,0.024397559463977814,,0.024397559463977814,0.024397559463977814,,human
EIF4A1,,,0.02162969298660755,,0.02162969298660755,0.02162969298660755,,human
GPR18,,,0.02065788023173809,,0.02065788023173809,0.02065788023173809,,human
UBA2,,,0.02058996818959713,,0.02058996818959713,0.02058996818959713,,human
ZNF101,,,0.020480208098888397,,0.020480208098888397,0.020480208098888397,,human
ABHD3,,,0.019812220707535744,-0.016224674880504608,0.0017937729135155678,0.0017937729135155678,-0.016224674880504608,human
CCNG1,,,0.01940397545695305,,0.01940397545695305,0.01940397545695305,,human
LEPROTL1,,,0.01920088566839695,,0.01920088566839695,0.01920088566839695,,human
VPS51,,,0.019055545330047607,0.01640942320227623,0.01773248426616192,0.01773248426616192,0.01640942320227623,human
GYPC,,,0.018908556550741196,,0.018908556550741196,0.018908556550741196,,human
POLR1D,,,0.01833026297390461,,0.01833026297390461,0.01833026297390461,,human
ICOS,,,0.017657142132520676,,0.017657142132520676,0.017657142132520676,,human
BZW2,,,0.01716090738773346,,0.01716090738773346,0.01716090738773346,,human
QARS,,,0.01712232083082199,,0.01712232083082199,0.01712232083082199,,human
SMIM19,,,0.016788749024271965,,0.016788749024271965,0.016788749024271965,,human
SNHG1,,,0.016605880111455917,,0.016605880111455917,0.016605880111455917,,human
MRPL18,,,0.0164363831281662,,0.0164363831281662,0.0164363831281662,,human
LOC100127972,,,0.0163564570248127,,0.0163564570248127,0.0163564570248127,,human
CDR2,,,0.016252359375357628,,0.016252359375357628,0.016252359375357628,,human
LASP1,,,0.015924962237477303,,0.015924962237477303,0.015924962237477303,,human
PLSCR3,,,0.015799880027770996,,0.015799880027770996,0.015799880027770996,,human
HNRNPUL1,,,0.015579179860651493,,0.015579179860651493,0.015579179860651493,,human
KTN1,,,0.015477068722248077,,0.015477068722248077,0.015477068722248077,,human
CRTAM,,,0.015444697812199593,,0.015444697812199593,0.015444697812199593,,human
EIF3G,,,0.015307587571442127,0.019874928519129753,0.01759125804528594,0.01759125804528594,0.019874928519129753,human
NDUFV2,,,0.015244047157466412,0.017192581668496132,0.016218314412981272,0.016218314412981272,0.017192581668496132,human
UBASH3A,,,0.015096588060259819,,0.015096588060259819,0.015096588060259819,,human
DCK,,,0.014694128185510635,,0.014694128185510635,0.014694128185510635,,human
ARHGEF6,,,0.014466017484664917,-0.012207647785544395,0.0011291848495602608,0.0011291848495602608,-0.012207647785544395,human
CD7,,,0.014387368224561214,,0.014387368224561214,0.014387368224561214,,human
