gene_symbol,logfc_dz:114,logfc_dz:408,mean_logfc,median_logfc,common_experiment,organism
HBA2,0.1705891340970993,0.13840799033641815,0.15449856221675873,0.15449856221675873,0.13840799033641815,human
PDLIM3,0.12874427437782288,,0.12874427437782288,0.12874427437782288,,human
HBB,0.11368848383426666,0.17432639002799988,0.14400743693113327,0.14400743693113327,0.17432639002799988,human
APOD,0.092937171459198,0.1300906240940094,0.1115138977766037,0.1115138977766037,0.1300906240940094,human
ACTN3,0.08034691959619522,,0.08034691959619522,0.08034691959619522,,human
MYOM2,0.06948163360357285,,0.06948163360357285,0.06948163360357285,,human
HSPA1A,0.06765395402908325,,0.06765395402908325,0.06765395402908325,,human
RPL36A,0.06374505907297134,-0.028338493779301643,0.01770328264683485,0.01770328264683485,-0.028338493779301643,human
RPL37,0.058233506977558136,,0.058233506977558136,0.058233506977558136,,human
PYGM,0.05432417243719101,,0.05432417243719101,0.05432417243719101,,human
RPS25,0.05272480100393295,,0.05272480100393295,0.05272480100393295,,human
LGALS1,0.05258024111390114,0.023491686210036278,0.03803596366196871,0.03803596366196871,0.023491686210036278,human
B2M,0.05248142033815384,-0.028690721839666367,0.011895349249243736,0.011895349249243736,-0.028690721839666367,human
HNRNPA1P10,0.047928545624017715,,0.047928545624017715,0.047928545624017715,,human
RPS27A,0.04779209569096565,0.03304525837302208,0.040418677031993866,0.040418677031993866,0.03304525837302208,human
ACTC1,0.047309957444667816,,0.047309957444667816,0.047309957444667816,,human
MYH1,0.046695295721292496,,0.046695295721292496,0.046695295721292496,,human
EEF1A1P9,0.04641444608569145,,0.04641444608569145,0.04641444608569145,,human
G0S2,0.04402725026011467,,0.04402725026011467,0.04402725026011467,,human
APOBEC2,0.04185432195663452,,0.04185432195663452,0.04185432195663452,,human
HLA-A,0.04158711060881615,0.020789574831724167,0.031188342720270157,0.031188342720270157,0.020789574831724167,human
COX6A2,0.03993990272283554,,0.03993990272283554,0.03993990272283554,,human
CEBPB,0.03943026810884476,,0.03943026810884476,0.03943026810884476,,human
RPLP0P6,0.037642788141965866,,0.037642788141965866,0.037642788141965866,,human
RPS8,0.03675917908549309,,0.03675917908549309,0.03675917908549309,,human
MT1X,0.03571699932217598,0.021595768630504608,0.028656383976340294,0.028656383976340294,0.021595768630504608,human
AMPD1,0.03448435664176941,,0.03448435664176941,0.03448435664176941,,human
RPL3L,0.03431810811161995,,0.03431810811161995,0.03431810811161995,,human
HMGN2,0.033438973128795624,0.02449517697095871,0.028967075049877167,0.028967075049877167,0.02449517697095871,human
SEPP1,0.033250536769628525,0.03452762961387634,0.033889083191752434,0.033889083191752434,0.03452762961387634,human
HBG2,0.03318016231060028,,0.03318016231060028,0.03318016231060028,,human
RPS5,0.03314947336912155,,0.03314947336912155,0.03314947336912155,,human
TNNT3,0.03252115845680237,,0.03252115845680237,0.03252115845680237,,human
EEF1A1,0.031714316457509995,-0.03213970363140106,-0.00021269358694553375,-0.00021269358694553375,-0.03213970363140106,human
RPL24,0.03166981786489487,,0.03166981786489487,0.03166981786489487,,human
MYF6,0.03150355443358421,,0.03150355443358421,0.03150355443358421,,human
PKD1P1,0.0313715822994709,,0.0313715822994709,0.0313715822994709,,human
RPL34,0.03041381761431694,,0.03041381761431694,0.03041381761431694,,human
COX8A,0.029472917318344116,,0.029472917318344116,0.029472917318344116,,human
TMSB4XP8,0.02853577956557274,,0.02853577956557274,0.02853577956557274,,human
TSPAN8,0.0273734237998724,,0.0273734237998724,0.0273734237998724,,human
ZDHHC11,0.026326868683099747,,0.026326868683099747,0.026326868683099747,,human
H3F3AP4,0.026170898228883743,0.020956948399543762,0.023563923314213753,0.023563923314213753,0.020956948399543762,human
HSPB8,0.025211917236447334,,0.025211917236447334,0.025211917236447334,,human
RASA4,0.024972330778837204,,0.024972330778837204,0.024972330778837204,,human
NPIPB5,0.024853583425283432,,0.024853583425283432,0.024853583425283432,,human
MKNK2,0.024413350969552994,,0.024413350969552994,0.024413350969552994,,human
RRAD,0.024410616606473923,,0.024410616606473923,0.024410616606473923,,human
HLA-C,0.02419884502887726,0.028443438932299614,0.026321141980588436,0.026321141980588436,0.028443438932299614,human
TRDN,0.023874199017882347,,0.023874199017882347,0.023874199017882347,,human
EIF4H,0.023077012971043587,,0.023077012971043587,0.023077012971043587,,human
RPL35,0.022721780464053154,,0.022721780464053154,0.022721780464053154,,human
PMP22,0.022601624950766563,0.06545499712228775,0.04402831103652716,0.04402831103652716,0.06545499712228775,human
RPL9,0.022325320169329643,-0.01807144097983837,0.002126939594745636,0.002126939594745636,-0.01807144097983837,human
IFITM2,0.021646402776241302,,0.021646402776241302,0.021646402776241302,,human
RPL36,0.02079889550805092,,0.02079889550805092,0.02079889550805092,,human
GABARAPL3,0.020064646378159523,,0.020064646378159523,0.020064646378159523,,human
IFITM1,0.020030973479151726,-0.016522834077477455,0.0017540697008371353,0.0017540697008371353,-0.016522834077477455,human
TRIB1,0.019879864528775215,,0.019879864528775215,0.019879864528775215,,human
TOB1,0.01941814087331295,,0.01941814087331295,0.01941814087331295,,human
FSTL1,0.019027430564165115,,0.019027430564165115,0.019027430564165115,,human
RPL13,0.018610185012221336,0.021802451461553574,0.020206318236887455,0.020206318236887455,0.021802451461553574,human
KLF10,0.018452875316143036,,0.018452875316143036,0.018452875316143036,,human
RPS10,0.018393969163298607,,0.018393969163298607,0.018393969163298607,,human
NBPF10,0.018186476081609726,,0.018186476081609726,0.018186476081609726,,human
HNRNPA2B1,0.01808348298072815,,0.01808348298072815,0.01808348298072815,,human
RPS14P3,0.01805468462407589,,0.01805468462407589,0.01805468462407589,,human
