gene_symbol,logfc_dz:769,logfc_dz:768,logfc_dz:548,logfc_dz:853,logfc_dz:855,logfc_dz:891,logfc_dz:892,logfc_dz:854,logfc_dz:543,logfc_dz:767,logfc_dz:542,logfc_dz:465,logfc_dz:852,logfc_dz:547,logfc_dz:549,logfc_dz:545,mean_logfc,median_logfc,common_experiment,organism
FLNC,,0.020942309871315956,,,,,,,0.022767988964915276,,,,,,,,0.021855149418115616,0.021855149418115616,,human
ETHE1,,0.020902050659060478,,,,,,,,,,,,0.02021385356783867,,,0.020557952113449574,0.020557952113449574,,human
TRPV6,,0.020897015929222107,,,,,,,0.019822685047984123,,,,,0.03368009999394417,,,0.024799933657050133,0.020897015929222107,,human
MRPL36,,0.020832115784287453,,,,-0.013688682578504086,,,,,,,,,,,0.0035717166028916836,0.0035717166028916836,,human
NPC2,,0.02073550783097744,-0.029198557138442993,,,,0.022407688200473785,-0.01668653078377247,,,,,,,-0.035342033952474594,,-0.007616785168647766,-0.01668653078377247,,human
EMC10,,0.020723432302474976,,,,,,,,,,,,,,,0.020723432302474976,0.020723432302474976,,human
CRYAB,,0.020707083866000175,,0.03077518381178379,-0.1402401179075241,-0.01350755337625742,,-0.07417409867048264,,,,-0.06058460474014282,-0.031247900798916817,,,,-0.03832457254507712,-0.031247900798916817,,human
SNRPD2,,0.020637352019548416,-0.044638846069574356,,,,,,,,,,,,0.038467444479465485,,0.004821983476479848,0.020637352019548416,,human
RAB31,,0.020533891394734383,,,-0.01637887954711914,-0.0590360090136528,-0.03400463983416557,,0.018122201785445213,,,,,,,,-0.014152687042951584,-0.01637887954711914,,human
AP3S2,,0.020479334518313408,,,,,,,,,,,,,,,0.020479334518313408,0.020479334518313408,,human
FAHD2CP,,0.020399099215865135,,,,,,,0.021211497485637665,,,,,,,0.020770734176039696,0.020793776959180832,0.020770734176039696,,human
COPS6,,0.020380454137921333,,,,,,,,,,,,,,,0.020380454137921333,0.020380454137921333,,human
LOC101927416,,0.020379915833473206,,,,,,,0.02005012333393097,,,,,,,,0.020215019583702087,0.020215019583702087,,human
ZNF18,,0.020355354994535446,,,,,,,,,,,,,,,0.020355354994535446,0.020355354994535446,,human
LOC100507328,,0.020342277362942696,0.015443773008883,,,,,,0.023931410163640976,,,,,,0.018803218379616737,,0.019630169728770852,0.019572747871279716,,human
CCDC86,,0.020341169089078903,,,,,,,0.017688598483800888,,,,,,,,0.019014883786439896,0.019014883786439896,,human
ZRSR2,,0.02030518464744091,,,,,,,0.01973101496696472,,,,,,,,0.020018099807202816,0.020018099807202816,,human
GNPNAT1,,0.020272063091397285,,,,,,,0.016757752746343613,,,,,,,,0.01851490791887045,0.01851490791887045,,human
RNF111,,0.020221510902047157,,,,,,,,,,,,,,,0.020221510902047157,0.020221510902047157,,human
SMARCD2,,0.020214363932609558,,,,,,,,,,,,,,,0.020214363932609558,0.020214363932609558,,human
TRAM1L1,,0.020212437957525253,,,,,,,0.016954295337200165,-0.035866688936948776,-0.028342684730887413,,,,,,-0.006760660093277693,-0.005694194696843624,,human
ZNF575,,0.020211445167660713,,,,,,,0.02006208337843418,,,,,,,,0.020136764273047447,0.020136764273047447,,human
DNAJB2,,0.020203931257128716,,,,,,,,,,,,,,,0.020203931257128716,0.020203931257128716,,human
ECI1,,0.020187169313430786,,,,,,,,,,,,,,,0.020187169313430786,0.020187169313430786,,human
PHYHD1,,0.020138859748840332,,,,,,,0.016635391861200333,,,,,,,,0.018387125805020332,0.018387125805020332,,human
PARP1,,0.020058194175362587,,,,,,-0.01666385307908058,,,,,,,,,0.0016971705481410027,0.0016971705481410027,,human
DEPTOR,,0.020027853548526764,,,,,,,0.01808256283402443,,,,,,,,0.019055208191275597,0.019055208191275597,,human
WIF1,,0.020014530047774315,,0.0655534490942955,-0.036950115114450455,,,,0.02239704504609108,,-0.015698112547397614,,0.03554520383477211,,,,0.01514366672684749,0.021205787546932697,,human
MGC27345,,0.019995246082544327,,,,,,,,,,,,,,,0.019995246082544327,0.019995246082544327,,human
PSRC1,,0.01994737610220909,,0.02499387413263321,,-0.01432083547115326,-0.020008862018585205,,0.02396785281598568,,,,,,,0.02175278030335903,0.009388697644074758,0.02085007820278406,,human
RNF5,,0.01989843137562275,,,,,,,,,,,,,,,0.01989843137562275,0.01989843137562275,,human
DPM3,,0.019868390634655952,,,,,,,,,,,,,,,0.019868390634655952,0.019868390634655952,,human
IFI27L2,,0.01986023783683777,,,,,,,0.02453666925430298,,,,,,,,0.022198453545570374,0.022198453545570374,,human
SOX9,,0.019843025133013725,,,,,,0.02075321413576603,0.019106630235910416,,,,,,,,0.01990095650156339,0.019843025133013725,,human
COA3,,0.01982278563082218,,,,,,,0.017840636894106865,,,,,,,,0.018831711262464523,0.018831711262464523,,human
CTNNBIP1,,0.019763754680752754,,,,,,,,,,,,,,,0.019763754680752754,0.019763754680752754,,human
CCDC84,,0.01975858584046364,,,,,,,0.03107771836221218,0.030518652871251106,0.0285470150411129,,,,,,0.027475493028759956,0.029532833956182003,,human
DACH2,,0.019721612334251404,,,,,,,0.02758200466632843,,,,,,,0.019235096871852875,0.022179571290810902,0.019721612334251404,,human
OGFRP1,,0.019688643515110016,,,,,,,,,,,,,,,0.019688643515110016,0.019688643515110016,,human
ZKSCAN2,,0.019687118008732796,,,,,,,,,,,,,,,0.019687118008732796,0.019687118008732796,,human
PIN1P1,,0.019680846482515335,,,,,,,,,,,,,,,0.019680846482515335,0.019680846482515335,,human
FAM173A,,0.019666435196995735,,,,,,,,,,,,,,,0.019666435196995735,0.019666435196995735,,human
FHIT,,0.019631534814834595,,,,,,,,,,,,,,,0.019631534814834595,0.019631534814834595,,human
PRRT2,,0.019609607756137848,,,-0.016851656138896942,,,-0.0224341731518507,0.02396562322974205,,,,,,,,0.0010723504237830639,0.0013789758086204529,,human
MIF-AS1,,0.019594542682170868,,,,,,,,-0.01626322790980339,-0.014804357662796974,,,,,,-0.0038243476301431656,-0.014804357662796974,,human
RPL19,,0.019579172134399414,-0.06291341036558151,,0.029375676065683365,-0.01348128542304039,0.017729055136442184,,,,,0.019865266978740692,,,-0.0253041610121727,,-0.002164240926504135,0.017729055136442184,,human
PSMB10,,0.019520385190844536,,,,,,,,,,,,,,-0.024684231728315353,-0.0025819232687354088,-0.0025819232687354088,,human
UCP2,,0.01951390504837036,-0.06160830706357956,,,,,,,,,,,,,,-0.0210472010076046,-0.0210472010076046,,human
ZNF408,,0.019513413310050964,,,,,,,0.017124202102422714,,,,,,,,0.01831880770623684,0.01831880770623684,,human
CNP,,0.019438695162534714,,,-0.04815119504928589,,,,,,,,-0.04030798748135567,,,,-0.023006829122702282,-0.04030798748135567,,human
IDH3G,,0.019435733556747437,,,,,,,,,,,,,,,0.019435733556747437,0.019435733556747437,,human
SYS1-DBNDD2,,0.019354168325662613,,0.02951471135020256,-0.07419919222593307,,,-0.041709356009960175,,,,,-0.06644044816493988,,,,-0.026696023344993592,-0.041709356009960175,,human
CHMP3,,0.019345369189977646,,,,,,,,,,,,,,,0.019345369189977646,0.019345369189977646,,human
DDOST,,0.019284047186374664,,,,,,,,,,,,,-0.01986052468419075,,-0.0002882387489080429,-0.0002882387489080429,,human
FTH1P5,,0.01927405782043934,0.026339858770370483,,-0.04640612751245499,,,,,,,-0.06317303329706192,,,0.0390116423368454,,-0.0049907203763723375,0.01927405782043934,,human
KAZN,,0.01919536478817463,,,,,,,,,,,,,,,0.01919536478817463,0.01919536478817463,,human
DSTNP2,,0.01918456144630909,,,,,,,0.019193530082702637,,,,,,,,0.019189045764505863,0.019189045764505863,,human
CCNO,,0.01917322911322117,,,,,,,0.016829922795295715,,,,,,,,0.018001575954258442,0.018001575954258442,,human
HHATL,,0.019061211496591568,,,,,,-0.017024893313646317,,,,,,,,,0.0010181590914726257,0.0010181590914726257,,human
MAN1C1,,0.01903895102441311,,,,-0.015799278393387794,,,0.020732346922159195,,,,,,,,0.007990673184394836,0.01903895102441311,,human
CDK5RAP3,,0.01902065984904766,,,,,,,,,,,,,,,0.01902065984904766,0.01902065984904766,,human
LOC283728,,0.0189914982765913,,,,,,,,,,,,,,,0.0189914982765913,0.0189914982765913,,human
LRP4,,0.018980596214532852,,0.01843801885843277,,,,,,,,,,-0.02023143693804741,,,0.005729059378306071,0.01843801885843277,,human
DPH3,,0.018922699615359306,,,,,,,,0.018433190882205963,0.0168010201305151,,,,,,0.018052303542693455,0.018433190882205963,,human
RBBP7,,0.01891171932220459,,,,,,,,,,,,,,,0.01891171932220459,0.01891171932220459,,human
AGAP5,,0.018887804821133614,,,,,,,0.024185802787542343,,,,,,,,0.02153680380433798,0.02153680380433798,,human
NPTN-IT1,,0.01884642243385315,,,,,,,0.027377944439649582,,-0.024708202108740807,,,,,,0.007172054921587308,0.01884642243385315,,human
CARNS1,,0.01883891597390175,,0.020666034892201424,-0.06177298724651337,,,-0.028880951926112175,,,,,-0.03218945860862732,,,,-0.016667689383029937,-0.028880951926112175,,human
SRP68,,0.018816998228430748,,,,,,,0.017305774614214897,,,,,,,,0.018061386421322823,0.018061386421322823,,human
CMSS1,,0.01880241557955742,,-0.01467058528214693,,,,,,,,,,,,,0.002065915148705244,0.002065915148705244,,human
VSIG4,,0.018797677010297775,,,,,,,0.01899099349975586,,,,0.01469722855836153,,,0.03608067333698273,0.022141643101349473,0.018894335255026817,,human
DHRS1,,0.01879725605249405,,,,,,,,,,,,,,,0.01879725605249405,0.01879725605249405,,human
NACC2,,0.01877635344862938,,,,,,,,,,,,,,,0.01877635344862938,0.01877635344862938,,human
ND2,,0.018700409680604935,0.020280979573726654,0.06660760939121246,0.11397908627986908,,,0.03941135108470917,,,,,0.0167708583176136,,,,0.045958382387955986,0.02984616532921791,,human
ETNPPL,,0.01865551620721817,,0.026672106236219406,0.024212049320340157,,,0.01749076321721077,0.019283641129732132,,,,-0.05607704818248749,,,,0.008372837988038858,0.01896957866847515,,human
FAM213A,,0.01865282654762268,,0.015737365931272507,,,,,0.017247416079044342,,,,,,,,0.017212536185979843,0.017247416079044342,,human
DNAJA3,,0.01864786446094513,,,,,,,,,,,,,,,0.01864786446094513,0.01864786446094513,,human
PIPOX,,0.018646275624632835,,,,,,,,,,,,,,,0.018646275624632835,0.018646275624632835,,human
INAFM1,,0.018635079264640808,,,,,,,,,,,,,,,0.018635079264640808,0.018635079264640808,,human
MCTP1,,0.01862066425383091,,,,,,,,,,,,0.018926069140434265,,,0.018773366697132587,0.018773366697132587,,human
KCNG1,,0.01850123703479767,,,,,,,0.016632219776511192,,,,,,,,0.01756672840565443,0.01756672840565443,,human
USP35,,0.018494203686714172,,,,,,,,,,,,,,,0.018494203686714172,0.018494203686714172,,human
TJP1,,0.018482329323887825,,,,,,,0.01871493086218834,,,,,,,,0.018598630093038082,0.018598630093038082,,human
ACTR1A,,0.01845625229179859,,-0.018888425081968307,,,,,,,,0.017600366845726967,,,,,0.005722731351852417,0.017600366845726967,,human
LHPP,,0.01844104938209057,,0.021076936274766922,-0.019444653764367104,,,,,,,,,,,,0.006691110630830129,0.01844104938209057,,human
ERCC1,,0.01842777617275715,,,,,,,,,,,,,,,0.01842777617275715,0.01842777617275715,,human
NDUFS8,,0.018425198271870613,,,,,,,,,,,,,,,0.018425198271870613,0.018425198271870613,,human
ATIC,,0.018397778272628784,,,,,,,,,,,,,,,0.018397778272628784,0.018397778272628784,,human
INSM1,,0.01835109107196331,,,,,,,,,,,,,,,0.01835109107196331,0.01835109107196331,,human
LOC286254,,0.018349941819906235,,,,,,,,,,,,,,,0.018349941819906235,0.018349941819906235,,human
PAM,,0.018324026837944984,,,0.015120900236070156,0.01774602383375168,0.013626335188746452,,0.0190239530056715,,,,,,,,0.016768247820436954,0.01774602383375168,,human
TUBG1,,0.018305985257029533,,,,,,,,,,,,,,,0.018305985257029533,0.018305985257029533,,human
METTL23,,0.01829344965517521,,,,,,,,,,,,,,,0.01829344965517521,0.01829344965517521,,human
ZCCHC24,,0.018256328999996185,,0.01897432468831539,,,,0.04378708451986313,,,,-0.013414972461760044,,,,,0.016900691436603665,0.01861532684415579,,human
GBE1,,0.018225695937871933,,,,,,,,-0.03447287157177925,-0.02314743958413601,,,,,,-0.013131538406014442,-0.02314743958413601,,human
MMACHC,,0.018222400918602943,,,,,,,,,,,,,,,0.018222400918602943,0.018222400918602943,,human
SYT8,,0.01820925995707512,,,,,,,,,,,,,,,0.01820925995707512,0.01820925995707512,,human
PARK7,,0.01815689727663994,,-0.04814758524298668,0.02528895065188408,-0.013328495435416698,,,,,,,-0.015481148846447468,,-0.020921312272548676,,-0.009072115644812584,-0.014404822140932083,,human
VBP1,,0.01812787726521492,,-0.018006909638643265,-0.016782032325863838,,,-0.016949832439422607,,,,,-0.015783092007040977,,,,-0.009878797829151154,-0.016782032325863838,,human
SCN8A,,0.018113000318408012,,,,,,,0.028382975608110428,,,,,,,,0.02324798796325922,0.02324798796325922,,human
TNXB,,0.01800195872783661,,,,,,,0.022779002785682678,,,,,,,,0.020390480756759644,0.020390480756759644,,human
KNSTRN,,0.01798802800476551,,,,,,,,,,,,,,0.035389430820941925,0.026688729412853718,0.026688729412853718,,human
SEPP1,,0.01797514036297798,,,-0.05733345076441765,,,,,,,-0.018419545143842697,,,,,-0.019259285181760788,-0.018419545143842697,,human
SLC1A3,,0.017971545457839966,,,-0.025792662054300308,0.016789419576525688,0.04452064633369446,,0.019017474725842476,,,,,,,,0.014501284807920456,0.017971545457839966,,human
SNX17,,0.017958197742700577,,,,,,,0.017525991424918175,,,,,,,,0.017742094583809376,0.017742094583809376,,human
INA,,0.017957516014575958,,0.03226448968052864,,0.035672854632139206,0.017490427941083908,,0.029743555933237076,,,0.07821301370859146,,,,,0.03522364298502604,0.03100402280688286,,human
GGT2,,0.01793929934501648,,,,,,,,,,,,,,,0.01793929934501648,0.01793929934501648,,human
ETV5,,0.017900237813591957,,,,,,,0.020213013514876366,,,0.022149458527565002,,,,-0.030976876616477966,0.00732145830988884,0.01905662566423416,,human
TELO2,,0.017896069213747978,,,,,,,,,,,,,,,0.017896069213747978,0.017896069213747978,,human
NIPAL4,,0.017888765782117844,,,,,,,,,,,,,,,0.017888765782117844,0.017888765782117844,,human
SASH1,,0.01783975400030613,,,,,,,,,,,,,,,0.01783975400030613,0.01783975400030613,,human
MARCH4,,0.01778404414653778,,,,,,,,,,,,,,,0.01778404414653778,0.01778404414653778,,human
TRIM39-RPP21,,0.01777668669819832,,,,,,,,,,,,,,,0.01777668669819832,0.01777668669819832,,human
NTAN1,,0.01775813288986683,,,,,,,,,,,,,,,0.01775813288986683,0.01775813288986683,,human
CRNKL1,,0.017740344628691673,,,,,,,0.02608877792954445,0.02440468966960907,0.02714664675295353,,,,,,0.02384511474519968,0.02524673379957676,,human
ATP10B,,0.01771182008087635,,,,,,,,,,,,,,,0.01771182008087635,0.01771182008087635,,human
GTF2IRD2,,0.017693934962153435,,,,,,,,,,,,,,,0.017693934962153435,0.017693934962153435,,human
CRY2,,0.017664596438407898,,,,,,,,,,,,,,,0.017664596438407898,0.017664596438407898,,human
EME1,,0.01764860935509205,,,,,,,,,,,,,,,0.01764860935509205,0.01764860935509205,,human
B3GAT2,,0.017618121579289436,,,,,,,,,,,,,,,0.017618121579289436,0.017618121579289436,,human
KIAA0513,,0.017583075910806656,,,,,,0.023365642875432968,0.0175058301538229,,,0.016223488375544548,,,,,0.018669509328901768,0.017544453032314777,,human
AEBP1,,0.017548084259033203,,,,,,,,,,,,,,,0.017548084259033203,0.017548084259033203,,human
LOC285095,,0.0175335630774498,,,,,,,,,,,,,,,0.0175335630774498,0.0175335630774498,,human
RASAL1,,0.01753237470984459,,,,,,,,,,,,,,,0.01753237470984459,0.01753237470984459,,human
ATP6,,0.017516523599624634,,,,,,,,,,,,,,,0.017516523599624634,0.017516523599624634,,human
RPF2,,0.017487749457359314,,,,,,,,,,,,,,,0.017487749457359314,0.017487749457359314,,human
NDUFA9,,0.017466150224208832,,,,,,,0.019075339660048485,,,,,,,,0.01827074494212866,0.01827074494212866,,human
S100A1,,0.017444074153900146,,,,,,,,,,,-0.027461012825369835,,,,-0.005008469335734844,-0.005008469335734844,,human
SYP,,0.01744156703352928,,,0.030927136540412903,,,,0.02086777612566948,,,-0.029740648344159126,,,,,0.009873957838863134,0.01915467157959938,,human
HDAC11,,0.017440110445022583,,,,,,,,,,,,,,,0.017440110445022583,0.017440110445022583,,human
ETFB,,0.017431773245334625,,,,,,,,,,,,,,,0.017431773245334625,0.017431773245334625,,human
POMZP3,,0.017384156584739685,,,,,,,,,,,,,,,0.017384156584739685,0.017384156584739685,,human
PPAPDC3,,0.017371101304888725,,,,,,,,,,,,,,,0.017371101304888725,0.017371101304888725,,human
SH3GL1,,0.017314249649643898,,,,,,,,,,,,,,,0.017314249649643898,0.017314249649643898,,human
GNG10,,0.017276419326663017,0.047624167054891586,-0.015946758911013603,,,,,,,,,,,0.048713747411966324,,0.02441689372062683,0.0324502931907773,,human
ZNF57,,0.017273597419261932,,,,,,,,,,,,,,,0.017273597419261932,0.017273597419261932,,human
TREX1,,0.017233263701200485,,,,,,,,,,,,,,,0.017233263701200485,0.017233263701200485,,human
RPL15,,0.01722900941967964,,,,,0.014199046418070793,0.015969332307577133,,,,,,,,,0.015799129381775856,0.015969332307577133,,human
SPATA20,,0.017177365720272064,,,,,,,,,,,,,,,0.017177365720272064,0.017177365720272064,,human
HADHB,,0.017134644091129303,,-0.019142501056194305,,,,,,,,,,,,,-0.0010039284825325012,-0.0010039284825325012,,human
KCTD21,,0.017125871032476425,,,,,,,,,,,,,,,0.017125871032476425,0.017125871032476425,,human
TMEM125,,0.017123734578490257,,,,,,,,-0.013759068213403225,,,,,,,0.0016823331825435162,0.0016823331825435162,,human
MORC2,,0.017080159857869148,,,,,,,,0.014223847538232803,0.014884889125823975,,,,,,0.015396298840641975,0.014884889125823975,,human
MT1X,,0.017030049115419388,,0.021122567355632782,0.047631535679101944,,,0.025802098214626312,,-0.01709921658039093,-0.016779528930783272,0.05023569241166115,0.09987219423055649,,,,0.028476923936977983,0.023462332785129547,,human
ARMCX5,,0.017020156607031822,,,,,,,,,,,,,,,0.017020156607031822,0.017020156607031822,,human
PLEKHA8P1,,0.017002448439598083,,,,,,,,,,,,,,,0.017002448439598083,0.017002448439598083,,human
TMEM178B,,0.01698945090174675,,,,,,,,,,,,,,,0.01698945090174675,0.01698945090174675,,human
PLEKHJ1,,0.016986586153507233,,,,,,,,,,,,,,,0.016986586153507233,0.016986586153507233,,human
DNAJA2,,0.01696852780878544,,,,,,,,,,,,,,,0.01696852780878544,0.01696852780878544,,human
RPS8,,-0.05977547913789749,,0.025111420080065727,,,0.023126166313886642,0.053839974105358124,-0.046994954347610474,,0.014438072219491005,,0.030032111331820488,,,,0.005682472937873432,0.023126166313886642,,human
VSNL1,,-0.05287857726216316,,,,,,0.024990061298012733,-0.035346318036317825,,,0.012974421493709087,-0.023351114243268967,-0.03958214446902275,,,-0.018865611869841814,-0.029348716139793396,,human
GUCY1B3,,-0.048307254910469055,,,,,,,-0.03113812580704689,,,,,,,,-0.03972269035875797,-0.03972269035875797,,human
ANKRD20A13P,,-0.04765864834189415,,0.05810932070016861,0.024310480803251266,,,,-0.0348549485206604,0.0683254674077034,0.059259288012981415,,,,,,0.02124849334359169,0.04120990075170994,,human
ARNT2,,-0.04540668800473213,,-0.01814383640885353,,,,,-0.039782699197530746,,,,,,,,-0.03444440787037214,-0.039782699197530746,,human
ASNSD1,,-0.045301489531993866,,,,,,,-0.04150121286511421,-0.01954640820622444,,,,,,,-0.035449703534444175,-0.04150121286511421,,human
MAGI2,,-0.039666030555963516,,,,,,,-0.02595634013414383,,,,,,,,-0.03281118534505367,-0.03281118534505367,,human
LOC100288092,,-0.037471648305654526,,,,,,,-0.034837570041418076,,,,,,,,-0.0361546091735363,-0.0361546091735363,,human
SCN2A,,-0.03689126670360565,,,,,,,-0.034714579582214355,,,,,,,,-0.035802923142910004,-0.035802923142910004,,human
NDUFAF2,,-0.036247462034225464,,,,,,,-0.034297771751880646,,,,,,,,-0.035272616893053055,-0.035272616893053055,,human
PKM,,-0.0352710485458374,,,-0.044816114008426666,-0.018688544631004333,-0.020172689110040665,-0.025586577132344246,-0.03206665813922882,,,0.015991320833563805,,,-0.021909108385443687,,-0.022814927389845252,-0.023747842758893967,,human
PMS2P5,,-0.03482368588447571,,,,,,,-0.03570636734366417,,,,,,,,-0.03526502661406994,-0.03526502661406994,,human
GPRASP1,,-0.03469347581267357,,-0.01580037549138069,,,,,-0.028041504323482513,,,,,,,0.019992755725979805,-0.014635649975389242,-0.021920939907431602,,human
SLC2A6,,-0.03421277552843094,,,,,,,-0.0249352864921093,,,,,,,,-0.02957403101027012,-0.02957403101027012,,human
NPY,,-0.03417396545410156,,,,,,,-0.05007803440093994,0.02544751763343811,0.02055833488702774,-0.04506535455584526,,-0.024567656219005585,,,-0.017979859684904415,-0.029370810836553574,,human
GABRA1,,-0.03360562399029732,,,,,,0.03894472122192383,,0.016652487218379974,0.01955850049853325,,0.025739355012774467,,,,0.01345788799226284,0.01955850049853325,,human
ZRANB2,,-0.033543456345796585,,,,,,,-0.018205812200903893,0.01553010381758213,0.013877901248633862,,,,,,-0.005585315870121121,-0.0021639554761350155,,human
HSP90AA1,,-0.033258646726608276,,0.05564052239060402,,,0.02268241159617901,-0.04134484753012657,-0.032319407910108566,,,0.08549657464027405,0.0156745333224535,,-0.0346025712788105,,0.004746071062982082,-0.008322437293827534,,human
FAM19A1,,-0.03278235346078873,,,0.014387554489076138,,,,,,,,,,,,-0.009197399485856295,-0.009197399485856295,,human
HSPA8,,-0.031928759068250656,-0.058383386582136154,0.040678732097148895,,,0.059416621923446655,-0.08006556332111359,-0.034415118396282196,,,0.014324929565191269,,,-0.090604268014431,-0.029161037877202034,-0.023348649963736534,-0.031928759068250656,,human
NAP1L3,,-0.031249066814780235,,,,,,,-0.02675883285701275,0.015639320015907288,0.017645837739109993,,-0.05427568033337593,,,,-0.015799684450030327,-0.02675883285701275,,human
NOP14,,-0.030673712491989136,,,,,,,-0.02798355184495449,,0.016047947108745575,,,,,,-0.014203105742732683,-0.02798355184495449,,human
MEST,,-0.030242135748267174,,-0.034971900284290314,,-0.01718175783753395,-0.01668626070022583,-0.022853007540106773,-0.026777612045407295,,,,-0.028112832456827164,,,,-0.025260786658951213,-0.026777612045407295,,human
LDHA,,-0.030214017257094383,0.035868264734745026,0.04401419311761856,-0.03052787110209465,0.014054812490940094,,0.025401562452316284,-0.0219863411039114,,,,0.1306224912405014,,,,0.020904136821627617,0.01972818747162819,,human
ZNF830,,-0.029751678928732872,,,,,,,-0.02154775708913803,,,,,,,,-0.02564971800893545,-0.02564971800893545,,human
NELL2,,-0.029132183641195297,-0.04314607381820679,,0.05186367407441139,,0.021067729219794273,0.017771940678358078,,,,,0.023608170449733734,-0.02219906635582447,0.05167655274271965,,0.008938842918723822,0.019419834949076176,,human
PIN1,,-0.028719352558255196,,,,,,,-0.032782867550849915,,,,0.01553621981292963,,,,-0.01532200009872516,-0.028719352558255196,,human
CWC15,,-0.028528261929750443,,,,,,,-0.029592987149953842,,,,-0.032271843403577805,,,,-0.030131030827760696,-0.029592987149953842,,human
LINGO2,,-0.02813895419239998,,,,,,,-0.025989437475800514,,0.016865616664290428,,,,,,-0.012420925001303354,-0.025989437475800514,,human
AMN1,,-0.028066834434866905,,,,,,,-0.02727796882390976,,,,,,,,-0.027672401629388332,-0.027672401629388332,,human
GPX4,,-0.026709772646427155,,-0.04405328258872032,-0.03901234269142151,,0.013988382183015347,,,,,,,,-0.022398224100470543,-0.023187512531876564,-0.023562125395983458,-0.02494864258915186,,human
ARHGEF9,,-0.026644781231880188,,,,,,,,,,,,,,,-0.026644781231880188,-0.026644781231880188,,human
CNTN3,,-0.02655387483537197,,,0.030498655512928963,,,,,0.028240645304322243,0.024743754416704178,,0.015324667096138,,,0.02074553817510605,0.01549989761163791,0.022744646295905113,,human
LOC285178,,-0.02647455409169197,,,,,,,,,,,,,,,-0.02647455409169197,-0.02647455409169197,,human
GRM5,,-0.025883423164486885,,,,,,,-0.0235990472137928,,,,,,,,-0.024741235189139843,-0.024741235189139843,,human
UNC5A,,-0.02569759450852871,,,,,,,,0.013694651424884796,,,,,,,-0.006001471541821957,-0.006001471541821957,,human
LOC100505608,,-0.025679340586066246,,,,,,,-0.023911645635962486,0.015023818239569664,,,,,,,-0.011522389327486357,-0.023911645635962486,,human
XPC,,-0.025611352175474167,,,,,,,-0.023696551099419594,,,,,,,,-0.02465395163744688,-0.02465395163744688,,human
CYP51A1,,-0.025538625195622444,,,,,,,-0.023545194417238235,,,,,,,-0.01924869418144226,-0.02277750459810098,-0.023545194417238235,,human
LRRC4,,-0.02541998401284218,,,,,,,-0.024658549576997757,,,,,0.02401285618543625,,,-0.00868855913480123,-0.024658549576997757,,human
BMP15,,-0.025294557213783264,,,,,,,-0.02601594477891922,,,,,,,,-0.025655250996351242,-0.025655250996351242,,human
SYT4,,-0.025221344083547592,,-0.02467743307352066,,0.02590087614953518,,,-0.02098693884909153,,,,,-0.05254441499710083,,,-0.019505850970745087,-0.02467743307352066,,human
FBXW7,,-0.02452690899372101,,,,,,,-0.019694838672876358,,,,,,,,-0.022110873833298683,-0.022110873833298683,,human
CLCN3,,-0.024231908842921257,,,,,,,-0.017582280561327934,,,,,,,,-0.020907094702124596,-0.020907094702124596,,human
RGS4,,-0.0241679809987545,,-0.0407116673886776,,,,0.024201033636927605,,,,-0.01769254356622696,,,,,-0.014592789579182863,-0.02093026228249073,,human
SLC29A3,,-0.02405361644923687,,,,,,,-0.025951381772756577,,,,,,,,-0.025002499110996723,-0.025002499110996723,,human
TYW3,,-0.023850971832871437,,,,,,,-0.02407773956656456,,0.024707430973649025,,,,,,-0.007740426808595657,-0.023850971832871437,,human
ZNF232,,-0.023754676803946495,,,,,,,,,,,,,,,-0.023754676803946495,-0.023754676803946495,,human
BEX5,,-0.023710697889328003,,,,,,,,0.014652861282229424,,,,,,,-0.00452891830354929,-0.00452891830354929,,human
CKMT1A,,-0.023564256727695465,,,,,,,-0.028953859582543373,,,0.01245296560227871,,,,,-0.01335505023598671,-0.023564256727695465,,human
PCP4L1,,-0.023456260561943054,,,,,,,-0.02343492954969406,0.013655269518494606,,,,,,,-0.01107864019771417,-0.02343492954969406,,human
ALDOC,,-0.02338564209640026,,-0.024986909702420235,-0.06473129987716675,,,-0.03768424689769745,-0.025903118774294853,,,,-0.11357377469539642,,,,-0.04837749867389599,-0.03179368283599615,,human
IGLON5,,-0.02330135926604271,,,,,,,-0.020972974598407745,,,,,,,,-0.022137166932225227,-0.022137166932225227,,human
LOC100287676,,-0.02318188175559044,,,,,,,-0.021543528884649277,,,,,,,,-0.022362705320119858,-0.022362705320119858,,human
TSACC,,-0.02308746799826622,,,,,,,-0.01956416852772236,,,,,,,-0.03027326613664627,-0.02430830088754495,-0.02308746799826622,,human
FAM212B-AS1,,-0.022914180532097816,,,,,,,-0.024639390408992767,,,,,,,,-0.023776785470545292,-0.023776785470545292,,human
BBC3,,-0.02281881310045719,,,,,,,,,,,,,,0.023770077154040337,0.00047563202679157257,0.00047563202679157257,,human
SERINC1,,-0.022740304470062256,-0.013466251082718372,0.03208308294415474,,0.01974034123122692,-0.015264407731592655,-0.022319046780467033,,,,,-0.05615009739995003,,-0.032552968710660934,,-0.013833706500008702,-0.018791727256029844,,human
ANKRD16,,-0.02273140661418438,,,,,,,-0.024200890213251114,,,,,,,,-0.023466148413717747,-0.023466148413717747,,human
NSUN5P2,,-0.022603871300816536,,,,,,,-0.022622985765337944,,,,,,,,-0.02261342853307724,-0.02261342853307724,,human
