gene_symbol,mean_logfc,median_logfc,common_experiment,organism,signature_type
ZFAS1,0.3658822088654476,0.3658822088654476,0.3658822088654476,human,UP
SOD3,0.3651705433013441,0.3651705433013441,0.3651705433013441,human,UP
DNAJB6,0.3611555811933447,0.3611555811933447,0.3611555811933447,human,UP
INSIG1,0.3600003302166455,0.3600003302166455,0.3600003302166455,human,UP
TAF1D,0.3578941190564342,0.3578941190564342,0.3578941190564342,human,UP
MAL2,0.3564448129687342,0.3564448129687342,0.3564448129687342,human,UP
NR4A1,0.3561582860022876,0.3561582860022876,0.3561582860022876,human,UP
ANKRD37,0.3556742556581614,0.3556742556581614,0.3556742556581614,human,UP
SCGB2A1,0.3528802201314258,0.3528802201314258,0.3528802201314258,human,UP
ZBTB43,0.3514487814102276,0.3514487814102276,0.3514487814102276,human,UP
ERN1,0.3511791367857394,0.3511791367857394,0.3511791367857394,human,UP
ARL6IP5,0.3489502744543282,0.3489502744543282,0.3489502744543282,human,UP
PPP1CB,0.3486257397231056,0.3486257397231056,0.3486257397231056,human,UP
CLCF1,0.34672683532964,0.34672683532964,0.34672683532964,human,UP
DNAJA1,0.3463940981698164,0.3463940981698164,0.3463940981698164,human,UP
NPC1,0.3444212810976273,0.3444212810976273,0.3444212810976273,human,UP
MYO1E,0.341997234192683,0.341997234192683,0.341997234192683,human,UP
PRSS22,0.338912929723264,0.338912929723264,0.338912929723264,human,UP
C4BPA,0.3371675129540491,0.3371675129540491,0.3371675129540491,human,UP
SERTAD2,0.3363309808344716,0.3363309808344716,0.3363309808344716,human,UP
SMAD3,0.3352804954641428,0.3352804954641428,0.3352804954641428,human,UP
PELI1,0.33487200978375,0.33487200978375,0.33487200978375,human,UP
CNST,0.3346597050689957,0.3346597050689957,0.3346597050689957,human,UP
NFIL3,0.3341322999553946,0.3341322999553946,0.3341322999553946,human,UP
WIPI1,0.3327443278128699,0.3327443278128699,0.3327443278128699,human,UP
MXD1,0.3324617529941244,0.3324617529941244,0.3324617529941244,human,UP
MKNK2,0.3316190681288337,0.3316190681288337,0.3316190681288337,human,UP
MCL1,0.3314322200723849,0.3314322200723849,0.3314322200723849,human,UP
SNHG5,0.3313409842708118,0.3313409842708118,0.3313409842708118,human,UP
GLUL,0.3306741545908876,0.3306741545908876,0.3306741545908876,human,UP
NFIB,0.3252506940107154,0.3252506940107154,0.3252506940107154,human,UP
CDC42EP3,0.3244874446408815,0.3244874446408815,0.3244874446408815,human,UP
CHIC2,0.3217809834692293,0.3217809834692293,0.3217809834692293,human,UP
PPTC7,0.3203949335799074,0.3203949335799074,0.3203949335799074,human,UP
CLK1,0.3197689068525138,0.3197689068525138,0.3197689068525138,human,UP
B2M,0.3141121889065452,0.3141121889065452,0.3141121889065452,human,UP
SPART,0.3127167321075667,0.3127167321075667,0.3127167321075667,human,UP
CITED2,0.311729217744029,0.311729217744029,0.311729217744029,human,UP
S100A1,0.3102565941318717,0.3102565941318717,0.3102565941318717,human,UP
SBDS,0.3098016242092718,0.3098016242092718,0.3098016242092718,human,UP
BRD2,0.3085113717374595,0.3085113717374595,0.3085113717374595,human,UP
ATF3,0.3061972324131697,0.3061972324131697,0.3061972324131697,human,UP
EVA1C,0.3059574273909841,0.3059574273909841,0.3059574273909841,human,UP
CXCL3,0.3045821882860363,0.3045821882860363,0.3045821882860363,human,UP
MFHAS1,0.3029334343249095,0.3029334343249095,0.3029334343249095,human,UP
SOCS3,0.2969893063151369,0.2969893063151369,0.2969893063151369,human,UP
JOSD1,0.2964353121616996,0.2964353121616996,0.2964353121616996,human,UP
IL32,0.2956356123394733,0.2956356123394733,0.2956356123394733,human,UP
SLC5A3,0.2943097247236107,0.2943097247236107,0.2943097247236107,human,UP
WSB1,0.2934742290103021,0.2934742290103021,0.2934742290103021,human,UP
EMP3,0.2934321600825797,0.2934321600825797,0.2934321600825797,human,UP
RETREG1,0.292326303108646,0.292326303108646,0.292326303108646,human,UP
NECTIN4,0.2898474886514897,0.2898474886514897,0.2898474886514897,human,UP
RAB4A,0.2878548285985294,0.2878548285985294,0.2878548285985294,human,UP
ACSL4,0.287626174343792,0.287626174343792,0.287626174343792,human,UP
HBEGF,0.287372719565627,0.287372719565627,0.287372719565627,human,UP
HSPH1,0.2838794764473871,0.2838794764473871,0.2838794764473871,human,UP
ZC3H12A,0.2836313470599657,0.2836313470599657,0.2836313470599657,human,UP
SNHG8,0.2811125723706591,0.2811125723706591,0.2811125723706591,human,UP
SQOR,0.2809584569803372,0.2809584569803372,0.2809584569803372,human,UP
CHP1,0.2804821050713295,0.2804821050713295,0.2804821050713295,human,UP
ERP27,0.2799202667157253,0.2799202667157253,0.2799202667157253,human,UP
MBP,0.2785350059903775,0.2785350059903775,0.2785350059903775,human,UP
UBB,0.2782846880608361,0.2782846880608361,0.2782846880608361,human,UP
TRIM47,0.2767793803341727,0.2767793803341727,0.2767793803341727,human,UP
TMBIM1,0.2750533960738598,0.2750533960738598,0.2750533960738598,human,UP
CACYBP,0.2724179146047367,0.2724179146047367,0.2724179146047367,human,UP
SLC25A29,0.2703776005757741,0.2703776005757741,0.2703776005757741,human,UP
IGFBP7,0.2700227659756314,0.2700227659756314,0.2700227659756314,human,UP
RASGRP3,0.2675611584043203,0.2675611584043203,0.2675611584043203,human,UP
TXNIP,0.2642878142631238,0.2642878142631238,0.2642878142631238,human,UP
ANGPTL4,0.2628221537637888,0.2628221537637888,0.2628221537637888,human,UP
PPP1R1B,0.2623587388122862,0.2623587388122862,0.2623587388122862,human,UP
BTG2,0.2610524949584685,0.2610524949584685,0.2610524949584685,human,UP
MTCH1,0.2593849740107843,0.2593849740107843,0.2593849740107843,human,UP
RPL9,0.2564929767448327,0.2564929767448327,0.2564929767448327,human,UP
MYDGF,0.256375896569158,0.256375896569158,0.256375896569158,human,UP
SPARC,0.2556181506142651,0.2556181506142651,0.2556181506142651,human,UP
CD68,0.2551555869275732,0.2551555869275732,0.2551555869275732,human,UP
AFDN,0.2540681224007622,0.2540681224007622,0.2540681224007622,human,UP
RYBP,0.2527634543729822,0.2527634543729822,0.2527634543729822,human,UP
XBP1,0.2524370969423961,0.2524370969423961,0.2524370969423961,human,UP
MAP1B,0.2521715451194096,0.2521715451194096,0.2521715451194096,human,UP
AVPI1,0.2510489324623345,0.2510489324623345,0.2510489324623345,human,UP
C15orf48,0.2509406327378595,0.2509406327378595,0.2509406327378595,human,UP
BCL2L11,0.2506692914052426,0.2506692914052426,0.2506692914052426,human,UP
C2CD4A,0.2506496195917118,0.2506496195917118,0.2506496195917118,human,UP
KLF9,0.2496775181314192,0.2496775181314192,0.2496775181314192,human,UP
IL20RA,0.2494090915519477,0.2494090915519477,0.2494090915519477,human,UP
IQGAP1,0.2492925405921469,0.2492925405921469,0.2492925405921469,human,UP
PRSS8,0.2463282879580668,0.2463282879580668,0.2463282879580668,human,UP
ARL4A,0.2457249735680334,0.2457249735680334,0.2457249735680334,human,UP
RPS16,0.2445205131733257,0.2445205131733257,0.2445205131733257,human,UP
CLU,0.2441252064386843,0.2441252064386843,0.2441252064386843,human,UP
HSPA1B,0.2440153113833623,0.2440153113833623,0.2440153113833623,human,UP
PDE4DIP,0.2421433740046356,0.2421433740046356,0.2421433740046356,human,UP
TLE4,0.2419868892490438,0.2419868892490438,0.2419868892490438,human,UP
PLCG2,0.2415328578679983,0.2415328578679983,0.2415328578679983,human,UP
NDUFC2,0.2410733565372429,0.2410733565372429,0.2410733565372429,human,UP
SERPING1,0.2406945750839409,0.2406945750839409,0.2406945750839409,human,UP
ATP6V0C,0.2364840789910216,0.2364840789910216,0.2364840789910216,human,UP
RACK1,0.2360874803795068,0.2360874803795068,0.2360874803795068,human,UP
RNF19B,0.2321296082810155,0.2321296082810155,0.2321296082810155,human,UP
PLIN3,0.2320268537245271,0.2320268537245271,0.2320268537245271,human,UP
LINC00964,0.2317932385418839,0.2317932385418839,0.2317932385418839,human,UP
PRKAG2,0.2314185002382961,0.2314185002382961,0.2314185002382961,human,UP
VPS28,0.2302398019365715,0.2302398019365715,0.2302398019365715,human,UP
HILPDA,0.2283351857155203,0.2283351857155203,0.2283351857155203,human,UP
TRAPPC2B,0.2276368533110572,0.2276368533110572,0.2276368533110572,human,UP
KMT2E,0.2251190791466271,0.2251190791466271,0.2251190791466271,human,UP
MAOA,0.2243148459343683,0.2243148459343683,0.2243148459343683,human,UP
RRAGC,0.224108623203527,0.224108623203527,0.224108623203527,human,UP
MARCH5,0.2236960334586867,0.2236960334586867,0.2236960334586867,human,UP
SPTBN1,0.2235235112345058,0.2235235112345058,0.2235235112345058,human,UP
REL,0.222864291349581,0.222864291349581,0.222864291349581,human,UP
DDIT3,0.2225708104983684,0.2225708104983684,0.2225708104983684,human,UP
TRIP10,0.221766422367215,0.221766422367215,0.221766422367215,human,UP
CDKN2AIP,0.2217653747081886,0.2217653747081886,0.2217653747081886,human,UP
HPS5,0.2177185848765942,0.2177185848765942,0.2177185848765942,human,UP
PARD6G-AS1,0.2167864421467177,0.2167864421467177,0.2167864421467177,human,UP
FOXO3,0.2156296787277413,0.2156296787277413,0.2156296787277413,human,UP
CD2AP,0.2149056981323356,0.2149056981323356,0.2149056981323356,human,UP
ATXN7,0.2135547071535788,0.2135547071535788,0.2135547071535788,human,UP
MSRB1,0.2119121009801286,0.2119121009801286,0.2119121009801286,human,UP
CLEC2B,0.2101379825981776,0.2101379825981776,0.2101379825981776,human,UP
RPL4,0.2086430670207082,0.2086430670207082,0.2086430670207082,human,UP
PKHD1L1,0.207462456929507,0.207462456929507,0.207462456929507,human,UP
MCU,0.2070751322498668,0.2070751322498668,0.2070751322498668,human,UP
CCDC85B,0.2067450020196064,0.2067450020196064,0.2067450020196064,human,UP
COBL,0.2055217064954054,0.2055217064954054,0.2055217064954054,human,UP
CCDC9,0.2045480122836806,0.2045480122836806,0.2045480122836806,human,UP
BIK,0.2018710044276216,0.2018710044276216,0.2018710044276216,human,UP
RRM2B,0.2014101190342731,0.2014101190342731,0.2014101190342731,human,UP
USP38,0.2013150056552102,0.2013150056552102,0.2013150056552102,human,UP
TMEM45B,0.1995711249764107,0.1995711249764107,0.1995711249764107,human,UP
DNAJA4,0.1994806217570564,0.1994806217570564,0.1994806217570564,human,UP
GALNT2,0.1989829194114401,0.1989829194114401,0.1989829194114401,human,UP
NFIA,0.1976553906440373,0.1976553906440373,0.1976553906440373,human,UP
NECAP2,0.1967192032983423,0.1967192032983423,0.1967192032983423,human,UP
VPS4B,0.1962732953249335,0.1962732953249335,0.1962732953249335,human,UP
MALAT1,0.1959638755980473,0.1959638755980473,0.1959638755980473,human,UP
AMD1,0.1954349495213278,0.1954349495213278,0.1954349495213278,human,UP
C6orf141,0.1950153985063246,0.1950153985063246,0.1950153985063246,human,UP
IFI6,0.1945686045042665,0.1945686045042665,0.1945686045042665,human,UP
SLC19A2,0.1943629032599908,0.1943629032599908,0.1943629032599908,human,UP
MTURN,0.1936295939792472,0.1936295939792472,0.1936295939792472,human,UP
ITPRIP,0.1925311144142811,0.1925311144142811,0.1925311144142811,human,UP
CKS2,0.1922177019421645,0.1922177019421645,0.1922177019421645,human,UP
RARRES1,0.1918408951235954,0.1918408951235954,0.1918408951235954,human,UP
MYO10,0.190815967547424,0.190815967547424,0.190815967547424,human,UP
PHLDA1,0.1907855499594005,0.1907855499594005,0.1907855499594005,human,UP
LRG1,0.1889350704442306,0.1889350704442306,0.1889350704442306,human,UP
CHST9,0.1887897283373463,0.1887897283373463,0.1887897283373463,human,UP
FKBP5,0.1875799071118897,0.1875799071118897,0.1875799071118897,human,UP
AMN,0.1862687137258829,0.1862687137258829,0.1862687137258829,human,UP
MT1F,0.186134419621691,0.186134419621691,0.186134419621691,human,UP
LAPTM4A,0.1850218576056935,0.1850218576056935,0.1850218576056935,human,UP
TACC1,0.1836067321182766,0.1836067321182766,0.1836067321182766,human,UP
KLF2,0.182478183733355,0.182478183733355,0.182478183733355,human,UP
PPP1R3B,0.1824621838251614,0.1824621838251614,0.1824621838251614,human,UP
MUC15,0.1824311544504212,0.1824311544504212,0.1824311544504212,human,UP
GLS,0.1799280539256326,0.1799280539256326,0.1799280539256326,human,UP
CLIC4,0.1797036123418718,0.1797036123418718,0.1797036123418718,human,UP
SLCO4A1,0.1793809858923516,0.1793809858923516,0.1793809858923516,human,UP
CYP27A1,0.1772557026096257,0.1772557026096257,0.1772557026096257,human,UP
NUFIP2,0.1760959128521982,0.1760959128521982,0.1760959128521982,human,UP
MUC1,0.1755230158913648,0.1755230158913648,0.1755230158913648,human,UP
ATP6V0D1,0.1729575981012725,0.1729575981012725,0.1729575981012725,human,UP
TMEM205,0.172426679405728,0.172426679405728,0.172426679405728,human,UP
HIST1H4C,0.1716328423560314,0.1716328423560314,0.1716328423560314,human,UP
SYTL3,0.171596440967682,0.171596440967682,0.171596440967682,human,UP
CYLD,0.1705252912207082,0.1705252912207082,0.1705252912207082,human,UP
CIRBP,0.170357340997046,0.170357340997046,0.170357340997046,human,UP
PTGDS,0.1702465349952049,0.1702465349952049,0.1702465349952049,human,UP
CFB,0.1689404127448265,0.1689404127448265,0.1689404127448265,human,UP
AC015912.3,0.1670896935170764,0.1670896935170764,0.1670896935170764,human,UP
RNF145,0.1663160910676988,0.1663160910676988,0.1663160910676988,human,UP
HNRNPR,0.1638939605273957,0.1638939605273957,0.1638939605273957,human,UP
RCAN1,0.1636487920664091,0.1636487920664091,0.1636487920664091,human,UP
SAV1,0.1619937836014215,0.1619937836014215,0.1619937836014215,human,UP
SEC11C,0.1599172756412771,0.1599172756412771,0.1599172756412771,human,UP
NDEL1,0.159196250277841,0.159196250277841,0.159196250277841,human,UP
PDLIM2,0.1568065148648619,0.1568065148648619,0.1568065148648619,human,UP
MRPS6,0.1563493630364694,0.1563493630364694,0.1563493630364694,human,UP
SLC39A14,0.1563463317681718,0.1563463317681718,0.1563463317681718,human,UP
PTGS2,0.1563446721203593,0.1563446721203593,0.1563446721203593,human,UP
FBXO32,0.1544182371105363,0.1544182371105363,0.1544182371105363,human,UP
NFKBID,0.153537195085359,0.153537195085359,0.153537195085359,human,UP
F3,0.1516632748300952,0.1516632748300952,0.1516632748300952,human,UP
SERPINA5,0.151294596246007,0.151294596246007,0.151294596246007,human,UP
CDKN1B,0.1508220564136859,0.1508220564136859,0.1508220564136859,human,UP
PCMT1,0.1501950574011817,0.1501950574011817,0.1501950574011817,human,UP
GTPBP1,0.1491045900794402,0.1491045900794402,0.1491045900794402,human,UP
NR1D1,0.1478177030460189,0.1478177030460189,0.1478177030460189,human,UP
EPHX1,0.1474983354571402,0.1474983354571402,0.1474983354571402,human,UP
LACTB,0.1470026386858144,0.1470026386858144,0.1470026386858144,human,UP
ATP1B1,0.1461765098749266,0.1461765098749266,0.1461765098749266,human,UP
DCN,0.1453442818648563,0.1453442818648563,0.1453442818648563,human,UP
JUN,0.1423286254275307,0.1423286254275307,0.1423286254275307,human,UP
NFAT5,0.1418713711391427,0.1418713711391427,0.1418713711391427,human,UP
