"","logFC","AveExpr","t","P.Value","adj.P.Val","B","probe.id"
"51266_at",-0.334688880869303,5.34700789335505,-4.84609365621835,4.36775247236316e-06,8.14539709066705e-06,3.65020132150423,"51266_at"
"4802_at",-0.334678210281642,7.61002940665397,-4.57083148829472,1.33090319834203e-05,2.31428023046164e-05,2.58183440895859,"4802_at"
"1300_at",-0.334523910120944,4.4713316738313,-6.3279183899001,6.20932325144143e-09,1.97013286063392e-08,9.99883083034604,"1300_at"
"2903_at",-0.33447812948621,4.15317097531176,-6.62276964858981,1.5386817153299e-09,5.64946339071835e-09,11.3586433819988,"2903_at"
"55589_at",0.334461968053026,5.76250585691393,4.55878724800164,1.39617061900728e-05,2.42201549455836e-05,2.53602879769989,"55589_at"
"3294_at",0.334412868505047,8.12770570455808,0.544634810603323,0.587160399553605,0.609846548243385,-6.79118279897154,"3294_at"
"58483_at",-0.334295655335628,4.04316656089023,-4.40943941953284,2.51241771305824e-05,4.19609748418141e-05,1.97469510809019,"58483_at"
"79368_at",-0.334295392653116,4.97159851104482,-6.24921409793121,8.97252631485122e-09,2.74974908787272e-08,9.6404105275796,"79368_at"
"349075_at",-0.334159662492724,3.83250030471896,-3.94851631262714,0.000142550340902263,0.000216955285165462,0.325742787014565,"349075_at"
"6658_at",-0.334122717231561,4.75016099410269,-4.95034571351066,2.83682322456255e-06,5.43587342674829e-06,4.06512904824837,"6658_at"
"3488_at",-0.334116389268178,7.71728058175235,-1.8631905842507,0.0652321980984184,0.0756891551970093,-5.23152330667527,"3488_at"
"23354_at",-0.334029146752526,7.44883168807767,-4.89867931852305,3.51558515012059e-06,6.64145035645764e-06,3.85880581587269,"23354_at"
"7579_at",-0.334028594982419,4.62442393113886,-5.05680601354995,1.81621387370351e-06,3.57965216866571e-06,4.49444925765676,"7579_at"
"10318_at",-0.334009658857905,9.34536219272567,-2.54471158053995,0.012392239399497,0.0154119752513523,-3.79764938482084,"10318_at"
"10055_at",0.333998693043495,9.03316827099657,4.08722361983967,8.5626503631513e-05,0.000133625879962511,0.808242696295462,"10055_at"
"54986_at",-0.33396848246107,6.15119943824655,-4.24126893713436,4.79892388913488e-05,7.70506011483295e-05,1.35813075462081,"54986_at"
"388591_at",-0.333835523493211,7.17333296662548,-4.19802923008437,5.65348202232255e-05,9.00442623009526e-05,1.20231695555746,"388591_at"
"11136_at",-0.333832736093228,5.7822009415079,-4.10624106229655,7.97775801761981e-05,0.00012494563440089,0.875338793229933,"11136_at"
"400084_at",-0.333803616608421,5.21018065875067,-3.99408816704123,0.000120717925159093,0.000185074917967133,0.482935426344514,"400084_at"
"26504_at",-0.333758783884168,7.2717287440416,-4.31284680994623,3.65028981961102e-05,5.96224676380769e-05,1.61854298165579,"26504_at"
"89839_at",-0.333757911156804,5.25861703652681,-2.71276002502262,0.00779995098619129,0.00992386310566102,-3.38336572212817,"89839_at"
"2330_at",-0.333689859540027,5.24510396118381,-2.83329928044745,0.0055258652017057,0.00713873756254664,-3.07207520207058,"2330_at"
"406_at",0.333647964394354,6.39843572269724,2.59004174538916,0.0109597119686125,0.0137165479296791,-3.68818600826624,"406_at"
"3418_at",-0.333621779815421,7.90537093022005,-2.3445719684937,0.0209313526318665,0.0253988405492065,-4.26038303835961,"3418_at"
"66037_at",-0.333616692212236,4.61288771386284,-4.6573874489793,9.41349043569253e-06,1.67165962795601e-05,2.91341405198333,"66037_at"
"84124_at",0.333456723011297,6.84274997854127,5.28708045187864,6.80353939441923e-07,1.43851879598765e-06,5.44164666109888,"84124_at"
"8416_at",-0.333395332418302,6.51542875666513,-1.79655038417865,0.0752844463719574,0.0866747902734729,-5.34968771995368,"8416_at"
"57492_at",0.33331603587504,6.90923723769326,4.23224192921536,4.96636132188646e-05,7.96141378287073e-05,1.32551131088541,"57492_at"
"5999_at",0.333285139051977,6.63824871235473,1.83492637120331,0.0693495952650367,0.0801578326040521,-5.28213319653642,"5999_at"
"8484_at",-0.333233048122147,7.34308807969747,-4.08036363788323,8.78352446808943e-05,0.000136853818517033,0.784097215461423,"8484_at"
"157_at",0.333164655268293,5.81218345231857,4.35073236574528,3.15467768440739e-05,5.20000142330418e-05,1.75758663055835,"157_at"
"101926962_at",-0.333163660425047,4.76953835542041,-4.32292752303615,3.51152870995153e-05,5.74843395625727e-05,1.65546134437656,"101926962_at"
"282763_at",-0.333154615645772,4.86278496200902,-4.83359420499058,4.59810697006889e-06,8.53844829796856e-06,3.60082512820899,"282763_at"
"6715_at",0.333153646461259,6.8994651304493,2.99794726553289,0.00339372674190487,0.0044745815255651,-2.62824990601321,"6715_at"
"645212_at",0.333116645085879,6.56040724180939,3.71745851770429,0.000324834718433458,0.000474161930620035,-0.450366094972835,"645212_at"
"8115_at",-0.333074413434022,5.143640174343,-3.76210188019622,0.00027774789849902,0.000408485637051545,-0.303167909164454,"8115_at"
"6702_at",-0.333010933694751,4.25772129289608,-4.83343808243489,4.60105751563929e-06,8.54315284176534e-06,3.60020891144788,"6702_at"
"101929110_at",-0.333008556438635,4.59615800203889,-5.95246123801222,3.53216553604166e-08,9.51135517816188e-08,8.30776108351458,"101929110_at"
"28986_at",0.332921904248521,9.65559298106349,2.41668037900638,0.0173888833405913,0.0212856391985581,-4.09756032981388,"28986_at"
"140687_at",-0.332872299142058,3.83523704768489,-4.80822897479208,5.10240540120602e-06,9.4202498637498e-06,3.50087379575979,"140687_at"
"4014_at",-0.332856144332968,5.72169308279902,-4.47941513849327,1.91062041134872e-05,3.24466493998236e-05,2.23613283459087,"4014_at"
"101669762_at",-0.332827511448533,4.91801991330386,-2.57180172245019,0.011517158698241,0.0143817043876353,-3.73243665067507,"101669762_at"
"100505854_at",0.332799791719012,5.71642615402627,4.64474157582484,9.90429531811939e-06,1.75334530547366e-05,2.86472061036378,"100505854_at"
"9685_at",0.332775029626396,8.59928254569168,2.96057369862565,0.00379719799398118,0.00498218061162634,-2.73085557654726,"9685_at"
"5982_at",0.33273332972027,7.64913654905808,2.73551098554436,0.00731452572505001,0.00933001712136027,-3.32550661388332,"5982_at"
"646241_at",-0.332662557849143,4.07561288561008,-5.46901438655822,3.08240460982119e-07,6.93464865761419e-07,6.20707346496058,"646241_at"
"129025_at",-0.332645639172291,3.7803822590491,-5.37038695295711,4.74270777471347e-07,1.03120290900362e-06,5.79031969380427,"129025_at"
"80110_at",0.332645067963767,6.2079456584724,5.14076465048749,1.27309502111503e-06,2.5730713776537e-06,4.83691125361705,"80110_at"
"2689_at",-0.332551840014266,3.89364795830456,-5.99409357807492,2.91950365497879e-08,7.98866054883589e-08,8.49285996828095,"2689_at"
"4237_at",-0.332540665016035,11.3137343497645,-0.86374269158103,0.389699474618687,0.415133602272047,-6.56753748385031,"4237_at"
"88_at",-0.332492597970225,4.96463344850103,-5.73684714693133,9.38210187746705e-08,2.32695211112768e-07,7.35945985693697,"88_at"
"101928424_at",-0.332475532021388,5.7658968178009,-4.21147997973352,5.37307896749999e-05,8.57849957679422e-05,1.2506684353847,"101928424_at"
"101926890_at",-0.332474487154197,3.73975362535438,-6.08550217418457,1.91767226429174e-08,5.4489663839301e-08,8.9014399580754,"101926890_at"
"283902_at",-0.332464055530641,6.21563176365237,-3.8127166984096,0.000232220662923055,0.000344371827938599,-0.134671078442533,"283902_at"
