gene_symbol,mean_logfc,median_logfc,common_experiment,organism
MRPL33,-0.0662129362007886,-0.0662129362007886,-0.0662129362007886,human
KCTD10,-0.0791236848722114,-0.0791236848722114,-0.0791236848722114,human
LASP1,-0.0947188595081415,-0.0947188595081415,-0.0947188595081415,human
SYNE1,0.5050040827185118,0.5050040827185118,0.5050040827185118,human
SAMD15,-0.1596378887106353,-0.1596378887106353,-0.1596378887106353,human
WDR20,0.0147744868839047,0.0147744868839047,0.0147744868839047,human
C2orf74,0.082567338778218,0.082567338778218,0.082567338778218,human
DCAF13,-0.17041284322317,-0.17041284322317,-0.17041284322317,human
RAB27A,0.0381267974860164,0.0381267974860164,0.0381267974860164,human
PPIG,-0.0080001246552516,-0.0080001246552516,-0.0080001246552516,human
IQCK,-0.0514721085337956,-0.0514721085337956,-0.0514721085337956,human
PYCR3,-0.145462398817812,-0.145462398817812,-0.145462398817812,human
PPM1J,-0.2078275000592509,-0.2078275000592509,-0.2078275000592509,human
WFDC2,1.132399580665875,1.132399580665875,1.132399580665875,human
NUP62,-0.0549694837752147,-0.0549694837752147,-0.0549694837752147,human
ATRAID,-0.0970607909472569,-0.0970607909472569,-0.0970607909472569,human
SMIM41,0.0812645645287856,0.0812645645287856,0.0812645645287856,human
TMEM11,-0.1347411977838089,-0.1347411977838089,-0.1347411977838089,human
C22orf15,-0.2779956697250813,-0.2779956697250813,-0.2779956697250813,human
N6AMT1,-0.156948242613195,-0.156948242613195,-0.156948242613195,human
CCDC86,0.0221011744785651,0.0221011744785651,0.0221011744785651,human
PEBP1,-0.6411979237321774,-0.6411979237321774,-0.6411979237321774,human
CD59,0.3895223450498173,0.3895223450498173,0.3895223450498173,human
HMOX1,-0.3712683919829396,-0.3712683919829396,-0.3712683919829396,human
TFPT,-0.1090005253528308,-0.1090005253528308,-0.1090005253528308,human
MVP,-0.0367867098473753,-0.0367867098473753,-0.0367867098473753,human
INTS11,-0.0900720480468646,-0.0900720480468646,-0.0900720480468646,human
GLT8D1,-0.0085626433122842,-0.0085626433122842,-0.0085626433122842,human
RORA-AS1,-0.0654469722326103,-0.0654469722326103,-0.0654469722326103,human
OST4,-0.0929208291552785,-0.0929208291552785,-0.0929208291552785,human
PDCD10,-0.1141737237257013,-0.1141737237257013,-0.1141737237257013,human
MRPS2,-0.237268732697428,-0.237268732697428,-0.237268732697428,human
COPS9,-0.0154401117488227,-0.0154401117488227,-0.0154401117488227,human
AKR7A2,-0.645800777032963,-0.645800777032963,-0.645800777032963,human
RNF2,-0.0382073743593078,-0.0382073743593078,-0.0382073743593078,human
DPP7,0.0135413088909618,0.0135413088909618,0.0135413088909618,human
ITM2B,0.2142016542788481,0.2142016542788481,0.2142016542788481,human
TEKT1,-0.0059694529984657,-0.0059694529984657,-0.0059694529984657,human
AC012640.2,-0.0972139259822774,-0.0972139259822774,-0.0972139259822774,human
COMMD5,-0.1494400441446141,-0.1494400441446141,-0.1494400441446141,human
SRSF9,-0.116572363749107,-0.116572363749107,-0.116572363749107,human
CCN2,-0.074031657697589,-0.074031657697589,-0.074031657697589,human
TM7SF2,-0.0570959572996905,-0.0570959572996905,-0.0570959572996905,human
TNNC2,-0.0053054329153734,-0.0053054329153734,-0.0053054329153734,human
PFDN5,-0.1826212011411599,-0.1826212011411599,-0.1826212011411599,human
LDLRAD1,0.069443229535546,0.069443229535546,0.069443229535546,human
UBXN11,-0.0665382307195331,-0.0665382307195331,-0.0665382307195331,human
HSP90AB1,-0.162680854818793,-0.162680854818793,-0.162680854818793,human
ADH6,-0.1971748298614466,-0.1971748298614466,-0.1971748298614466,human
KIF4A,-0.0238656648803724,-0.0238656648803724,-0.0238656648803724,human
PRR34-AS1,-0.1697057610251644,-0.1697057610251644,-0.1697057610251644,human
AKR1C3,-0.0022696872734501,-0.0022696872734501,-0.0022696872734501,human
AL357093.2,-0.1101510936980716,-0.1101510936980716,-0.1101510936980716,human
FIBP,-0.2048010406972925,-0.2048010406972925,-0.2048010406972925,human
KCNRG,0.1414674236940511,0.1414674236940511,0.1414674236940511,human
AGPAT1,-0.0809407633654753,-0.0809407633654753,-0.0809407633654753,human
AKT2,-0.0987775124893524,-0.0987775124893524,-0.0987775124893524,human
WDR92,-0.0036262252127818,-0.0036262252127818,-0.0036262252127818,human
NUPR1,0.0410908331933441,0.0410908331933441,0.0410908331933441,human
MRPS18C,-0.2917444784900498,-0.2917444784900498,-0.2917444784900498,human
FAM110C,0.0559960131971606,0.0559960131971606,0.0559960131971606,human
RFC1,0.133061677491195,0.133061677491195,0.133061677491195,human
CTDSP1,-0.1231922162164364,-0.1231922162164364,-0.1231922162164364,human
UBR4,-0.0455501502644547,-0.0455501502644547,-0.0455501502644547,human
CCS,-0.0633370634747757,-0.0633370634747757,-0.0633370634747757,human
HMGA2,-0.0581782575341894,-0.0581782575341894,-0.0581782575341894,human
TRRAP,-0.097231379752657,-0.097231379752657,-0.097231379752657,human
GLO1,0.087595512854799,0.087595512854799,0.087595512854799,human
HSD17B10,-0.3873932861781118,-0.3873932861781118,-0.3873932861781118,human
HLA-DPA1,0.2207986415440213,0.2207986415440213,0.2207986415440213,human
SON,-0.0655663189359772,-0.0655663189359772,-0.0655663189359772,human
ELF3-AS1,-0.0443937809375775,-0.0443937809375775,-0.0443937809375775,human
PARK7,-0.6599083470262994,-0.6599083470262994,-0.6599083470262994,human
RELL1,-0.0269101911407987,-0.0269101911407987,-0.0269101911407987,human
LYPLAL1,-0.094092640636349,-0.094092640636349,-0.094092640636349,human
GOLGA8B,0.0597466562643989,0.0597466562643989,0.0597466562643989,human
DNAJC4,-0.2513565905398906,-0.2513565905398906,-0.2513565905398906,human
C4orf47,0.036071793711897,0.036071793711897,0.036071793711897,human
CCZ1,-0.0221204070492224,-0.0221204070492224,-0.0221204070492224,human
PRDX4,0.0309346867764615,0.0309346867764615,0.0309346867764615,human
HSPA5,0.2598150557920587,0.2598150557920587,0.2598150557920587,human
CNOT1,0.0357537443616561,0.0357537443616561,0.0357537443616561,human
SF3B6,-0.3609357538922189,-0.3609357538922189,-0.3609357538922189,human
SPAG6,-0.2578250858381713,-0.2578250858381713,-0.2578250858381713,human
ATP5MG,-0.1709186951030577,-0.1709186951030577,-0.1709186951030577,human
PBLD,-0.0982399995553116,-0.0982399995553116,-0.0982399995553116,human
MORN1,0.1387343690522389,0.1387343690522389,0.1387343690522389,human
PIH1D1,-0.1724680238245974,-0.1724680238245974,-0.1724680238245974,human
UFD1,-0.3757392310096838,-0.3757392310096838,-0.3757392310096838,human
C11orf16,-0.0368588806122933,-0.0368588806122933,-0.0368588806122933,human
H2AFZ,-0.606706454805352,-0.606706454805352,-0.606706454805352,human
LSM6,-0.0746135063351356,-0.0746135063351356,-0.0746135063351356,human
SWAP70,-0.1840211184159072,-0.1840211184159072,-0.1840211184159072,human
FUNDC2,-0.0484754321477451,-0.0484754321477451,-0.0484754321477451,human
DNAJC7,-0.1894433503174209,-0.1894433503174209,-0.1894433503174209,human
EVL,-0.4412881927978483,-0.4412881927978483,-0.4412881927978483,human
CCNA1,-0.5876813748902259,-0.5876813748902259,-0.5876813748902259,human
FAM91A1,0.067248274017497,0.067248274017497,0.067248274017497,human
NPW,-0.0601632217356387,-0.0601632217356387,-0.0601632217356387,human
YEATS4,-0.2086557708222856,-0.2086557708222856,-0.2086557708222856,human
CCDC167,-0.2583152727681355,-0.2583152727681355,-0.2583152727681355,human
PPP1R2,-0.5934636555995987,-0.5934636555995987,-0.5934636555995987,human
TMEM107,-0.2051050279739313,-0.2051050279739313,-0.2051050279739313,human
MRPL52,-0.1644294684046514,-0.1644294684046514,-0.1644294684046514,human
IFT172,0.0932482333763875,0.0932482333763875,0.0932482333763875,human
MALAT1,0.2931383353988064,0.2931383353988064,0.2931383353988064,human
CATSPERE,0.0325812167669939,0.0325812167669939,0.0325812167669939,human
TNFRSF12A,-0.5241382898702418,-0.5241382898702418,-0.5241382898702418,human
MECR,-0.0103614162802643,-0.0103614162802643,-0.0103614162802643,human
CEP131,-0.1016126467194327,-0.1016126467194327,-0.1016126467194327,human
ID3,-1.425423981867182,-1.425423981867182,-1.425423981867182,human
YBX1,-0.3258005861987487,-0.3258005861987487,-0.3258005861987487,human
WDR83OS,-0.1801047347684972,-0.1801047347684972,-0.1801047347684972,human
IMP3,0.0305548072541497,0.0305548072541497,0.0305548072541497,human
SCN1A,0.2442313304815467,0.2442313304815467,0.2442313304815467,human
ESD,-0.2761086574338334,-0.2761086574338334,-0.2761086574338334,human
SMOC1,0.10749744026733,0.10749744026733,0.10749744026733,human
SPEF2,0.426782369758679,0.426782369758679,0.426782369758679,human
RHOC,0.0068196400667717,0.0068196400667717,0.0068196400667717,human
HBP1,-0.1998847853761834,-0.1998847853761834,-0.1998847853761834,human
TRA2A,0.1703129700412898,0.1703129700412898,0.1703129700412898,human
CHMP2B,-0.0548022345716539,-0.0548022345716539,-0.0548022345716539,human
NDUFA2,-0.2574162477498672,-0.2574162477498672,-0.2574162477498672,human
PIH1D2,-0.0162256415475936,-0.0162256415475936,-0.0162256415475936,human
SMIM6,-0.5096994963598549,-0.5096994963598549,-0.5096994963598549,human
SYNCRIP,-0.1756845175825424,-0.1756845175825424,-0.1756845175825424,human
UBE2L3,-0.2708008423915191,-0.2708008423915191,-0.2708008423915191,human
CCDC74B,-0.2690324516753083,-0.2690324516753083,-0.2690324516753083,human
MRPL46,-0.0303169034513679,-0.0303169034513679,-0.0303169034513679,human
DPCD,-0.2962316622237204,-0.2962316622237204,-0.2962316622237204,human
ABI2,0.0965998596643928,0.0965998596643928,0.0965998596643928,human
RPS10,-0.2621121718414341,-0.2621121718414341,-0.2621121718414341,human
NDUFA11,-0.0999276670064022,-0.0999276670064022,-0.0999276670064022,human
RPL4,-0.1538078576257473,-0.1538078576257473,-0.1538078576257473,human
DCTD,-0.2201440962871006,-0.2201440962871006,-0.2201440962871006,human
RAB4A,-0.1053296143052234,-0.1053296143052234,-0.1053296143052234,human
ERICH3,0.2885535288828613,0.2885535288828613,0.2885535288828613,human
SNHG8,-0.0039614218400492,-0.0039614218400492,-0.0039614218400492,human
PLOD2,-0.0599864949327375,-0.0599864949327375,-0.0599864949327375,human
PRKAG2,-0.1626376738401412,-0.1626376738401412,-0.1626376738401412,human
GBP3,0.1419467850313872,0.1419467850313872,0.1419467850313872,human
DESI1,-0.0276947327719654,-0.0276947327719654,-0.0276947327719654,human
BABAM1,-0.1089182192268755,-0.1089182192268755,-0.1089182192268755,human
ETFRF1,-0.460809429266315,-0.460809429266315,-0.460809429266315,human
UBE2M,-0.2401242379618516,-0.2401242379618516,-0.2401242379618516,human
FAM27C,0.1447131451838926,0.1447131451838926,0.1447131451838926,human
AQP3,0.1038166608080102,0.1038166608080102,0.1038166608080102,human
IVD,-0.0769193014727485,-0.0769193014727485,-0.0769193014727485,human
DYNLRB2,0.004973352090924,0.004973352090924,0.004973352090924,human
PPP3CA,0.0133444117210121,0.0133444117210121,0.0133444117210121,human
EPN2,0.0730895702854338,0.0730895702854338,0.0730895702854338,human
PCSK7,-0.0553487159197237,-0.0553487159197237,-0.0553487159197237,human
TMEM80,-0.0071272843074004,-0.0071272843074004,-0.0071272843074004,human
MAP2K2,-0.3173560482991686,-0.3173560482991686,-0.3173560482991686,human
UFM1,-0.1555280219297057,-0.1555280219297057,-0.1555280219297057,human
ZFAND2A,0.1902744655892378,0.1902744655892378,0.1902744655892378,human
LBR,0.0900345142564714,0.0900345142564714,0.0900345142564714,human
NDUFB8,0.0548410793116482,0.0548410793116482,0.0548410793116482,human
GDI2,0.0435349382759729,0.0435349382759729,0.0435349382759729,human
DNAAF1,0.2620119264161429,0.2620119264161429,0.2620119264161429,human
TMEM123,0.2063501425843703,0.2063501425843703,0.2063501425843703,human
USP39,-0.0653463194324584,-0.0653463194324584,-0.0653463194324584,human
PGR,0.1568852440005284,0.1568852440005284,0.1568852440005284,human
SOCS6,0.0884760299877345,0.0884760299877345,0.0884760299877345,human
POLR3K,0.0223154078454829,0.0223154078454829,0.0223154078454829,human
DNAJA1,-0.300690042665531,-0.300690042665531,-0.300690042665531,human
AL121899.1,-0.1247709129325227,-0.1247709129325227,-0.1247709129325227,human
NBEAL2,-0.1829880409886241,-0.1829880409886241,-0.1829880409886241,human
ELOF1,-0.112703074291762,-0.112703074291762,-0.112703074291762,human
CSNK1A1,0.198553050656453,0.198553050656453,0.198553050656453,human
POLD4,0.0794508076234132,0.0794508076234132,0.0794508076234132,human
FAM174A,-0.1302235208748983,-0.1302235208748983,-0.1302235208748983,human
SMAD3,0.2030655428325344,0.2030655428325344,0.2030655428325344,human
TPRA1,-0.0660310373078247,-0.0660310373078247,-0.0660310373078247,human
PPOX,-0.0905212840172867,-0.0905212840172867,-0.0905212840172867,human
KRT7,-0.1284449701088671,-0.1284449701088671,-0.1284449701088671,human
FRMD4B,-0.134742334784155,-0.134742334784155,-0.134742334784155,human
R3HDM2,-0.0139911627731537,-0.0139911627731537,-0.0139911627731537,human
RXYLT1,-0.0806544197442729,-0.0806544197442729,-0.0806544197442729,human
HSP90B1,0.1796909864405754,0.1796909864405754,0.1796909864405754,human
PRR7,-0.1912104515080704,-0.1912104515080704,-0.1912104515080704,human
ERLIN1,0.1028862072368936,0.1028862072368936,0.1028862072368936,human
HOXC4,-0.0931752924685438,-0.0931752924685438,-0.0931752924685438,human
HECTD1,0.2488508688299512,0.2488508688299512,0.2488508688299512,human
TMEM265,-0.0189355252204224,-0.0189355252204224,-0.0189355252204224,human
TMC5,0.6589316001806222,0.6589316001806222,0.6589316001806222,human
ASL,-0.1789914175658083,-0.1789914175658083,-0.1789914175658083,human
DNAJC19,-0.1580326770532537,-0.1580326770532537,-0.1580326770532537,human
UGCG,0.2216857227074536,0.2216857227074536,0.2216857227074536,human
RFC4,-0.1292120807613371,-0.1292120807613371,-0.1292120807613371,human
NDUFAF3,-0.3948483341833597,-0.3948483341833597,-0.3948483341833597,human
PFKFB3,0.174290326711942,0.174290326711942,0.174290326711942,human
SNHG25,0.1662691657815119,0.1662691657815119,0.1662691657815119,human
RPL15,-0.1825438143579081,-0.1825438143579081,-0.1825438143579081,human
TCTEX1D1,-0.0849999137628918,-0.0849999137628918,-0.0849999137628918,human
H2AFJ,0.0281377580070882,0.0281377580070882,0.0281377580070882,human
ITGB1,-0.0196016473195266,-0.0196016473195266,-0.0196016473195266,human
SDHAF3,-0.1115670312279295,-0.1115670312279295,-0.1115670312279295,human
IRAK1BP1,-0.1088784029223221,-0.1088784029223221,-0.1088784029223221,human
GTF2A2,-0.2615423805613335,-0.2615423805613335,-0.2615423805613335,human
ARMH4,-0.0889045280018529,-0.0889045280018529,-0.0889045280018529,human
PLAAT4,0.8308167865950487,0.8308167865950487,0.8308167865950487,human
HDHD3,0.0987163378319283,0.0987163378319283,0.0987163378319283,human
G0S2,1.102215643599087,1.102215643599087,1.102215643599087,human
RPL17,-0.1426296802108054,-0.1426296802108054,-0.1426296802108054,human
FCHO2,-0.0018987114509049,-0.0018987114509049,-0.0018987114509049,human
RPL13A,0.1829358889391948,0.1829358889391948,0.1829358889391948,human
ATP5F1D,-0.3439662866560442,-0.3439662866560442,-0.3439662866560442,human
FCF1,-0.2271355601905414,-0.2271355601905414,-0.2271355601905414,human
IGFBP7,0.1864633472454393,0.1864633472454393,0.1864633472454393,human
MRPS31,0.3891504401691142,0.3891504401691142,0.3891504401691142,human
OAZ1,-0.0589314515382812,-0.0589314515382812,-0.0589314515382812,human
MRPL22,-0.358849221077352,-0.358849221077352,-0.358849221077352,human
ITPK1,0.1249300954701247,0.1249300954701247,0.1249300954701247,human
DTWD1,-0.1469156035795285,-0.1469156035795285,-0.1469156035795285,human
TRAPPC1,-0.047981287390367,-0.047981287390367,-0.047981287390367,human
SPATA17,-0.0255317780286543,-0.0255317780286543,-0.0255317780286543,human
MRPS10,-0.241016944075821,-0.241016944075821,-0.241016944075821,human
GGPS1,-0.1994498082639972,-0.1994498082639972,-0.1994498082639972,human
LONP2,0.2530068815954257,0.2530068815954257,0.2530068815954257,human
SEC62,0.1559112355027819,0.1559112355027819,0.1559112355027819,human
CNN3,-0.0990165284020185,-0.0990165284020185,-0.0990165284020185,human
CYB561D2,-0.1514328157699555,-0.1514328157699555,-0.1514328157699555,human
PRORP,-0.0560214247743134,-0.0560214247743134,-0.0560214247743134,human
YWHAZ,0.0587630105171976,0.0587630105171976,0.0587630105171976,human
FZD3,-0.0923797447701321,-0.0923797447701321,-0.0923797447701321,human
RAN,-0.5582905715052613,-0.5582905715052613,-0.5582905715052613,human
UBE2F,-0.0779631495683503,-0.0779631495683503,-0.0779631495683503,human
MRPS11,-0.2394794276096609,-0.2394794276096609,-0.2394794276096609,human
ANP32B,0.1234320569806725,0.1234320569806725,0.1234320569806725,human
SNRPF,-0.3503619303117191,-0.3503619303117191,-0.3503619303117191,human
ISCU,0.1264099588580643,0.1264099588580643,0.1264099588580643,human
RTP4,0.1040535611655332,0.1040535611655332,0.1040535611655332,human
DZIP1L,0.0576529982725428,0.0576529982725428,0.0576529982725428,human
URB1-AS1,0.2555007433063246,0.2555007433063246,0.2555007433063246,human
SLC35B3,-0.1742456987858136,-0.1742456987858136,-0.1742456987858136,human
APOO,-0.2526829916716677,-0.2526829916716677,-0.2526829916716677,human
TTF1,-0.0523476121042904,-0.0523476121042904,-0.0523476121042904,human
EIF2B5,-0.0709401244054975,-0.0709401244054975,-0.0709401244054975,human
WTAP,0.3994944988133515,0.3994944988133515,0.3994944988133515,human
ZNF431,-0.1377210040405029,-0.1377210040405029,-0.1377210040405029,human
ECRG4,0.256272201143523,0.256272201143523,0.256272201143523,human
ACP1,-0.3391852338223538,-0.3391852338223538,-0.3391852338223538,human
NFIA,0.5287403087264086,0.5287403087264086,0.5287403087264086,human
CHMP2A,-0.1510904898380612,-0.1510904898380612,-0.1510904898380612,human
RBM5,0.0089150366543441,0.0089150366543441,0.0089150366543441,human
YES1,-0.0514374734626825,-0.0514374734626825,-0.0514374734626825,human
NMRAL1,-0.155543466077517,-0.155543466077517,-0.155543466077517,human
LCN2,1.981888418077855,1.981888418077855,1.981888418077855,human
RABAC1,0.0170555891361803,0.0170555891361803,0.0170555891361803,human
SMIM20,-0.1977577920352578,-0.1977577920352578,-0.1977577920352578,human
SNX9,-0.0793038788330728,-0.0793038788330728,-0.0793038788330728,human
IGFBP4,-0.118616266317775,-0.118616266317775,-0.118616266317775,human
HOXB6,-0.0015276788325071,-0.0015276788325071,-0.0015276788325071,human
ECE1,-0.0149630808957246,-0.0149630808957246,-0.0149630808957246,human
UBE2K,0.1244244594950777,0.1244244594950777,0.1244244594950777,human
POC1A,-0.2692987781936826,-0.2692987781936826,-0.2692987781936826,human
RPL36AL,-0.0080242853359355,-0.0080242853359355,-0.0080242853359355,human
NELFE,0.0412027099035671,0.0412027099035671,0.0412027099035671,human
SBF1,-0.0741867737876981,-0.0741867737876981,-0.0741867737876981,human
CFAP77,-0.1801388667586494,-0.1801388667586494,-0.1801388667586494,human
MSI2,0.052964340001876,0.052964340001876,0.052964340001876,human
MIR100HG,0.0409225841474484,0.0409225841474484,0.0409225841474484,human
PMPCB,0.0655558371664223,0.0655558371664223,0.0655558371664223,human
SIAH3,0.0300074014265958,0.0300074014265958,0.0300074014265958,human
IRF9,-0.0645014557278909,-0.0645014557278909,-0.0645014557278909,human
DUSP5,-0.2867818447694809,-0.2867818447694809,-0.2867818447694809,human
DNAJB4,0.0366001974812661,0.0366001974812661,0.0366001974812661,human
EPPIN,-0.2189055095358727,-0.2189055095358727,-0.2189055095358727,human
RIIAD1,0.1809275142367064,0.1809275142367064,0.1809275142367064,human
SCAMP2,0.0659729288390091,0.0659729288390091,0.0659729288390091,human
SEC14L1,-0.0867806045283008,-0.0867806045283008,-0.0867806045283008,human
TRMT12,-0.1014092661171475,-0.1014092661171475,-0.1014092661171475,human
GNB2,-0.0651607262795532,-0.0651607262795532,-0.0651607262795532,human
ZFP36L1,0.6684909827343799,0.6684909827343799,0.6684909827343799,human
GLRX,0.1348057908488167,0.1348057908488167,0.1348057908488167,human
AC016705.2,-0.0625032932405395,-0.0625032932405395,-0.0625032932405395,human
CCT7,-0.4759970712036469,-0.4759970712036469,-0.4759970712036469,human
CDK5RAP3,0.0551501677623187,0.0551501677623187,0.0551501677623187,human
NDUFV3,0.154221843244799,0.154221843244799,0.154221843244799,human
ARF4,-0.1184377084088213,-0.1184377084088213,-0.1184377084088213,human
TMEM173,0.3329915066146751,0.3329915066146751,0.3329915066146751,human
NDUFA1,0.0052756997540703,0.0052756997540703,0.0052756997540703,human
LRRFIP1,0.0196859409330487,0.0196859409330487,0.0196859409330487,human
SERPINB6,0.3442339323344569,0.3442339323344569,0.3442339323344569,human
BCAP31,0.0307599970765042,0.0307599970765042,0.0307599970765042,human
LCA5L,0.0554590747421943,0.0554590747421943,0.0554590747421943,human
BRI3,-0.0593407118209032,-0.0593407118209032,-0.0593407118209032,human
RPL23,0.0959055865857947,0.0959055865857947,0.0959055865857947,human
PRDX6,-0.3660321256180212,-0.3660321256180212,-0.3660321256180212,human
PAXX,0.0694144638222068,0.0694144638222068,0.0694144638222068,human
ATP6V0E1,-0.0717938870639072,-0.0717938870639072,-0.0717938870639072,human
IFT80,-0.002215541511168,-0.002215541511168,-0.002215541511168,human
SMARCA5,0.1005896355462561,0.1005896355462561,0.1005896355462561,human
THUMPD3-AS1,0.0867071348543404,0.0867071348543404,0.0867071348543404,human
EFCAB14,0.0798796688045701,0.0798796688045701,0.0798796688045701,human
C4orf33,0.0105704969504234,0.0105704969504234,0.0105704969504234,human
MRPL32,-0.2369108465033763,-0.2369108465033763,-0.2369108465033763,human
ZFAND6,0.0823880303900377,0.0823880303900377,0.0823880303900377,human
FUZ,-0.2057228145219984,-0.2057228145219984,-0.2057228145219984,human
ZBED5-AS1,-0.1299059633874091,-0.1299059633874091,-0.1299059633874091,human
SLPI,2.105023525792843,2.105023525792843,2.105023525792843,human
KDM6B,-0.0644019763079021,-0.0644019763079021,-0.0644019763079021,human
RHOB,0.2214163440084125,0.2214163440084125,0.2214163440084125,human
SPINT2,-0.4893639417017468,-0.4893639417017468,-0.4893639417017468,human
NPM1,-0.4524867207578351,-0.4524867207578351,-0.4524867207578351,human
TSC22D3,0.4452749173811957,0.4452749173811957,0.4452749173811957,human
MRPS33,-0.2696529555351257,-0.2696529555351257,-0.2696529555351257,human
JUP,-0.0515627433712722,-0.0515627433712722,-0.0515627433712722,human
CALM3,-0.3896868073000981,-0.3896868073000981,-0.3896868073000981,human
G6PC3,-0.1120360080862847,-0.1120360080862847,-0.1120360080862847,human
WDR6,0.1392706877293305,0.1392706877293305,0.1392706877293305,human
SPP1,0.3342343678936989,0.3342343678936989,0.3342343678936989,human
DDIT4,0.2623835784090535,0.2623835784090535,0.2623835784090535,human
RHPN2,0.0580752469034301,0.0580752469034301,0.0580752469034301,human
COL6A2,-0.1028385074629048,-0.1028385074629048,-0.1028385074629048,human
HSPH1,-0.0063882676094859,-0.0063882676094859,-0.0063882676094859,human
OMG,0.1940621567077452,0.1940621567077452,0.1940621567077452,human
POLR2L,-0.2730170879386273,-0.2730170879386273,-0.2730170879386273,human
FAM177A1,-0.1055718263032206,-0.1055718263032206,-0.1055718263032206,human
CCDC130,0.0107976761554404,0.0107976761554404,0.0107976761554404,human
SMS,-0.3136084755907949,-0.3136084755907949,-0.3136084755907949,human
POLR2J,-0.2076183357231716,-0.2076183357231716,-0.2076183357231716,human
CLTC,0.187901036849739,0.187901036849739,0.187901036849739,human
CCDC88B,-0.0497624493328068,-0.0497624493328068,-0.0497624493328068,human
TMEM67,0.252490851798042,0.252490851798042,0.252490851798042,human
IFI27,-0.4298882625881282,-0.4298882625881282,-0.4298882625881282,human
AC008014.1,0.0303902972650469,0.0303902972650469,0.0303902972650469,human
OCEL1,0.0653223077644763,0.0653223077644763,0.0653223077644763,human
SLC35B2,-0.167015754162492,-0.167015754162492,-0.167015754162492,human
