"","logFC","AveExpr","t","P.Value","adj.P.Val","B","probe.id"
"66002_at",-1.6438984450348,6.98000014752699,-7.45051204944961,8.72774931555613e-08,0.000148982680816543,7.9911996548218,"66002_at"
"2052_at",-1.63852425512949,9.90931153629581,-4.79167200887402,6.49055643830431e-05,0.00145781313686651,1.75015463462951,"2052_at"
"5544_at",-1.62724238024088,8.11288214529964,-6.44510451096593,9.78338991140557e-07,0.000390452432347701,5.72267189694137,"5544_at"
"10926_at",1.62149196048029,7.52341822299395,4.77233114108445,6.82323567653057e-05,0.0014957862802721,1.70277545540313,"10926_at"
"6674_at",1.62126142470857,5.56526484494298,4.19965365271918,0.000299479269497141,0.00320173974758843,0.303148552990011,"6674_at"
"81831_at",1.62028351373659,6.52311747535517,6.03519691619948,2.71022621404714e-06,0.000473378736156232,4.76023032253349,"81831_at"
"5589_at",-1.61684171207157,10.1310063302106,-5.52368312611148,9.88520854108781e-06,0.000706522116364577,3.53474312236433,"5589_at"
"10403_at",1.60655147031465,6.64169593360505,2.75857618343421,0.0107330745612417,0.0334891545030426,-3.02689514115069,"10403_at"
"203427_at",1.6010105394437,6.17267924500305,4.89121498785079,5.01880872427711e-05,0.00128186132054978,1.99394744746442,"203427_at"
"7153_at",1.59943940416428,7.97492345593405,2.27091046977963,0.0320826745405722,0.0754080901077545,-4.00562373050478,"7153_at"
"161582_at",1.59897263672368,5.93584241225629,4.64498032526193,9.48358770688345e-05,0.0017525872059572,1.39080513044958,"161582_at"
"64105_at",1.59455777931836,6.06699774121584,3.42450474614074,0.00214563385518064,0.0106755316710032,-1.54484881198637,"64105_at"
"53340_at",1.59307883368688,7.63332382236134,5.13579796999375,2.67132513485118e-05,0.00103843160365225,2.59200056090611,"53340_at"
"399949_at",1.57852759288339,6.79329496946032,4.11140190452954,0.000375802125940857,0.00365176980444616,0.0889428333206901,"399949_at"
"342_at",-1.56861571060821,6.64152168909893,-6.63132571142349,6.19565223192446e-07,0.000373269824466884,6.15319451893089,"342_at"
"5125_at",1.56563069499165,7.24757980356307,4.66940644048272,8.9031760874214e-05,0.00170920954990384,1.45063540064053,"5125_at"
"2149_at",1.56523774303763,6.89393539477905,4.40905473912605,0.000174503240094007,0.0023374328881278,0.813546426975639,"2149_at"
"9787_at",1.56495935158528,6.55603418248187,2.20398730070699,0.0370166412883516,0.0838476604078408,-4.13076901216068,"9787_at"
"54443_at",1.56482206054891,5.99221074361003,2.72641336424585,0.0115664136841762,0.0352884149399263,-3.09468977592997,"54443_at"
"7341_at",1.55920246667539,6.46296472844645,5.08771772866287,3.02334546313923e-05,0.00109473291088483,2.47459122515164,"7341_at"
"136288_at",1.55271464970041,4.27827157106347,3.72736052835426,0.00100216977778618,0.00655023794772563,-0.833535363673021,"136288_at"
"79959_at",1.55068523576546,5.84390086433621,6.053278784776,2.59016244502174e-06,0.000465411294068644,4.8030858531931,"79959_at"
"85457_at",1.54747276514304,7.6045009463093,4.73624231193101,7.49036111947423e-05,0.00156469697633805,1.61436527744981,"85457_at"
"114801_at",1.54530599343219,9.12688290880807,4.73848535204839,7.4470554111874e-05,0.00155976976526342,1.61986032121017,"114801_at"
"54762_at",1.5443384784819,6.89488043133454,3.31143905756849,0.00284000894465934,0.0129233475474693,-1.80545162953363,"54762_at"
"23333_at",1.54256641999294,8.29698734653893,4.90110706981728,4.89223782433824e-05,0.00127706984661004,2.01816653028323,"23333_at"
"493812_at",1.53879943437254,4.52651450310072,8.29049045577544,1.27974461031527e-08,0.00013107144298849,9.77360582699399,"493812_at"
"84455_at",1.52970064793704,6.59381628210537,5.01995645165171,3.60018988497493e-05,0.00114240741345636,2.3089751661258,"84455_at"
"90865_at",1.51984511727725,6.55997514621474,4.94296162998335,4.39120856112072e-05,0.00123726982346626,2.1206186527159,"90865_at"
"8910_at",1.51926288930942,7.99440561155396,3.90927932638642,0.000630795696447917,0.00493475260149044,-0.398838642106157,"8910_at"
"80183_at",1.51394785245741,6.97467631605361,5.08799759929163,3.02116685798855e-05,0.00109473291088483,2.47527491880255,"80183_at"
"3832_at",1.51107989006807,6.06081674105921,2.4980280108535,0.019476289570199,0.0518389183414704,-3.56356576052508,"3832_at"
"200728_at",1.50695628457413,6.12347101190528,7.28037400938262,1.30219111343409e-07,0.000167268376899133,7.61730578153157,"200728_at"
"347_at",-1.50565650556532,10.056362177491,-3.06911640534113,0.00513413757151111,0.0194036298920357,-2.35273191379531,"347_at"
"55319_at",1.50309124281355,4.46688390635509,6.11058486941146,2.24415730130879e-06,0.000459829383484944,4.93867303946852,"55319_at"
"90993_at",-1.500470809597,8.84376587053459,-4.09343568675738,0.000393555223519887,0.0037381960807363,0.045416500016799,"90993_at"
"5172_at",1.49848321848691,5.28888543593786,2.72463645568502,0.0116141846099892,0.0353919901147009,-3.09842319490437,"5172_at"
"91687_at",1.49814148239247,5.10078854222898,7.46185856363331,8.49906440660423e-08,0.000148982680816543,8.01598339351326,"91687_at"
"5723_at",1.49469687217424,6.68813123965483,3.37417191484147,0.00243157220127248,0.0116428997126848,-1.66123405615233,"5723_at"
"22943_at",1.48647021591553,9.04992318301572,1.9154934889203,0.0670088364369303,0.131824645021986,-4.64060323835533,"22943_at"
"220134_at",1.4848280420179,4.37541188122639,4.11936150606372,0.000368192691701676,0.00361366767086977,0.108235642806226,"220134_at"
"9592_at",-1.48268449934683,11.0858406325607,-4.3046864253391,0.000228456419225758,0.00275664956280003,0.558836419337056,"9592_at"
"10635_at",1.48227128994147,6.58741092011704,3.68525798954313,0.00111490730721853,0.00699043810256024,-0.93342906637226,"10635_at"
"643037_at",1.48204512931757,5.25115565770153,4.24646125265177,0.000265461440232842,0.00298120183208856,0.417004157884899,"643037_at"
"972_at",-1.48167836252917,9.44767539289466,-4.66808788857386,8.93357989796e-05,0.00171344054896828,1.44740554837094,"972_at"
"6813_at",-1.47764601432375,8.50214132607294,-4.68153141016926,8.62840130116209e-05,0.00168433682861166,1.48033668652002,"6813_at"
"10112_at",1.47663506197572,7.93064149243999,2.19107235285308,0.038044296274131,0.0855620734386583,-4.1546360056166,"10112_at"
"25934_at",1.4736632500929,8.78268436747568,5.19840905535693,2.27398226681569e-05,0.000997298430159477,2.74474418269833,"25934_at"
"5761_at",-1.46550996739811,6.55060768265539,-6.36033781046196,1.20604179493598e-06,0.000405705492675837,5.525262825375,"5761_at"
"81889_at",1.45970631136086,7.67302852505743,5.93600516407889,3.47695919592285e-06,0.000516101682386113,4.52452740502201,"81889_at"
"151651_at",1.4594476170283,4.58443902868315,4.29128541326611,0.000236490982731058,0.00280458804249605,0.526173886794457,"151651_at"
"1363_at",1.45155010176103,6.55639162306776,4.47252799963758,0.00014811059617376,0.00218895920059402,0.968692225042952,"1363_at"
"64149_at",1.45041719052619,6.17406294006023,5.02452037639791,3.55807520947615e-05,0.00114058861644616,2.32013476806266,"64149_at"
"9397_at",1.44643916969129,6.51043874543016,5.56509544711781,8.89489398793416e-06,0.000677334603899046,3.63480852900017,"9397_at"
"10631_at",1.44638604065657,7.70820758673529,1.77160250948835,0.088728776865375,0.1628894304813,-4.87533423130971,"10631_at"
"29982_at",1.44414483048866,6.70312934513231,4.64943052223595,9.37509263095603e-05,0.00174581270411367,1.40170517088157,"29982_at"
"55329_at",1.43975849959089,6.40979249611773,3.52923649487745,0.00165158252631657,0.00901483788668478,-1.30088635576059,"55329_at"
"112268025_at",-1.43803795074221,6.50269081934441,-4.90918152623174,4.79130256684681e-05,0.00127302279604803,2.03793410303468,"112268025_at"
"51808_at",1.43712228813817,6.69645379744704,7.62609020997146,5.7980541815223e-08,0.000148982680816543,8.37256865198089,"51808_at"
"8842_at",1.43490687505052,7.20193865738433,2.32249782029123,0.0286959445248154,0.0692516173004617,-3.9075141224376,"8842_at"
"55872_at",1.42805912819987,6.98599990394759,2.1299278452411,0.0432671515737486,0.0942845191838967,-4.26635348515764,"55872_at"
"1072_at",-1.42632494383496,12.2316791384144,-5.18865520429075,2.3317242142193e-05,0.00100290764706463,2.72096096905776,"1072_at"
"1499_at",1.42074477048396,8.87894545674482,4.44024443686267,0.000160995286661965,0.00224954123600525,0.889763081142791,"1499_at"
"6016_at",1.41984815527119,6.7771988589426,4.87445504136265,5.24080294612719e-05,0.00131559568074105,1.95290965142426,"6016_at"
"6709_at",-1.41913302160754,8.83392188265164,-5.90103849815913,3.79695707588995e-06,0.000535425137831738,4.44119857350244,"6709_at"
"6241_at",1.41821022887773,8.56199618093835,2.03469713237476,0.0526865078705945,0.109689036205027,-4.43601861905257,"6241_at"
"1958_at",-1.41123944363317,9.06301451604217,-2.76921874979547,0.010470021180599,0.0328787235724958,-3.00437204496345,"1958_at"
"3726_at",-1.41117192082396,8.69330973038213,-3.28531061741976,0.00302906172047326,0.0135183377072688,-1.8652310659699,"3726_at"
"8665_at",1.40990711919085,6.08758274026965,7.14462041689963,1.79672906400086e-07,0.000204467767483298,7.31595730199036,"8665_at"
"29079_at",1.40978161024851,7.35532471920939,5.42114122553732,1.28448955632078e-05,0.000769334685368653,3.28642726005791,"29079_at"
"55165_at",1.40855131068456,6.40275544638661,2.41300369420525,0.0235334096377645,0.0597198170242776,-3.73206902797644,"55165_at"
"101929407_at",1.40793034112654,4.80809083835418,4.5863547111813,0.000110357631890211,0.00188263098632192,1.24723608890774,"101929407_at"
"285203_at",1.40435348987449,6.42923216889998,4.75243516551186,7.18330375325491e-05,0.00153433570470984,1.65403476264834,"285203_at"
"891_at",1.40406608534255,7.25554941592393,2.94694171283846,0.00688392001375745,0.0241787067149876,-2.62197254421521,"891_at"
"121457_at",1.40297027662332,5.91502524951962,6.21910970681883,1.71204837271591e-06,0.000407434875721744,5.19444762477582,"121457_at"
"401190_at",1.39923546668402,4.5297556174748,4.68647912101798,8.51872975373032e-05,0.00167895264295892,1.49245687541453,"401190_at"
"92104_at",1.39855961200106,4.73504406873153,6.48798399027368,8.80345627573257e-07,0.000377671811039305,5.8221938374172,"92104_at"
"133690_at",1.39795756019425,7.20232187278978,3.09389123309978,0.00483549922289658,0.0186010077148945,-2.29755455618175,"133690_at"
"388_at",-1.39578667859146,9.19270637702515,-4.91893030399124,4.67221918334102e-05,0.00125671288750128,2.06179896567813,"388_at"
"84078_at",1.39338911600246,6.3976792111379,4.29022507620931,0.000237138571060494,0.00280458804249605,0.523589966678121,"84078_at"
"2967_at",1.39321771306246,6.61560910104865,7.844554837603,3.50531775679609e-08,0.000148982680816543,8.84064588241396,"2967_at"
"100129528_at",-1.38712480043302,8.53163025688607,-6.16522925478817,1.95796731239495e-06,0.000438186877737725,5.06762624941184,"100129528_at"
"91353_at",-1.38430389409887,4.94834204777361,-2.68613097014862,0.0126960900506044,0.0378058887333306,-3.17901092531538,"91353_at"
"28815_at",-1.38282185286595,7.49289442968459,-6.01725173974376,2.834973517643e-06,0.000479930558143796,4.717664397482,"28815_at"
"84298_at",1.38240035170655,6.95319104846133,5.45480249840853,1.17857510752835e-05,0.000750188756941432,3.36802345500739,"84298_at"
"440515_at",1.38121028932537,6.52281568112275,3.75400727769998,0.000936679331901643,0.00627844876789046,-0.77016515057482,"440515_at"
"374618_at",1.37774685578554,4.44686116901646,4.90870438658972,4.79720853247689e-05,0.00127302279604803,2.03676602336248,"374618_at"
"990_at",1.37680113828945,5.37221228295703,3.73476999535606,0.000983521280095364,0.00646963709103193,-0.81592570149737,"990_at"
"23536_at",1.37637527721155,6.96867851690701,5.86265784610154,4.1827414654315e-06,0.000544885356223017,4.34959440065849,"23536_at"
"2643_at",1.37603576267818,6.48805232750784,3.74077546047611,0.000968656659548238,0.00639608189796747,-0.80164646863595,"2643_at"
"4199_at",1.37308712139606,5.83049257211653,6.53891821751824,7.76826613665524e-07,0.000375581318897881,5.94011039368774,"4199_at"
"51163_at",1.37262644315632,6.7503126139581,5.78824332525639,5.04783320238035e-06,0.000588410420188007,4.17158308306086,"51163_at"
"23234_at",1.36899520437406,8.14932053758071,3.13368060662868,0.00439045519957708,0.0173791898035496,-2.20854861056248,"23234_at"
"90333_at",1.36699614177131,7.11022969974208,6.47396518693805,9.1123162731428e-07,0.000380932013345014,5.78968189507923,"90333_at"
"64123_at",1.35979486195686,7.0900249056679,4.78800628441011,6.55233660288553e-05,0.00146526269621733,1.74117489962126,"64123_at"
"50484_at",1.35430883886398,7.60332211834334,5.46981837276836,1.13421710913584e-05,0.000745117793177024,3.40439717181783,"50484_at"
"51473_at",1.35199102772461,7.40895387662348,3.35630555477726,0.00254170336294841,0.0119769634816161,-1.70240440609613,"51473_at"
"56992_at",1.35085393891394,5.81560618505855,2.33252431200223,0.0280768578308465,0.0680864633369314,-3.88828364130458,"56992_at"
"2202_at",1.34957772410209,7.24210891822971,2.92348821337898,0.00727933264239772,0.0251494732559157,-2.67308821235373,"2202_at"
"7538_at",-1.34750723206501,10.5605797178511,-2.75979430284291,0.0107026533440306,0.0334298797040444,-3.02431946069427,"7538_at"
"255031_at",-1.34680336437193,9.00293067041891,-7.16890437436758,1.6958943913234e-07,0.00020434529830511,7.37005793997605,"255031_at"
"7298_at",1.34445879012169,9.46620801498238,2.48814792030976,0.0199120637794213,0.0526452451955827,-3.58332357215416,"7298_at"
"7272_at",1.34346865061372,5.8401352164693,2.44069786997399,0.0221334186587439,0.0569359472316601,-3.6775666967308,"7272_at"
"645687_at",-1.34291228819692,6.64147282354088,-6.89740116805904,3.24838555382093e-07,0.000246444184016548,6.76044930109034,"645687_at"
"26157_at",1.34126381897942,6.98858701048599,4.7983103775472,6.38015919762929e-05,0.00144410144756064,1.76641607366837,"26157_at"
"100505989_at",1.34020601671519,4.79349006857748,2.65290923799494,0.0137048619260408,0.0400185875542436,-3.24804786529012,"100505989_at"
"9582_at",1.33835931095408,6.5556721606359,2.69382197373767,0.0124727007862692,0.0373251720826791,-3.16296302663585,"9582_at"
"6790_at",1.33758001017283,7.05566645884592,3.74156936934974,0.000966708165415534,0.00638981931602833,-0.799758361301641,"6790_at"
"115908_at",1.33189405755971,8.95691643082047,3.10130917960006,0.00474937268562977,0.0183697413316541,-2.28099717038393,"115908_at"
"55212_at",1.33079650036402,5.64467320541576,5.39428692668275,1.37584494639941e-05,0.000789371143056397,3.22127669864831,"55212_at"
"2006_at",-1.32983064018483,8.2288848770431,-3.72185725467009,0.00101624477113387,0.00660449042884593,-0.846609008905782,"2006_at"
"144809_at",1.32681617170001,5.37763101791429,5.02922979498364,3.51513716166556e-05,0.00113797533043907,2.33164943405441,"144809_at"
"3561_at",-1.32108684675209,7.26815974416693,-5.17694515658236,2.40300167407444e-05,0.00100866980106026,2.69240191644236,"3561_at"
"3099_at",1.32084487953098,7.60045358149434,2.9461092770873,0.00689759728754638,0.0242053467195212,-2.62379003644346,"3099_at"
"256236_at",1.32044136267442,8.05677377199511,3.02746142947002,0.00567648063831226,0.0208643512282771,-2.44507258004129,"256236_at"
"55153_at",1.31747783357826,8.17201016662873,4.94230765377215,4.39862640092478e-05,0.0012373563740174,2.11901813560417,"55153_at"
"1291_at",-1.31198958718873,7.86930240339099,-4.80701650984447,6.23822267603234e-05,0.00143255328807003,1.78774224014651,"1291_at"
"55783_at",1.31160454162837,7.99866143502609,4.47729539040607,0.000146297086357697,0.00217787028848188,0.980350999826494,"55783_at"
"51110_at",1.30934423761946,6.78239504980616,4.63165340902932,9.81606477783973e-05,0.00178440115837528,1.35816436734017,"51110_at"
"219681_at",1.30830644460568,6.91179331093783,3.97442914420415,0.000534000373338811,0.00449218219608714,-0.242098443164887,"219681_at"
"134492_at",1.30612491951087,8.75700882791752,6.3582851680323,1.21218001950742e-06,0.000405705492675837,5.52047166457132,"134492_at"
"54830_at",1.30566278729968,5.27376624974168,6.15772525946388,1.99495812458356e-06,0.000439405615311503,5.04993759659259,"54830_at"
"59277_at",1.30503797718909,6.81248988291883,2.84480704066127,0.00876956688115723,0.028815496951175,-2.8431496762977,"59277_at"
"84918_at",1.30249494105248,9.06806522147676,4.74162648669534,7.38683161204652e-05,0.00155920526375952,1.62755553181689,"84918_at"
"23136_at",1.30218383618214,6.4920109878469,4.4996582433589,0.000138081539429787,0.00211079272662668,1.0350498039502,"23136_at"
"51130_at",1.30163401110065,8.49025086635014,4.46309696983469,0.000151764457802764,0.00220634716368475,0.94563069680347,"51130_at"
"145389_at",1.3014138545045,6.06252432271188,4.15871895520379,0.000332752980150781,0.00342518193236613,0.203712124957721,"145389_at"
"106480890_at",-1.30111409796746,6.96438337864376,-6.09147404103126,2.35399204457579e-06,0.000459829383484944,4.89349619290716,"106480890_at"
"64431_at",1.29978600543085,7.39995233506298,4.58243762557229,0.000111480943289075,0.00189244074811745,1.23764549031028,"64431_at"
"23770_at",-1.29760132782364,7.19569775337423,-4.48394630039191,0.000143804032136245,0.00215764045506717,0.996617232819484,"23770_at"
"1472_at",-1.29301587618622,8.56167997950306,-3.76779764470059,0.000904455326022435,0.00615510395290484,-0.737326136281085,"1472_at"
"9015_at",1.29134880216582,5.09184550782097,4.43305059623154,0.000164015341495025,0.00226849556342172,0.872180378689989,"9015_at"
"85463_at",1.29080718976791,6.28413868140818,4.30461028675691,0.000228501292527341,0.00275664956280003,0.558650815386399,"85463_at"
"2009_at",1.29031847479138,6.20841931977778,4.92268966934408,4.62709574849754e-05,0.00125671288750128,2.07100131389497,"2009_at"
"115273_at",1.29017392933332,6.31425287329554,5.03005212290817,3.50769321051593e-05,0.00113797533043907,2.33365997678111,"115273_at"
"79728_at",1.29008909082496,7.39417851095909,5.09680450954132,2.9534120615605e-05,0.00109201611315894,2.49678771326576,"79728_at"
"84152_at",-1.28986709144722,7.48852228625305,-3.46956561618975,0.00191757262238867,0.00991157143502638,-1.44017063621268,"84152_at"
"51203_at",1.28862479712565,7.60450054432647,2.14009090266887,0.0423567374199973,0.0928250143694474,-4.24793244727186,"51203_at"
"11197_at",1.28831774563485,5.1457862182092,2.34028232588584,0.0276062438846252,0.0672157731763536,-3.87336833533726,"11197_at"
"5866_at",-1.28757595826094,7.76434383241458,-5.3447048280521,1.56212003388483e-05,0.000846520285029019,3.10086465110259,"5866_at"
"126231_at",1.28712966405836,7.35821785262527,4.09414819276001,0.000392835611247703,0.00373818411981398,0.0471421106317997,"126231_at"
"114876_at",1.28669444771974,8.18691054499866,4.56327209010533,0.000117143957486987,0.00193047210391266,1.19072496435052,"114876_at"
"54769_at",1.28410500289869,4.39600985379676,4.65901204544324,9.14569235509954e-05,0.0017222415877015,1.42517426874356,"54769_at"
"4675_at",1.28377120786114,7.8576695942962,3.98004653274631,0.000526376130430437,0.00444081081373026,-0.228560717906201,"4675_at"
"2531_at",1.28371397586473,6.77831663292878,5.6900634984073,6.47350531558788e-06,0.000626013125928915,3.93594117633579,"2531_at"
"149371_at",1.28369746475359,7.22816801854149,4.38245859457147,0.000186909851444729,0.00243553523981795,0.748587688531503,"149371_at"
"255189_at",-1.28167420033222,7.75262285154179,-3.44705392967379,0.00202839331079824,0.0102921993010629,-1.492521855911,"255189_at"
"57104_at",-1.28010121267977,8.3107105426026,-6.3386284670143,1.27259631164044e-06,0.000405705492675837,5.47456439965836,"57104_at"
"5369_at",-1.27620814055397,5.80492786425573,-5.35708657944204,1.5133427132592e-05,0.000841112320749749,3.13094866074679,"5369_at"
"84142_at",1.27539335409965,6.24189924044088,6.5373037658897,7.79909458474782e-07,0.000375581318897881,5.93637786199484,"84142_at"
"22976_at",1.27147735204697,7.70567777253008,4.26172539704198,0.000255220354229883,0.00291798096787023,0.454165641995044,"22976_at"
"26271_at",1.27135489072423,6.79540018547326,3.58936109935499,0.00142007957768613,0.0082325314679639,-1.15981834049431,"26271_at"
"28965_at",1.27086897596681,5.30442529065815,3.42365426104973,0.00215018232518337,0.0106929678924633,-1.54682020466084,"28965_at"
"1672_at",1.27068867338535,9.10854986222115,1.36067917473051,0.185833239881948,0.287312860271856,-5.46445756192828,"1672_at"
"6102_at",1.27004351388697,6.06299066620252,5.77247474695133,5.25330339584747e-06,0.000588410420188007,4.13379547623697,"6102_at"
"57552_at",1.26940976968544,5.42321737150155,3.67655399735743,0.00113971911157432,0.00710468846058682,-0.954043686276739,"57552_at"
"221303_at",1.26883403438232,8.30396410241117,3.35056683833923,0.00257809297274934,0.0120818248578809,-1.71561221738647,"221303_at"
"53905_at",-1.26812410714245,9.70509647764715,-1.90018267077888,0.0690756879349377,0.134898121046741,-4.66622893607074,"53905_at"
"83657_at",1.26701073192497,7.40434735776414,3.01786911137738,0.0058089192660746,0.0212141027360086,-2.46625857277283,"83657_at"
"54457_at",1.26680644277955,4.91008273887861,3.82082041307118,0.000790392909240413,0.00565965234192509,-0.610798582410266,"54457_at"
"4256_at",1.26652936531397,10.4162847427193,2.97018196256549,0.00651234038174288,0.0231588153899545,-2.57113595021785,"4256_at"
"80006_at",1.26479605915952,5.63837082061351,3.71117580310385,0.00104411890261515,0.00673417241850403,-0.871970056012919,"80006_at"
"115106_at",1.2639052037191,8.15270062467638,4.20423452501688,0.000295967515033338,0.00318581112871408,0.314284172304943,"115106_at"
"126393_at",-1.26349647637401,7.2060829526683,-3.34383902983665,0.00262139775909877,0.0122176818424071,-1.73108632140476,"126393_at"
"24137_at",1.26132140775476,6.7732179997554,3.35266494349464,0.00256473054840373,0.0120440028779234,-1.71078429143996,"24137_at"
"3148_at",1.26076634106515,10.7138657870464,2.9184615840307,0.00736684686885229,0.0253745571315908,-2.68401866122433,"3148_at"
"22911_at",1.2599812752562,7.28071687702692,5.08095707207575,3.07645569556879e-05,0.00109596727770489,2.45807477274831,"22911_at"
"64151_at",1.25967819051616,6.39978662340418,2.41719463018632,0.0233164404956235,0.059301461027111,-3.72384536897682,"64151_at"
"4001_at",1.25909125049048,7.61438717485058,2.71541243052144,0.0118651630628965,0.035948232536662,-3.11778308672714,"4001_at"
"8644_at",1.25792920281269,8.65646161190653,2.52131375527584,0.0184839684256561,0.0498614673120771,-3.51681961915855,"8644_at"
"54069_at",1.25736423396913,7.3965463435438,5.03656768639159,3.44927006338722e-05,0.00113797533043907,2.3495893632627,"54069_at"
"1470_at",-1.25656278010975,5.93701461467475,-5.87672938344487,4.03688602423489e-06,0.000544885356223017,4.38319609131096,"1470_at"
"1266_at",1.25566230015791,9.17524256067813,4.03088482491692,0.00046208805850343,0.00411178795045995,-0.10588517837093,"1266_at"
"10578_at",-1.25564893580075,10.859325739896,-2.48900074802703,0.0198740956312772,0.0525821182089839,-3.58161993011437,"10578_at"
"8038_at",1.25371313714349,7.13856810033845,2.56005749310565,0.0169363026187178,0.0466796586170366,-3.43848909556757,"8038_at"
"84319_at",1.25274879218233,8.57342780169117,4.41335251750798,0.000172576876736545,0.00232264437783929,0.824046298404533,"84319_at"
"57103_at",1.25242431460316,6.4973869094624,3.83745145298701,0.000757622645557818,0.00550714771880992,-0.571028823732115,"57103_at"
"55789_at",1.25028447156526,4.94572158506635,4.57450308485206,0.000113791479161651,0.00190866303130796,1.21821946076701,"55789_at"
"9126_at",1.24749715377757,6.688283240356,3.75676800023475,0.000930139358148485,0.00625919008288882,-0.763593375532482,"9126_at"
"8706_at",1.24719897221777,6.01268292488408,5.02915517814423,3.51581340056267e-05,0.00113797533043907,2.33146699925243,"8706_at"
"100287896_at",1.24614307459255,5.73410305953563,4.77198487792262,6.82934486380985e-05,0.0014957862802721,1.70192719993429,"100287896_at"
"1407_at",1.24598997349809,7.89254829355649,3.95056354582105,0.000567626107506767,0.0046360658637036,-0.299573623661618,"1407_at"
"10766_at",-1.24431222950453,7.97505796742541,-3.40513470438725,0.00225158209110164,0.0110592119181112,-1.58970730785316,"10766_at"
"11013_at",1.24403623924024,8.85024866533708,2.21115264473661,0.0364573642449812,0.0828924372225226,-4.11748733311423,"11013_at"
"10026_at",1.24385766531395,7.30610691010617,5.33755839802734,1.59099216151089e-05,0.000856222861739679,3.08349666118074,"10026_at"
"29028_at",1.24339164111288,6.27153305133418,3.16926623693978,0.00402599575375605,0.0164410879226354,-2.12855140142772,"29028_at"
"728215_at",1.24242176366897,7.08588743239911,5.77221619134257,5.25674218387059e-06,0.000588410420188007,4.13317568657324,"728215_at"
