gene_symbol,adj.P.Val,logfc_dz
THAP10,0.000600264334202195,1.19182717753792
SLC19A2,0.00729231660652215,1.19031203105596
GSPT2,0.00278559636844417,1.18873065168498
METTL4,0.000712437134632031,1.18678960306707
HIBCH,0.0266737550369799,1.18596910799779
UMAD1,0.000696542131601104,1.18548488412423
MAD2L1,0.0195590341021225,1.18416232927943
TCEAL7,0.0121232850683679,1.18302014116745
SNX16,0.000148982680816544,1.18251255559137
CRISPLD1,0.026538278317033,1.18237156489512
YTHDF2,0.00548407464883928,1.18084023797
ADGRB3,0.000655526408375943,1.18012475663077
ZBBX,0.0311631315660035,1.17961953445267
EI24,0.000405705492675839,1.1791992340295
GGH,0.0132766612772611,1.17654354335749
NAP1L5,0.00329943393291987,1.17418082889034
ZNF720,0.00125671288750128,1.17390348618958
SACS,0.00198900423678463,1.17275329770123
ZNF823,0.00477230403902456,1.17178641704962
OSTF1,0.00839619005309565,1.17077496286344
CAPZA2,0.00794273349430308,1.16661347852384
EGFL6,0.0340062772365085,1.1662167841681
AADACP1,0.00135625427594243,1.16614065740633
ZNF776,0.00213917793589346,1.16512125018964
ANKRD6,0.00429099894149806,1.16465559121666
ZBTB6,0.000889568850171906,1.16372060084614
PET117,0.00234786528599903,1.16345244730443
C9orf135,0.0101612668144724,1.16017091586932
TRIM59,0.00248389188368801,1.15812070676388
BPGM,0.00849261861638584,1.15517183743692
SMNDC1,0.000459829383484945,1.15143435311096
TMEM69,0.00406119411980389,1.15119370273425
LRRC34,0.00286345773104508,1.15040660356567
TTC33,0.00108732836278237,1.14940406534169
TOPORS,0.00669874137135293,1.14916345267108
TBPL1,0.00185739125643038,1.1484176200136
AMFR,0.000659871532807683,1.14795586410953
UBXN8,0.00156469697633806,1.14518730053145
DNAI7,0.0322194763884322,1.14490609184014
BIVM,0.00560403957596979,1.14376756258743
DNAJB6,0.000655534851011356,1.14332052313544
MMRN1,0.00454350552219163,1.1431359173757
CENPW,0.013295106349301,1.14276481595671
PRKAR2B,0.00449584831526785,1.14215106132869
MLF1,0.000753378960798379,1.13807278113863
EBNA1BP2,0.00121367235716724,1.13703039007893
TTF2,0.00453820667035423,1.13654520892263
HERPUD2-AS1,0.0015335434066882,1.13648505873123
GRB14,0.00389042217902641,1.13397025428541
GSKIP,0.00496438566062105,1.13327725996778
BBS2,0.0138961947256593,1.13284139729335
ALYREF,0.00280458804249607,1.13217081585725
