gene_symbol,adj.P.Val,logfc_dz
ZNF573,8.42924779290326e-19,1.59942079915954
SLC25A43,2.56320856612791e-15,1.59438769196935
GRB14,1.14731663906465e-13,1.59119819223941
DPY19L1,3.58073763201085e-15,1.58688676881765
GPAM,4.13573493987665e-25,1.58607812464981
F2R,2.67973853743165e-12,1.58561080211346
NTN4,8.14856349501146e-11,1.58371202769092
CMTR2,1.42969462401022e-17,1.58332267120048
CPE,2.28873749312636e-13,1.5825502558716
KIF20A,5.43351267656924e-07,1.57749992211312
PNMA8A,3.71621530147402e-09,1.57007213511025
IKBIP,1.91137030218889e-24,1.56978564077891
CTNNB1,2.70128494801157e-20,1.5656545234357
ACTR6,6.20325125262559e-18,1.56555099074436
BRCC3,1.58706985674248e-19,1.56080225066989
RIT1,3.85241137526819e-23,1.56047148549739
ARMT1,2.32199670638262e-13,1.55780860741605
POSTN,1.30660891115693e-05,1.55772734075706
SGCE,3.10612118896182e-13,1.55746188939321
TIGAR,6.22763111517796e-20,1.55722307018933
CADM1,4.85151252573798e-11,1.55524005098352
NUSAP1,6.93314380002478e-09,1.55432147374549
TMEM17,7.29325220955843e-25,1.55328652175238
SPAG1,2.88573349422523e-13,1.55268929885272
RBBP5,4.09693587261635e-24,1.54857275004974
RRM2,4.05051816562141e-07,1.54315418424808
GGH,5.24372992523783e-12,1.54307075076
TOPORS,4.29327774240477e-18,1.54246311703922
MIS18A,4.76914637406403e-18,1.54238362096998
YIPF5,9.97556972590139e-22,1.54104486455131
HAUS1,5.47294866558119e-15,1.5390213512176
TMSB15A,6.69852988054401e-06,1.53487889951198
MMP7,0.00266726254768153,1.5288887440037
TEX9,5.14305226053136e-26,1.52847259657271
PIBF1,2.92103538311329e-16,1.525703867512
PMAIP1,1.80451351633726e-08,1.52426467733541
USP46,3.92068947355226e-22,1.52385916715302
F13A1,3.94605366642219e-09,1.5191757439312
PENK,0.0013918437482782,1.51800080376457
SUMO1,3.61333506869644e-17,1.51573011458215
KIF15,5.83807824137555e-09,1.5132719256209
FANCL,6.23976302928132e-13,1.51128761683681
CAPSL,1.24892952133695e-10,1.51009618037995
TAF1A,2.68670238778644e-19,1.50502010140534
EAF1,2.37576348857109e-19,1.50346426608311
RRM2B,3.01272189541441e-16,1.50324936529419
ADAM12,8.42507405880002e-08,1.5032412195461
NRBF2,2.62054361905104e-14,1.49848311860518
NCAPG,8.73405957674199e-11,1.49674286429656
ZNF277,1.26517798282606e-19,1.49475263758976
HK2,1.11084115808604e-11,1.49214907403517
PDE4DIP,3.0610815626398e-14,1.49163579813685
TMEM200A,1.9580149791863e-15,1.49052756087166
MED4,4.59419214270597e-21,1.48942353691142
PLA2G4A,3.03791736040144e-08,1.48688951022805
TMA16,5.64816255306696e-20,1.48096262129458
ABRAXAS1,8.36175212457877e-24,1.4783622837187
ARHGAP18,7.23763989369857e-19,1.47824435621009
PRPF39,3.37955563036636e-12,1.4780151311042
ASB3,3.6493469250771e-17,1.47585558507809
GALNT7,4.38294218850615e-15,1.47508320553171
GPX8,1.91877439257563e-16,1.46835554680117
TTF2,5.57600704793807e-16,1.46672053738527
RASGRP1,1.77286325499002e-10,1.46134136343004
HMGB2,2.82779597106921e-11,1.46009984655406
HCG11,3.94249508371259e-33,1.45867623678509
NIPSNAP3A,1.47748124434222e-14,1.45836848418696
MIR302CHG,7.44061422688985e-14,1.45836420442994
MEST,4.72456712003041e-08,1.45746562525463
TCEAL7,8.45179004701241e-12,1.45746422708693
ATAD2,2.07302208375955e-14,1.45732937335807
SHPRH,2.77782538475637e-13,1.45592044974331
AGL,3.07159543917301e-16,1.45587470792209
SLC27A6,5.11229386697109e-13,1.45546837483763
KIF23,1.9830615580793e-08,1.45124558221367
CENPL,2.90196550424594e-25,1.45000531606214
HTR2B,2.35407889009796e-09,1.44915707979044
NETO2,3.38676797523899e-17,1.44904964084676
HSDL2,2.20230935601894e-17,1.44745140916073
MASTL,1.88684358026837e-16,1.44543281030339
LLPH,1.71728504092241e-20,1.44335444998317
CCDC146,4.33530149689741e-07,1.44274544531651
DBR1,1.42883576185945e-21,1.44144920993968
WDR47,1.45229207208723e-19,1.43983771195304
HPS5,2.11351288730969e-14,1.43934978332265
SRP72,3.75400336755875e-18,1.43773897356459
CLGN,1.0878532088037e-10,1.43742933613454
TRAPPC6B,1.65878334622635e-12,1.43662822282485
C1D,1.25314017634181e-12,1.43575249755484
SLU7,1.36461957395938e-18,1.43538779351783
PRMT3,5.28059971808766e-16,1.4350854173156
CPM,1.26217144867705e-05,1.43396873217521
MRPL19,3.79487036818458e-22,1.43161691978368
KBTBD6,1.38264112985904e-16,1.43145021171392
CRY1,4.28434778202934e-15,1.43100169738402
PPWD1,2.26714875610525e-11,1.43011654403545
ORC6,1.68831612261696e-12,1.42967702417235
ZNF140,2.70455626943065e-12,1.42936573647201
PAXIP1,2.65436683043715e-19,1.42773415583483
BBS2,1.46111359418372e-16,1.42598091670406
GET1,1.60578354697913e-15,1.4253764923619
PHAX,4.52181347434883e-24,1.42240671583121
PLOD2,5.67951242950553e-16,1.42205812824891
YWHAB,1.52215055791994e-18,1.42111830139449
RWDD3,2.41480020546823e-14,1.42089305921424
NDUFA5,6.38828657872147e-13,1.42084059704893
HIBCH,5.9448029729293e-13,1.42004609021072
RAD51AP1,6.85508130164163e-11,1.41878868528266
NUDCD2,9.74047521821843e-20,1.41830554677398
FBXO5,3.20227360645881e-14,1.41786596918658
ADAT1,8.20997628776135e-24,1.41687771705896
SACS,1.84330332630046e-15,1.41667563855325
BLOC1S6,1.71341202214165e-18,1.41622758665777
MRPL13,1.76870930951232e-14,1.41537278589002
APPL1,4.43694146889951e-21,1.41469072982645
COIL,2.41632615451123e-20,1.41468814440072
MSH2,1.84401254254984e-12,1.41145080740432
GCLC,4.35246846669867e-08,1.41030039060628
CDCA7L,1.32689897369302e-11,1.40708224987533
SGO2,4.60044182450051e-13,1.40593769751638
MITD1,1.06732086808886e-14,1.40369590267909
SPA17P1,5.73610949140839e-14,1.40137921173243
APOBEC3B,5.18599230241862e-07,1.40098772511461
FAM81B,2.20769982906529e-10,1.39893788424851
BPGM,1.59854568762781e-16,1.39819934587403
VEZT,5.99879874004688e-16,1.39757790861241
EML1,2.09830321336419e-20,1.39698975580943
CWC27,1.37626258749384e-21,1.39601473088943
NAP1L5,7.88927974014338e-16,1.39134793988909
LOC100287896,8.00191369200648e-20,1.39131847839779
CASP6,4.59233732532428e-20,1.39122581393958
AURKA,2.20341856775299e-13,1.38816140776683
EXOC8,7.4245725992164e-15,1.38566429028752
ME1,6.81078255320585e-19,1.38541334257613
GNL2,9.04590135951539e-13,1.38303958641962
MECOM,5.08300668550848e-11,1.38213771661738
SNX30,9.8291118042719e-11,1.38059519459443
TTC30A,4.85962886791805e-24,1.38054661150158
NUP35,8.77528760606604e-15,1.37953404924091
CCDC91,1.52102917513984e-18,1.37916546334785
PRC1,1.02505519931071e-07,1.37876555344981
PSPH,1.5907723795386e-10,1.37844660503966
CAP2,6.42902715530314e-17,1.37829235374926
YTHDF2,2.1107622491397e-18,1.37781693698383
CDC6,2.36491281436154e-12,1.37729214236688
EOGT,4.75319981523044e-12,1.37676553920825
PPIL4,1.38758447805798e-12,1.37584931344643
MGP,4.1509232730205e-10,1.37573232692499
PLK2,2.16542006427913e-11,1.37281058667006
ATP8B1,1.8353493648402e-14,1.37239707781185
IRAK1BP1,1.0288809113763e-27,1.37120694898433
HAT1,3.90786564998293e-14,1.3706683885063
FUNDC1,2.753891134186e-17,1.37018035928874
ZBED8,5.32378316120346e-16,1.36916889216364
PET117,1.54572296879494e-19,1.36858549034908
PRTFDC1,4.64675915836943e-13,1.3676574005579
BBS7,5.94674082425883e-22,1.36679733257067
TMEM178A,1.73228208674149e-06,1.36616118383363
HERPUD2-AS1,1.77595580781185e-20,1.36402477357497
LRRC40,7.48299868508381e-15,1.36261150408407
PCYOX1,1.68011075372309e-13,1.36216486367068
CNN3,1.81426435052987e-13,1.36051619425703
CCNA1,1.28287716860396e-10,1.36049554416526
FLVCR1,1.9253647913512e-19,1.35958696138734
BUB1B,9.47284569697059e-07,1.35694725021707
KIF4A,1.05792635775291e-09,1.35633207861728
EIF2AK3,1.03506664918701e-13,1.35623683819752
NUCB2,2.92322405822061e-16,1.3561706829133
LRRN1,2.32570588651275e-07,1.35566184414153
IFIH1,1.80189856856372e-14,1.3556423627552
E2F8,1.7201193518613e-10,1.3553779610021
DNAAF2,4.38215317261982e-19,1.35482948608965
RRP15,2.61967461283421e-20,1.35433564348939
DHX29,2.9506340927844e-12,1.35299659210566
ZNF823,4.2894559703934e-18,1.35243673701411
EPB41L3,1.73846057331872e-14,1.35141401357992
SWAP70,7.39161524809964e-12,1.34971582619147
ZC3H12C,3.38672066033079e-16,1.34877964449246
TBC1D31,3.36238232431721e-20,1.34821472958331
RECQL,1.31753757629063e-16,1.34714644018841
NME5,1.41480339304739e-16,1.3467597143013
PALB2,1.34550479836517e-21,1.34635347907925
FAIM,1.61883648501364e-13,1.34522872531591
B3GALNT1,3.34846144271339e-17,1.34445808688988
UBLCP1,8.712497575584e-15,1.34402840285851
ING2,3.18717949771082e-19,1.34137993615015
INTU,8.43752884183005e-13,1.34077647367024
WDR11,3.05669459452766e-13,1.34041919569356
CEP57,2.67816599843693e-17,1.33859931332794
EIF3F,1.62937555037418e-20,1.33670669026962
MTCL1,6.02053204791834e-06,1.33611814016682
CENPH,2.16199877217009e-08,1.33540041707707
GIMAP2,4.11882309277177e-16,1.33461368404739
OXR1,4.16307379758276e-15,1.33398907975385
DDX60L,3.56226370657286e-15,1.33347011236962
POGLUT3,3.09560730985461e-14,1.33129627020958
FAM13B,4.71772414205132e-13,1.33046759007474
LRIF1,5.37850332372503e-15,1.330249999203
GMCL1,1.18642690376595e-19,1.32996982120921
RFC4,1.56305637501769e-11,1.32960529004924
ANKRD29,1.28095140497562e-10,1.32925900467087
MGME1,1.99584256670763e-14,1.32791581890881
CNOT7,2.0838253673008e-20,1.32729415467754
KRBOX4,1.42552899121845e-14,1.32721523965613
ALDH1A1,1.82902858014749e-07,1.32693214945531
CHMP2B,5.4695313091301e-19,1.32661437415724
UXS1,5.65548000239852e-18,1.32614596802798
RBM34,3.04150691219529e-19,1.32589855921002
OBI1,2.35328304610969e-17,1.32508190453639
KIF21A,1.3841448946729e-14,1.32479711716932
DARS1,3.36345123906714e-15,1.32476114505378
P2RY14,7.15040937954422e-09,1.32447595035189
UBXN8,5.64252337029868e-20,1.32313759334384
CMPK2,4.47939378658038e-15,1.32298316428212
ENPP5,8.53180850186148e-19,1.32292068019417
FNBP1L,5.30057720008543e-17,1.32155892211793
RHOBTB1,1.85202353748544e-11,1.32116303662287
ALG14,1.33552275458956e-16,1.32018929521437
RBIS,2.21645385764873e-18,1.31987771765088
RAI14,4.43026177093665e-08,1.31943869657098
CRYZL2P,1.91175592745765e-10,1.31755063444418
EIF3E,1.48338301043534e-14,1.31433443284862
COPS5,1.39360321021024e-15,1.31414741092179
PPIP5K2,1.71025567977544e-14,1.31361642351873
NEK4,1.66672549384356e-18,1.31278060564683
ACOT13,1.36237018295433e-18,1.31274112834372
RUBCNL,2.78336108325937e-14,1.3121317085637
ZNF596,2.35328304610969e-17,1.31187129268321
GBP3,1.47573793388681e-07,1.31129385201106
TRIM59,1.43827893207629e-15,1.31080544865346
PIGK,1.45229207208723e-19,1.31072671944133
TUBE1,9.39501638838682e-12,1.31068851023811
ARMCX5,1.28728040707233e-16,1.30976009446079
SLC38A6,1.49590314417836e-12,1.3087901144592
TAF1D,1.46137112303588e-12,1.30736669735015
ZNF23,4.13030718439123e-13,1.30694334534999
CDO1,5.04237217811992e-14,1.30642156282047
GLT8D2,1.07739570398778e-07,1.30607051080606
BORCS7,1.75901903506744e-15,1.3055402654554
GINM1,4.93146954804536e-19,1.30533840350384
IFI44L,2.66609864917323e-09,1.30498051749563
CRACD,6.41258000740901e-13,1.30479418344825
TBPL1,1.16364370943912e-15,1.30332764955586
COL21A1,2.86946721500073e-07,1.30326799912878
KIF14,5.64711976804185e-12,1.30259927816399
CETN3,4.34285106151425e-15,1.30147809778729
FH,1.47391152756679e-15,1.30127943671432
GCA,4.73016787717358e-16,1.29933947938202
DNAJC10,3.52350387630242e-11,1.2993263349217
TSNAX,2.07937282714056e-14,1.29905607504197
RCBTB2,8.73716915954144e-15,1.29547109161693
PHYH,8.41220015244027e-19,1.29517262674363
TOGARAM1,2.12912400324799e-14,1.2948226379069
OPN3,1.80955357258109e-09,1.2943449023266
ABCE1,3.38033938043635e-14,1.29403385081711
GCH1,4.15032376250404e-10,1.29395484347489
SLC25A32,5.3876299676073e-15,1.29327508536987
LRP11,5.64057804997966e-13,1.2903532237373
EEF1AKMT2,8.53980812325643e-19,1.29034314810397
TMEM135,2.8595814207903e-15,1.29030462637661
CBX3,3.62428839812167e-14,1.28992503815916
DDX60,4.97857844743209e-12,1.28731684137078
TRIM6,2.28846354544906e-14,1.28726472556896
EFEMP1,1.77034088675748e-07,1.28667042908714
FREM2,3.65941765291564e-07,1.28609986584069
FAHD1,4.14587065293366e-18,1.28388494672843
SFRP4,0.00390073249628961,1.28373646900038
PDGFC,1.55058321369873e-07,1.28340824640794
PLRG1,2.32254740723575e-16,1.28290706562428
VRK1,5.05532063625754e-13,1.28111458579078
ROBO1,1.56056944985549e-11,1.28021741300359
ATL1,7.44147474568875e-18,1.28017589427751
IL13RA1,3.08080077758679e-18,1.27932336543195
C9orf64,1.01845663379915e-19,1.27811603937168
ELOVL6,1.62937555037418e-20,1.27675933690898
CRNKL1,6.18090020725838e-15,1.27665565009772
RLF,1.46017631115485e-21,1.27660858716457
TMEM87B,2.89874155917088e-16,1.27641801720731
UTP20,8.23167606036208e-20,1.27586460335908
PAPOLA,8.30297415222601e-14,1.27536605459224
ALMS1,3.414455474233e-19,1.27491794995711
ZNF281,5.13804439631587e-19,1.27444966757848
ANKRD6,2.91953499495577e-19,1.27411489736212
CNTN3,1.55513149957421e-09,1.2739106495937
CCNA2,5.27665202041093e-09,1.27335357300703
CFI,3.47692894504051e-08,1.27333890301297
HSP90B1,3.43493544947619e-10,1.27282808211298
SUCLA2,3.00785037813124e-10,1.27142934922531
ATMIN,1.33573647961982e-15,1.26991440455268
MORC4,3.68094793291727e-12,1.26821095964828
MLLT3,1.73970597305791e-20,1.26819513709199
ZCRB1,1.16070778890185e-19,1.26760806681524
LY75,4.90584335073434e-10,1.26655474549778
TRMT6,2.33603542135806e-19,1.26544842422756
AK3,1.29206286827293e-13,1.2637896797323
ZNF367,3.51749466981139e-07,1.26320096445581
RDH11,2.61829824963518e-18,1.26285454036492
GSPT2,1.8210958924712e-16,1.26219298750546
EHHADH,4.54148668562799e-24,1.26153250377113
HERPUD2,1.66696493788307e-15,1.26137354216772
RACGAP1,9.39541499036146e-09,1.26005490199856
PLEKHG1,4.80220144142142e-12,1.25955623476389
UGT8,7.98998875154209e-11,1.25828323742331
ATP5PB,5.70955410074187e-14,1.25814902018756
CENPE,7.28191005144956e-10,1.25767261953847
BLOC1S2,3.44525400181085e-16,1.25758292501501
MTPAP,5.59714127636266e-20,1.25680291625619
DSG2,7.36516208166199e-14,1.25665860306992
TYMS,5.33648721098243e-06,1.25631706428102
PSMA6,9.80676799507263e-20,1.25613296081742
THAP9-AS1,4.37594720030717e-10,1.25576562508607
RARS1,3.29735036159925e-11,1.25555623260445
MAP4K3,5.94740263261303e-11,1.25350976927425
NUP62CL,1.17676005994187e-18,1.2534353553704
TDP2,1.21652499993994e-13,1.25339937361169
IFIT3,1.69385232816071e-14,1.25336754604343
PBDC1,1.69056738017106e-17,1.25319040363689
SKA1,3.32827812651984e-11,1.25264088916328
BTN3A3,3.5979032113266e-13,1.25248324303328
KPNA3,3.43184671616135e-15,1.25131219723465
MTIF3,1.33737217936647e-16,1.25104537445721
TBC1D32,4.15591086671436e-19,1.25047524320982
HMCN1,1.06079406858711e-14,1.25036185713025
GON7,4.51873790315962e-13,1.24974489540923
MOB1B,3.44593871102097e-12,1.24940914336351
RPS6KC1,2.84740406770377e-13,1.24927285555321
ST6GAL2,1.51240199158697e-12,1.24884263496939
CHCHD3,9.43646771277152e-17,1.2482179739046
NUDT15,3.16319980454634e-18,1.24596012756722
ECI2,1.19372537375956e-07,1.24593456975609
FASTKD3,3.2303612479034e-15,1.24541840722241
CFAP36,4.35763220561334e-13,1.24517976871331
NAT1,1.71914184645946e-17,1.24512737306861
CWC22,6.20887750599351e-15,1.24332197667029
DPY19L3,1.51252561982185e-12,1.24289689494594
ASNSD1,6.88175458544359e-15,1.24218969120592
GORAB,3.35103496811009e-14,1.24080588039083
EIF2AK4,3.25442867554336e-17,1.24077765851569
UCHL3,1.32663462233329e-16,1.24073821703276
LOC100505851,1.76324078301775e-09,1.23788019471616
AASDHPPT,1.00495143374097e-14,1.23716937679592
YEATS4,1.2505710649302e-18,1.23648592399542
GTF2H3,1.05156405345479e-19,1.23606211745891
CENPW,1.08754354082417e-10,1.23594769850899
MDM1,2.29716010646704e-17,1.23550116021076
ENOPH1,4.11518041584131e-16,1.23545783759585
ARFGAP3,2.57913285435963e-11,1.23519227286925
OSTF1,6.00501047225529e-13,1.23212247227634
ZNF304,8.00370039593988e-15,1.23089654474544
POGLUT1,5.56247012313729e-18,1.22990104953813
CDC23,5.66956901533089e-16,1.22898505736014
ECT2,1.17299135925818e-09,1.2286425034555
MIS12,1.0655655751436e-15,1.22838037005024
FAM98B,2.91045331547574e-15,1.22814142008397
PHKB,6.4682811702201e-14,1.2264808544623
IMPACT,1.1696911518856e-20,1.22630419852834
KPNA2,5.04643073490889e-12,1.22592965547357
ZNF260,4.67754034708594e-17,1.22539468506452
NPAS3,2.09483954158156e-06,1.22527998540375
DCAF13,5.48330239275727e-15,1.22519682228208
CTHRC1,7.68300021412632e-08,1.22459956809135
DNAJB6,3.82791181225179e-18,1.22398183303073
PPP2R3C,1.56948383512885e-12,1.22392891650147
UFL1,1.74413899318664e-13,1.22379527283083
KLHL8,1.39879633731782e-16,1.2237938606145
GSKIP,2.78635167513879e-14,1.22323491546621
ZUP1,7.95089392589504e-16,1.22266093849663
SLC19A2,1.00084563345744e-12,1.22211864995436
STXBP6,1.99155084562847e-06,1.22177479771704
POGLUT2,1.27163477712069e-21,1.22088783690689
SLC18B1,1.55628544221085e-11,1.22066542338922
TTC30B,2.26263291178485e-24,1.21995272309411
JKAMP,2.38385132151338e-16,1.21992256840216
KIZ,2.72462364462973e-13,1.21910113118524
ARMCX1,1.20506449517964e-18,1.21905530145767
ZNF83,1.44270133160478e-06,1.21805808878645
PROM1,8.25647262548914e-05,1.21775593738444
MIB1,8.88360931122302e-16,1.21734024000452
MAD2L1,2.01077545717799e-09,1.21719896710612
ETFA,1.07040781348807e-14,1.21696636906228
EBNA1BP2,1.44627758597642e-19,1.21641295771577
MSMO1,4.7469660721243e-11,1.21603114131573
AKR1C3,1.80349320734605e-07,1.21569933796805
CENPS,2.4834868451401e-16,1.21556035029386
NIPSNAP2,3.22545769813799e-12,1.21519001741169
RMI1,1.11327160591311e-09,1.21460549085062
HLTF,3.48040515745144e-13,1.21441658489007
TEFM,3.77873035992529e-20,1.21417688495853
FAM155A,7.93390147916414e-21,1.21364286987532
C1orf131,7.80977761848372e-18,1.21338159747505
POC1B,2.06176323273938e-08,1.21290979552162
KLHL5,5.8530977313629e-14,1.21153196388986
RRN3,2.04119584479628e-14,1.21130480663685
SLC47A1,0.00493376924222826,1.20999799547593
ESF1,5.65071683497359e-18,1.20866986938663
NSRP1,5.31151702638487e-14,1.20837401891813
CENPF,1.97061978609367e-09,1.20741388888062
RUNDC3B,1.09567555672063e-13,1.20704813527276
RAB23,4.68934402912282e-15,1.20679347528612
CETN2,2.47065491875493e-13,1.20676978050539
BCAS2,3.83575807788859e-16,1.20640440061556
SYTL4,5.68227026942144e-10,1.20323441249872
CPSF3,1.55049149853714e-19,1.20300172315945
UFSP2,1.10593373430628e-14,1.20285796792558
SCNN1G,1.15956135232206e-06,1.20268294622611
KATNA1,1.68450483157867e-18,1.20195427384649
C2orf69,3.9415672320023e-18,1.20190691820547
BMT2,1.02119892092424e-18,1.2013237649823
NCAPG2,8.10271553160218e-13,1.2009836107295
MACO1,7.00971643616001e-19,1.19995482498996
C2CD5,4.03575193842114e-11,1.19865914847129
ABCB10,1.27843849847486e-12,1.19768945166583
PCMTD2,2.24637709998607e-10,1.19668037547091
ANKMY2,2.86458698933515e-12,1.19581938119358
NDP,9.19266908689699e-07,1.19490582695602
TNFSF10,1.76737239485006e-05,1.19476714363191
HMMR,1.74997171183536e-07,1.19434406975934
RNFT1,2.26224752770769e-14,1.19346949191231
SANBR,1.75956303181626e-13,1.19338078274116
KCTD18,2.39511043555106e-13,1.19266600929011
MBOAT1,3.54722719649636e-12,1.19217793478628
ZNF776,2.85409798288487e-14,1.19178418675727
,7.79908793173083e-08,1.19158637761081
EED,7.39965894351032e-17,1.19121445110773
TIGD2,2.77289287943305e-12,1.19089868226928
ZFP1,3.80784492943734e-18,1.1906127297264
LIAS,3.49572493369884e-17,1.18909423703671
CASP8AP2,1.3841448946729e-14,1.18879749039407
TADA1,1.54533291861596e-16,1.18833814500296
ANP32E,2.4982830185506e-13,1.18778369656045
PRKD1,2.91508386398924e-15,1.18759006353697
RRM1,5.14668322366165e-11,1.18623847551793
BBS4,8.9305272661202e-21,1.18620817317593
SLC16A14,3.3701913094639e-15,1.18608364378809
RND3,8.14588844768477e-09,1.18592565846298
PSMA5,1.21125860053471e-20,1.1854279138204
KIN,2.58525321455277e-19,1.18487871156928
RPGRIP1L,1.81187386591391e-20,1.18416194157355
NME7,1.01805875192882e-14,1.1835227247229
TMEM263,9.38512464278026e-13,1.18251697615646
UBA3,1.06971246728561e-13,1.18227776541243
LIMCH1,9.81107999706316e-14,1.18214446219414
GLUD1,3.45983318776876e-12,1.18114671883128
C3orf38,2.15092313817467e-19,1.18031730899813
TXNDC9,7.5721299778667e-18,1.18020928729677
C4orf46,6.98876969292738e-16,1.17999311652933
ZBTB6,5.3539694287804e-17,1.17997042804997
MYB,1.27082645738056e-09,1.17939577235414
UBE2Q2,1.12560120276728e-13,1.1791341817522
FBN2,4.47399033568057e-06,1.17819282771302
DIO2,1.16733995181503e-09,1.17803338091609
METTL4,3.95261837836809e-20,1.17803322884389
ADGRL4,4.0562600835872e-12,1.17716961512384
ZNF440,1.3058620881017e-13,1.17714396130309
NFU1,2.00559317155297e-15,1.17681837217194
TOPBP1,7.42468961645489e-15,1.17648087074911
FEM1C,3.08082720007733e-14,1.1763023385547
H2AZ2,2.38456241774814e-13,1.17541673973598
GSAP,1.4564109375711e-07,1.17468418228382
PLPPR4,6.48563784018679e-11,1.17412494376159
SLC12A2,1.19826171766595e-12,1.1738974058265
CHUK,3.10482891699224e-11,1.17359749475842
GLA,4.25836962655904e-07,1.17356087270529
U2SURP,1.15997641398241e-11,1.17330739221403
ATP1B1,9.37036727258218e-07,1.17322070123225
BAG2,9.08251105604834e-16,1.17248336407088
DONSON,1.02393075772165e-11,1.1724527575632
PSIP1,4.7683434761344e-11,1.17214877388117
ZNF521,1.4969317551058e-11,1.17110510285661
RHOT1,2.23122508131518e-16,1.17090157260722
FBXL4,2.76415032965643e-19,1.17037624222893
DNAI7,1.26653326175022e-10,1.16983576452991
CCNYL1,5.58809003522321e-20,1.16895242097388
NAA15,2.75784007182775e-20,1.16885079732786
ZC3H7A,2.75092831920681e-19,1.16881243128477
DMXL1,4.18769716407525e-11,1.16879816663683
INTS2,1.83408380046484e-17,1.16822550088455
SPATA7,2.98757488688288e-20,1.16809208677149
DTL,6.38653731984472e-09,1.16756172632306
C8orf48,9.60827086073307e-20,1.16752420012518
SLC39A6,4.32402732074836e-09,1.16752247295715
ZNF271P,3.49006121518916e-21,1.16724896664439
ZWILCH,7.34361952897794e-12,1.16645622825984
ZNF227,3.02018259330258e-18,1.16577782657564
SMC2,1.5028671254803e-13,1.16567076096782
ATP23,1.12320689344787e-13,1.16523988636877
PRMT6,3.29621631142204e-16,1.1651125430548
ZBTB41,2.32518284065606e-14,1.16447299257878
CAAP1,1.74459865607464e-16,1.16424553346376
ZNF720,1.54299698054921e-20,1.16384626465823
TRIM24,7.84772988737972e-20,1.16346431816327
CHORDC1,6.78859849803218e-09,1.16145144917997
QTRT2,9.9717743217423e-19,1.16124812967688
SCPEP1,1.77595580781185e-20,1.16097262441976
RESF1,7.34636632408935e-09,1.16069500668956
RHOQ,1.45028904873718e-13,1.16025149035912
RINT1,4.25522821301193e-17,1.16003542414127
BBS12,5.05469972706146e-17,1.15976683371478
BBIP1,1.0626638463203e-16,1.15953319144698
MELK,2.81805008347032e-07,1.15937812989018
CCNB2,8.70612329375096e-06,1.15920673156234
UBXN4,7.13459927401181e-12,1.15907601148002
CHMP5,3.62923078826151e-12,1.15897836021441
