gene_symbol,adj.P.Val,logfc_dz
RHOBTB1,2.95277557754488e-09,1.46861136162959
CASP6,3.47283052390912e-15,1.46782802115931
PLA2G4A,1.27939466348163e-05,1.46764230112226
ARHGAP18,3.62174423771237e-13,1.46594595773135
UTP20,7.61157823284212e-17,1.46536430208979
MGME1,1.55902579862575e-11,1.46514749808122
FH,8.38985649979465e-13,1.46457473847967
HCG11,2.81377515545407e-24,1.46232437454186
U2SURP,2.79804216109003e-11,1.46196259995181
PHKB,1.71250246987139e-12,1.46185432554606
AASDHPPT,5.09006647971368e-13,1.46117238504108
CAP2,8.34484682539195e-13,1.46115391163373
IFIH1,3.41771082302597e-11,1.46094214917708
P2RY14,4.70085172564474e-07,1.45691841562136
PMAIP1,1.62080417928987e-05,1.45590878849828
UFL1,4.46838669654641e-12,1.45582025577375
TMEM87B,1.19833482451089e-13,1.45532193432089
BBS7,7.59463531724306e-17,1.45518872827477
WASHC2C,1.62412724345467e-08,1.45416942143197
GLT8D1,1.20258474741702e-12,1.45170966983867
KIF4A,2.11270509393076e-07,1.45108007918154
FAIM,1.85955094371186e-10,1.45087446742189
COIL,6.94249889765805e-15,1.45021529554956
PDE4DIP,1.47049280384296e-09,1.44853274849509
BUB1B,3.65560231904075e-05,1.44783614012418
LAMB1,7.01534594416636e-06,1.44777170190392
OXR1,8.50567777837131e-12,1.44727235067769
TUNAR,5.36045045220894e-06,1.44691979005361
CHORDC1,1.38070258509341e-08,1.44578390872248
CENPL,4.45550548645614e-18,1.44566528873356
MIS18A,8.68060774649746e-12,1.44554611778294
RAI14,2.14526914924934e-06,1.44530107977526
MFN1,8.20132528937772e-12,1.44518792490317
WDR47,7.04027557873689e-14,1.44466030875022
CCDC91,7.69764732295125e-14,1.44367793426822
COL21A1,7.39543032573892e-06,1.44344552729629
AURKA,7.97711935403009e-10,1.44302788650031
SUMO1,2.28503715416044e-11,1.44215535149127
LRRC40,3.35178950508731e-11,1.44197392594915
HERPUD2-AS1,1.50605460721517e-15,1.44196999480042
DARS1,6.44465235862376e-12,1.44159939203097
KPNA3,6.59028194807977e-13,1.43983668775362
GINM1,2.99922753950653e-15,1.43967942738098
DPY19L3,9.00840417557725e-11,1.43795735675092
SNX30,7.12034203547933e-08,1.43729669576867
LIAS,8.53323425698207e-16,1.43722698444975
RESF1,1.79331629365212e-08,1.43669343851474
BTN3A3,3.69091933420212e-11,1.43633511986638
ZNF596,9.80056479097706e-14,1.43623237646057
PNMA8A,1.27939466348163e-05,1.43599135858269
SACM1L,5.57834768101609e-11,1.43532631490849
SLC38A6,6.15199033377237e-10,1.43516272633326
LLPH,1.86800403596294e-14,1.43492958696662
CRY1,1.34301222415841e-10,1.43480498005728
HERPUD2,6.15376326619059e-13,1.43377819170154
BAZ2B,5.26064157656493e-09,1.43243975711953
KCTD3,5.59432936202482e-08,1.43212110877339
NAP1L5,1.68224916154966e-11,1.43049951854767
RWDD3,4.39511773826117e-10,1.42895766399504
MTIF3,5.77572479312682e-14,1.4287613689089
PLPPR4,3.71718245205247e-10,1.42867919388848
PRELID3B,2.06252399207179e-07,1.42828420046781
SLC39A6,1.57861170100636e-08,1.42814836076039
SLC27A6,7.97592635018706e-09,1.42774425322285
B3GALNT1,4.72354259916899e-13,1.42774099287075
ATP5PB,1.23660036102429e-11,1.42736150592779
ATAD2,8.78736973942506e-10,1.42696268781212
CEBPZ,1.49057109563516e-11,1.42643613370044
RBMX,2.95869108186979e-07,1.42576018388004
GIMAP2,2.55045145050056e-12,1.42541966758704
UBLCP1,3.55860224105418e-11,1.4246249201032
MOB1B,3.20134615712382e-10,1.42334032376813
SERINC1,3.29983159066194e-08,1.42185244027422
BPGM,7.65663937126989e-12,1.42163812326588
OBI1,2.38059912353219e-13,1.42100216179752
MAP4K3,4.14461144888509e-09,1.4204379745406
EIF3F,1.08326765082095e-15,1.41995186803443
TCEAL7,6.76836918854768e-08,1.41937656845278
IFIT3,4.88590302075726e-12,1.41935427776781
CTR9,1.62767933619937e-10,1.41928875022186
ZC3H7A,6.4807322002245e-18,1.41805657278435
RFC4,9.2312274620567e-09,1.41752798184038
GBP1,9.75963580674509e-06,1.41679025172846
CDCA7L,3.98951650075148e-08,1.41666103515002
KDM3A,7.45657125118201e-09,1.41638973550174
TMA16,1.93313864877667e-13,1.41592067497356
CRNKL1,4.99719870832743e-12,1.41575905113125
BLOC1S2,2.58788759303284e-13,1.41453159761595
CWC27,1.47572095180371e-15,1.41285415180936
CPM,0.000681878250461492,1.41221883671609
GLUD1,5.07955659499877e-11,1.41215353572612
CAT,6.56286142838032e-13,1.40985548320522
NIPSNAP2,1.57196416793621e-10,1.40928045301718
NETO2,1.13652798162417e-11,1.40785407219031
EXOC8,1.34659246344986e-10,1.4071234542656
PLRG1,5.74889294753994e-13,1.40689640467246
LEO1,3.36390885259415e-10,1.40637861672296
CUTALP,2.89377979140234e-08,1.40619687392476
GON7,9.33627652832893e-11,1.40584108403531
POC1B,3.2196165609061e-07,1.40263208173693
GCA,1.92677546727274e-12,1.40169236873857
MGP,3.46585036262636e-07,1.40167575346518
SACS,1.13069492297692e-10,1.40089447959349
ASNSD1,2.79499104105985e-12,1.40074715501032
IQCG,7.95634807197599e-13,1.40049204602372
ANKRD6,2.44039584067988e-15,1.39944331145845
KBTBD6,2.54575217262594e-11,1.39919448894153
CADM1,1.22039108145328e-06,1.39860581890812
CDC23,2.43934752228908e-13,1.39688374348644
PRKD1,2.05559571289007e-13,1.39637646246862
CNN3,1.0426898845058e-09,1.3957152601252
CNOT7,2.13429261634121e-15,1.39546900224309
ANKRD29,7.0748729001133e-08,1.39464504970211
RBM25,1.20929113315148e-10,1.39380503042823
RCBTB2,2.10870912672718e-11,1.39371607314019
TUBE1,7.02602052527527e-09,1.39197821338355
PCMTD2,5.64251637646785e-09,1.3909637952304
KIZ,3.57789271060248e-11,1.390917957418
LYN,2.01280918175652e-13,1.39041015878306
KIF21A,7.2001240905813e-11,1.39033392434527
DBR1,9.26527001782597e-15,1.38980550114963
ZNF573,2.13238136215544e-11,1.3893718388979
RUBCNL,9.03248951716137e-11,1.38924607244565
TBCK,4.19866339897541e-08,1.38671441529145
UBXN8,5.41153202345889e-15,1.38669687322999
GNL3,3.09406988953812e-09,1.38621817454832
RDH11,1.47829714226445e-14,1.38612323737993
FREM2,1.50495861414802e-05,1.38611035048526
SUPT20H,2.71868142294324e-11,1.38565172897416
HMMR,1.83802091154109e-06,1.38540232774002
LRIF1,4.57925587660773e-11,1.38504168283515
SGO2,6.62605727656962e-09,1.38495801391372
PALB2,7.38952036127553e-16,1.3838614736566
LRP11,6.00363238661538e-10,1.38364688783202
NDP,7.99455050992517e-06,1.38291459281358
ABCB10,8.6477913844076e-11,1.38195422417417
BBS12,2.80490141016466e-15,1.38172268210548
HLTF,4.91548995246044e-11,1.38143062760429
FAM13B,1.46644173492556e-09,1.38134639424618
FASTKD3,2.98464335023547e-12,1.38096048892411
HIBADH,1.45499275346011e-13,1.37943828939522
IFI16,3.79619075892198e-11,1.37889670477795
ZNF195,1.79586496147116e-09,1.37884514764008
AK3,1.03930829681612e-10,1.37877110295566
ECT2,6.51385775892485e-08,1.37859602998766
RPS6KC1,1.29999812800126e-10,1.37821784377467
ICE1,4.27493552331867e-12,1.37757492282123
E2F8,1.95821903819987e-07,1.3775646425106
THUMPD1,2.06507264874329e-07,1.3771833185879
CHCHD3,2.16634293559299e-13,1.37671050639532
CETN2,3.36689146762889e-11,1.37613922405546
ME1,3.28156163688763e-13,1.37555228148583
DMTF1,6.70671724094549e-08,1.37493554781228
TDP2,8.27744614035935e-11,1.37437551047857
ROBO1,7.63975473861926e-09,1.37360363375643
MSH6,1.16472763737234e-09,1.3735085834009
TARS1,2.09341765196801e-10,1.3728976074965
TOPBP1,6.97031362966745e-13,1.37201839784314
EXOC1,8.79441890104217e-10,1.37171763208662
GMCL1,2.00911664811994e-14,1.37166774587387
TRAPPC11,2.15191724039654e-11,1.37081175034967
DSG2,6.86472596682111e-11,1.36993748878771
TMEM135,1.44459922735864e-11,1.36938179058221
CDC6,1.64941564481387e-08,1.36914871798158
ZWILCH,2.05769943251802e-10,1.36870306766241
ZNF266,1.27022953847675e-07,1.36866427243942
C1D,3.14563843379226e-08,1.36860828435763
CRACD,1.36510988944294e-09,1.36798530655066
RRM1,2.08232993159609e-09,1.36775535132466
CCT8,6.26002371728265e-12,1.36744939348357
ETFA,4.76108298893201e-12,1.36679064199038
PLA2G7,7.18131803438947e-11,1.3646089427515
ARMCX5,2.74323377593409e-12,1.36452354448677
USP16,1.40450402311465e-10,1.36400496655139
TAF1D,2.99940070198606e-09,1.36334121152358
VCAN,1.84253264629363e-05,1.36321058460713
H2AZ2,1.71255902310269e-11,1.36283719183619
ASB3,5.53474463214169e-11,1.36281598006613
YME1L1,2.24425664699465e-14,1.36273844647161
ZBBX,7.59235751715842e-08,1.3624729854777
TSNAX,1.01024849539183e-10,1.36201531605803
KPNA2,1.07679732123873e-09,1.36114642637796
ADAT1,2.28437585114513e-16,1.36103314992219
ZNF700,8.36872709653024e-11,1.35993978573671
FUNDC1,4.99719870832743e-12,1.35878860179237
ST6GAL2,8.09144797897001e-10,1.35861096570505
UBE2Q2,1.17365920608229e-11,1.35836824097351
CDK7,5.00727566177573e-11,1.3574035954342
ATR,7.26237157183143e-11,1.35677226421113
MORC4,2.82138170792082e-09,1.35599144377684
SLC25A32,3.63073843590745e-11,1.35562988110551
MIB1,8.86081232138431e-13,1.35502791549426
PRTFDC1,5.69010411195818e-09,1.35500581327333
DNAJA1,6.41173362778701e-10,1.35447937574692
TMEM263,9.18723396735784e-11,1.35272531269931
EIF2AK4,1.54942296262293e-13,1.35240830889716
M6PR,1.37989485205638e-14,1.35231435146644
DNM3OS,3.62426808044234e-08,1.35229149057647
PHAX,2.10032688746352e-16,1.35222290052657
PAPOLA,2.05279626692336e-10,1.35101066901762
ZC3H12C,2.19711998770432e-11,1.35067970764198
GMNN,6.08560995733222e-08,1.35031505104091
NPHP3,3.76444933709472e-07,1.35023567371356
MTPAP,1.79947595237698e-15,1.34982940293914
VPS54,4.42727133361727e-13,1.34969209750997
TMEM167A,3.20349675099809e-12,1.34948668399429
TOMM20,5.39827578876317e-09,1.34775510439055
PGM3,5.36648707720203e-11,1.34748821535146
NAE1,4.8412787614253e-10,1.34680594200193
ZNF227,1.24211179006704e-15,1.34673331634746
CHMP2B,1.2432072789188e-13,1.34624854934829
CSDE1,3.99066703080313e-13,1.34613965223165
UFSP2,5.68424581539058e-12,1.34564543362752
CLGN,9.03823449107741e-07,1.34555123899116
IL15,0.000252081946001592,1.3452754931208
ZNF121,1.17622197238334e-10,1.34500856445674
CENPF,1.22837151991334e-07,1.34442886671
SYTL4,4.09951771549917e-08,1.34400154187452
LOC100287896,1.76916188555352e-13,1.34386635618908
MAP4K5,2.99835802053173e-10,1.34284150234454
ZNF440,2.01248097606003e-11,1.34219936612026
KIF14,1.15626575011403e-08,1.34209817267708
GCLC,3.00471712767366e-05,1.34202113923344
ENPP5,1.75483533508971e-13,1.34184556032226
SMG1,1.1613871009968e-09,1.34117921029536
UBA3,2.11358328344694e-11,1.3408080053721
ZUP1,1.59132541690005e-12,1.33892545379627
PBDC1,2.16983125496354e-13,1.33840102793914
HAUS3,2.90921165439285e-13,1.33820704457831
EHHADH,2.25419917047796e-18,1.3368470214185
ADGRL4,4.14313111590545e-10,1.33668889568124
NUDCD2,4.69079161987514e-13,1.33655674509109
GOLGA5,4.14935715712376e-12,1.33597580554876
SMC4,1.13573727275448e-08,1.33561333241522
SLTM,2.14719335873257e-09,1.33369377742092
TRIM59,3.74093013667945e-11,1.33329145245029
HNRNPA2B1,3.77381404238636e-06,1.33272576516474
DMXL1,2.55520031882251e-09,1.33237870759058
UXS1,1.00824556196477e-12,1.33237210121799
ENPP2,7.99791871955538e-09,1.3317648652341
MDM1,1.88518671967025e-13,1.33157550342947
GTF2B,1.26902345779588e-12,1.33133527921619
GABRP,0.00036635434510662,1.33079256617198
SLC35A5,5.07570871816962e-10,1.32948524552261
MBOAT1,7.00084267124182e-10,1.32930212472404
DNM1L,1.65697690168541e-11,1.32910258501994
NME5,1.91748974830386e-11,1.32906215240269
ALMS1,2.96482247500813e-14,1.32840678255616
ELOVL6,2.88331084133151e-15,1.32760453787132
CHUK,2.58083185147713e-09,1.32734816390236
PHYH,1.1673915957803e-13,1.32724081369482
TRMT6,1.7750031138134e-14,1.32550570570365
TYMS,0.000155160731315283,1.32531078693027
HEATR5B,1.56309500668217e-12,1.32465980829421
RLF,5.25687520538864e-16,1.32406853809652
LRRC37A3,4.44747300759682e-09,1.32230122507146
MRFAP1L1,1.14456526333774e-10,1.32137109852513
INVS,4.62260244941806e-16,1.32136307868194
NCAPG2,3.45113302761542e-10,1.32009497517937
PYROXD1,2.07883805436374e-08,1.32007500240747
MIS12,4.27041035836687e-12,1.31987323339703
CLK4,1.16870508772854e-08,1.3186990688977
PSMA6,7.93671278139645e-15,1.31864992371174
RHOQ,2.51898436829956e-11,1.31811917946688
AHCYL1,4.03852528258102e-11,1.31801379864031
FNBP1L,6.80075899046601e-12,1.3172538446947
ATP8B1,1.42727319663156e-09,1.3172287815492
CHMP5,3.71788890615509e-10,1.31659742590505
VPS45,5.40597622022571e-11,1.31633093357861
RRN3,2.79804216109003e-11,1.31620109578575
ANKMY2,9.12425297362611e-10,1.31617559440397
ASAP2,1.57049038179383e-10,1.31605899175066
ESF1,4.07085779889374e-14,1.31490313485966
TSR1,6.61650965855053e-15,1.31329117331159
POGLUT2,8.31029147086942e-17,1.31273641020445
RB1CC1,1.92060511144879e-11,1.3126476333545
MBD4,8.50151077038143e-12,1.31261206659184
EIF3L,1.69895801280273e-12,1.3122095616525
IK,7.29039121651548e-12,1.31184576219833
NAT1,3.92131583113005e-13,1.31159179685423
DZIP1,3.30820444915792e-11,1.31107713196501
PON2,1.19470091234858e-08,1.31045784181558
MTIF2,4.51688124724235e-12,1.31031073908286
CNTN3,7.23684639170048e-07,1.30952729736937
UQCRC2,3.82126467183078e-10,1.30904826158773
RNFT1,2.16939023678477e-11,1.30883241317471
SMARCA5,6.14982484326792e-11,1.30881449543362
RRP15,7.72549657123763e-14,1.30673320315031
DCAF13,2.01875579008223e-11,1.30647646556254
KLHL8,1.16532434619763e-12,1.30600642274563
UTP3,6.14479898954779e-12,1.30598300196521
DDX60,1.62430047908491e-08,1.3058535449046
DHX15,4.87574471148811e-08,1.30577117274511
MINPP1,1.78276419300914e-11,1.30538986109391
RND3,5.1467734273283e-07,1.30517436968218
IFI44L,1.93275549726063e-06,1.30445941299851
SELENOF,3.84968217952724e-10,1.3042628981354
ANAPC4,1.7355755382415e-05,1.30391044563248
BBS4,1.25258708658123e-16,1.3030464918087
PSIP1,6.43720656741068e-09,1.30235198594125
ING2,4.31529080574627e-13,1.30142778908825
PNN,9.41610609616912e-07,1.30085226872271
STK39,4.74983767111585e-07,1.29995618881347
FANCI,2.06705166675582e-09,1.29805385736846
RAP1GDS1,3.79693616694215e-14,1.29781853260204
TBPL1,6.46039508349254e-11,1.29775141707318
EIF5B,3.63581616187921e-12,1.2972517335731
ACOT13,6.61968409980194e-13,1.29710056743884
GNAI1,1.93596593709983e-07,1.29707148151358
METAP2,1.35980998260464e-10,1.29685758485865
TBC1D32,4.20296688634668e-14,1.29681310620301
ZCRB1,2.73919009866029e-14,1.29658821341489
CETN3,1.68361294182586e-10,1.29626768035248
PTP4A2,8.89488386060733e-13,1.29541323411302
PRPF18,9.93745880597364e-13,1.29499604436321
RHOT1,3.92131583113005e-13,1.29456903048756
APOBEC3B,0.000212280434148919,1.29404993610273
HSPBAP1,1.80518199461844e-10,1.29397519430655
TTC37,1.37762090455627e-11,1.29385608901786
FERMT2,7.20197099294023e-10,1.293715348789
BCAS2,2.07369000567905e-12,1.2936524387432
C9orf64,3.81890868893612e-14,1.29356336015647
TMSB15A,0.0024201836623831,1.29331272579293
CEP192,8.0887694313623e-09,1.29306555916314
PNPT1,3.42887589152906e-10,1.29276716472586
SLC30A5,1.73264187646585e-11,1.29223213154146
STT3B,1.0395475941041e-09,1.29188074999727
FAP,1.54918118975247e-06,1.29184895229756
LIPA,1.66332921855322e-08,1.29046220037016
DEK,2.52644491463783e-10,1.29042877659024
RAB23,1.63567738612366e-11,1.2899903487474
SMARCA1,1.19099975725052e-11,1.28981519906454
TRIP4,5.39742584948758e-12,1.28947720140343
PDCD4,6.13666036897967e-11,1.28927722975626
DDHD2,3.38154681356408e-10,1.28910635119359
TTC30A,4.29858079277409e-16,1.28892170819336
CDO1,1.35153520371635e-09,1.28834295944292
ARRDC4,1.9118285360813e-08,1.28778522202665
RCN2,3.64678326573056e-08,1.28759548069327
TXNDC9,4.5252311014982e-14,1.28723811713235
CENPU,8.09632208894226e-07,1.28702267505066
ZWINT,5.29202575281678e-05,1.28686594305018
DIO2,1.39037782867601e-07,1.28493050602684
MMP7,0.0477969183700454,1.28450502537059
