gene_symbol,logfc_dz,mean_logfc,median_logfc,P.Value,adj.P.Val,AveExpr,t,B,probe.id,signature_type
CTF1,1.56384383662213,1.56384383662213,1.56384383662213,5.57894176874076e-13,1.9142218289930597e-11,7.39729850958319,-9.73942446299981,19.3883695725963,1489_at,UP
SF3A2,1.55498757219022,1.55498757219022,1.55498757219022,2.9847449874227e-08,1.04978565113954e-07,8.59556888974274,-6.59560495347602,8.63918070980863,8175_at,UP
SF3B4,1.5516958509487,1.5516958509487,1.5516958509487,8.942371961782701e-15,1.09541082941642e-12,8.73993024291595,-11.0146658401878,23.4660283834656,10262_at,UP
PTMAP4,1.54720044251238,1.54720044251238,1.54720044251238,4.06498772044349e-14,3.10698539050614e-12,6.52257148408746,-10.5402091993697,21.9732735631109,5761_at,UP
EGR1,1.5405836968687,1.5405836968687,1.5405836968687,7.53198520206165e-06,1.46728658943444e-05,9.69875688974322,-5.01614530972765,3.21831526173638,1958_at,UP
PPDPF,1.53808824707391,1.53808824707391,1.53808824707391,2.3712247498286298e-11,3.1514901068387403e-10,9.69369649256043,-8.63029554161168,15.6842312341929,79144_at,UP
AP2A1,1.52702453525661,1.52702453525661,1.52702453525661,1.42812935772252e-14,1.4753103906189099e-12,7.67804782081331,-10.8670161551418,23.0046579922179,160_at,UP
JOSD2,1.52158473904359,1.52158473904359,1.52158473904359,2.85972530929142e-08,1.01276993837354e-07,7.5297866204553,-6.60767797499006,8.68131314977818,126119_at,UP
ZNF385A,1.52155657548757,1.52155657548757,1.52155657548757,7.01367773356423e-16,1.84798769473816e-13,6.42314047712855,-11.8335336318714,25.9719450207375,25946_at,UP
ZYX,1.51907926177213,1.51907926177213,1.51907926177213,5.79252189411954e-14,3.9733723466925e-12,9.92105646482787,-10.430504789931,21.62393953164,7791_at,UP
NPW,1.51225133504845,1.51225133504845,1.51225133504845,0.000118609861258,0.0001883998447587,5.93028571112358,-4.18828389883463,0.549238881636785,283869_at,UP
GIPC1,1.50903162847612,1.50903162847612,1.50903162847612,7.439692299376641e-19,2.5399109510071802e-15,9.24814303365794,-14.1803559345757,32.6830287631608,10755_at,UP
CYP4F12,1.50029272679594,1.50029272679594,1.50029272679594,3.29317399608881e-13,1.29300750662423e-11,6.95419408321334,-9.89870164672662,19.9088540362051,66002_at,UP
CLEC3B,1.49750053740787,1.49750053740787,1.49750053740787,0.0003615834095425,0.0005358225103863,8.49959261120266,-3.83687964515744,-0.518574475868246,7123_at,UP
CD37,1.49361353003612,1.49361353003612,1.49361353003612,1.4565354580397e-09,8.14959637325464e-09,6.00559733146423,-7.44909674266471,11.6168808037075,951_at,UP
RAVER1,1.48929775624033,1.48929775624033,1.48929775624033,6.08966377087783e-13,2.0415822042988797e-11,8.49945830550673,-9.71304536216954,19.3018734891705,125950_at,UP
UBXN11,1.48738958274456,1.48738958274456,1.48738958274456,1.0237326002941701e-14,1.19148514684238e-12,8.13098450826577,-10.9719223639378,23.3327618302737,91544_at,UP
JSRP1,1.48447840285687,1.48447840285687,1.48447840285687,3.05478917732109e-18,4.830840750814691e-15,5.69428981671473,-13.676967930743,31.3033247009495,126306_at,UP
FOLR1,1.4810389089515,1.4810389089515,1.4810389089515,1.50952679980822e-05,2.7846854257269e-05,7.89442915659138,-4.81154555179528,2.54221295905285,2348_at,UP
PLEC,1.47348923493528,1.47348923493528,1.47348923493528,4.535130721511531e-15,6.881305014773499e-13,6.75621004817146,-11.2303808150796,24.1348826999718,5339_at,UP
CITED4,1.47229064752916,1.47229064752916,1.47229064752916,1.58275305282052e-08,6.07136957565086e-08,8.97997027901138,-6.7745813954515,9.26399576546352,163732_at,UP
MOSPD3,1.46375153096588,1.46375153096588,1.46375153096588,8.158861723431991e-15,1.0190617289194e-12,8.3243127340716,-11.0436892096489,23.5563799231471,64598_at,UP
UBALD1,1.4634007079736,1.4634007079736,1.4634007079736,3.3336241189946003e-16,1.1512345677606e-13,7.73742849907895,-12.07820870894,26.7031860969004,124402_at,UP
BCAM,1.45270553717896,1.45270553717896,1.45270553717896,3.30132262236122e-13,1.29300750662423e-11,7.49590171906773,-9.89795280185663,19.906414168476,4059_at,UP
CREB3L1,1.45129537314793,1.45129537314793,1.45129537314793,2.49908218556994e-10,1.9645986024400604e-09,7.96792641056561,-7.95116249267268,13.3574498229422,90993_at,UP
PAK4,1.45022938816391,1.45022938816391,1.45022938816391,2.5068381223991203e-15,4.46522366080206e-13,7.77384020058655,-11.4203084140782,24.7186331118065,10298_at,UP
PPP1R1B,1.44159283539965,1.44159283539965,1.44159283539965,8.36747985751807e-07,1.98885422837549e-06,6.56716838975655,-5.65089575206522,5.364668916695,84152_at,UP
PRB3,1.43594329020764,1.43594329020764,1.43594329020764,8.816933781828329e-12,1.45415516575661e-10,8.09619757491256,-8.91922845559873,16.6617556734114,5544_at,UP
SH2B2,1.43300636380417,1.43300636380417,1.43300636380417,1.9517248319810001e-16,7.995826291659741e-14,8.48620667213175,-12.2559046062229,27.2291836817738,10603_at,UP
TRIM28,1.42928831454699,1.42928831454699,1.42928831454699,6.204219024333871e-15,8.472481499630339e-13,10.6019139850248,-11.1305793819685,23.8262049873447,10155_at,UP
ZFPM1,1.42313483295861,1.42313483295861,1.42313483295861,5.0131575978833504e-09,2.29473788234732e-08,8.3118959062586,-7.09918220562975,10.3973502301976,161882_at,UP
CTXN1,1.41497240639662,1.41497240639662,1.41497240639662,1.1078948517057101e-10,1.04053728300503e-09,7.62214063840028,-8.18449921596657,14.1610314228467,404217_at,UP
CDC42EP1,1.40740684454073,1.40740684454073,1.40740684454073,1.29173339240451e-13,6.74731101054445e-12,7.43682690294448,-10.1837680002127,20.8326223533554,11135_at,UP
CTSW,1.40623220791823,1.40623220791823,1.40623220791823,3.12237455086813e-06,6.5591960106638e-06,7.93808153555614,-5.27237018046871,4.07688790774987,1521_at,UP
CHPF,1.40338163026419,1.40338163026419,1.40338163026419,2.7363894584299202e-17,2.00186434523138e-14,7.90341645420643,-12.9137557709129,29.1567078894206,79586_at,UP
RAB3IL1,1.39878956326515,1.39878956326515,1.39878956326515,1.2368578581275399e-12,3.3162037128121195e-11,7.91723431571948,-9.50054616123674,18.6020979589864,5866_at,UP
LRRC61,1.39291069290226,1.39291069290226,1.39291069290226,4.20540416491294e-11,4.94509178611233e-10,8.0736269710002,-8.46401747939795,15.1180964124772,65999_at,UP
KCNG1,1.39002113337943,1.39002113337943,1.39002113337943,8.25949071717665e-05,0.0001346604647012,6.56335552431511,-4.29988928635002,0.897596302070915,3755_at,UP
PNPLA2,1.38908193347178,1.38908193347178,1.38908193347178,9.37692854528509e-16,2.06534413249054e-13,8.22871768239002,-11.7386933509354,25.686329500988,57104_at,UP
ISYNA1,1.38699378099893,1.38699378099893,1.38699378099893,3.5412348475821e-10,2.5704696887977304e-09,9.37195043290545,-7.85152976674781,13.0131850145147,51477_at,UP
C16orf89,1.38698104583935,1.38698104583935,1.38698104583935,1.17381464387133e-05,2.20429218601581e-05,5.76061507877845,-4.88583531268697,2.78663709729954,146556_at,UP
EMILIN3,1.3853744904024,1.3853744904024,1.3853744904024,4.21798782305462e-08,1.41618197946977e-07,8.337576447778,-6.4980103913967,8.29871663822522,90187_at,UP
STRN4,1.38139289570115,1.38139289570115,1.38139289570115,7.90902971129901e-11,7.97913437330957e-10,7.77451211254706,-8.28153872686582,14.4940188238422,29888_at,UP
TNK1,1.37938896050875,1.37938896050875,1.37938896050875,3.13884448069618e-14,2.5214153075521797e-12,7.68279442520251,-10.620596802859,22.2282651215641,8711_at,UP
LEFTY1,1.37817883836296,1.37817883836296,1.37817883836296,0.0003063076785996,0.000458153084223,6.20397076956808,-3.88999961310307,-0.360191086449563,10637_at,UP
PRR12,1.3775276732333,1.3775276732333,1.3775276732333,3.14125066539003e-13,1.25429587972416e-11,7.95953875200114,-9.91301702543029,19.9554828737254,57479_at,UP
SORBS3,1.37561060756588,1.37561060756588,1.37561060756588,1.27781449129389e-13,6.72872803076198e-12,7.42361456339074,-10.1870857225697,20.8433139132738,10174_at,UP
TGFB1,1.36724259511934,1.36724259511934,1.36724259511934,2.93639719255823e-13,1.2005820377717099e-11,7.59268155111627,-9.93346986483221,20.0220594853388,7040_at,UP
GHDC,1.36721434857121,1.36721434857121,1.36721434857121,4.11217426421323e-10,2.89033767290838e-09,7.83518129134861,-7.8088611946086,12.8655590910321,84514_at,UP
HECTD3,1.3669792553228,1.3669792553228,1.3669792553228,1.89180286436066e-14,1.7455716159262998e-12,8.50085399596085,-10.778757872504,22.7274979137654,79654_at,UP
LOC107987276,1.35850787398026,1.35850787398026,1.35850787398026,8.150522206531441e-15,1.0190617289194e-12,6.74530027106022,-11.0440130925727,23.5573875596016,107987276_at,UP
IER3,1.34840963357305,1.34840963357305,1.34840963357305,0.0001134761833306,0.0001807782034021,9.60166248110475,-4.20198833983142,0.591790764767652,8870_at,UP
LTBP4,1.34835866261098,1.34835866261098,1.34835866261098,8.98400489203126e-12,1.46636140405074e-10,8.77547684901889,-8.9137234435641,16.6432083430018,8425_at,UP
PAXX,1.34755172635125,1.34755172635125,1.34755172635125,9.19377757812448e-09,3.81998661075663e-08,8.22633544707385,-6.92789012398682,9.79936436444132,286257_at,UP
LTF,1.3374775083113,1.3374775083113,1.3374775083113,5.31966849107687e-05,8.92522642077309e-05,6.66025492796984,-4.43417775560647,1.32204280050259,4057_at,UP
LRRC10B,1.33586679412351,1.33586679412351,1.33586679412351,1.44969288403497e-08,5.63696071309269e-08,6.86325161707384,-6.79935947298913,9.35052166671731,390205_at,UP
SBNO2,1.33527361264491,1.33527361264491,1.33527361264491,9.01237669755217e-16,2.02867609090834e-13,7.03227769675957,-11.7500231681733,25.7251778029696,22904_at,UP
RGMA,1.33507772751054,1.33507772751054,1.33507772751054,3.53521742582953e-08,1.21293514721041e-07,8.85437001164805,-6.54784437352184,8.47253619308565,56963_at,UP
XAB2,1.3295846193644,1.3295846193644,1.3295846193644,2.69536020877734e-10,2.0842490946242e-09,6.09265216808922,-7.92953326438383,13.2827683589827,56949_at,UP
JUND,1.3271680291974,1.3271680291974,1.3271680291974,3.17446902838205e-13,1.2624904688590001e-11,7.62604331176674,-9.90982802694369,19.9450976612469,3727_at,UP
RASD1,1.32705148229461,1.32705148229461,1.32705148229461,1.4560708248888e-07,4.20619867113554e-07,10.0963731897135,-6.14791551413105,7.08025087306429,51655_at,UP
BTG2,1.32466639963909,1.32466639963909,1.32466639963909,7.77286983599234e-11,7.870911802370091e-10,8.18049493006492,-8.28654464494929,14.5111760790789,7832_at,UP
RAMP2,1.32276135108739,1.32276135108739,1.32276135108739,7.32271392001489e-07,1.76551873749512e-06,8.42187060773337,-5.68899126471513,5.49531939736773,10266_at,UP
ABHD14B,1.32210612604068,1.32210612604068,1.32210612604068,1.2350102500184301e-10,1.1313931109739501e-09,9.08789872704205,-8.15327325454905,14.0537246325784,84836_at,UP
VAMP2,1.31968704170141,1.31968704170141,1.31968704170141,7.44156519015503e-13,2.3559972388738098e-11,7.56706503018993,-9.65275968673032,19.1038880860546,6844_at,UP
FOSL1,1.31513531249644,1.31513531249644,1.31513531249644,1.44826646343623e-05,2.67939760088762e-05,5.108002482417,-4.82380307328169,2.58245438344904,8061_at,UP
ADIRF,1.31509515261462,1.31509515261462,1.31509515261462,0.0001156237846307,0.0001839706077657,6.80767363512961,-4.19618339923885,0.573758787795795,10974_at,UP
COL6A2,1.31319936736277,1.31319936736277,1.31319936736277,2.75438361511237e-12,6.040770232544089e-11,10.3816907050799,-9.26226984226998,17.8112498492425,1292_at,UP
HIP1R,1.3117444095163,1.3117444095163,1.3117444095163,2.54475186425723e-15,4.49368079202112e-13,7.21524909496364,-11.4154808764954,24.7038553814173,9026_at,UP
IGLV2-14,1.30935796274479,1.30935796274479,1.30935796274479,7.28706264223198e-07,1.75795773364127e-06,7.69460274289459,-5.69038458219241,5.50010099608662,28815_at,UP
NRSN2,1.30932702208094,1.30932702208094,1.30932702208094,7.283778141967119e-13,2.31995977766812e-11,8.42399648603624,-9.6591979425254,19.1250526456117,80023_at,UP
EML3,1.30755631162502,1.30755631162502,1.30755631162502,4.3096731437429e-14,3.23367562917324e-12,7.84275326223487,-10.5220709947862,21.9156228853771,256364_at,UP
ZBTB7B,1.3067237331757,1.3067237331757,1.3067237331757,8.54679367624033e-15,1.05712867553432e-12,7.00744708841726,-11.0289822637375,23.5106102696075,51043_at,UP
AAAS,1.30651203744682,1.30651203744682,1.30651203744682,2.00383847304831e-14,1.81622244610273e-12,8.57746307440253,-10.7607359000494,22.6707771105497,8086_at,UP
FURIN,1.30572644867314,1.30572644867314,1.30572644867314,1.0162490661212601e-17,9.7901431246194e-15,8.31437315413336,-13.2523911396437,30.1269990172472,5045_at,UP
FCGBP,1.30499074958123,1.30499074958123,1.30499074958123,1.18332432564808e-06,2.71997371655776e-06,7.60012908293956,-5.55172006133183,5.02535777177505,8857_at,UP
DCAF15,1.30340186272332,1.30340186272332,1.30340186272332,1.25397644571933e-14,1.35907161450343e-12,6.70581667588442,-10.9079434090774,23.1328347552683,90379_at,UP
PLD3,1.30318124330455,1.30318124330455,1.30318124330455,1.0361744766031698e-11,1.6352078566055002e-10,10.0195876916413,-8.87191171239436,16.5022370661098,23646_at,UP
ANAPC2,1.30306577931982,1.30306577931982,1.30306577931982,5.3126377467135e-12,9.902099326995389e-11,8.14947678774122,-9.06813942703264,17.1622752812889,29882_at,UP
ELN,1.30270389806973,1.30270389806973,1.30270389806973,4.19760201315736e-08,1.41026209016755e-07,7.07382162703097,-6.49937776789471,8.30348510747372,2006_at,UP
G6PC3,1.30270243603983,1.30270243603983,1.30270243603983,8.640324970996071e-09,3.63053162473607e-08,9.67460808636408,-6.94541816935169,9.86056980555205,92579_at,UP
RHOB,1.30088758037717,1.30088758037717,1.30088758037717,1.09640797333311e-12,3.0420767570868696e-11,9.14239000975738,-9.53658482160636,18.7211477875032,388_at,UP
PRAF2,1.29885588713105,1.29885588713105,1.29885588713105,3.36806626805851e-10,2.47725204434149e-09,9.49604368399862,-7.86584923486161,13.0627027245072,11230_at,UP
VPS51,1.29867977917385,1.29867977917385,1.29867977917385,6.14952892410601e-09,2.72448239221836e-08,10.6082753057959,-7.04145442894952,10.1958636052509,738_at,UP
KMT5C,1.29843619814806,1.29843619814806,1.29843619814806,1.4167330864238301e-14,1.47311474834039e-12,7.01682175548425,-10.8695356643139,23.0125550234,84787_at,UP
IGSF8,1.29817655921369,1.29817655921369,1.29817655921369,3.73363248559819e-11,4.49088243305892e-10,8.24825588208363,-8.49848839480217,15.235665700198,93185_at,UP
SCARNA2,1.29632705111644,1.29632705111644,1.29632705111644,5.16170214532612e-08,1.68605177395727e-07,5.77285591489893,-6.44101708670952,8.10001370682524,677766_at,UP
DMTN,1.29626801357809,1.29626801357809,1.29626801357809,9.31240373578684e-13,2.7588092740467097e-11,8.33216691162642,-9.5854740448952,18.882406877005,2039_at,UP
EMP3,1.28670367335487,1.28670367335487,1.28670367335487,3.58875971045386e-08,1.22950583557346e-07,10.3169380514688,-6.5436025199001,8.45773821684659,2014_at,UP
LINC01913,1.28539037366556,1.28539037366556,1.28539037366556,1.5939668313943802e-09,8.79838765138302e-09,5.71121043199974,-7.42352266461479,11.5278863921249,388942_at,UP
TNFSF12,1.28527118880099,1.28527118880099,1.28527118880099,1.6080098788e-10,1.3851334885340302e-09,7.51890570110275,-8.07749225210601,13.7930015352593,8742_at,UP
PRR19,1.28401449354289,1.28401449354289,1.28401449354289,3.6855757235067795e-11,4.44875268829187e-10,5.71444948673337,-8.50224328512721,15.2484660762251,284338_at,UP
SCAF1,1.28221650305261,1.28221650305261,1.28221650305261,2.0931969992877202e-14,1.87236014556374e-12,6.23322239656068,-10.7470785181938,22.6277646687521,58506_at,UP
DUSP1,1.2802176726635,1.2802176726635,1.2802176726635,1.1446473132239e-06,2.63953119037243e-06,8.18616613241843,-5.56124215268896,5.05788236515526,1843_at,UP
C1QTNF12,1.27994375899492,1.27994375899492,1.27994375899492,1.47188368185215e-15,2.92719080961742e-13,6.1426830219989,-11.5890974575662,25.2424110350774,388581_at,UP
SPTAN1,1.27926104848126,1.27926104848126,1.27926104848126,1.16181411256394e-15,2.5051158191326e-13,8.97428704313819,-11.6655044770654,25.4751464744724,6709_at,UP
MAP1S,1.27821459226259,1.27821459226259,1.27821459226259,1.01624844530426e-10,9.754842152583201e-10,7.94103716830814,-8.20933784819137,14.2463348159083,55201_at,UP
DUOX1,1.2764357752446,1.2764357752446,1.2764357752446,1.56565745551069e-05,2.8804497322329e-05,7.0093324145716,-4.80073619863613,2.50675515423715,53905_at,UP
PRB1,1.27582919154763,1.27582919154763,1.27582919154763,4.16645505587585e-17,2.5862322837745702e-14,5.6369636769798,-12.7672813769381,28.7442510621815,5542_at,UP
PTPA,1.27532309604899,1.27532309604899,1.27532309604899,4.8720208160096e-13,1.7577361946629497e-11,9.51938380993466,-9.78027631592133,19.522156851851,5524_at,UP
C1QL1,1.27476726980808,1.27476726980808,1.27476726980808,4.25998448238668e-11,4.98637269355479e-10,6.15652582310039,-8.46028363900526,15.1053551928616,10882_at,UP
LILRB3,1.27462335805162,1.27462335805162,1.27462335805162,1.05543414996414e-13,5.9557887404588e-12,7.66579261728942,-10.2457061648265,21.0319929010062,11025_at,UP
SSC5D,1.27424337161898,1.27424337161898,1.27424337161898,4.50022709248123e-11,5.196316333843601e-10,6.58806869162909,-8.4444020240906,15.0511477345379,284297_at,UP
TOB2,1.27299752359826,1.27299752359826,1.27299752359826,6.50135496980214e-07,1.58748069139858e-06,7.90821883769556,-5.72294195568419,5.61189327633145,10766_at,UP
CFL1,1.27295697332745,1.27295697332745,1.27295697332745,3.61892822852142e-13,1.3804492706337598e-11,12.1417103985723,-9.87013414519155,19.8157276502098,1072_at,UP
KLK1,1.27139411507848,1.27139411507848,1.27139411507848,8.673115112626961e-09,3.64132178657616e-08,8.10305786813259,-6.9443487617575,9.85683564814117,3816_at,UP
PRSS8,1.27071178998425,1.27071178998425,1.27071178998425,2.2391195167283e-08,8.19476937299668e-08,9.25390752688738,-6.67670163677981,8.92224131758698,5652_at,UP
ADAMTSL4,1.27017164415441,1.27017164415441,1.27017164415441,3.45904161655463e-08,1.19044033053604e-07,7.5681985999771,-6.5539913160412,8.49398096922779,54507_at,UP
LINC00957,1.2685288524396,1.2685288524396,1.2685288524396,1.0734962232944e-14,1.21488931701451e-12,8.86407606429904,-10.9569380202137,23.2859860017652,255031_at,UP
ZNF213,1.26697906485226,1.26697906485226,1.26697906485226,1.0190109987956202e-09,6.0678550288748505e-09,7.9462748332857,-7.55050937264629,11.969511974711,7760_at,UP
ACTG2,1.26248536264675,1.26248536264675,1.26248536264675,8.55441915176569e-05,0.0001391477184981,7.30586630851936,-4.28911624846157,0.863791412367052,72_at,UP
HSPG2,1.26192441019864,1.26192441019864,1.26192441019864,1.68759962542758e-17,1.4403662803024402e-14,8.86124361328795,-13.0752872781431,29.6301004328125,3339_at,UP
CCL21,1.2600723112552,1.2600723112552,1.2600723112552,7.19855917743679e-06,1.40755332369812e-05,7.44728198765144,-5.02939436072702,3.26240454795663,6366_at,UP
ABHD14A,1.25882571564133,1.25882571564133,1.25882571564133,4.58597163875652e-05,7.76805119063e-05,8.86032721917549,-4.4791598104701,1.46543967562819,25864_at,UP
GRINA,1.25859185069703,1.25859185069703,1.25859185069703,1.5303244255956e-11,2.23111498461923e-10,9.20638115347891,-8.75789757903896,16.1169422738402,2907_at,UP
ADCK5,1.25729460584525,1.25729460584525,1.25729460584525,5.2635028288313794e-11,5.847672801661701e-10,6.43713544848429,-8.39908495323884,14.8963503908324,203054_at,UP
SLC16A3,1.2572161786569,1.2572161786569,1.2572161786569,3.94983049167702e-07,1.01938172850589e-06,7.75344856359389,-5.86486079080437,6.10049459411681,9123_at,UP
NR1H2,1.25616770505379,1.25616770505379,1.25616770505379,2.04347889987371e-08,7.55843658089797e-08,8.07830584736509,-6.70249692340598,9.01229808974802,7376_at,UP
LHPP,1.25608482413141,1.25608482413141,1.25608482413141,1.47301427044467e-08,5.7113807147054e-08,7.87527580416944,-6.79485627119867,9.33479613120189,64077_at,UP
GLI4,1.25168182357999,1.25168182357999,1.25168182357999,7.41404136996145e-14,4.658565135653079e-12,5.30725454895087,-10.3543266639455,21.380453762372,2738_at,UP
PGAP6,1.25109640861997,1.25109640861997,1.25109640861997,7.61724336532723e-10,4.79507108467619e-09,8.64725574302748,-7.63323563068603,12.2568157179911,58986_at,UP
B3GNT8,1.25029474528052,1.25029474528052,1.25029474528052,9.842176861215991e-14,5.6098003747238194e-12,5.94655337734556,-10.2671573227524,21.1009282177983,374907_at,UP
BCL3,1.24998677178528,1.24998677178528,1.24998677178528,2.36553976274225e-12,5.44446252809127e-11,7.08321304108574,-9.30741869618882,17.961591107859,602_at,UP
CPTP,1.24372121063114,1.24372121063114,1.24372121063114,3.74985040844482e-09,1.80423191985668e-08,7.56806982700981,-7.18126699900297,10.6837410897308,80772_at,UP
CERCAM,1.24369946372992,1.24369946372992,1.24369946372992,3.1444236002252697e-11,3.9298580248331005e-10,8.15276213377426,-8.54829973192979,15.4053692423421,51148_at,UP
RUSF1,1.24312599186648,1.24312599186648,1.24312599186648,1.27586850030001e-12,3.41186558226442e-11,8.95831792484819,-9.491268813636,18.5714269446038,64755_at,UP
EPN1,1.24223506915185,1.24223506915185,1.24223506915185,1.99183232705469e-14,1.81622244610273e-12,7.36632015658778,-10.7626177346594,22.676701827151,29924_at,UP
ALPP,1.24152648707833,1.24152648707833,1.24152648707833,6.76544017112451e-08,2.14425617306691e-07,5.73361776527915,-6.36461719429373,7.83382666710061,250_at,UP
SLC39A4,1.24042069026111,1.24042069026111,1.24042069026111,4.60530760234277e-05,7.79737520287451e-05,8.97588977490664,-4.47788664676315,1.46137285445457,55630_at,UP
