gene_symbol,logfc_dz,mean_logfc,median_logfc,P.Value,adj.P.Val,AveExpr,t,B,probe.id,signature_type
TRAPPC1,1.47243678092098,1.47243678092098,1.47243678092098,5.29409583073726e-18,9.55456026403719e-17,9.90827064996724,-10.4560764443622,30.4234224154408,58485_at,UP
SLC4A2,1.46879925591255,1.46879925591255,1.46879925591255,2.8259221717682197e-22,2.6799161928935302e-20,8.16647173322085,-12.3662135119045,40.148480975852,6522_at,UP
ZYX,1.44816376084676,1.44816376084676,1.44816376084676,2.35433056423654e-19,6.84058259259876e-18,10.1290363811724,-11.0567828184469,33.5004915000264,7791_at,UP
BTBD2,1.44120319906904,1.44120319906904,1.44120319906904,1.1089020348991201e-21,8.001913692006481e-20,8.41651181520478,-12.0982368665333,38.7971889061708,55643_at,UP
LINC01913,1.43751634439759,1.43751634439759,1.43751634439759,1.01266564667393e-15,8.868509237481271e-15,6.06259881582312,-9.44375544338309,25.2324769521629,388942_at,UP
PTMAP4,1.42932516316972,1.42932516316972,1.42932516316972,5.2125491181791405e-24,1.04680251114492e-21,6.64903498806112,-13.1557433236518,44.0942432406981,5761_at,UP
ELN,1.42679213835038,1.42679213835038,1.42679213835038,2.3903226225923e-12,9.475170152471659e-12,7.72308283922305,-7.92965919521581,17.5714452198811,2006_at,UP
MUC5B,1.42441927212488,1.42441927212488,1.42441927212488,2.29952963880325e-05,3.57902629900812e-05,7.32600270661676,-4.43047861910025,1.87995267371655,727897_at,UP
ZNF580,1.41975725199298,1.41975725199298,1.41975725199298,1.93920964636564e-16,2.1367816243224202e-15,9.51270495046075,-9.76248183889071,26.8651453172365,51157_at,UP
SF3B4,1.40206065392776,1.40206065392776,1.40206065392776,2.7852803861156602e-24,6.4105262279992295e-22,8.77310926212838,-13.2807045311873,44.7133945719033,10262_at,UP
NR4A1,1.40035540540452,1.40035540540452,1.40035540540452,2.65893114782804e-08,5.63475539334881e-08,8.1281003133325,-6.01073726175193,8.43006675993053,3164_at,UP
IL2RG,1.39409570301444,1.39409570301444,1.39409570301444,1.3887967128004501e-15,1.17070419197549e-14,7.6202432945401,-9.3827817222288,24.9205532617454,3561_at,UP
AP2A1,1.39297166078908,1.39297166078908,1.39297166078908,3.00450514872994e-23,4.52531496077824e-21,7.84278450926423,-12.8080408678558,42.3635124996104,160_at,UP
IRF2BP1,1.39132291743268,1.39132291743268,1.39132291743268,5.75522662910276e-23,7.85933748470273e-21,7.78774574215451,-12.6795679275522,41.7211854523456,26145_at,UP
CENPB,1.38540945899129,1.38540945899129,1.38540945899129,3.81838889363525e-16,3.84164430732929e-15,8.09513012697843,-9.63189154432677,26.195823135101,1059_at,UP
BPIFB1,1.38317491694036,1.38317491694036,1.38317491694036,0.0007488328749985,0.0010212445147449,6.12571010933213,-3.47211419998502,-1.42303547535422,92747_at,UP
EGR1,1.38007268472098,1.38007268472098,1.38007268472098,5.20939581383777e-08,1.06880272286311e-07,9.50906339352074,-5.86364349347159,7.77403030177824,1958_at,UP
PNPLA2,1.37224927005493,1.37224927005493,1.37224927005493,2.1369038911146898e-26,1.24572398545525e-23,8.46226940071301,-14.2628852345244,49.5227009384462,57104_at,UP
IGLV2-14,1.36827691167069,1.36827691167069,1.36827691167069,2.65072581899972e-16,2.7959561110396604e-15,7.63401502587271,-9.70224908655929,26.5563766454815,28815_at,UP
RAB3IL1,1.36190039008869,1.36190039008869,1.36190039008869,9.13834029556534e-23,1.1076317314459201e-20,8.00460710203837,-12.588352225838,41.2642446808572,5866_at,UP
GIPC1,1.35841104267378,1.35841104267378,1.35841104267378,7.984634840890051e-31,2.72595433467986e-27,9.44228956181862,-16.3956491701627,59.5739500395458,10755_at,UP
IER3,1.35171509043884,1.35171509043884,1.35171509043884,2.25544831232462e-05,3.51175153767539e-05,10.1572811711501,-4.43542786947929,1.89849877377008,8870_at,UP
CLEC3B,1.34614528745701,1.34614528745701,1.34614528745701,3.12672583195275e-05,4.81200991297672e-05,9.44113675145404,-4.35145123263327,1.5857502809308,7123_at,UP
PLEC,1.34492964019062,1.34492964019062,1.34492964019062,2.9207231123382303e-19,8.15096624429651e-18,7.1608417055256,-11.0151097917748,33.2873845606981,5339_at,UP
CD37,1.34406079120194,1.34406079120194,1.34406079120194,1.37952288599526e-13,7.08331831177398e-13,6.03233512659715,-8.49041272770052,20.382363031164,951_at,UP
MTSS2,1.34299600361714,1.34299600361714,1.34299600361714,1.89095749955723e-20,8.24135604700644e-19,6.32563508851753,-11.5454211840397,35.9934295210357,92154_at,UP
GNLY,1.3370654214711,1.3370654214711,1.3370654214711,2.65523262622735e-05,4.10892083671837e-05,11.2792278117404,-4.39359649166748,1.74219386924354,10578_at,UP
LOC105373159,1.33263952471375,1.33263952471375,1.33263952471375,7.0580205841032e-24,1.3386712374515701e-21,7.52310515629108,-13.0954169353614,43.7947899949068,105373159_at,UP
CFL1,1.3303740404439,1.3303740404439,1.3303740404439,4.49469342370123e-26,2.48835946192151e-23,12.2599375683936,-14.1115757340812,48.7887135839642,1072_at,UP
ZNF385A,1.32653354044123,1.32653354044123,1.32653354044123,1.1669444955951001e-24,3.18715880636934e-22,6.49187118542304,-13.4546759720209,45.5727586529792,25946_at,UP
SH2B2,1.32349355360322,1.32349355360322,1.32349355360322,6.23466918423072e-26,3.11490155048249e-23,8.55856067558278,-14.0451475440668,48.4656570137014,10603_at,UP
BTG2,1.32236998812728,1.32236998812728,1.32236998812728,1.27077732245535e-12,5.295077842387199e-12,8.68597495463642,-8.0545389189538,18.1937499808952,7832_at,UP
MT1M,1.32004818022363,1.32004818022363,1.32004818022363,0.0174415818990206,0.0212384593757899,7.68671774254064,-2.41516554115531,-4.30075999251013,4499_at,UP
CREB3L1,1.31649637348522,1.31649637348522,1.31649637348522,3.76474302335352e-14,2.21219151148518e-13,8.24363698901094,-8.7435558988257,21.6633055098396,90993_at,UP
LEFTY1,1.31428378363164,1.31428378363164,1.31428378363164,0.0060221846149466,0.0076434989561043,8.27542510609953,-2.80303537720318,-3.34739786601641,10637_at,UP
JSRP1,1.30995017219648,1.30995017219648,1.30995017219648,5.60046190248407e-26,2.86799654026209e-23,5.7900115447792,-14.0669141432926,48.571568037808,126306_at,UP
DUSP1,1.30149777310884,1.30149777310884,1.30149777310884,9.309405454138631e-09,2.07795424782146e-08,8.51680982181457,-6.23716870500653,9.45518535105477,1843_at,UP
UBALD1,1.29634468677669,1.29634468677669,1.29634468677669,1.51208000591012e-24,3.92068947355226e-22,7.90886832986577,-13.4027993281653,45.3168281203386,124402_at,UP
RAB1B,1.2954928387289,1.2954928387289,1.2954928387289,2.65571408280559e-15,2.0850765531694e-14,9.12731973873806,-9.25754406028639,24.2804111779164,81876_at,UP
PKM,1.29475756985096,1.29475756985096,1.29475756985096,6.31697139793309e-16,5.930194414081641e-15,10.6781192874089,-9.53481301623273,25.6985794884925,5315_at,UP
RHOB,1.29367063918635,1.29367063918635,1.29367063918635,6.90705927393531e-16,6.3991045756350505e-15,9.29523220738347,-9.51758605043219,25.6103748167955,388_at,UP
SORBS3,1.28389476921578,1.28389476921578,1.28389476921578,1.51708668885576e-21,1.01558858185959e-19,7.59151602379992,-12.0369498945587,38.4873797804407,10174_at,UP
SF3A2,1.2817978468464,1.2817978468464,1.2817978468464,3.5646513762498297e-12,1.36815287223349e-11,8.56792759806328,-7.85044019217434,17.1779232526754,8175_at,UP
SPTAN1,1.27533120251594,1.27533120251594,1.27533120251594,1.97817643794445e-27,1.92956981689782e-24,9.02757464354879,-14.7507463720301,51.8711630877591,6709_at,UP
CTF1,1.26700203021283,1.26700203021283,1.26700203021283,4.03201208220683e-20,1.53802114510102e-18,7.39243028266049,-11.3984571100756,35.2448989437177,1489_at,UP
JOSD2,1.26376989541567,1.26376989541567,1.26376989541567,7.887723823605089e-12,2.8345988561881897e-11,7.78257489653695,-7.69243234771581,16.3961073002458,126119_at,UP
LINC00957,1.24961037020322,1.24961037020322,1.24961037020322,4.65134972045716e-29,7.93985397282037e-26,8.96649727147298,-15.5304826340879,55.5694138170023,255031_at,UP
ZNF628,1.24524961606392,1.24524961606392,1.24524961606392,9.65073137746978e-15,6.52212410214751e-14,6.4952015434871,-9.00782628203211,23.0065977591307,89887_at,UP
RAVER1,1.24380597393579,1.24380597393579,1.24380597393579,3.41865158240265e-19,9.2998219142013e-18,8.47111599023692,-10.9846880648885,33.1317725513928,125950_at,UP
RASD1,1.24046527511065,1.24046527511065,1.24046527511065,9.5156501425553e-09,2.12121642746874e-08,10.8671506845689,-6.23247703161579,9.43376540655332,51655_at,UP
PPP1R1B,1.23569548647368,1.23569548647368,1.23569548647368,6.76171382012697e-10,1.7673465087594802e-09,6.80326387163909,-6.78902292181687,12.0228391059792,84152_at,UP
TNK1,1.23113522735823,1.23113522735823,1.23113522735823,1.8719336918992002e-24,4.6761816762028395e-22,7.79055556537124,-13.3600956424856,45.1059445116932,8711_at,UP
HECTD3,1.22951595386075,1.22951595386075,1.22951595386075,5.33376513706208e-21,2.80865925623598e-19,8.75458762219086,-11.7916170642069,37.2445569671565,79654_at,UP
LOC114224,1.22826562098601,1.22826562098601,1.22826562098601,1.6487925252460401e-09,4.06375479330283e-09,7.60609241833366,-6.60343616889381,11.1491862533843,114224_at,UP
PAK4,1.22732411050174,1.22732411050174,1.22732411050174,4.7632068335575496e-26,2.5676191783840202e-23,7.83294244293766,-14.0997895964912,48.731431001826,10298_at,UP
PPDPF,1.22731880843738,1.22731880843738,1.22731880843738,6.98046266116836e-16,6.45251792199335e-15,9.82975718168127,-9.51554671923438,25.5999338402023,79144_at,UP
KMT5C,1.22381356112918,1.22381356112918,1.22381356112918,7.78426146083584e-26,3.7082049247386403e-23,7.0613446283399,-14.0001409627184,48.2464974075989,84787_at,UP
LILRB3,1.21814452737305,1.21814452737305,1.21814452737305,2.30253262049303e-23,3.65620761226195e-21,7.72374060724788,-12.8607207432802,42.6264635631411,11025_at,UP
APOC1P1,1.21808238525838,1.21808238525838,1.21808238525838,1.6078354513620102e-14,1.02922558260165e-13,6.81557572497688,-8.90884147948563,22.502816505236,342_at,UP
TOB2,1.21803244517054,1.21803244517054,1.21803244517054,8.47197920815822e-12,3.0238721397440796e-11,8.08557003233284,-7.67817752918368,16.3257871123794,10766_at,UP
HHLA3,1.20834864779805,1.20834864779805,1.20834864779805,1.48009330340474e-13,7.55589122027567e-13,7.55098758464244,-8.47666275489126,20.3129728632401,11147_at,UP
SBNO2,1.20692380059401,1.20692380059401,1.20692380059401,1.61775193187526e-14,1.03506664918701e-13,7.34810065366207,-8.90764835204917,22.4967485422096,22904_at,UP
IRX3,1.20134666559357,1.20134666559357,1.20134666559357,0.0081612954471669,0.0102298357569311,9.15335617061184,-2.69617457213076,-3.62242979066128,79191_at,UP
KIR2DS4,1.19880531824065,1.19880531824065,1.19880531824065,1.23745213503926e-12,5.16778176027406e-12,6.56404030155547,-8.05978229556615,18.2199293581481,3809_at,UP
CHPF,1.19640195480766,1.19640195480766,1.19640195480766,4.2742859277441895e-22,3.74164414290222e-20,8.10102083247415,-12.2849911504732,39.7395029773778,79586_at,UP
EML3,1.19613301587925,1.19613301587925,1.19613301587925,3.16685724569707e-22,2.8959778491454804e-20,8.06525809762324,-12.3438446000113,40.0358998152296,256364_at,UP
COMP,1.1942951401357,1.1942951401357,1.1942951401357,0.0159335994433458,0.0194774632092556,6.5892422608992,-2.4497932731943,-4.22074803641534,1311_at,UP
UBXN11,1.19112714591863,1.19112714591863,1.19112714591863,8.54812963683744e-21,4.16977466324718e-19,8.07450088084214,-11.6997824102496,36.7783042657707,91544_at,UP
LOC107987276,1.18739413977745,1.18739413977745,1.18739413977745,1.51713584284825e-21,1.01558858185959e-19,6.79175779405218,-12.0369435618019,38.4873477538595,107987276_at,UP
CDC42EP1,1.18005395160254,1.18005395160254,1.18005395160254,6.76604135684931e-17,8.68393428281336e-16,7.44050056913247,-9.96532095741878,27.9054644866456,11135_at,UP
SCAF1,1.17655918784392,1.17655918784392,1.17655918784392,4.65739109727043e-24,9.73489788127423e-22,6.28959037902845,-13.1781749952135,44.2055005244834,58506_at,UP
ZBTB7B,1.1757210975536,1.1757210975536,1.1757210975536,1.44819970075335e-25,5.49350419819105e-23,7.13019850807509,-13.8745074553532,47.6335324464311,51043_at,UP
EMP3,1.17510793449971,1.17510793449971,1.17510793449971,6.848489321222061e-14,3.79865841472821e-13,10.5698002202404,-8.62705931333957,21.0730359904231,2014_at,UP
ACKR1,1.17500322061409,1.17500322061409,1.17500322061409,0.0001048180728842,0.0001541123603905,8.07153891914616,-4.03123733814267,0.432134584601895,2532_at,UP
SSC5D,1.17427210292105,1.17427210292105,1.17427210292105,4.4468097607003104e-17,6.032347757495701e-16,6.72829785586526,-10.0461573801945,28.3202054261738,284297_at,UP
MCHR2-AS1,1.17326245538164,1.17326245538164,1.17326245538164,1.4651985117266102e-20,6.625414197396881e-19,6.48802668048509,-11.5949863092149,36.2456057949764,728012_at,UP
SLC16A3,1.17275114923506,1.17275114923506,1.17275114923506,1.7050532405357e-05,2.68560634979878e-05,8.60515014700124,-4.50659234102572,2.16672811519006,9123_at,UP
MOSPD3,1.17173082282741,1.17173082282741,1.17173082282741,4.1140740866357004e-20,1.5590974273532e-18,8.36053253552489,-11.3945495687633,35.2249808344238,64598_at,UP
TRIM28,1.17169593314255,1.17169593314255,1.17169593314255,9.06527107338823e-19,2.1393204224341502e-17,10.4595293774815,-10.7963655721017,32.1677591067505,10155_at,UP
RGMA,1.17100182682969,1.17100182682969,1.17100182682969,9.23410983264254e-13,3.95631679171407e-12,8.81848839118328,-8.11749494207612,18.508338247758,56963_at,UP
LINC01676,1.16915401869135,1.16915401869135,1.16915401869135,3.76937460710826e-18,7.119170971216261e-17,6.06876946933438,-10.521538202037,30.7591631248567,101928476_at,UP
WNT10B,1.16506879062751,1.16506879062751,1.16506879062751,8.63129073399625e-22,6.5001235071757e-20,6.86984262839037,-12.1472707875401,39.0448584067043,7480_at,UP
GUCA2A,1.16503525544721,1.16503525544721,1.16503525544721,8.13453084775039e-23,1.02225601156637e-20,6.06486483046651,-12.6112944231933,41.3792408747427,2980_at,UP
EMILIN3,1.16337721982395,1.16337721982395,1.16337721982395,5.791007311315421e-09,1.32762164258517e-08,8.69116029819314,-6.33845499174832,9.91938944535233,90187_at,UP
ZFPM1,1.16297555479902,1.16297555479902,1.16297555479902,9.69486727255878e-14,5.16041522346799e-13,8.29072584088402,-8.5592820190883,20.7302196997967,161882_at,UP
KCNS1,1.16273635493284,1.16273635493284,1.16273635493284,1.2733243538802499e-22,1.46532449802714e-20,6.37491802517411,-12.522993593723,40.9363907049293,3787_at,UP
DMTN,1.16209891626225,1.16209891626225,1.16209891626225,3.1861731570710304e-19,8.74873605220416e-18,8.4967227448096,-10.9982975389501,33.2013914664405,2039_at,UP
BRSK1,1.15963604864495,1.15963604864495,1.15963604864495,7.38211887000552e-24,1.37468475393812e-21,6.53356233736254,-13.0864869551106,43.7504324794204,84446_at,UP
TGFB1,1.15910205181176,1.15910205181176,1.15910205181176,2.99119879819356e-17,4.31490959029556e-16,7.5663578025767,-10.1225191816285,28.7120275524856,7040_at,UP
B3GNT8,1.15853572569107,1.15853572569107,1.15853572569107,7.49449777491034e-19,1.81892526565478e-17,6.10746132013456,-10.8330928480629,32.3558537830543,374907_at,UP
FXYD1,1.15763616987286,1.15763616987286,1.15763616987286,1.11499629190978e-06,1.96655622898915e-06,8.35559801117114,-5.16944741736539,4.79656804960213,5348_at,UP
AQP3,1.15611202097889,1.15611202097889,1.15611202097889,3.70820241924285e-05,5.66476384188013e-05,8.55311084562694,-4.3072053091924,1.42263758632936,360_at,UP
COL6A2,1.15586236469633,1.15586236469633,1.15586236469633,2.73644773275516e-20,1.0999059898900399e-18,10.5470926133639,-11.4736597892849,35.6280756738021,1292_at,UP
PRR12,1.15351114354436,1.15351114354436,1.15351114354436,5.17318108252661e-18,9.377649672077441e-17,7.94289500622746,-10.4605285334118,30.4462583631828,57479_at,UP
EXOC3L2,1.15253413445605,1.15253413445605,1.15253413445605,1.1595792552454401e-21,8.24750745293322e-20,7.91881946098077,-12.0894954565813,38.7530174214743,90332_at,UP
COL6A1,1.15250062078299,1.15250062078299,1.15250062078299,2.74285401640764e-21,1.64764286428428e-19,7.83897939470326,-11.9212911743124,37.9019842550829,1291_at,UP
FURIN,1.15038104600369,1.15038104600369,1.15038104600369,2.23361102283459e-24,5.44682002282663e-22,8.41878321430974,-13.3247881635361,44.9314452018993,5045_at,UP
EPN1,1.15001919004458,1.15001919004458,1.15001919004458,1.1910012066413701e-23,2.05012342158335e-21,7.40031718322972,-12.9914405203216,43.2778362009013,29924_at,UP
SLCO4A1,1.1488309972683,1.1488309972683,1.1488309972683,0.0004448689077419,0.000618984832644,7.69273367488217,-3.62569926581843,-0.93466905227397,28231_at,UP
PMCHL1,1.14741182798371,1.14741182798371,1.14741182798371,6.70046687362376e-16,6.238743792695871e-15,6.01869765158384,-9.52344406734622,25.6403675555166,5369_at,UP
CITED4,1.14391514153935,1.14391514153935,1.14391514153935,5.186880142117e-10,1.38235822054547e-09,9.03636349351348,-6.84387547609115,12.2828756033089,163732_at,UP
RNF39,1.14235017509189,1.14235017509189,1.14235017509189,3.09243119295347e-16,3.2024954780818503e-15,7.00592386623218,-9.67254230164135,26.4041250839702,80352_at,UP
STRN4,1.14186506081732,1.14186506081732,1.14186506081732,2.91286687029771e-16,3.0349524400395903e-15,7.85874707618826,-9.68407276060532,26.4632175956507,29888_at,UP
BCL3,1.14052361656474,1.14052361656474,1.14052361656474,6.96159533045392e-14,3.85513162338519e-13,7.2616037026936,-8.62386685790056,21.056878385005,602_at,UP
HNF1B,1.14009095718751,1.14009095718751,1.14009095718751,1.6840322434576e-09,4.14562149681354e-09,8.99392898991556,-6.59900976856421,11.1284686868795,6928_at,UP
PLA2G4F,1.13942193445708,1.13942193445708,1.13942193445708,4.27331662409244e-10,1.1526812974441602e-09,7.07126129180008,-6.88385966111587,12.472928970947,255189_at,UP
SOCS3,1.13919905025908,1.13919905025908,1.13919905025908,1.02664537142356e-09,2.6101283093260902e-09,7.25787967236133,-6.70230776729097,11.6134218095345,9021_at,UP
MUC8,1.13917227920444,1.13917227920444,1.13917227920444,3.05374901777832e-20,1.2058088946452199e-18,8.68365821264491,-11.4523680651041,35.5196197485739,100129528_at,UP
VAMP2,1.13829699178476,1.13829699178476,1.13829699178476,1.40718671071076e-21,9.60827086073307e-20,7.68140377487229,-12.0516496633507,38.5617129330018,6844_at,UP
CLDN4,1.13728220457393,1.13728220457393,1.13728220457393,3.95398794410805e-05,6.0294416025541e-05,8.54049668966857,-4.29048421347573,1.36129872139729,1364_at,UP
SCGB3A1,1.13701788131132,1.13701788131132,1.13701788131132,1.74201850575252e-06,3.00847374351527e-06,7.05798202884661,-5.06437514156961,4.36473298356836,92304_at,UP
SH3BP1,1.13556361350906,1.13556361350906,1.13556361350906,1.24589134329437e-22,1.44185526983287e-20,7.26389778186386,-12.5272824764054,40.9579159132194,23616_at,UP
FOSL1,1.13491443500037,1.13491443500037,1.13491443500037,2.32823667263555e-06,3.96570763364931e-06,5.10342663447805,-4.99542884168288,4.08429865857336,8061_at,UP
HSPG2,1.1319755461532,1.1319755461532,1.1319755461532,4.00684246879993e-25,1.3238090504983499e-22,8.91194253762495,-13.669289462658,46.6285575394984,3339_at,UP
RARG,1.12994667235534,1.12994667235534,1.12994667235534,5.54588269732576e-24,1.10293069099049e-21,7.5247171822946,-13.1434001927462,44.0330023124269,5916_at,UP
USP5,1.12959911190709,1.12959911190709,1.12959911190709,9.26420115245256e-26,3.95349784180913e-23,7.68243872496672,-13.9642149997155,48.0745899501036,8078_at,UP
FAM182B,1.11694681084819,1.11694681084819,1.11694681084819,4.03484739123329e-13,1.8623211798562998e-12,5.84997841034799,-8.28027859780537,19.3242585171732,728882_at,UP
IL34,1.11515337005434,1.11515337005434,1.11515337005434,4.48574766658262e-21,2.47005524737308e-19,7.35893393491624,-11.8253575803192,37.4157240170471,146433_at,UP
JUND,1.11493824348111,1.11493824348111,1.11493824348111,4.82434446786776e-17,6.48437480838604e-16,7.72887764194478,-10.0304639024829,28.2396840332027,3727_at,UP
RPRM,1.1130802069357,1.1130802069357,1.1130802069357,0.0001544529583986,0.000223559525144,8.26156089035426,-3.92517514225668,0.0641806452530851,56475_at,UP
PSCA,1.11285195091918,1.11285195091918,1.11285195091918,4.16212988548532e-15,3.10025703906477e-14,5.24216701512158,-9.1706613319731,23.8367955934958,8000_at,UP
CRYGEP,1.11042369180112,1.11042369180112,1.11042369180112,1.15237972531841e-21,8.23167606036208e-20,6.52159832420064,-12.0907136988982,38.759173697087,200575_at,UP
LAD1,1.10866112262276,1.10866112262276,1.10866112262276,1.5570524523337202e-17,2.42914413051058e-16,7.7835578413832,-10.2482573914436,29.3572262374498,3898_at,UP
LRRC25,1.10800760853525,1.10800760853525,1.10800760853525,2.1283663334150797e-18,4.34237609299547e-17,5.94976578957991,-10.631722162618,31.324104487819,126364_at,UP
KIR3DX1,1.10723150066692,1.10723150066692,1.10723150066692,1.3776329904031799e-16,1.59597337523732e-15,5.65212739289303,-9.82835881878076,27.2029383320297,90011_at,UP
SEZ6,1.1057444308022,1.1057444308022,1.1057444308022,1.17742232237488e-25,4.82366377030542e-23,6.07394842101294,-13.9152717939058,47.8378248473865,124925_at,UP
SLC30A2,1.10206389398004,1.10206389398004,1.10206389398004,0.0008569071964303,0.0011625198365241,7.80108329206565,-3.43160400283141,-1.54905898652617,7780_at,UP
BBC3,1.10039551185007,1.10039551185007,1.10039551185007,2.67892655676924e-17,3.90570331593318e-16,7.50333306703047,-10.1437530841888,28.8209848828379,27113_at,UP
JUP,1.09840164776418,1.09840164776418,1.09840164776418,1.48218157932554e-10,4.29130847645291e-10,9.7878396155425,-7.10102722393531,13.5122541124373,3728_at,UP
BCAM,1.09646654847843,1.09646654847843,1.09646654847843,3.83810308298362e-15,2.8893680099903103e-14,7.41809662580602,-9.18633893227293,23.9168126772713,4059_at,UP
NR1D1,1.09640278704553,1.09640278704553,1.09640278704553,5.87963268124504e-21,3.04907331247148e-19,8.48546302218408,-11.7726368070564,37.1482367049198,9572_at,UP
SPRED3,1.09512090711272,1.09512090711272,1.09512090711272,1.2731192827325999e-19,4.0182704757310696e-18,7.35033908450441,-11.175704984275,34.1082463139231,399473_at,UP
RIN1,1.09249473482799,1.09249473482799,1.09249473482799,8.84391829231589e-23,1.09131820662529e-20,7.80777154761667,-12.5948082227398,41.2966095323744,9610_at,UP
HDAC7,1.09106777264273,1.09106777264273,1.09106777264273,9.995865092504901e-22,7.3279973946246e-20,8.37098516438278,-12.1185427740649,38.8997754595221,51564_at,UP
CCL21,1.08804005442018,1.08804005442018,1.08804005442018,2.06231291247541e-06,3.53273270606675e-06,7.52035639810432,-5.02431987195025,4.2015247174257,6366_at,UP
PRAMEF11,1.08639356289536,1.08639356289536,1.08639356289536,3.6540552615806997e-19,9.848640523449879e-18,5.63635816041752,-10.9718208010129,33.065944127503,440560_at,UP
ASPDH,1.08558939186873,1.08558939186873,1.08558939186873,2.7923806969700798e-22,2.6799161928935302e-20,6.67898555659272,-12.368558812707,40.1602823666248,554235_at,UP
PI16,1.08475806459741,1.08475806459741,1.08475806459741,9.00169514499153e-20,3.0227987434427297e-18,7.13445281675475,-11.2428119654917,34.4509268249442,221476_at,UP
TLCD3B,1.08457147497533,1.08457147497533,1.08457147497533,1.94658410088688e-20,8.412200152440271e-19,5.66511786801013,-11.5397895636702,35.9647681304652,83723_at,UP
PRB1,1.08270675059843,1.08270675059843,1.08270675059843,1.4523211574103998e-23,2.45862368499129e-21,5.73310487450377,-12.9520719432855,43.0818326516704,5542_at,UP
ADAMTSL4,1.07920851253077,1.07920851253077,1.07920851253077,4.52777139881485e-10,1.21587400804042e-09,7.84136041760404,-6.87193124813409,12.416186840276,54507_at,UP
DUOX1,1.07916369972295,1.07916369972295,1.07916369972295,0.0019659029554589,0.0025941864420293,7.98518162741879,-3.17447074582444,-2.32102868646471,53905_at,UP
