gene_symbol,mean_logfc,median_logfc,common_experiment,organism,signature_type
INSIG1,0.7837316490738957,0.7837316490738957,0.7837316490738957,human,UP
TIMP1,0.7833291868103562,0.7833291868103562,0.7833291868103562,human,UP
CHIC2,0.7831236602655173,0.7831236602655173,0.7831236602655173,human,UP
DLC1,0.7805208270776564,0.7805208270776564,0.7805208270776564,human,UP
MTRNR2L12,0.779401884617577,0.779401884617577,0.779401884617577,human,UP
TIPARP,0.777913119799783,0.777913119799783,0.777913119799783,human,UP
TIMP3,0.7760264775600356,0.7760264775600356,0.7760264775600356,human,UP
FOSL2,0.7755992718093614,0.7755992718093614,0.7755992718093614,human,UP
CYTOR,0.7721156100503959,0.7721156100503959,0.7721156100503959,human,UP
BTG1,0.7716017969864839,0.7716017969864839,0.7716017969864839,human,UP
VMP1,0.7687390399858911,0.7687390399858911,0.7687390399858911,human,UP
GJA1,0.7635229382587979,0.7635229382587979,0.7635229382587979,human,UP
ADAMTS1,0.7629259650569893,0.7629259650569893,0.7629259650569893,human,UP
KDM6B,0.7601587597056458,0.7601587597056458,0.7601587597056458,human,UP
CD9,0.7526129822654899,0.7526129822654899,0.7526129822654899,human,UP
MCL1,0.7487808550918071,0.7487808550918071,0.7487808550918071,human,UP
CYLD,0.7486534304290778,0.7486534304290778,0.7486534304290778,human,UP
NFE2L2,0.7468759616771998,0.7468759616771998,0.7468759616771998,human,UP
SPEN,0.7406675752763038,0.7406675752763038,0.7406675752763038,human,UP
SMAD3,0.7386337393466376,0.7386337393466376,0.7386337393466376,human,UP
PNISR,0.7354745342998501,0.7354745342998501,0.7354745342998501,human,UP
RAPGEF5,0.7332104146705436,0.7332104146705436,0.7332104146705436,human,UP
ELF1,0.7296536938749749,0.7296536938749749,0.7296536938749749,human,UP
CREB5,0.7271448772884651,0.7271448772884651,0.7271448772884651,human,UP
TNFRSF6B,0.7245477544405772,0.7245477544405772,0.7245477544405772,human,UP
CHORDC1,0.7240645262984022,0.7240645262984022,0.7240645262984022,human,UP
RORA,0.7226963222245548,0.7226963222245548,0.7226963222245548,human,UP
TNFRSF10B,0.7218351276262291,0.7218351276262291,0.7218351276262291,human,UP
