"GeneID","log2FoldChange","AveExpr","t","P.Value","adj.P.Val","B","probe.id"
"2631",1.21519001741169,9.54664492581149,8.1619965926127,7.36608626825308e-13,3.22545769813801e-12,18.7310440302602,"2631_at"
"378708",1.21556035029387,6.86016212583116,10.2432641241434,1.59794750141307e-17,2.48348684514001e-16,29.3316048903469,"378708_at"
"8644",1.21569933796805,7.84945402538262,5.74174333960623,9.04299879547509e-08,1.80349320734604e-07,7.23660836481478,"8644_at"
"6307",1.21603114131573,8.53991888447756,7.58045952255791,1.38140327845797e-11,4.7469660721243e-11,15.8447274346717,"6307_at"
"10969",1.21641295771577,8.16126258537146,11.9525441451054,2.33703320131901e-21,1.44627758597639e-19,38.0602609718619,"10969_at"
"2108",1.21696636906228,8.91806404127314,9.4020712441762,1.25675199738272e-15,1.07040781348805e-14,25.0192155116788,"2108_at"
"4085",1.21719896710612,6.12751006026152,6.75990128063275,7.78139867655245e-10,2.010775457178e-09,11.8851134677177,"4085_at"
"8842",1.21775593738444,8.0474280444671,4.20476837911172,5.48093706118926e-05,8.2564726254891e-05,1.04950754172798,"8842_at"
"55769",1.21805808878645,7.76622601071664,5.24535583549448,8.05303994608932e-07,1.44270133160481e-06,5.11181541311746,"55769_at"
"51309",1.21905530145767,8.90124755819759,11.4535244963487,3.03560476231542e-20,1.20506449517963e-18,35.5255110180528,"51309_at"
"55857",1.21910113118524,7.87617566017404,8.69838209961465,4.74853857221647e-14,2.72462364462975e-13,21.4342679027134,"55857_at"
"79070",1.22088783690689,7.06643484609211,13.1092204218199,6.58491630516193e-24,1.27163477712067e-21,43.863340235669,"79070_at"
"29091",1.22177479771704,7.11788144137777,5.16614647658547,1.13082053727322e-06,1.99155084562847e-06,4.78292092557495,"29091_at"
"10560",1.22211864995436,6.87020790354977,8.41520054592614,2.02670752176405e-13,1.00084563345744e-12,20.0030547278138,"10560_at"
"23376",1.22379527283083,7.47691646594866,8.7949779657333,2.88986904065389e-14,1.74413899318663e-13,21.9242423526041,"23376_at"
"55012",1.22392891650147,7.91307009709556,8.31753978965681,3.33680047939182e-13,1.56948383512886e-12,19.5115017689528,"55012_at"
"10049",1.22398183303073,7.34260232195086,11.1874986535311,1.19785758233424e-19,3.8279118122519e-18,34.1684851784077,"10049_at"
"25879",1.22519682228208,8.12492943510655,9.55196922471334,5.77936431652178e-16,5.48330239275739e-15,25.7864322802028,"25879_at"
"64067",1.22527998540375,7.05322687270024,5.15377907958781,1.19208011846712e-06,2.09483954158159e-06,4.73183634130088,"64067_at"
"3838",1.22592965547357,10.6026994848405,8.06507444160688,1.20469860836286e-12,5.04643073490897e-12,18.246356242494,"3838_at"
"55364",1.22630419852834,6.28932952459545,12.5752880278989,9.76455706758633e-23,1.1696911518856e-20,41.1987409487962,"55364_at"
"5257",1.2264808544623,7.46352134321157,9.0097527608565,9.55527183220362e-15,6.46828117022006e-14,23.0164095183068,"5257_at"
"79003",1.22838037005024,7.97485824161182,9.91961838387874,8.57800055366044e-17,1.06556557514361e-15,27.6710110240542,"79003_at"
"1894",1.2286425034555,6.31194974940686,6.87990556343956,4.35605607785438e-10,1.17299135925817e-09,12.45411565983,"1894_at"
"8697",1.22898505736014,7.5987849870654,10.0611876489439,4.11295623744469e-17,5.66956901533089e-16,28.3973254459702,"8697_at"
"56983",1.22990104953813,7.73195373117367,11.1034772266094,1.84926877263064e-19,5.56247012313745e-18,33.73919485991,"56983_at"
"57343",1.23089654474544,5.87593001758564,9.46755819694017,8.95160984529272e-16,8.00370039593959e-15,25.3542868856695,"57343_at"
"26578",1.23212247227634,9.0944098441592,8.5267935445718,1.14506790200302e-13,6.00501047225546e-13,20.5660592237675,"26578_at"
"26286",1.23519227286925,9.48650751959229,7.71308999604805,7.1113758843113e-12,2.57913285435964e-11,16.4980769943691,"26286_at"
"58478",1.23545783759585,8.96215837678865,10.1331440703038,2.83064304135927e-17,4.11518041584125e-16,28.7665468422267,"58478_at"
"56890",1.23550116021076,5.96216498367338,10.7810777501516,9.81261029661492e-19,2.29716010646697e-17,32.0894525441693,"56890_at"
"2967",1.23606211745891,6.5033045622527,12.0278117266374,1.58970368645511e-21,1.05156405345479e-19,38.4411624134407,"2967_at"
"8089",1.23648592399542,5.6065130035765,11.4440884881523,3.18686826739688e-20,1.25057106493022e-18,35.47743854877,"8089_at"
"60496",1.23716937679592,8.23482022146544,9.41602694212464,1.16910723813941e-15,1.00495143374098e-14,25.0906063745654,"60496_at"
"7347",1.24073821703277,8.04723483358457,10.3823325379898,7.76274250133417e-18,1.32663462233326e-16,30.045133199054,"7347_at"
"54529",1.24218969120592,8.77506865538444,9.50112981412855,7.52208968795563e-16,6.88175458544365e-15,25.5261264623832,"54529_at"
"9",1.24512737306862,7.64234285498245,10.8455922965626,7.0246129930021e-19,1.71914184645944e-17,32.4198590126283,"9_at"
"79072",1.24541840722241,7.52231085928002,9.67038566795136,3.12722434807293e-16,3.23036124790347e-15,26.3930729374505,"79072_at"
"10455",1.24593456975609,9.06132285838015,5.83822763321959,5.84683005024891e-08,1.19372537375958e-07,7.66150267275434,"10455_at"
"55270",1.24596012756722,9.41498353254304,11.2318110504351,9.52789630641074e-20,3.16319980454648e-18,34.3947649585633,"55270_at"
"54927",1.24821797390461,7.09402271196767,10.4591532424529,5.21023480918998e-18,9.43646771277166e-17,30.439204160198,"54927_at"
"26750",1.24927285555321,7.37689092984719,8.68909403176613,4.9805940121962e-14,2.84740406770379e-13,21.3871991056221,"26750_at"
"3839",1.25131219723465,7.56753891538839,9.65707697529991,3.35075836375842e-16,3.43184671616137e-15,26.3248724207941,"3839_at"
"10384",1.25248324303328,6.98381766323928,8.63880432616145,6.44791187696732e-14,3.59790321132658e-13,21.1324881873375,"10384_at"
"220134",1.25264088916328,4.3444459268545,7.65757663387875,9.3930754976621e-12,3.32827812651981e-11,16.2242253799687,"220134_at"
"3437",1.25336754604343,7.55110815900809,9.30333810564187,2.09540216733024e-15,1.69385232816072e-14,24.5143944876536,"3437_at"
"51567",1.25339937361169,9.07605234047913,8.8728428829375,1.9354886617869e-14,1.21652499993995e-13,22.3197846921324,"51567_at"
"54830",1.25343535537041,5.10183895224843,11.4585133764285,2.95856000229472e-20,1.17676005994184e-18,35.550925306444,"54830_at"
"8491",1.25350976927425,7.51853165202001,7.53198565374669,1.75948349705305e-11,5.94740263261299e-11,15.606753758033,"8491_at"
"5917",1.25555623260445,9.92325497183823,7.65947523583477,9.30418135620174e-12,3.29735036159925e-11,16.2335822329665,"5917_at"
"5687",1.25613296081742,11.6297153547699,12.0450629330371,1.45540786491999e-21,9.8067679950727e-20,38.5284073776363,"5687_at"
"7298",1.25631706428102,9.39143901220792,4.92140044416516,3.17119206942894e-06,5.33648721098235e-06,3.78583633325639,"7298_at"
"1829",1.25665860306992,6.60462069782529,8.98121841621315,1.10707547595378e-14,7.36516208166199e-14,22.8711077275335,"1829_at"
"55149",1.2568029162562,7.50929912985449,12.1869068238578,7.04970928188634e-22,5.59714127636279e-20,39.2449271642243,"55149_at"
"1062",1.25767261953847,6.09969864561932,6.98522711945213,2.61038203025755e-10,7.28191005144977e-10,12.9565972085266,"1062_at"
"515",1.25814902018756,11.2759249532219,9.03696171610727,8.30343764211563e-15,5.70955410074175e-14,23.1550148766134,"515_at"
"7368",1.25828323742331,6.7578179740415,7.46815624897351,2.41798185270506e-11,7.98998875154226e-11,15.2940869924596,"7368_at"
"29127",1.26005490199855,9.399010703764,6.41609497625951,4.01612251784844e-09,9.39541499036174e-09,10.2774714694952,"29127_at"
"1962",1.26153250377113,5.52911502808845,14.5337696501724,5.68153098894082e-27,4.54148668562799e-24,50.8301398554937,"1962_at"
"23708",1.26219298750546,7.07578877441785,10.3131323177335,1.11179650280768e-17,1.82109589247114e-16,29.6900998841033,"23708_at"
"51109",1.26285454036492,8.77708869692393,11.2754578265176,7.60538692898337e-20,2.61829824963521e-18,34.6175570485092,"51109_at"
"4065",1.26655474549779,6.29969505512441,7.07117437664025,1.71551239608034e-10,4.90584335073427e-10,13.3686976701324,"4065_at"
"4300",1.26819513709199,6.46841459840627,12.480553499709,1.57969786657283e-22,1.73970597305795e-20,40.72330690547,"4300_at"
"79710",1.26821095964828,7.27856058181138,8.13319336096424,8.52670276395855e-13,3.68094793291732e-12,18.5868690335905,"79710_at"
"23300",1.26991440455268,8.18280175663422,9.86875541593797,1.11702625931887e-16,1.33573647961983e-15,27.4101173511563,"23300_at"
"8803",1.27142934922531,8.55579827995007,7.17852027424847,1.01318920177237e-10,3.0078503781312e-10,13.885879729093,"8803_at"
"7184",1.27282808211298,9.41162989433958,7.14982835405648,1.16661032620612e-10,3.43493544947624e-10,13.7473817885738,"7184_at"
"3426",1.27333890301297,9.3097762038323,6.12084817434639,1.59944842067549e-08,3.4769289450405e-08,8.92633117502303,"3426_at"
"890",1.27335357300703,6.55850366608046,6.5453061673739,2.17567872312004e-09,5.27665202041095e-09,10.8775706394312,"890_at"
"22881",1.27411489736212,5.92657496460811,11.7825780681816,5.5870812244808e-21,2.91953499495573e-19,37.1986891357577,"22881_at"
"23528",1.27444966757848,7.82370774117941,11.6505190158386,1.10115284611533e-20,5.1380443963158e-19,36.5279719224958,"23528_at"
"7840",1.27491794995712,7.09711199669787,11.7442904500635,6.80090721288325e-21,3.41445547423285e-19,37.0043425469691,"7840_at"
"10914",1.27536605459224,8.55798401218243,8.95510418813793,1.26668591220982e-14,8.30297415222589e-14,22.7381805116844,"10914_at"
"27340",1.27586460335908,7.25332299573709,12.090551648945,1.15333481220653e-21,8.23167606036185e-20,38.7583547988497,"27340_at"
"6018",1.27660858716457,7.61708859661986,13.0666844408605,8.15512155317735e-24,1.46017631115486e-21,43.6520407325464,"6018_at"
"51340",1.27665565009772,7.37109566964181,9.52576777488857,6.62023777324979e-16,6.18090020725838e-15,25.6522651586865,"51340_at"
"79071",1.27675933690898,6.1169694459319,12.4976557348377,1.448217506985e-22,1.62937555037417e-20,40.80919230653,"79071_at"
"3597",1.27932336543195,7.02057829074033,11.23881424275,9.18946140941975e-20,3.08080077758681e-18,34.4305183028937,"3597_at"
"6091",1.28021741300359,8.28805229609095,7.8223891643575,4.10559888950951e-12,1.5605694498555e-11,17.0388213701158,"6091_at"
"7443",1.28111458579078,7.10999303956213,8.56382096440092,9.47193936826639e-14,5.05532063625765e-13,20.7531631440334,"7443_at"
"56034",1.28340824640794,8.28683899368836,5.77740324186635,7.69992796804512e-08,1.55058321369874e-07,7.39322068338106,"56034_at"
"6424",1.28373646900038,11.1021920844223,3.03795288367094,0.00300000682222937,0.00390073249628961,-2.71073322914198,"6424_at"
"2202",1.28667042908714,7.75718838151144,5.74620982406635,8.86293975478313e-08,1.77034088675746e-07,7.25619680249562,"2202_at"
"55601",1.28731684137078,7.15188833623613,8.06810812970174,1.18631328851378e-12,4.97857844743213e-12,18.261507092106,"55601_at"
"11335",1.28992503815916,9.86946467166646,9.13647507368496,4.9664994793631e-15,3.62428839812162e-14,23.6623621424703,"11335_at"
"65084",1.29030462637661,7.45200134329577,9.69711996709708,2.72221429922915e-16,2.85958142079025e-15,26.5300875264523,"65084_at"
"399818",1.29034314810397,6.02645539907946,11.5332120341083,2.01363372560682e-20,8.53980812325674e-19,35.9312903708037,"399818_at"
"81034",1.29327508536987,7.56496479043035,9.55634931877864,5.6495944007129e-16,5.38762996760722e-15,25.8088633094322,"81034_at"
"2643",1.29395484347489,6.56875366856153,7.10853600239332,1.42862394304902e-10,4.15032376250407e-10,13.5483956345956,"2643_at"
"6059",1.29403385081711,7.8012111674697,9.1514117859676,4.59755199858218e-15,3.38033938043638e-14,23.7385672962295,"6059_at"
"23596",1.2943449023266,8.30920642746849,6.78381577578222,6.93379515289463e-10,1.80955357258114e-09,11.9981959020372,"23596_at"
"23116",1.2948226379069,7.96434415849923,9.2529114683188,2.72013157415549e-15,2.12912400324804e-14,24.2567471423272,"23116_at"
"5264",1.29517262674363,9.07144073359095,11.5398762616959,1.94571542984548e-20,8.41220015244058e-19,35.9652093823736,"5264_at"
"1102",1.29547109161693,8.45528091844314,9.44762783509009,9.92549923562407e-16,8.73716915954119e-15,25.2522922544675,"1102_at"
"7257",1.29905607504197,8.21598261354561,9.25822175248022,2.64641913706093e-15,2.07937282714062e-14,24.2838730352486,"7257_at"
