gene_symbol,logfc_dz:321,logfc_dz:272,mean_logfc,median_logfc,common_experiment,organism,signature_type
TAGLN,,0.2427680939435959,0.2427680939435959,0.2427680939435959,0.2427680939435959,human,UP
FHL2,0.0109735382720828,0.3728734850883484,0.1919235116802156,0.1919235116802156,0.3728734850883484,human,UP
ADAM30,,0.1559343487024307,0.1559343487024307,0.1559343487024307,0.1559343487024307,human,UP
SFTPC,0.1544723212718963,,0.1544723212718963,0.1544723212718963,,human,UP
RARRES1,,0.1373020708560943,0.1373020708560943,0.1373020708560943,0.1373020708560943,human,UP
DCN,,0.1322347372770309,0.1322347372770309,0.1322347372770309,0.1322347372770309,human,UP
PTGIS,,0.1291861236095428,0.1291861236095428,0.1291861236095428,0.1291861236095428,human,UP
DMBT1,0.0963960960507392,,0.0963960960507392,0.0963960960507392,,human,UP
TUBA1A,0.087462268769741,,0.087462268769741,0.087462268769741,,human,UP
C1R,,0.0852283015847206,0.0852283015847206,0.0852283015847206,0.0852283015847206,human,UP
RPS13,,0.0782336667180061,0.0782336667180061,0.0782336667180061,0.0782336667180061,human,UP
PDLIM4,,0.0765043795108795,0.0765043795108795,0.0765043795108795,0.0765043795108795,human,UP
CDKN1A,,0.0763471275568008,0.0763471275568008,0.0763471275568008,0.0763471275568008,human,UP
SERPING1,,0.0743681937456131,0.0743681937456131,0.0743681937456131,0.0743681937456131,human,UP
COL1A2,0.0742768570780754,,0.0742768570780754,0.0742768570780754,,human,UP
GPNMB,,0.0724675431847572,0.0724675431847572,0.0724675431847572,0.0724675431847572,human,UP
COL6A3,0.076023906469345,0.0666829124093055,0.0713534094393253,0.0713534094393253,0.0666829124093055,human,UP
SULF1,,0.0708497762680053,0.0708497762680053,0.0708497762680053,0.0708497762680053,human,UP
HLA-DPB1,0.0682467147707939,,0.0682467147707939,0.0682467147707939,,human,UP
CTSH,0.0321678407490253,0.1041984260082244,0.0681831333786249,0.0681831333786249,0.1041984260082244,human,UP
A2M,,0.0680221393704414,0.0680221393704414,0.0680221393704414,0.0680221393704414,human,UP
NPC2,0.0652326643466949,0.070424884557724,0.0678287744522094,0.0678287744522094,0.070424884557724,human,UP
COL6A2,,0.0670744031667709,0.0670744031667709,0.0670744031667709,0.0670744031667709,human,UP
EEF2,0.043456882238388,0.0905089527368545,0.0669829174876213,0.0669829174876213,0.0905089527368545,human,UP
DPYSL3,,0.066486544907093,0.066486544907093,0.066486544907093,0.066486544907093,human,UP
HSPB1,0.0657652765512466,,0.0657652765512466,0.0657652765512466,,human,UP
EIF3L,,0.0657193884253501,0.0657193884253501,0.0657193884253501,0.0657193884253501,human,UP
RPS3,0.0636364296078682,,0.0636364296078682,0.0636364296078682,,human,UP
FLNA,,0.0622991994023323,0.0622991994023323,0.0622991994023323,0.0622991994023323,human,UP
LGALS1,0.0609651915729045,,0.0609651915729045,0.0609651915729045,,human,UP
COL6A1,,0.0605743378400802,0.0605743378400802,0.0605743378400802,0.0605743378400802,human,UP
