gene_symbol,logfc_dz:397,logfc_dz:306,logfc_dz:652,logfc_dz:653,mean_logfc,median_logfc,common_experiment,organism,signature_type
MET,,,0.0423096418380737,0.0678513869643211,0.0550805144011974,0.0550805144011974,,human,UP
LMAN2,,,0.0634553655982017,0.0445041544735431,0.0539797600358724,0.0539797600358724,,human,UP
S100A13,0.0716995745897293,0.0362380854785442,,,0.0539688300341367,0.0539688300341367,0.0362380854785442,human,UP
CTNNB1,,,0.0656234920024871,0.039784550666809,0.0527040213346481,0.0527040213346481,,human,UP
ARMCX6,0.0478731617331504,0.0574876517057418,,,0.0526804067194461,0.0526804067194461,0.0574876517057418,human,UP
ANXA1,0.0205649062991142,,0.0710950940847396,0.0635349974036216,0.0517316659291585,0.0635349974036216,,human,UP
TSHR,,,0.0515949837863445,,0.0515949837863445,0.0515949837863445,,human,UP
HLA-B,0.1016223728656768,0.0220155995339155,,0.0303896516561508,0.0513425413519144,0.0303896516561508,0.0220155995339155,human,UP
SLC5A3,,,0.0546623133122921,0.0479496195912361,0.0513059664517641,0.0513059664517641,,human,UP
ACTA1,0.0509323216974735,,,,0.0509323216974735,0.0509323216974735,,human,UP
EEF1B2,,0.0501537434756755,,,0.0501537434756755,0.0501537434756755,0.0501537434756755,human,UP
SFTPB,0.0292185749858617,0.0797609314322471,,0.0414315983653068,0.0501370349278052,0.0414315983653068,0.0797609314322471,human,UP
DUOX2,,,0.0494681373238563,,0.0494681373238563,0.0494681373238563,,human,UP
DUSP6,0.0393270067870616,0.0767230167984962,,0.0308073163032531,0.0489524466296037,0.0393270067870616,0.0767230167984962,human,UP
LRP4,0.0519580580294132,0.071510761976242,,0.0224810726940631,0.0486499642332394,0.0519580580294132,0.071510761976242,human,UP
BASP1,0.0434849709272384,0.0532764121890068,,,0.0483806915581226,0.0483806915581226,0.0532764121890068,human,UP
ECM1,,,0.0482218489050865,,0.0482218489050865,0.0482218489050865,,human,UP
RPL12,,0.0482143200933933,,,0.0482143200933933,0.0482143200933933,0.0482143200933933,human,UP
GGCT,0.0336643867194652,0.0624760761857032,,,0.0480702314525842,0.0480702314525842,0.0624760761857032,human,UP
TACSTD2,,,,0.0480692312121391,0.0480692312121391,0.0480692312121391,,human,UP
TMBIM6,,,0.062062706798315,0.0334028042852878,0.0477327555418014,0.0477327555418014,,human,UP
KRT19,,,,0.0470978617668151,0.0470978617668151,0.0470978617668151,,human,UP
SPARC,0.0262668393552303,0.0160236395895481,0.077331967651844,0.0674828141927719,0.0467763151973485,0.0468748267740011,0.0160236395895481,human,UP
A2M,,,0.0463874265551567,,0.0463874265551567,0.0463874265551567,,human,UP
CHMP2A,,,0.0446790046989917,0.0478746779263019,0.0462768413126468,0.0462768413126468,,human,UP
SSBP2,,,0.0459419265389442,,0.0459419265389442,0.0459419265389442,,human,UP
RPL5,,,0.0485543720424175,0.0425584465265274,0.0455564092844724,0.0455564092844724,,human,UP
CCND1,,,,0.0452355667948722,0.0452355667948722,0.0452355667948722,,human,UP
ENTPD1,,,0.0414973758161067,0.0475399866700172,0.044518681243062,0.044518681243062,,human,UP
CD44,,,0.057643536478281,0.0307772923260927,0.0442104144021868,0.0442104144021868,,human,UP
HLA-A,0.0859110355377197,0.0245912689715623,,0.0217520650476217,0.0440847898523012,0.0245912689715623,0.0245912689715623,human,UP
GAPDH,0.0162209700793027,,0.0720218643546104,0.0435632839798927,0.0439353728046019,0.0435632839798927,,human,UP
NELL2,0.0574059598147869,0.0287929102778434,,,0.0430994350463151,0.0430994350463151,0.0287929102778434,human,UP
LMO3,,0.0270793437957763,0.0543160699307918,0.04734418541193,0.0429131997128327,0.04734418541193,0.0270793437957763,human,UP
ITGA3,,,0.0246029365807771,0.0611014403402805,0.0428521884605288,0.0428521884605288,,human,UP
THBS2,0.0293170046061277,0.0562147609889507,,,0.0427658827975392,0.0427658827975392,0.0562147609889507,human,UP
COL6A3,0.0528119653463363,0.0313678905367851,,,0.0420899279415607,0.0420899279415607,0.0313678905367851,human,UP
RPLP2,,,,0.0415548346936702,0.0415548346936702,0.0415548346936702,,human,UP
RPS4X,0.0463014803826808,0.0524126961827278,0.0200538970530033,0.0467305555939674,0.0413746573030948,0.0465160179883241,0.0524126961827278,human,UP
YWHAE,,,0.0475118719041347,0.034927625209093,0.0412197485566139,0.0412197485566139,,human,UP
RGS5,,,0.0597096495330333,0.022619878873229,0.0411647642031312,0.0411647642031312,,human,UP
RAB7A,,,0.0487398356199264,0.0335567221045494,0.0411482788622379,0.0411482788622379,,human,UP
PERP,,,,0.0410142950713634,0.0410142950713634,0.0410142950713634,,human,UP
SERPINA1,0.0177286434918642,0.0199998319149017,0.0462066084146499,0.0788746103644371,0.0407024235464632,0.0331032201647758,0.0199998319149017,human,UP
TUBA1A,0.0406557247042655,,,,0.0406557247042655,0.0406557247042655,,human,UP
MIR21,0.0406449325382709,,,,0.0406449325382709,0.0406449325382709,,human,UP
RPLP0,,0.0266288127750158,0.0340969637036323,0.0606645420193672,0.0404634394993384,0.0340969637036323,0.0266288127750158,human,UP
PBX3,,,0.0403619185090065,,0.0403619185090065,0.0403619185090065,,human,UP
CDH3,0.0288887321949005,0.0754203274846077,,0.016609339043498,0.0403061329076687,0.0288887321949005,0.0754203274846077,human,UP
RPL4,,0.0402594842016696,,,0.0402594842016696,0.0402594842016696,0.0402594842016696,human,UP
CD63,0.0532563477754592,0.0297230873256921,,0.0346525572240352,0.0392106641083955,0.0346525572240352,0.0297230873256921,human,UP
KCNJ15,,,0.0519714504480361,0.0261823553591966,0.0390769029036164,0.0390769029036164,,human,UP
CHI3L1,0.0259645953774452,0.0238441508263349,,0.0673823431134224,0.0390636964390675,0.0259645953774452,0.0238441508263349,human,UP
PCSK2,0.0191411487758159,0.025747200474143,0.0585546754300594,0.0508207827806472,0.0385659518651664,0.0382839916273951,0.025747200474143,human,UP
ACTG1,,,,0.0383960045874118,0.0383960045874118,0.0383960045874118,,human,UP
DHRS3,0.0296714976429939,0.0555213093757629,0.0176120642572641,0.0499421320855617,0.0381867508403956,0.0398068148642778,0.0555213093757629,human,UP
TM4SF1,,,,0.038118652999401,0.038118652999401,0.038118652999401,,human,UP
RHOA,,,0.0380406081676483,,0.0380406081676483,0.0380406081676483,,human,UP
HLA-C,0.066562496125698,0.0178241748362779,,0.0296081975102424,0.0379982894907395,0.0296081975102424,0.0178241748362779,human,UP
INHBB,0.0379570685327053,,,,0.0379570685327053,0.0379570685327053,,human,UP
DUSP5,0.0592447966337204,0.0380300134420394,,0.0162472277879714,0.0378406792879104,0.0380300134420394,0.0380300134420394,human,UP
FRMD4B,,,0.0376940406858921,,0.0376940406858921,0.0376940406858921,,human,UP
RPL7,,,0.0355485267937183,0.0397386699914932,0.0376435983926057,0.0376435983926057,,human,UP
ARMCX3,0.029637100175023,0.0638809204101562,,0.0188081040978431,0.0374420415610075,0.029637100175023,0.0638809204101562,human,UP
HLA-DPB1,0.0490729697048664,0.0255750324577093,,,0.0373240010812878,0.0373240010812878,0.0255750324577093,human,UP
G0S2,,0.0372456684708595,,,0.0372456684708595,0.0372456684708595,0.0372456684708595,human,UP
SERPINF1,0.0371789783239364,,,,0.0371789783239364,0.0371789783239364,,human,UP
TGFBI,0.043422233313322,0.0308380499482154,,,0.0371301416307687,0.0371301416307687,0.0308380499482154,human,UP
TNNC2,0.0370501950383186,,,,0.0370501950383186,0.0370501950383186,,human,UP
HLA-DRA,0.0684916526079177,0.016044545918703,0.0263223238289356,,0.0369528407851854,0.0263223238289356,0.016044545918703,human,UP
ASAH1,,,0.0480919703841209,0.025775896385312,0.0369339333847165,0.0369339333847165,,human,UP
DAPK2,,0.0370203144848346,0.0186260733753442,0.0551175065338611,0.0369212981313467,0.0370203144848346,0.0370203144848346,human,UP
PDIA3,,,0.0547591969370842,0.0187043268233537,0.0367317618802189,0.0367317618802189,,human,UP
APOC1,0.0574334636330604,0.0158712286502122,,,0.0366523461416363,0.0366523461416363,0.0158712286502122,human,UP
GDF15,,,,0.0365169756114482,0.0365169756114482,0.0365169756114482,,human,UP
RBBP4,,,0.0364790707826614,,0.0364790707826614,0.0364790707826614,,human,UP
RPL8,,0.0242277681827545,0.0363533049821853,0.0487017594277858,0.0364276108642419,0.0363533049821853,0.0242277681827545,human,UP
CTSD,,,0.0207395851612091,0.0516495928168296,0.0361945889890193,0.0361945889890193,,human,UP
COL1A2,0.035916544497013,,,,0.035916544497013,0.035916544497013,,human,UP
TNFRSF12A,,,,0.035878948867321,0.035878948867321,0.035878948867321,,human,UP
CLDN16,,,,0.0357699692249298,0.0357699692249298,0.0357699692249298,,human,UP
ATP1A1,,,0.0357676222920417,,0.0357676222920417,0.0357676222920417,,human,UP
ACTN4,0.0137538686394691,,0.0434374511241912,0.0494513809680938,0.0355475669105847,0.0434374511241912,,human,UP
PLXNB2,,,0.0271003264933824,0.0439261272549629,0.0355132268741726,0.0355132268741726,,human,UP
GPX1,0.0509062595665454,0.0199798736721277,,,0.0354430666193366,0.0354430666193366,0.0199798736721277,human,UP
CCNI,,,0.0352930165827274,,0.0352930165827274,0.0352930165827274,,human,UP
RARRES2,0.0350927636027336,,,,0.0350927636027336,0.0350927636027336,,human,UP
IGFBP7,,,0.04649044200778,0.0236039087176322,0.0350471753627061,0.0350471753627061,,human,UP
SPINT1,,,,0.0349466241896152,0.0349466241896152,0.0349466241896152,,human,UP
PDIA4,,,0.0349106453359127,,0.0349106453359127,0.0349106453359127,,human,UP
PPL,,0.0348654650151729,,,0.0348654650151729,0.0348654650151729,0.0348654650151729,human,UP
IGSF1,,,,0.0347671844065189,0.0347671844065189,0.0347671844065189,,human,UP
CD55,0.0265613440424203,0.0436835996806621,,0.0339655242860317,0.0347368226697047,0.0339655242860317,0.0436835996806621,human,UP
ITGA2,,,,0.0346943922340869,0.0346943922340869,0.0346943922340869,,human,UP
SPP1,,,0.0346691906452178,,0.0346691906452178,0.0346691906452178,,human,UP
TUG1,,,0.0346632972359657,,0.0346632972359657,0.0346632972359657,,human,UP
PDE5A,,,,0.0346588194370269,0.0346588194370269,0.0346588194370269,,human,UP
EPS8,0.0284128300845623,0.0475277081131935,0.0280857384204864,0.0327868238091468,0.0342032751068472,0.0305998269468545,0.0475277081131935,human,UP
PLA2G2A,0.0340383574366569,,,,0.0340383574366569,0.0340383574366569,,human,UP
CLU,0.0178260449320077,0.0398100800812244,,0.0439827889204025,0.0338729713112115,0.0398100800812244,0.0398100800812244,human,UP
IGFBP4,0.0473223701119422,,0.0250730644911527,0.0292137153446674,0.0338697166492541,0.0292137153446674,,human,UP
PDLIM1,0.0348573476076126,0.0288314968347549,,0.0377286188304424,0.0338058210909366,0.0348573476076126,0.0288314968347549,human,UP
DOCK9,,,0.0278655234724283,0.0397147238254547,0.0337901236489415,0.0337901236489415,,human,UP
CLDN7,,,,0.0336866341531276,0.0336866341531276,0.0336866341531276,,human,UP
SLC7A2,,,0.0387526415288448,0.0283907614648342,0.0335717014968395,0.0335717014968395,,human,UP
PDE8B,,,0.0330836959183216,,0.0330836959183216,0.0330836959183216,,human,UP
SERINC3,,,0.0462665595114231,0.0195989534258842,0.0329327564686536,0.0329327564686536,,human,UP
SH2D4A,,0.0326937958598136,,,0.0326937958598136,0.0326937958598136,0.0326937958598136,human,UP
DDX17,,,0.0326927565038204,,0.0326927565038204,0.0326927565038204,,human,UP
CHPT1,,,0.0241277627646923,0.041252963244915,0.0326903630048036,0.0326903630048036,,human,UP
ST3GAL5,0.0363543443381786,0.0515340454876422,0.0226402282714843,0.0195299051702022,0.0325146308168768,0.0294972863048315,0.0515340454876422,human,UP
EEF2,-0.0127976825460791,0.0242578033357858,0.0560881681740284,0.0617613978683948,0.0323274217080324,0.0401729857549071,0.0242578033357858,human,UP
EIF4G2,,,0.0321973524987697,,0.0321973524987697,0.0321973524987697,,human,UP
CD9,,,0.026814492419362,0.0374848283827304,0.0321496604010462,0.0321496604010462,,human,UP
KLK10,,,,0.0320626497268676,0.0320626497268676,0.0320626497268676,,human,UP
TSPAN13,,0.0320395343005657,,,0.0320395343005657,0.0320395343005657,0.0320395343005657,human,UP
SQSTM1,,,,0.0319939740002155,0.0319939740002155,0.0319939740002155,,human,UP
SLC35F2,,0.0317547619342803,,,0.0317547619342803,0.0317547619342803,0.0317547619342803,human,UP
IQGAP1,,,0.032952457666397,0.0303136799484491,0.0316330688074231,0.0316330688074231,,human,UP
MFGE8,,,,0.0314470119774341,0.0314470119774341,0.0314470119774341,,human,UP
LAPTM4A,-0.0121681950986385,,0.0602436587214469,0.0460121221840381,0.0313625286022822,0.0460121221840381,,human,UP
PRKAR1A,,,0.0336798317730426,0.0290112514048814,0.031345541588962,0.031345541588962,,human,UP
RPL18,,,,0.0312358196824789,0.0312358196824789,0.0312358196824789,,human,UP
IL6,0.0312034003436565,,,,0.0312034003436565,0.0312034003436565,,human,UP
STT3A,,,0.0311230141669511,,0.0311230141669511,0.0311230141669511,,human,UP
RPL36A,,0.0310841146856546,,,0.0310841146856546,0.0310841146856546,0.0310841146856546,human,UP
ECE1,,,0.0193897653371095,0.0425461269915103,0.0309679461643099,0.0309679461643099,,human,UP
MSN,0.024673007428646,0.038652803748846,0.0288978088647127,0.0315231420099735,0.0309366905130445,0.0302104754373431,0.038652803748846,human,UP
ACVR1,,0.0309139899909496,,,0.0309139899909496,0.0309139899909496,0.0309139899909496,human,UP
IFI30,0.0308383703231811,,,,0.0308383703231811,0.0308383703231811,,human,UP
ZNF217,,0.030826486647129,,,0.030826486647129,0.030826486647129,0.030826486647129,human,UP
GABRB2,,0.026056183502078,,0.0355267040431499,0.030791443772614,0.030791443772614,0.026056183502078,human,UP
LTBP3,,,,0.0307067167013883,0.0307067167013883,0.0307067167013883,,human,UP
QPCT,,0.0460345707833766,,0.0153273241594433,0.03068094747141,0.03068094747141,0.0460345707833766,human,UP
CCND2,,,0.0265164207667112,0.0347915552556514,0.0306539880111813,0.0306539880111813,,human,UP
NMB,0.0306218545883893,,,,0.0306218545883893,0.0306218545883893,,human,UP
IGFBP6,0.0433402135968208,,,0.0177065469324588,0.0305233802646398,0.0305233802646398,,human,UP
MPZL2,,0.0253047160804271,0.0240887906402349,0.0419291742146015,0.0304408936450878,0.0253047160804271,0.0253047160804271,human,UP
S100A11,0.0248703826218843,0.0397144965827465,,0.0262943617999553,0.030293080334862,0.0262943617999553,0.0397144965827465,human,UP
GPRC5B,,,,0.0302233770489692,0.0302233770489692,0.0302233770489692,,human,UP
AFF1,,,0.0301872920244932,,0.0301872920244932,0.0301872920244932,,human,UP
TMED10,,,0.0448010675609111,0.015438612550497,0.0301198400557041,0.0301198400557041,,human,UP
IGFBP5,,0.024138256907463,0.0251900926232337,0.0407182089984416,0.0300155195097128,0.0251900926232337,0.024138256907463,human,UP
RPL14,,0.0299650467932224,,,0.0299650467932224,0.0299650467932224,0.0299650467932224,human,UP
DDR1,,,,0.0299097299575805,0.0299097299575805,0.0299097299575805,,human,UP
IL6ST,,,0.0299050528556108,,0.0299050528556108,0.0299050528556108,,human,UP
MBOAT2,,0.0298596061766147,,,0.0298596061766147,0.0298596061766147,0.0298596061766147,human,UP
PLS3,,0.021478159353137,0.0309444423764944,0.0369604602456092,0.0297943539917469,0.0309444423764944,0.021478159353137,human,UP
TMEM50A,,,0.0297403037548065,,0.0297403037548065,0.0297403037548065,,human,UP
SLPI,0.0366836935281753,0.0248991306871175,,0.0274526439607143,0.0296784893920024,0.0274526439607143,0.0248991306871175,human,UP
RPL15,,,0.0331581234931945,0.0256132278591394,0.029385675676167,0.029385675676167,,human,UP
MUC1,,0.0328403376042842,,0.0257364194840192,0.0292883785441517,0.0292883785441517,0.0328403376042842,human,UP
AEBP1,0.0292712040245533,,,,0.0292712040245533,0.0292712040245533,,human,UP
VIM,,,0.0292273145169019,,0.0292273145169019,0.0292273145169019,,human,UP
ASAP2,,0.0289095714688301,,,0.0289095714688301,0.0289095714688301,0.0289095714688301,human,UP
TUBB4B,0.0135385394096374,,0.0355096198618412,0.0374891720712184,0.0288457771142323,0.0355096198618412,,human,UP
MED13,,,0.0306576192378997,0.0269972011446952,0.0288274101912975,0.0288274101912975,,human,UP
NXN,0.0208645537495613,0.0366389006376266,,,0.0287517271935939,0.0287517271935939,0.0366389006376266,human,UP
RPL3,,0.028068708255887,0.0286862775683403,0.0293693114072084,0.0287080990771452,0.0286862775683403,0.028068708255887,human,UP
PTPRM,,0.0145275024697184,0.0412932522594928,0.0302290227264165,0.0286832591518759,0.0302290227264165,0.0145275024697184,human,UP
CTSC,,,0.0198154393583536,0.0375007279217243,0.0286580836400389,0.0286580836400389,,human,UP
KIAA1217,,,,0.0286345891654491,0.0286345891654491,0.0286345891654491,,human,UP
CLDN1,0.0147099317982792,0.0189286042004823,0.031415045261383,0.0493235848844051,0.0285942915361374,0.0251718247309327,0.0189286042004823,human,UP
TMEM59,,,0.0344608537852764,0.0227048974484205,0.0285828756168484,0.0285828756168484,,human,UP
EPHA4,,,,0.0284860376268625,0.0284860376268625,0.0284860376268625,,human,UP
DAD1,,,0.0276163965463638,0.0293420236557722,0.028479210101068,0.028479210101068,,human,UP
TIPARP,0.0409188829362392,0.0159907825291156,,,0.0284548327326774,0.0284548327326774,0.0159907825291156,human,UP
TM9SF3,,,0.0389978438615798,0.0176784098148345,0.0283381268382072,0.0283381268382072,,human,UP
DPP4,,,,0.02824667096138,0.02824667096138,0.02824667096138,,human,UP
KRT7,,,0.0204664748162031,0.0355391837656497,0.0280028292909264,0.0280028292909264,,human,UP
DCBLD2,,,,0.0280005689710378,0.0280005689710378,0.0280005689710378,,human,UP
STAT3,,,0.0279928613454103,,0.0279928613454103,0.0279928613454103,,human,UP
GSN,,,,0.02792764082551,0.02792764082551,0.02792764082551,,human,UP
PTEN,,,0.0279049575328826,,0.0279049575328826,0.0279049575328826,,human,UP
COMP,0.0277891214936971,,,,0.0277891214936971,0.0277891214936971,,human,UP
DSP,,0.0311289969831705,0.0195939186960458,0.0322708375751972,0.0276645844181378,0.0311289969831705,0.0311289969831705,human,UP
ATP13A3,,,0.0276498049497604,,0.0276498049497604,0.0276498049497604,,human,UP
ST3GAL1,,,0.0275950226932764,,0.0275950226932764,0.0275950226932764,,human,UP
BSG,,,0.0215679705142974,0.0335408896207809,0.0275544300675392,0.0275544300675392,,human,UP
YWHAB,,,0.0362863317131996,0.0187158863991498,0.0275011090561747,0.0275011090561747,,human,UP
TUBA1B,0.0274844449013471,,,,0.0274844449013471,0.0274844449013471,,human,UP
PCBP2,,,0.0273873209953308,,0.0273873209953308,0.0273873209953308,,human,UP
SLC35F5,,,0.0273763295263052,,0.0273763295263052,0.0273763295263052,,human,UP
MAP3K1,,,0.0313081294298172,0.0234185978770256,0.0273633636534214,0.0273633636534214,,human,UP
PECAM1,,,0.0273113194853067,,0.0273113194853067,0.0273113194853067,,human,UP
EFCAB14,,,0.02724589407444,,0.02724589407444,0.02724589407444,,human,UP
ARF1,,,0.028337487950921,0.0260092504322528,0.0271733691915869,0.0271733691915869,,human,UP
KCNJ16,,,0.0315204933285713,0.0227776914834976,0.0271490924060344,0.0271490924060344,,human,UP
ACTA2,,,0.0280381068587303,0.0256982240825891,0.0268681654706597,0.0268681654706597,,human,UP
CDK2AP1,,0.0268615912646055,,,0.0268615912646055,0.0268615912646055,0.0268615912646055,human,UP
BHLHE41,,,,0.0267841350287199,0.0267841350287199,0.0267841350287199,,human,UP
SORT1,,,0.0346286781132221,0.0189134161919355,0.0267710471525788,0.0267710471525788,,human,UP
RAB14,,,0.0267473366111516,,0.0267473366111516,0.0267473366111516,,human,UP
PLD3,,,0.0259028803557157,0.0275843907147645,0.0267436355352401,0.0267436355352401,,human,UP
ITGB3,,,0.0357260107994079,0.0176820158958435,0.0267040133476257,0.0267040133476257,,human,UP
CAMK2N1,,0.0146493259817361,,0.0385932438075542,0.0266212848946452,0.0266212848946452,0.0146493259817361,human,UP
ITGAV,,0.0229083243757486,0.0348204113543033,0.0220586750656366,0.0265958035985628,0.0229083243757486,0.0229083243757486,human,UP
RPS14,,,0.0215951353311538,0.0315751880407333,0.0265851616859436,0.0265851616859436,,human,UP
ARPC1B,0.0265565663576126,,,,0.0265565663576126,0.0265565663576126,,human,UP
SCNN1A,,,0.0181858912110328,0.0348041616380214,0.0264950264245271,0.0264950264245271,,human,UP
UBA52,0.0264453645795583,,,,0.0264453645795583,0.0264453645795583,,human,UP
EDF1,,,0.0315411128103733,0.0213472545146942,0.0264441836625337,0.0264441836625337,,human,UP
MRPS6,,0.0244142059236764,0.0280903633683919,0.0266811624169349,0.0263952439030011,0.0266811624169349,0.0244142059236764,human,UP
RPL36,0.0245504714548587,0.0281517170369625,,,0.0263510942459106,0.0263510942459106,0.0281517170369625,human,UP
MXRA5,0.0271189231425523,0.0361231118440628,,0.0154722929000854,0.0262381092955668,0.0271189231425523,0.0361231118440628,human,UP
ALCAM,,,0.0289478134363889,0.023519143462181,0.026233478449285,0.026233478449285,,human,UP
CRIP2,,,,0.0262183211743831,0.0262183211743831,0.0262183211743831,,human,UP
SPTBN1,,,0.0261705964803695,,0.0261705964803695,0.0261705964803695,,human,UP
BCL2L1,,,,0.0260255765169858,0.0260255765169858,0.0260255765169858,,human,UP
ATP6AP2,,,0.0297275427728891,0.0222888961434364,0.0260082194581627,0.0260082194581627,,human,UP
PURA,,,0.0260042380541563,,0.0260042380541563,0.0260042380541563,,human,UP
SSR1,,,0.0259685795754194,,0.0259685795754194,0.0259685795754194,,human,UP
LMAN1,,,0.0327235721051692,0.0189771559089422,0.0258503640070557,0.0258503640070557,,human,UP
ZBTB38,,,0.0258445311337709,,0.0258445311337709,0.0258445311337709,,human,UP
PRPF8,,,0.0258270259946584,,0.0258270259946584,0.0258270259946584,,human,UP
DDX5,,,0.0257487650960683,,0.0257487650960683,0.0257487650960683,,human,UP
DAZAP2,,,0.0256340149790048,,0.0256340149790048,0.0256340149790048,,human,UP
GNS,,,0.0304089095443487,0.0206906292587518,0.0255497694015502,0.0255497694015502,,human,UP
NDUFC2,,,0.0254559405148029,,0.0254559405148029,0.0254559405148029,,human,UP
TSPAN3,,,0.0269345641136169,0.0238932948559522,0.0254139294847846,0.0254139294847846,,human,UP
RPL35A,,,,0.0254087094217538,0.0254087094217538,0.0254087094217538,,human,UP
NDUFA13,0.0253681410104036,,,,0.0253681410104036,0.0253681410104036,,human,UP
KIF5B,,,0.0327756963670253,0.0178073868155479,0.0252915415912866,0.0252915415912866,,human,UP
PLOD2,,,0.034275934100151,0.0161664169281721,0.0252211755141615,0.0252211755141615,,human,UP
ENO1,,,0.0317575223743915,0.0185521617531776,0.0251548420637846,0.0251548420637846,,human,UP
LRPAP1,,,0.0211442690342664,0.0290985703468322,0.0251214196905493,0.0251214196905493,,human,UP
SEC63,,,0.0330379754304885,0.0171977430582046,0.0251178592443466,0.0251178592443466,,human,UP
CLDN3,,,,0.0250865276902914,0.0250865276902914,0.0250865276902914,,human,UP
EFR3A,,0.0240257252007722,0.0253891609609127,0.0256486814469099,0.0250211892028649,0.0253891609609127,0.0240257252007722,human,UP
PSAP,0.0132677741348743,0.0149538796395063,0.0378849878907203,0.0338677763938903,0.0249936045147478,0.0244108280166983,0.0149538796395063,human,UP
S100A10,,,,0.0249851811677217,0.0249851811677217,0.0249851811677217,,human,UP
NMU,,0.0249367430806159,,,0.0249367430806159,0.0249367430806159,0.0249367430806159,human,UP
USO1,,,0.024920254945755,,0.024920254945755,0.024920254945755,,human,UP
PCYOX1,,,0.0274182427674531,0.0224158149212598,0.0249170288443565,0.0249170288443565,,human,UP
BMPR2,,,0.0248815305531024,,0.0248815305531024,0.0248815305531024,,human,UP
ODC1,0.0278988070785999,,0.0218530371785163,,0.0248759221285581,0.0248759221285581,,human,UP
ATP6AP1,,,0.0238564368337392,0.0257773157209157,0.0248168762773275,0.0248168762773275,,human,UP
ICAM1,,,,0.0247978121042251,0.0247978121042251,0.0247978121042251,,human,UP
HLA-DMA,0.0247774124145507,,,,0.0247774124145507,0.0247774124145507,,human,UP
AMOT,,0.0247603952884674,,,0.0247603952884674,0.0247603952884674,0.0247603952884674,human,UP
NT5C2,,,0.0247415993362665,,0.0247415993362665,0.0247415993362665,,human,UP
HLA-G,0.0165664516389369,,,0.0325513258576393,0.0245588887482881,0.0245588887482881,,human,UP
FTH1,0.0139522859826684,0.0360174663364887,0.0209330637007951,0.0272829830646514,0.0245464497711509,0.0241080233827233,0.0360174663364887,human,UP
RAB1B,,,0.0239649564027786,0.0250730123370885,0.0245189843699336,0.0245189843699336,,human,UP
LDOC1,,0.0238910894840955,,0.0251244120299816,0.0245077507570385,0.0245077507570385,0.0238910894840955,human,UP
BGN,,,0.0316719859838485,0.0172461662441492,0.0244590761139988,0.0244590761139988,,human,UP
