gene_symbol,logfc_dz:1029,logfc_dz:1030,logfc_dz:1032,logfc_dz:1038,logfc_dz:1028,logfc_dz:1026,logfc_dz:1027,logfc_dz:1024,logfc_dz:1022,logfc_dz:1023,logfc_dz:464,logfc_dz:1035,logfc_dz:1025,logfc_dz:1021,logfc_dz:1041,logfc_dz:1036,logfc_dz:1037,logfc_dz:1039,logfc_dz:1040,logfc_dz:1033,logfc_dz:1034,mean_logfc,median_logfc,common_experiment,organism,signature_type
HNRNPUL2,,,,,,,,,,,,,,,,,,0.0212371237576007,,,,0.0212371237576007,0.0212371237576007,,human,UP
NEUROG2,,,,,,,,,,,,,,,,,,,,0.0188606232404708,0.0235054604709148,0.0211830418556928,0.0211830418556928,,human,UP
CACNA2D3,0.013903921470046,,,,,,,,,,,0.0283611323684453,,,,,,,,,,0.0211325269192457,0.0211325269192457,0.0283611323684453,human,UP
CCT6B,,,,,,,,,,,,,,,,,,,,,0.0211304035037755,0.0211304035037755,0.0211304035037755,,human,UP
GFPT2,,,,,,,,,,,,,,,,,,,,0.0214507356286048,0.020789299160242,0.0211200173944234,0.0211200173944234,,human,UP
MTCL1,,,,,,,,,,,,,,,,,,,,0.0211182087659835,,0.0211182087659835,0.0211182087659835,,human,UP
COMP,,,,,,,,,,,,0.0210474859923124,,,,,,,,,,0.0210474859923124,0.0210474859923124,0.0210474859923124,human,UP
PLCL2,,,,,,,,,,,,,,,,,,0.0210412535816431,,,,0.0210412535816431,0.0210412535816431,,human,UP
MSRB2,,,,,,,,,,,,,,,0.0209978967905044,,,,,,,0.0209978967905044,0.0209978967905044,,human,UP
CA10,,,,,,,,,,,,,,,,,,0.020958162844181,,,,0.020958162844181,0.020958162844181,,human,UP
ZNF804A,,,,,,,,,,,,,,,,,,,,0.0209197700023651,,0.0209197700023651,0.0209197700023651,,human,UP
ADARB1,,,,,,,,,,,,,,,,,,,,0.0208887830376625,,0.0208887830376625,0.0208887830376625,,human,UP
IL13,,,,,,,,,,,,,,,,,,,,0.0208741817623376,,0.0208741817623376,0.0208741817623376,,human,UP
NEXN,,,,,,,,,,,,,,,,,,,,0.0208639297634363,,0.0208639297634363,0.0208639297634363,,human,UP
PRAME,,,,,,,,,,,,,,,,,,,,0.020860644057393,,0.020860644057393,0.020860644057393,,human,UP
RAB27B,,,,,,,,,,,,,,,,,,,,0.0207995176315307,,0.0207995176315307,0.0207995176315307,,human,UP
RPS9,,,,,,,,,,,,,,,0.015302469022572,,,0.0262746941298246,,,,0.0207885815761983,0.0207885815761983,,human,UP
DMRT1,,,,,,,,,,,,,,,,,,,,0.0207856241613626,,0.0207856241613626,0.0207856241613626,,human,UP
PRPS1,,,,,,,,,,,,0.017887057736516,,,,,0.0235978532582521,,,,,0.020742455497384,0.020742455497384,0.017887057736516,human,UP
ORM1,,,0.0187585484236478,,0.021668441593647,,,,,,0.0221753232181072,,,0.0203240849077701,,,,,,,,0.020731599535793,0.0209962632507085,,human,UP
SEMG2,,,,,,,,,,,,,,,,,,,,0.020720837637782,,0.020720837637782,0.020720837637782,,human,UP
PCCB,,,,,,,,,,,,,,,,,0.0206944122910499,,,,,0.0206944122910499,0.0206944122910499,,human,UP
RPL36A,0.0522153005003929,0.1013663187623024,-0.056458756327629,-0.0289959497749805,-0.0429844707250595,0.0757229998707771,0.0375835113227367,0.0246474090963602,0.0738655254244804,-0.047270443290472,,,0.0375758595764637,0.0209368746727705,,,,,,,,0.0206836815923452,0.0311116343364119,,human,UP
MATR3,,,,,,,,,,,,,,,,,,0.0206769257783889,,,,0.0206769257783889,0.0206769257783889,,human,UP
ELL3,,,,,,,,,,,,,,,,,,,,,0.0206537004560232,0.0206537004560232,0.0206537004560232,,human,UP
B2M,-0.0206487439572811,-0.023214241489768,0.0513882376253604,0.0937856212258338,0.0399536751210689,,0.0235437620431184,0.0337596572935581,0.0211918503046035,-0.0101937800645828,0.018302509561181,,-0.0251240842044353,,,0.0419078916311264,,,0.0235360991209745,,,0.0206298810931352,0.0235360991209745,,human,UP
COL8A2,,,,,,,,,,,,,,,,,,,,0.0206241775304079,,0.0206241775304079,0.0206241775304079,,human,UP
ARL15,,,,,,,,,,,,,,,,,,,,0.0205835234373807,,0.0205835234373807,0.0205835234373807,,human,UP
KIF26B,,,,,,,,,,,,,,,,,,,,0.0222616884857416,0.0187125150114297,0.0204871017485857,0.0204871017485857,,human,UP
DNAJB2,,,,,,,,,,,,,,,0.0167385451495647,,,,0.0241523943841457,,,0.0204454697668552,0.0204454697668552,,human,UP
SERPINB10,,,,,,,,,,,,,,,,,,,,0.0206300634890794,0.0202239733189344,0.0204270184040069,0.0204270184040069,,human,UP
PRPS1L1,,,,,,,,,,,,0.0204117707908153,,,,,,,,,,0.0204117707908153,0.0204117707908153,0.0204117707908153,human,UP
COL16A1,,,,,,,,,,,,,,,,,,,,0.0204116180539131,,0.0204116180539131,0.0204116180539131,,human,UP
MAD1L1,,,,,,,,0.0254374630749225,,,0.01530281919986,,,,,,,,,,,0.0203701411373913,0.0203701411373913,,human,UP
EFNB2,,,,,,,,,,,,0.0203408226370811,,,,,,,,,,0.0203408226370811,0.0203408226370811,0.0203408226370811,human,UP
ARHGAP28,,,,,,,,,,,,,,,,,,,,,0.0203317236155271,0.0203317236155271,0.0203317236155271,,human,UP
TRAPPC4,,,,,,,,,,,,,,,,,0.0203204043209552,,,,,0.0203204043209552,0.0203204043209552,,human,UP
ASH2L,,,,,,,,,,,,,,,,,0.020303875207901,,,,,0.020303875207901,0.020303875207901,,human,UP
PDGFRL,,,,,,,,,,,,0.0195208676159381,,,,,,,,0.0210825651884078,,0.020301716402173,0.020301716402173,0.0195208676159381,human,UP
ATP4A,,,,,,,,,,,,,,,,,,,,,0.0202898494899272,0.0202898494899272,0.0202898494899272,,human,UP
CNN1,,,,,,,,,,,,,,,,,,,,0.0202839784324169,,0.0202839784324169,0.0202839784324169,,human,UP
HMGN3,0.0120607716962695,,,,0.0255049187690019,0.0264042653143405,0.0172167439013719,0.0157119147479534,0.0248019099235534,,,,,,,,,,,,,0.0202834207254151,0.0210093269124627,,human,UP
HTR2C,,,,,,,,,,,,,,,,,,,,0.0202682744711637,,0.0202682744711637,0.0202682744711637,,human,UP
EGR1,,,,,0.0249764453619718,,,,,,0.0129822380840778,,,,,,,,0.0228267442435026,,,0.0202618092298507,0.0228267442435026,,human,UP
INSM1,,,,,,,,,,,,,,,,,,0.0202483236789703,,,,0.0202483236789703,0.0202483236789703,,human,UP
PRKCH,,0.0200498960912227,,,0.0154879922047257,,0.0232074055820703,,,0.0177063532173633,,,,,,,,,,0.024783831089735,,0.0202470956370234,0.0200498960912227,,human,UP
CYP1B1,,,,,,,,,,,,,,,,,,,,0.0226918831467628,0.017768021672964,0.0202299524098634,0.0202299524098634,,human,UP
ABCG4,,,,,,,,,,,,,,,,,,,,,0.0201924610882997,0.0201924610882997,0.0201924610882997,,human,UP
MATK,,,,,,,,0.0201743301004171,,,,,,,,,,,,,,0.0201743301004171,0.0201743301004171,,human,UP
GRIP2,,,,,,,,,,,,,,,,,,,,0.0201702062040567,,0.0201702062040567,0.0201702062040567,,human,UP
DBNDD1,,,,,,,,,,,,,,,,,,,,,0.0201245713979005,0.0201245713979005,0.0201245713979005,,human,UP
TPBG,,,,,,,,,,,,,,,,,,,,0.0201106835156679,,0.0201106835156679,0.0201106835156679,,human,UP
RPS15,,,,,,,,,,,,,,,0.0200686044991016,,,,,,,0.0200686044991016,0.0200686044991016,,human,UP
ZNF682,,,,,,,,,,,,,,,0.0200676228851079,,,,,,,0.0200676228851079,0.0200676228851079,,human,UP
NUBPL,,,,,,,,,,,,,,,,,,0.0226398427039384,0.0174859818071126,,,0.0200629122555255,0.0200629122555255,,human,UP
NDUFS2,,0.0196999665349721,,,,,,0.020347760990262,,,,,,,,,,,,,,0.0200238637626171,0.0200238637626171,,human,UP
CDC42EP4,,,,,,,,,,,,,,,-0.0156157715246081,,,0.0464938022196292,0.0289959479123353,,,0.0199579928691188,0.0289959479123353,,human,UP
COX6C,0.0131133738905191,-0.015324461273849,-0.026209857314825,,0.0185454357415437,0.0336114764213562,,0.0230868477374315,0.059711005538702,,,,,0.045912005007267,,,,,,,,0.0190557282185181,0.0208161417394876,,human,UP
ACADVL,0.0179303176701068,,0.0356337130069732,,,0.0173371825367212,,0.0335356891155242,,0.0270588006824255,0.0460102520883083,,0.04441574588418,-0.029462244361639,,,,-0.0216366481035947,,,,0.0189803120576673,0.0270588006824255,,human,UP
GZMA,0.0270845983177423,,0.0456388629972934,-0.0400354377925396,0.0190754272043705,,0.043826762586832,0.0595036298036575,,0.0201243571937084,,,-0.0275000222027301,0.0209242478013038,,,,,,0.018991632387042,0.0201849788427352,0.0188926397399468,0.0201849788427352,,human,UP
DDIT4,0.0309915728867054,,,-0.010367888957262,0.0209742188453674,,,0.0159845184534788,0.030304554849863,,0.025266345590353,,,,,,,,,,,0.0188588869447509,0.0231202822178602,,human,UP
CD63,0.025370379909873,0.0411767326295375,-0.0129822455346584,-0.0281893908977508,,,0.0261860098689794,0.0437296219170093,0.0241641905158758,,0.027353711426258,,,0.0216849297285079,,,,,,,,0.0187215488404035,0.025370379909873,,human,UP
HMGN1,,-0.0203684195876121,0.017317995429039,0.0212519764900207,0.0217064209282398,0.0275961123406887,,,0.036378376185894,,0.020924599841237,,,,0.0201102569699287,,,,,,,0.0181146648246794,0.0210882881656289,,human,UP
RPS7,,0.0481272153556346,-0.0433023422956466,-0.0396170914173126,,0.0714153051376342,0.0191704798489809,0.0297260731458663,0.0670640543103218,-0.020494244992733,0.0285647362470626,,,,,,,,,,,0.0178504650377564,0.0285647362470626,,human,UP
MARCKS,,,,,,,,,,,,,,,0.0325871482491493,-0.0164739731699228,,0.0215804632753133,0.0322383977472782,,,0.0174830090254545,0.0269094305112957,,human,UP
FCER1G,,0.0536864846944808,-0.0547794587910175,-0.0130364308133721,0.0355838909745216,0.0430098958313465,0.0379430763423442,0.0192958284169435,-0.0152409188449382,-0.035547025501728,0.081588014960289,,,0.0376851446926593,,,,,,,,0.0172898638146844,0.0355838909745216,,human,UP
CTSS,,,0.0203682631254196,0.0677688792347908,,,-0.0141116473823785,,,-0.0143430931493639,0.0266613010317087,,,,,,,,,,,0.0172687405720353,0.0203682631254196,,human,UP
DBI,0.0197977609932422,0.0313801802694797,-0.017948281019926,,,,,0.0258722901344299,0.0249172914773225,,,,,0.0172119308263063,,,,,,,,0.0168718621134758,0.0223575262352824,,human,UP
COX7C,,,-0.0271763242781162,,,0.0268531460314989,,,0.0316557027399539,-0.0105618136003613,,,,,0.0322852693498134,,0.0157165620476007,0.0483204498887062,,,,0.0167275703112993,0.0268531460314989,,human,UP
NOSIP,,,-0.0172211714088916,-0.0166186802089214,0.0281175430864095,0.0258850585669279,0.0159631632268428,0.0187407974153757,0.0387017093598842,,0.0390828885138034,,,,,,,,,,,0.0165814135689288,0.0223129279911518,,human,UP
RPS20,,,0.0142324240878224,-0.0264704041182994,0.0387133620679378,0.0945874229073524,0.0178827997297048,0.0236215870827436,0.0326604098081588,-0.0242443718016147,0.0551303848624229,,,0.0617934092879295,,-0.0493321865797042,,,-0.0400107987225055,,,0.0165470032176623,0.0207521934062242,,human,UP
RPL12,0.0540164299309253,0.0963643416762352,-0.0789868086576461,-0.0358563885092735,,0.0327605679631233,,0.0839005708694458,0.0144207533448934,-0.0155948894098401,,,0.0405853278934955,-0.0612978711724281,0.0506855137646198,-0.0226536504924297,,0.0279400069266557,0.042955957353115,,,0.0163742758200636,0.0303502874448895,,human,UP
RPS10,0.0282752588391304,0.097371868789196,-0.049607440829277,-0.0478191748261451,,0.0297281723469495,-0.0321531035006046,0.03352677449584,0.0398793891072273,0.0124769369140267,-0.0212283190339803,,0.034060925245285,0.0155115816742181,0.097323939204216,-0.035856869071722,,0.032456386834383,0.0256601925939321,,,0.0162254074239172,0.0269677257165312,,human,UP
CREB1,,,,,,,,,,,,,,,0.038164734840393,,-0.0201094690710306,0.0299069713801145,,,,0.015987412383159,0.0299069713801145,,human,UP
ABHD17A,0.0231821052730083,-0.0509966760873794,0.0173417162150144,,0.034524243324995,,,0.0599580965936183,0.038742259144783,,,,-0.0257673282176256,0.0287881232798099,,,,,,,,0.015721567440778,0.0259851142764091,,human,UP
RPL24,0.052408542484045,0.0175164621323347,-0.0477703921496868,-0.0517912916839122,,0.0486283525824546,,0.060430247336626,0.0610495992004871,-0.0261149369180202,,,0.0240253545343875,,,,,,,,,0.0153757708354128,0.0240253545343875,,human,UP
AKR1C3,0.0294176414608955,,,,,,0.0118277678266167,0.025290124118328,0.0167083628475666,,0.0238482262939214,-0.0160434357821941,,,,,,,,,,0.0151747811275223,0.020278294570744,-0.0160434357821941,human,UP
SRGN,,-0.0120422588661313,0.0317175239324569,0.0196960009634494,0.0328630916774272,,0.0326617136597633,,,0.0112890256568789,0.0337351597845554,,,,,-0.0299053136259317,,,,,,0.0150018678978085,0.0257067624479532,,human,UP
EIF3E,0.0204906314611434,0.0234381258487701,,-0.0153621193021535,0.0382274128496646,0.052468329668045,,0.0366081185638904,0.017633318901062,,0.0313686393201351,,-0.0244632083922624,,0.0308584664016962,-0.0162100866436958,-0.0264679100364446,0.0264204833656549,,,,0.0150007847696542,0.0234381258487701,,human,UP
RPS23,0.0510280691087245,0.0152730643749237,-0.0456415340304374,-0.0096355443820357,,,0.025254713371396,0.0634798258543014,0.0219594519585371,0.0108525520190596,0.0266409125179052,,-0.0222212802618742,-0.0194154344499111,0.0425223261117935,,,0.0182623118162155,0.0315890647470951,,,0.0149963213396923,0.0201108818873763,,human,UP
SEC11A,0.0224545877426862,0.0328175798058509,-0.0166272763162851,,0.0134549960494041,,,,,,0.0216272417455911,,,,,,,,,,,0.0147454258054494,0.0216272417455911,,human,UP
MEST,,,,,,,,,,,,0.0438781641423702,,,,,,,,-0.0205039214342832,0.0201011188328266,0.0144917871803045,0.0201011188328266,0.0438781641423702,human,UP
KCNH6,,,,,,,,,,,,,,,0.0350336991250515,,,-0.0387417860329151,0.0448200404644012,,,0.0137039845188458,0.0350336991250515,,human,UP
ZFP36,-0.0320388637483119,-0.0414345264434814,,,0.0568997226655483,0.0654053762555122,0.0805818736553192,0.0224132500588893,-0.0276988111436367,-0.0280850138515234,0.0497124828398227,,0.0216471664607524,,,,,,,,-0.0176437869668006,0.0136144427074627,0.0216471664607524,,human,UP
PRNP,,,,,,,,,,,,,,,0.0367623232305049,,-0.0186966490000486,,0.0224084537476301,,,0.0134913759926954,0.0224084537476301,,human,UP
S100A12,0.0772845298051834,,0.11088627576828,,-0.016440475359559,-0.122492991387844,0.0973467156291008,0.0214647203683853,-0.0162109695374965,-0.1698425263166427,0.072758637368679,,-0.0356458313763141,0.1291524916887283,,,,,,,,0.0134782342409545,0.0214647203683853,,human,UP
RPL14,,0.0191642213612794,,,0.026407741010189,,,-0.0229510739445686,0.0326081290841102,-0.0161365680396556,,,0.0330569297075271,0.0479146279394626,,-0.0143699394538998,,,,,,0.0132117584580555,0.0227859811857342,,human,UP
VAMP8,0.0249376874417066,0.0510510951280593,-0.0349137373268604,-0.0140841631218791,,,0.0261069051921367,,0.0363151989877224,-0.0144210699945688,0.0214321631938219,0.0220427028834819,,,,,,,,,,0.0131629758204023,0.0220427028834819,0.0220427028834819,human,UP
ARPC3,-0.0384424775838851,0.0641661807894706,,,-0.0483872517943382,0.0386637113988399,0.0721950009465217,,0.0144106820225715,-0.0430017821490764,0.0314581803977489,,,0.0271774232387542,,,,,,,,0.0131377408074008,0.0271774232387542,,human,UP
DENND4B,,,,,-0.0119033148512244,0.0301975086331367,,0.0127700110897421,,0.0207677669823169,0.0216810423880815,,0.0327587276697158,-0.0149755226448178,,,,,,,,0.0130423170381358,0.0207677669823169,,human,UP
ODC1,0.027284488081932,0.0215172655880451,,,0.0225328989326953,,,,,,,,,-0.0194207467138767,,,,,,,,0.0129784764721989,0.0220250822603702,,human,UP
ITK,,,,-0.0159001927822828,0.0211847927421331,0.0229330323636531,0.0163697786629199,0.0202339775860309,,,,,,,,,,,,,,0.0129642777144908,0.0202339775860309,,human,UP
RASSF4,,,,,,,,,,,,-0.0192302726209163,,,,,,,,0.0304513089358806,0.0268145129084587,0.0126785164078076,0.0268145129084587,-0.0192302726209163,human,UP
EEF1G,0.035303458571434,0.0991622805595398,-0.0281392019242048,-0.0516455434262752,,0.0153476754203438,,,0.022120738402009,-0.0142742553725838,,,0.0534652024507522,,,-0.0575029961764812,0.0383736528456211,0.0246972143650054,,,,0.0124462023377418,0.022120738402009,,human,UP
FOLR3,,,,,,0.0549221001565456,-0.053112506866455,0.0301765501499176,,,0.0449002534151077,,-0.0157641191035509,,,,,,,,,0.0122244555503129,0.0301765501499176,,human,UP
SNRPD2,0.0380230732262134,0.0484153740108013,-0.0551626943051815,-0.0099130757153034,0.0272988341748714,0.0330978706479072,0.012120054103434,,0.0399926900863647,-0.0358834788203239,,,,0.0239421296864748,,,,,,,,0.0121930777095258,0.0256204819306731,,human,UP
CHCHD2,0.0253214873373508,0.0201231352984905,,-0.0495368875563144,,0.03231792896986,0.0140221640467643,,,,,,,0.0298730283975601,,,,,,,,0.0120201427489519,0.0227223113179206,,human,UP
CSF2,,,,,,,,,,,,-0.0166304968297481,,,,,,,,0.0258562937378883,0.0255133341997861,0.0115797103693087,0.0255133341997861,-0.0166304968297481,human,UP
RPL18,,,,,,,,,,,,,,,0.0292512346059083,-0.0699055790901184,0.0544258430600166,,0.0310521721839904,,,0.0112059176899492,0.0301517033949494,,human,UP
RPS4Y1,0.0371417663991451,0.0917954668402671,-0.0258940886706113,0.0411522984504699,0.0304006300866603,0.0501319356262683,-0.0114341471344232,,0.0347917340695858,,0.0377113297581672,-0.037187322974205,,,,,,-0.0518119223415851,-0.063335545361042,,,0.0111218445623914,0.032596182078123,-0.037187322974205,human,UP
SLC7A7,0.0438867956399917,0.0300973672419786,,,-0.0267515257000923,,,,,,0.0196848046034574,,0.046501588076353,-0.0486662313342094,,,,,,,,0.0107921330879131,0.024891085922718,,human,UP
RPL21,-0.0284844748675823,,,-0.077142059803009,,0.0564400516450405,0.0358179621398448,,0.0454155467450618,-0.0224977433681488,0.0312717854976654,,,0.043427500873804,,,,,,,,0.0105310711078345,0.0335448738187551,,human,UP
P4HA2,,,,,,,,,,,,,,,,-0.0259190555661916,,,,0.0300678964704275,0.0273589082062244,0.01050258303682,0.0273589082062244,,human,UP
BEX1,,,,,,,,,,,,,,,-0.0229231510311365,,,0.0318310521543026,,,0.0216991417109966,0.0102023476113875,0.0216991417109966,,human,UP
RPL30,0.0291284080594778,-0.0149248102679848,0.036364559084177,-0.1555315554141998,-0.0278760977089405,0.0864895209670066,0.0151698198169469,0.0728984028100967,0.032765720039606,-0.017428983002901,0.0331499278545379,,0.0206305924803018,0.0154088288545608,0.0507702492177486,-0.0524482727050781,,0.0375978983938694,,,,0.0101352630299516,0.0248795002698898,,human,UP
RPS3,0.033815786242485,0.0872303545475006,,0.0169570297002792,,0.0685160011053085,,-0.0213779341429471,0.0246701519936323,-0.0190900694578886,0.0266267973929643,,0.027197852730751,0.0311291627585887,,-0.1174931600689888,-0.0484834685921669,,0.0208542495965957,,,0.0100425195235472,0.0246701519936323,,human,UP
ATP9A,,,,,,,,,,,,,,,0.0268945358693599,,,-0.0197577346116304,0.0226500798016786,,,0.009928960353136,0.0226500798016786,,human,UP
GJC1,,,,,,,,,,,,,,,0.0429926812648773,,,-0.0589322485029697,0.0456309914588928,,,0.0098971414069334,0.0429926812648773,,human,UP
RPL11,,0.0338645838201046,-0.0478651747107505,-0.0364122651517391,,0.0664838552474975,0.0526162609457969,-0.0264094397425651,0.0507003255188465,0.0120829548686742,0.0215310137718915,,0.0405447706580162,-0.019682440906763,0.0343687236309051,-0.0344625227153301,,-0.0254355706274509,0.0255414377897977,,,0.0098311008264621,0.0215310137718915,,human,UP
POLR2G,0.0253612268716096,0.0246957819908857,-0.0314048156142234,,,,,,0.0195544455200433,,,,,,,,,,,,,0.0095516596920788,0.0221251137554645,,human,UP
RPL6,-0.0146470386534929,0.0279357712715864,-0.0253031365573406,-0.025122333317995,-0.02337297052145,0.0591764785349369,0.043215025216341,0.0201996080577373,0.0250245872884988,0.0298577267676591,0.0506294034421443,,,,,-0.0554829575121402,,,,,,0.0093425136680404,0.0226120976731181,,human,UP
EEF1B2,0.0511872507631778,-0.0179760754108428,-0.0649553015828132,-0.0115973176434636,0.0590567588806152,0.0165556259453296,0.028841633349657,-0.0570247322320938,0.0581118240952491,-0.0186164584010839,,,0.0362867899239063,0.028682155534625,,,,,,,,0.0090460127685219,0.0226188907399773,,human,UP
NOTCH2,,,,,,,,,,,,,,,,-0.0319110006093978,,,,0.0268484484404325,0.0317789055407047,0.0089054511239131,0.0268484484404325,,human,UP
RPS5,0.0443069450557231,0.0225279591977596,-0.025070946663618,-0.1300430297851562,0.0492874532938003,0.0564414784312248,0.0297984592616558,0.0375897884368896,0.061687771230936,-0.0264989454299211,0.0280251875519752,,-0.0163096375763416,,,-0.0196761526167392,,,,,,0.0086204869529375,0.0280251875519752,,human,UP
RPS11,-0.0125658428296446,-0.016781223937869,0.0215839017182588,,0.0386838354170322,-0.0317167602479457,0.0202020835131406,-0.0704969093203544,,-0.0187213607132434,,,0.058752354234457,0.0638178512454032,0.0231633223593235,-0.0604214072227478,0.0137666091322898,0.0587588138878345,0.0387138314545154,,,0.00844927324603,0.0202020835131406,,human,UP
GABBR2,,,,,,,,,,,,0.0266840029507875,,,-0.043170865625143,,,0.0416979119181633,,,,0.0084036830812692,0.0266840029507875,0.0266840029507875,human,UP
PARK7,0.0201933998614549,0.0272755231708288,0.0196880493313074,-0.0288976076990365,,0.0277508851140737,,,0.0198081117123365,,0.0238075349479913,,,,,,,,-0.04527323320508,,,0.0080440829042345,0.0200007557868957,,human,UP
DAPP1,,,,,,,,,,,,,,,0.0251905731856822,,,-0.0220736693590879,0.0205967910587787,,,0.007904564961791,0.0205967910587787,,human,UP
SRP14,-0.0173040460795164,0.0263288505375385,,-0.0280123446136713,,0.0304610226303339,0.0110097872093319,,0.0253946296870708,,0.0196311585605144,,-0.0275819860398769,0.0210261363536119,,,-0.0178687516599893,0.0210493020713329,0.0296387150883674,,,0.0078143728120873,0.0203286474570631,,human,UP
PTK2,,,,,,,,,,,,,,,-0.025552736595273,,,,,0.027942482382059,0.0204569678753614,0.0076155712207158,0.0204569678753614,,human,UP
CSF1R,,,,,,,,,,,,,,-0.0267352405935525,,,,0.023802625015378,,,0.0227338578552007,0.006600414092342,0.0227338578552007,,human,UP
RPL32,0.0263497438281774,0.023444976657629,-0.0450631566345691,-0.1704309582710266,,0.0658353790640831,0.040702287107706,,0.0335104018449783,-0.0134598296135663,0.0188249927014112,,0.0615695342421531,0.0270576197654008,,,,,,,,0.0062128173356706,0.0263497438281774,,human,UP
RGS2,0.0365687571465969,-0.0338737480342388,0.0274389833211898,0.0657916665077209,,0.0236139800399541,0.0221352484077215,-0.023786075413227,-0.1006130501627922,0.0382540673017501,0.0528335310518741,-0.0241103451699018,,-0.0274461321532726,0.0308056566864252,,,-0.0248718652874231,0.0550776273012161,-0.025663536041975,-0.0177372749894857,0.0043774994418901,0.0221352484077215,-0.0241103451699018,human,UP
DCAF6,-0.0874572992324829,-0.1101866215467453,0.0496683046221733,-0.106606625020504,0.0548008494079113,0.0900488644838333,0.080069214105606,0.0210467278957366,0.0456821992993354,-0.0321969725191593,0.0854695364832878,,0.0517267100512981,-0.0925603881478309,,,,,,,,0.0038080384524968,0.0456821992993354,,human,UP
HEYL,,,,,,,,,,,,-0.0469531044363975,,,,,,,,0.0317596010863781,0.0258542522788047,0.0035535829762617,0.0258542522788047,-0.0469531044363975,human,UP
MT3,,,,,,,,,,,,0.0310750231146812,,,,,,-0.0685085207223892,0.0442732647061347,,,0.0022799223661422,0.0310750231146812,0.0310750231146812,human,UP
CEBPB,0.0335885882377624,-0.0600017942488193,,0.0191308502107858,0.040054939687252,-0.0563081912696361,0.0407998710870742,0.0415383018553257,-0.063096284866333,-0.0558019056916236,0.0812601074576377,,,,,,,,,,,0.0021164482459425,0.0263597192242741,,human,UP
GYPC,,,,-0.0789759010076522,0.0181623473763465,0.0231729466468095,,0.0256260726600885,0.0263330172747373,,0.0282192099839448,,-0.0284113753587007,,,,,,,,,0.0020180453679391,0.0231729466468095,,human,UP
HSP90B1,,,,,,,,,,,,,,,0.022606074810028,-0.0390237048268318,-0.0572260916233062,0.0292003583163023,0.0500265322625637,,,0.0011166337877511,0.022606074810028,,human,UP
FGR,0.0283043105155229,0.025846442207694,0.0231817830353975,-0.0196710899472236,-0.0229628756642341,,-0.0291700102388858,-0.0579573437571525,-0.0507176890969276,0.0217641666531562,0.0366071909666061,,0.0480496436357498,,,,,,,,,0.0002976843917911,0.0217641666531562,,human,UP
ALDOC,,,,,,,,,,,,,,,-0.0439104586839675,,,-0.19247367978096,-0.0958666875958442,,,-0.1107502753535906,-0.0958666875958442,,human,DOWN
COL6A3,,,,,,,,,,,,,,,,-0.1048345565795898,,,,,,-0.1048345565795898,-0.1048345565795898,,human,DOWN
MYH2,,,,,,,,,,,,-0.1005656495690345,,,,,,,,,,-0.1005656495690345,-0.1005656495690345,-0.1005656495690345,human,DOWN
BARX1,,,,,,,,,,,,-0.0989451706409454,,,,,,,,,,-0.0989451706409454,-0.0989451706409454,-0.0989451706409454,human,DOWN
TF,,,,,,,,,,,,,,,-0.0986310988664627,,,,,,,-0.0986310988664627,-0.0986310988664627,,human,DOWN
COL1A2,,,,,,,,,,,,,,,,-0.0975554883480072,,,,,,-0.0975554883480072,-0.0975554883480072,,human,DOWN
FN1,,,,,,,,,,,,,,,,-0.1484292149543762,-0.0429541207849979,,,,,-0.095691667869687,-0.095691667869687,,human,DOWN
GREM1,,,,,,,,,,,,,,,,-0.0920254364609718,,,,,,-0.0920254364609718,-0.0920254364609718,,human,DOWN
AASS,,,,,,,,,,,,,,,,,-0.0916915237903595,,,,,-0.0916915237903595,-0.0916915237903595,,human,DOWN
COL1A1,,,,,,,,,,,,,,,,-0.1665672212839126,-0.015405093319714,,,,,-0.0909861573018133,-0.0909861573018133,,human,DOWN
HNRNPA3,,,,,,,,,,,,,,,,,-0.090400107204914,,,,,-0.090400107204914,-0.090400107204914,,human,DOWN
YWHAH,,,,,,,,,,,,,,,-0.1081017181277275,,,-0.0689299926161766,,,,-0.088515855371952,-0.088515855371952,,human,DOWN
VGF,,,,,,,,,,,,,,,-0.0927703604102134,,,,-0.0725198090076446,,,-0.082645084708929,-0.082645084708929,,human,DOWN
CAMK2N1,,,,,,,,,,,,,,,-0.0969487056136131,,,,-0.0674122497439384,,,-0.0821804776787757,-0.0821804776787757,,human,DOWN
MMP1,,,,,,,,,,,,-0.0807534456253051,,,,,,,,,,-0.0807534456253051,-0.0807534456253051,-0.0807534456253051,human,DOWN
IFITM2,-0.0296051725745201,-0.0582265220582485,-0.1002989187836647,-0.058055642992258,-0.0508297234773635,-0.1067139059305191,,-0.0480982922017574,-0.1262055933475494,-0.0885282456874847,-0.1476423740386963,,-0.1859885454177856,0.0513747483491897,,,,,,,,-0.0790681823467214,-0.0733773838728666,,human,DOWN
CALM3,,,,,,,,,,,,,,,-0.0779914036393165,,,,,,,-0.0779914036393165,-0.0779914036393165,,human,DOWN
DKK3,,,,,,,,,,,,,,,,,,-0.0605031698942184,-0.093109555542469,,,-0.0768063627183437,-0.0768063627183437,,human,DOWN
ENO1,,,,,,,,,,,,,,,,-0.0902182161808013,-0.0978713110089302,-0.0404918529093265,,,,-0.0761937933663527,-0.0902182161808013,,human,DOWN
