gene_symbol,logfc_dz:709,logfc_dz:864,logfc_dz:865,mean_logfc,median_logfc,common_experiment,organism,signature_type
JARID2,,,0.0367169007658958,0.0367169007658958,0.0367169007658958,,human,UP
TNFRSF12A,,,0.0364031605422496,0.0364031605422496,0.0364031605422496,,human,UP
HMGN2,0.0527594350278377,0.011363960802555,0.043175246566534,0.0357662141323089,0.043175246566534,0.011363960802555,human,UP
COL3A1,0.0325447991490364,0.0386072471737861,,0.0355760231614112,0.0355760231614112,0.0386072471737861,human,UP
CXCL6,0.0130789671093225,0.0577456168830394,,0.035412291996181,0.035412291996181,0.0577456168830394,human,UP
NAA15,,,0.0352802202105522,0.0352802202105522,0.0352802202105522,,human,UP
OLFML3,0.0277721509337425,0.0570393428206443,0.0207253471016883,0.035178946952025,0.0277721509337425,0.0570393428206443,human,UP
KCMF1,,,0.034991405904293,0.034991405904293,0.034991405904293,,human,UP
USP9X,,,0.0347084105014801,0.0347084105014801,0.0347084105014801,,human,UP
LEFTY1,,,0.0346515998244285,0.0346515998244285,0.0346515998244285,,human,UP
ATF4,0.0377940684556961,0.0358987413346767,0.0292668007314205,0.0343198701739311,0.0358987413346767,0.0358987413346767,human,UP
SLC25A6,0.0342723131179809,0.0324847251176834,0.0358866602182388,0.034214566151301,0.0342723131179809,0.0324847251176834,human,UP
PODXL,,,0.0341368466615676,0.0341368466615676,0.0341368466615676,,human,UP
RAN,0.0300366226583719,,0.0378924049437046,0.0339645138010382,0.0339645138010382,,human,UP
RAP1B,0.0225380826741457,0.0451735816895961,,0.0338558321818709,0.0338558321818709,0.0451735816895961,human,UP
ANXA5,,0.0334166400134563,,0.0334166400134563,0.0334166400134563,0.0334166400134563,human,UP
DACT1,0.0294527187943458,0.0363439507782459,,0.0328983347862958,0.0328983347862958,0.0363439507782459,human,UP
FAU,0.0314672589302063,0.0341333895921707,,0.0328003242611885,0.0328003242611885,0.0341333895921707,human,UP
SPOCK1,0.0326420105993747,,,0.0326420105993747,0.0326420105993747,,human,UP
YWHAB,,,0.032625488936901,0.032625488936901,0.032625488936901,,human,UP
RPS5,0.0227066334336996,0.0515698157250881,0.0223767142742872,0.0322177211443583,0.0227066334336996,0.0515698157250881,human,UP
EIF3I,,,0.032203521579504,0.032203521579504,0.032203521579504,,human,UP
RPS10,0.0516508258879184,0.0127264847978949,,0.0321886553429067,0.0321886553429067,0.0127264847978949,human,UP
YIF1A,,0.0320300981402397,,0.0320300981402397,0.0320300981402397,0.0320300981402397,human,UP
SEC13,,0.0318430066108703,,0.0318430066108703,0.0318430066108703,0.0318430066108703,human,UP
MIF,-0.0352495349943637,,0.0987191274762153,0.0317347962409257,0.0317347962409257,,human,UP
BZW2,,,0.0317235738039016,0.0317235738039016,0.0317235738039016,,human,UP
TPM1,,0.0315797105431556,,0.0315797105431556,0.0315797105431556,0.0315797105431556,human,UP
RPS2,0.0430506132543087,0.0199014283716678,,0.0314760208129882,0.0314760208129882,0.0199014283716678,human,UP
HIF1A,0.0408514030277729,0.0259535871446132,0.0275590531527996,0.0314546811083952,0.0275590531527996,0.0259535871446132,human,UP
NUAK1,0.0140023296698927,0.057660199701786,0.022357864305377,0.0313401312256852,0.022357864305377,0.057660199701786,human,UP
EIF3L,,0.0112548554316163,0.0513250790536403,0.0312899672426283,0.0312899672426283,0.0112548554316163,human,UP
TOMM20,,,0.0312008336186409,0.0312008336186409,0.0312008336186409,,human,UP
CLU,,0.0311097800731658,,0.0311097800731658,0.0311097800731658,0.0311097800731658,human,UP
NUCB2,,0.0310906060039997,,0.0310906060039997,0.0310906060039997,0.0310906060039997,human,UP
RPS13,0.0256109703332185,0.0363179519772529,,0.0309644611552357,0.0309644611552357,0.0363179519772529,human,UP
HERPUD1,0.0309462696313858,,,0.0309462696313858,0.0309462696313858,,human,UP
DNMT3B,,,0.0307685863226652,0.0307685863226652,0.0307685863226652,,human,UP
C1QBP,0.0114091783761978,,0.0499833896756172,0.0306962840259075,0.0306962840259075,,human,UP
NES,,,0.0306675136089324,0.0306675136089324,0.0306675136089324,,human,UP
TIMM13,,,0.0305734872817993,0.0305734872817993,0.0305734872817993,,human,UP
SEPHS1,,,0.0305482670664787,0.0305482670664787,0.0305482670664787,,human,UP
CCL11,,0.0304511599242687,,0.0304511599242687,0.0304511599242687,0.0304511599242687,human,UP
C1R,,0.0304355714470148,,0.0304355714470148,0.0304355714470148,0.0304355714470148,human,UP
CIRBP,,,0.0303958281874656,0.0303958281874656,0.0303958281874656,,human,UP
TFPI2,,0.030385497957468,,0.030385497957468,0.030385497957468,0.030385497957468,human,UP
LAPTM4B,,,0.0300639625638723,0.0300639625638723,0.0300639625638723,,human,UP
PRMT1,,,0.0300509221851825,0.0300509221851825,0.0300509221851825,,human,UP
GGCT,0.0211322233080863,0.0384388491511344,,0.0297855362296104,0.0297855362296104,0.0384388491511344,human,UP
WDR82,,,0.0297503173351287,0.0297503173351287,0.0297503173351287,,human,UP
SRSF2,,,0.0296423193067312,0.0296423193067312,0.0296423193067312,,human,UP
VCAN,0.037941213697195,0.0211046058684587,,0.0295229097828269,0.0295229097828269,0.0211046058684587,human,UP
CEMIP,-0.0184613484889268,0.0773986503481864,,0.0294686509296298,0.0294686509296298,0.0773986503481864,human,UP
TUBB6,,,0.0294610317796468,0.0294610317796468,0.0294610317796468,,human,UP
TNS3,,0.0292183998972177,,0.0292183998972177,0.0292183998972177,0.0292183998972177,human,UP
CDC123,,,0.0290899910032749,0.0290899910032749,0.0290899910032749,,human,UP
NAA50,,,0.0290234684944152,0.0290234684944152,0.0290234684944152,,human,UP
KPNA2,,,0.0286379065364599,0.0286379065364599,0.0286379065364599,,human,UP
ZNF207,,,0.0285835526883602,0.0285835526883602,0.0285835526883602,,human,UP
GSTM3,,0.0283363871276378,,0.0283363871276378,0.0283363871276378,0.0283363871276378,human,UP
SLC25A5,0.0218207668513059,,0.0348300896584987,0.0283254282549023,0.0283254282549023,,human,UP
PPIC,0.0189052373170852,0.0377256609499454,,0.0283154491335153,0.0283154491335153,0.0377256609499454,human,UP
CD9,,,0.0283111073076725,0.0283111073076725,0.0283111073076725,,human,UP
EEF2,0.1011118218302726,0.0321924276649951,-0.0486338250339031,0.0282234748204549,0.0321924276649951,0.0321924276649951,human,UP
RPL39,0.0511188730597496,0.0464563257992267,-0.0136733558028936,0.0279672810186942,0.0464563257992267,0.0464563257992267,human,UP
RPL32,0.0607746019959449,0.0401032231748104,-0.0169791728258132,0.027966217448314,0.0401032231748104,0.0401032231748104,human,UP
U2AF1,,0.0125038493424654,0.0432306453585624,0.0278672473505139,0.0278672473505139,0.0125038493424654,human,UP
OSBPL8,,0.0278276223689317,,0.0278276223689317,0.0278276223689317,0.0278276223689317,human,UP
TNC,,0.027820810675621,,0.027820810675621,0.027820810675621,0.027820810675621,human,UP
HNRNPAB,,0.0226561371237039,0.0328147821128368,0.0277354596182703,0.0277354596182703,0.0226561371237039,human,UP
MTHFD1,,,0.0275124870240688,0.0275124870240688,0.0275124870240688,,human,UP
L1TD1,,,0.0275115724653005,0.0275115724653005,0.0275115724653005,,human,UP
TDP2,,,0.0273989457637071,0.0273989457637071,0.0273989457637071,,human,UP
HIRA,,,0.0272784661501646,0.0272784661501646,0.0272784661501646,,human,UP
CDH11,0.0113856019452214,0.0431061908602714,,0.0272458964027464,0.0272458964027464,0.0431061908602714,human,UP
CENPU,,,0.0272195599973201,0.0272195599973201,0.0272195599973201,,human,UP
SPCS1,0.0121736619621515,0.0279932301491498,0.0414862520992755,0.027217714736859,0.0279932301491498,0.0279932301491498,human,UP
RPS18,0.0534150823950767,0.0586921721696853,-0.0306286048144102,0.0271595499167839,0.0534150823950767,0.0586921721696853,human,UP
RPL19,,0.0271105170249938,,0.0271105170249938,0.0271105170249938,0.0271105170249938,human,UP
RPS3,0.0486952289938926,0.0723243579268455,-0.0400883294641971,0.026977085818847,0.0486952289938926,0.0723243579268455,human,UP
NUPR1,0.0432811081409454,0.0103958798572421,,0.0268384939990937,0.0268384939990937,0.0103958798572421,human,UP
GDF3,,,0.0268117412924766,0.0268117412924766,0.0268117412924766,,human,UP
GSTP1,,0.0237287320196628,0.0297043062746524,0.0267165191471576,0.0267165191471576,0.0237287320196628,human,UP
NPC2,,0.0266420915722847,,0.0266420915722847,0.0266420915722847,0.0266420915722847,human,UP
P4HA2,,0.0266239456832408,,0.0266239456832408,0.0266239456832408,0.0266239456832408,human,UP
PTTG1IP,0.0261947307735681,,,0.0261947307735681,0.0261947307735681,,human,UP
POLR1D,,,0.0260925255715847,0.0260925255715847,0.0260925255715847,,human,UP
PXDN,0.0165552329272031,0.0355831198394298,,0.0260691763833165,0.0260691763833165,0.0355831198394298,human,UP
FOXD1,0.0259561762213706,,,0.0259561762213706,0.0259561762213706,,human,UP
MKNK2,,,0.0258917286992073,0.0258917286992073,0.0258917286992073,,human,UP
RPS8,0.0195288658142089,0.031821135431528,,0.0256750006228685,0.0256750006228685,0.031821135431528,human,UP
TRIB3,0.0256561338901519,,,0.0256561338901519,0.0256561338901519,,human,UP
SPRY2,,,0.0255883429199457,0.0255883429199457,0.0255883429199457,,human,UP
INPP5F,,0.0201016664505004,0.0308766309171915,0.0254891486838459,0.0254891486838459,0.0201016664505004,human,UP
UAP1,0.0253900326788425,,,0.0253900326788425,0.0253900326788425,,human,UP
MAGOH,,,0.0253047309815883,0.0253047309815883,0.0253047309815883,,human,UP
SNAI2,0.0261905081570148,0.0242446232587099,,0.0252175657078623,0.0252175657078623,0.0242446232587099,human,UP
LRRC59,,0.0247891210019588,,0.0247891210019588,0.0247891210019588,0.0247891210019588,human,UP
PPA1,,0.0103532578796148,0.0390896424651145,0.0247214501723647,0.0247214501723647,0.0103532578796148,human,UP
MN1,0.0183691587299108,0.0310636553913354,,0.0247164070606231,0.0247164070606231,0.0310636553913354,human,UP
PCNA,,,0.024625664576888,0.024625664576888,0.024625664576888,,human,UP
MYC,,-0.0121782356873154,0.061377502977848,0.0245996336452662,0.0245996336452662,-0.0121782356873154,human,UP
CREG1,0.0272343158721923,0.0218609739094972,,0.0245476448908448,0.0245476448908448,0.0218609739094972,human,UP
CH25H,0.0245169252157211,,,0.0245169252157211,0.0245169252157211,,human,UP
ITGAV,,0.0245112013071775,,0.0245112013071775,0.0245112013071775,0.0245112013071775,human,UP
NPM1,0.0275540500879287,0.0155981089919805,0.03031487762928,0.0244890122363964,0.0275540500879287,0.0155981089919805,human,UP
PCK2,0.0244505144655704,,,0.0244505144655704,0.0244505144655704,,human,UP
NDUFB11,,,0.0242584403604269,0.0242584403604269,0.0242584403604269,,human,UP
RSL24D1,0.0242135878652334,,,0.0242135878652334,0.0242135878652334,,human,UP
DIRAS3,,0.0241599399596452,,0.0241599399596452,0.0241599399596452,0.0241599399596452,human,UP
SYNCRIP,,,0.024076810106635,0.024076810106635,0.024076810106635,,human,UP
EIF4A1,,,0.0239772200584411,0.0239772200584411,0.0239772200584411,,human,UP
CSDE1,,,0.0239545237272977,0.0239545237272977,0.0239545237272977,,human,UP
SOCS2,,,0.0239345654845237,0.0239345654845237,0.0239345654845237,,human,UP
SEC61B,,0.0238902065902948,,0.0238902065902948,0.0238902065902948,0.0238902065902948,human,UP
RBM15,,,0.0238744542002677,0.0238744542002677,0.0238744542002677,,human,UP
LAP3,,,0.0238742772489786,0.0238742772489786,0.0238742772489786,,human,UP
HSPA8,,0.0205695386976003,0.0271337833255529,0.0238516610115766,0.0238516610115766,0.0205695386976003,human,UP
PSMC5,,,0.0238157231360673,0.0238157231360673,0.0238157231360673,,human,UP
PRDM14,,,0.0237983558326959,0.0237983558326959,0.0237983558326959,,human,UP
CCT5,,,0.0237380992621183,0.0237380992621183,0.0237380992621183,,human,UP
RAB31,0.0236798357218503,,,0.0236798357218503,0.0236798357218503,,human,UP
CDH2,0.0236436575651168,,,0.0236436575651168,0.0236436575651168,,human,UP
SSR4,0.011089296080172,0.0360708981752395,,0.0235800971277058,0.0235800971277058,0.0360708981752395,human,UP
LRPPRC,,,0.0234425663948059,0.0234425663948059,0.0234425663948059,,human,UP
PABPC3,,-0.023104840889573,0.0698573514819145,0.0233762552961707,0.0233762552961707,-0.023104840889573,human,UP
HMOX1,0.0210239272564649,,0.0255589131265878,0.0232914201915264,0.0232914201915264,,human,UP
DENR,,,0.0232910588383674,0.0232910588383674,0.0232910588383674,,human,UP
GOLPH3,,,0.0232360959053039,0.0232360959053039,0.0232360959053039,,human,UP
RPL14,,,0.0231487564742565,0.0231487564742565,0.0231487564742565,,human,UP
QDPR,,,0.023137042298913,0.023137042298913,0.023137042298913,,human,UP
CSNK2B,,,0.0231303367763757,0.0231303367763757,0.0231303367763757,,human,UP
SYBU,0.0229905564337968,,,0.0229905564337968,0.0229905564337968,,human,UP
TXNDC5,0.0243137888610363,0.016941538080573,0.0272175204008817,0.022824282447497,0.0243137888610363,0.016941538080573,human,UP
RARRES2,0.0135498130694031,0.0320943780243396,,0.0228220955468714,0.0228220955468714,0.0320943780243396,human,UP
IRS2,0.0228142254054546,,,0.0228142254054546,0.0228142254054546,,human,UP
DDIT3,0.0224535185843706,,,0.0224535185843706,0.0224535185843706,,human,UP
RPS27A,,0.0224321372807025,,0.0224321372807025,0.0224321372807025,0.0224321372807025,human,UP
COL1A1,0.0228395052254199,0.0219364482909441,,0.022387976758182,0.022387976758182,0.0219364482909441,human,UP
ID2,0.0347510203719139,0.0100216697901487,,0.0223863450810313,0.0223863450810313,0.0100216697901487,human,UP
RPL23A,0.0390500277280807,0.0464126281440258,-0.0185152348130941,0.0223158070196708,0.0390500277280807,0.0464126281440258,human,UP
GAR1,,,0.0223012119531631,0.0223012119531631,0.0223012119531631,,human,UP
BAX,,,0.0222894325852394,0.0222894325852394,0.0222894325852394,,human,UP
TAF15,,,0.0221811719238758,0.0221811719238758,0.0221811719238758,,human,UP
FAM3C,,0.02215445227921,,0.02215445227921,0.02215445227921,0.02215445227921,human,UP
MAN2A1,,0.02214334346354,,0.02214334346354,0.02214334346354,0.02214334346354,human,UP
KDELR2,0.0176737662404775,0.0265848338603973,,0.0221293000504374,0.0221293000504374,0.0265848338603973,human,UP
GPNMB,0.0164677649736404,0.0276956707239151,,0.0220817178487777,0.0220817178487777,0.0276956707239151,human,UP
C3orf14,,0.0220408495515584,,0.0220408495515584,0.0220408495515584,0.0220408495515584,human,UP
HNRNPK,0.0210041161626577,,0.0228680986911058,0.0219361074268817,0.0219361074268817,,human,UP
IFITM2,-0.0554121397435665,,0.0992575511336326,0.021922705695033,0.021922705695033,,human,UP
RALA,0.0217416826635599,,,0.0217416826635599,0.0217416826635599,,human,UP
CSRP2,0.0494385212659835,0.0910343825817108,-0.0754175782203674,0.0216851085424423,0.0494385212659835,0.0910343825817108,human,UP
HNRNPA0,,,0.0216186754405498,0.0216186754405498,0.0216186754405498,,human,UP
TMEM135,,,0.0216078236699104,0.0216078236699104,0.0216078236699104,,human,UP
FKBP14,,0.021579859778285,,0.021579859778285,0.021579859778285,0.021579859778285,human,UP
MRPL3,0.0175987221300601,0.0251844339072704,,0.0213915780186653,0.0213915780186653,0.0251844339072704,human,UP
MAPK6,0.0213607102632522,,,0.0213607102632522,0.0213607102632522,,human,UP
PITPNB,,,0.0212993994355201,0.0212993994355201,0.0212993994355201,,human,UP
TCEA1,,,0.0212924443185329,0.0212924443185329,0.0212924443185329,,human,UP
KDELR3,,0.0212527923285961,,0.0212527923285961,0.0212527923285961,0.0212527923285961,human,UP
SLC25A24,,,0.0212337151169776,0.0212337151169776,0.0212337151169776,,human,UP
SRSF9,,,0.0211979076266288,0.0211979076266288,0.0211979076266288,,human,UP
TDO2,,0.021195163950324,,0.021195163950324,0.021195163950324,0.021195163950324,human,UP
SST,,0.0211468636989593,,0.0211468636989593,0.0211468636989593,0.0211468636989593,human,UP
RPL13,,0.0211170688271522,,0.0211170688271522,0.0211170688271522,0.0211170688271522,human,UP
MMADHC,0.0208021886646747,,,0.0208021886646747,0.0208021886646747,,human,UP
AKAP12,,,0.0207691770046949,0.0207691770046949,0.0207691770046949,,human,UP
OLFML2B,,0.0207609273493289,,0.0207609273493289,0.0207609273493289,0.0207609273493289,human,UP
TRIB1,,,0.0207156203687191,0.0207156203687191,0.0207156203687191,,human,UP
KLF10,,,0.0207120403647422,0.0207120403647422,0.0207120403647422,,human,UP
ADAMTS1,,0.020654747262597,,0.020654747262597,0.020654747262597,0.020654747262597,human,UP
YTHDF3,,,0.0206507910043001,0.0206507910043001,0.0206507910043001,,human,UP
IER3,0.0245348513126373,0.0133631583303213,0.0239840149879455,0.0206273415436347,0.0239840149879455,0.0133631583303213,human,UP
RPS29,0.033653937280178,0.0461237430572509,-0.0182061325758695,0.0205238492538531,0.033653937280178,0.0461237430572509,human,UP
NHP2,,,0.0204889047890901,0.0204889047890901,0.0204889047890901,,human,UP
MIR21,0.0251675602048635,0.0157191548496484,,0.020443357527256,0.020443357527256,0.0157191548496484,human,UP
NOP56,,,0.0202689860016107,0.0202689860016107,0.0202689860016107,,human,UP
CXCL1,0.0250543653964996,0.015136525966227,,0.0200954456813633,0.0200954456813633,0.015136525966227,human,UP
CNIH1,0.0200667958706617,,,0.0200667958706617,0.0200667958706617,,human,UP
EBNA1BP2,,,0.02002639696002,0.02002639696002,0.02002639696002,,human,UP
