gene_symbol,logfc_dz:323,logfc_dz:678,logfc_dz:198,logfc_dz:115,mean_logfc,median_logfc,common_experiment,organism,signature_type
BTG2,-0.0618467517197132,-0.0402397103607654,-0.0121799120679497,,-0.0380887913828094,-0.0402397103607654,,human,DOWN
G0S2,,,-0.038077775388956,,-0.038077775388956,-0.038077775388956,,human,DOWN
MMP26,,,,-0.0378307849168777,-0.0378307849168777,-0.0378307849168777,-0.0378307849168777,human,DOWN
SLC39A8,,,,-0.0372767113149166,-0.0372767113149166,-0.0372767113149166,-0.0372767113149166,human,DOWN
UQCRH,,,-0.0364514626562595,,-0.0364514626562595,-0.0364514626562595,,human,DOWN
CPNE3,,-0.0364130549132823,,,-0.0364130549132823,-0.0364130549132823,,human,DOWN
ACTC1,,,-0.036171868443489,,-0.036171868443489,-0.036171868443489,,human,DOWN
SLC25A12,,-0.0361455902457237,,,-0.0361455902457237,-0.0361455902457237,,human,DOWN
DSTN,,,-0.0361324697732925,,-0.0361324697732925,-0.0361324697732925,,human,DOWN
JUNB,,-0.0358289964497089,,,-0.0358289964497089,-0.0358289964497089,,human,DOWN
PTP4A2,,-0.0357411094009876,,,-0.0357411094009876,-0.0357411094009876,,human,DOWN
SDHAP1,,,-0.035569243133068,,-0.035569243133068,-0.035569243133068,,human,DOWN
CD74,-0.0355700738728046,,-0.0354901477694511,,-0.0355301108211278,-0.0355301108211278,,human,DOWN
CHRNA3,,,,-0.035480473190546,-0.035480473190546,-0.035480473190546,-0.035480473190546,human,DOWN
SH3PXD2A,-0.0354796946048736,,,,-0.0354796946048736,-0.0354796946048736,,human,DOWN
TF,,,,-0.0353201888501644,-0.0353201888501644,-0.0353201888501644,-0.0353201888501644,human,DOWN
SLC25A3,0.0161519590765237,,-0.0864563435316085,,-0.0351521922275424,-0.0351521922275424,,human,DOWN
PMP22,,-0.0350733175873756,,,-0.0350733175873756,-0.0350733175873756,,human,DOWN
F13A1,-0.0500265173614025,,-0.0200655851513147,,-0.0350460512563586,-0.0350460512563586,,human,DOWN
FGF18,,-0.0345462448894977,,,-0.0345462448894977,-0.0345462448894977,,human,DOWN
PGM1,,-0.0178236737847328,-0.0512682534754276,,-0.0345459636300802,-0.0345459636300802,,human,DOWN
SLC52A2,,,,-0.0341235436499118,-0.0341235436499118,-0.0341235436499118,-0.0341235436499118,human,DOWN
BZW2,,,-0.0340932384133338,,-0.0340932384133338,-0.0340932384133338,,human,DOWN
ETNPPL,,,,-0.0339618176221847,-0.0339618176221847,-0.0339618176221847,-0.0339618176221847,human,DOWN
CCNA1,,,,-0.0336681939661502,-0.0336681939661502,-0.0336681939661502,-0.0336681939661502,human,DOWN
ADI1,,,-0.033639121800661,,-0.033639121800661,-0.033639121800661,,human,DOWN
PPP1CC,,-0.0517410784959793,-0.0154978884384036,,-0.0336194834671914,-0.0336194834671914,,human,DOWN
SPINK1,,,,-0.0335619859397411,-0.0335619859397411,-0.0335619859397411,-0.0335619859397411,human,DOWN
RYR2,,-0.0473782159388065,-0.0196373648941516,,-0.0335077904164791,-0.0335077904164791,,human,DOWN
RFC1,,-0.0334874540567398,,,-0.0334874540567398,-0.0334874540567398,,human,DOWN
TUBB,,-0.0410928912460804,,-0.025806326419115,-0.0334496088325977,-0.0334496088325977,-0.025806326419115,human,DOWN
FCGR3B,-0.0334119983017444,,,,-0.0334119983017444,-0.0334119983017444,,human,DOWN
BABAM1,-0.0333035141229629,,,,-0.0333035141229629,-0.0333035141229629,,human,DOWN
PNLIP,,,,-0.0331994444131851,-0.0331994444131851,-0.0331994444131851,-0.0331994444131851,human,DOWN
DMPK,-0.0331675186753273,,,,-0.0331675186753273,-0.0331675186753273,,human,DOWN
CIDEA,,,,-0.0330788902938365,-0.0330788902938365,-0.0330788902938365,-0.0330788902938365,human,DOWN
CFL1,,,-0.0329659432172775,,-0.0329659432172775,-0.0329659432172775,,human,DOWN
TUBB4B,,-0.0317263565957546,,-0.0337500572204589,-0.0327382069081068,-0.0327382069081068,-0.0337500572204589,human,DOWN
HMGN3,,,-0.0326855182647705,,-0.0326855182647705,-0.0326855182647705,,human,DOWN
GP1BA,-0.032128483057022,,,,-0.032128483057022,-0.032128483057022,,human,DOWN
ITGA10,,,,-0.0317450612783432,-0.0317450612783432,-0.0317450612783432,-0.0317450612783432,human,DOWN
PSMA6,,-0.0316160172224044,,,-0.0316160172224044,-0.0316160172224044,,human,DOWN
LIPE,,,,-0.0315449945628643,-0.0315449945628643,-0.0315449945628643,-0.0315449945628643,human,DOWN
APOA4,,,,-0.0314580723643302,-0.0314580723643302,-0.0314580723643302,-0.0314580723643302,human,DOWN
UGP2,,,-0.0314396470785141,,-0.0314396470785141,-0.0314396470785141,,human,DOWN
TSC22D1,,,-0.0311383958905935,,-0.0311383958905935,-0.0311383958905935,,human,DOWN
CIRBP,,-0.0488373935222625,-0.0133694652467966,,-0.0311034293845295,-0.0311034293845295,,human,DOWN
MID1IP1,,,-0.0310842636972665,,-0.0310842636972665,-0.0310842636972665,,human,DOWN
RBP4,,,,-0.0310467649251222,-0.0310467649251222,-0.0310467649251222,-0.0310467649251222,human,DOWN
CITED2,,-0.0310400910675525,,,-0.0310400910675525,-0.0310400910675525,,human,DOWN
RCAN2,,-0.0320751219987869,-0.0297524072229862,,-0.0309137646108865,-0.0309137646108865,,human,DOWN
NDUFS3,,,-0.0307616312056779,,-0.0307616312056779,-0.0307616312056779,,human,DOWN
PPBPP2,,,,-0.0307480469346046,-0.0307480469346046,-0.0307480469346046,-0.0307480469346046,human,DOWN
CXCR2,,,,-0.0307081546634435,-0.0307081546634435,-0.0307081546634435,-0.0307081546634435,human,DOWN
MYBPC3,-0.0249744765460491,-0.0233266558498144,-0.04375671595335,,-0.0306859494497378,-0.0249744765460491,,human,DOWN
EHD4,,,-0.0305231735110282,,-0.0305231735110282,-0.0305231735110282,,human,DOWN
DDX4,,,,-0.0303139518946409,-0.0303139518946409,-0.0303139518946409,-0.0303139518946409,human,DOWN
SLIRP,,-0.0481687560677528,-0.0124261584132909,,-0.0302974572405219,-0.0302974572405219,,human,DOWN
HOPX,,,,-0.0302240476012229,-0.0302240476012229,-0.0302240476012229,-0.0302240476012229,human,DOWN
TM4SF1,,-0.0487730205059051,-0.0115683041512966,,-0.0301706623286008,-0.0301706623286008,,human,DOWN
IFITM1,-0.0230143088847398,-0.0372939258813858,-0.0290499813854694,,-0.0297860720505317,-0.0290499813854694,,human,DOWN
ANGPTL4,,,,-0.0297499690204858,-0.0297499690204858,-0.0297499690204858,-0.0297499690204858,human,DOWN
TCN2,,,,-0.0297450590878725,-0.0297450590878725,-0.0297450590878725,-0.0297450590878725,human,DOWN
C1orf115,,,,-0.0296559408307075,-0.0296559408307075,-0.0296559408307075,-0.0296559408307075,human,DOWN
TSTD2,,-0.0295945052057504,,,-0.0295945052057504,-0.0295945052057504,,human,DOWN
KCNK1,,,,-0.0295273624360561,-0.0295273624360561,-0.0295273624360561,-0.0295273624360561,human,DOWN
DLG3,,,,-0.0295016448944807,-0.0295016448944807,-0.0295016448944807,-0.0295016448944807,human,DOWN
ACADVL,,,-0.029488269239664,,-0.029488269239664,-0.029488269239664,,human,DOWN
PDZK1IP1,,,,-0.0293801706284284,-0.0293801706284284,-0.0293801706284284,-0.0293801706284284,human,DOWN
GTF3A,,,-0.0292777419090271,,-0.0292777419090271,-0.0292777419090271,,human,DOWN
HIPK3,,-0.029261078685522,,,-0.029261078685522,-0.029261078685522,,human,DOWN
CKMT2,-0.0324073359370231,-0.0335105992853641,-0.0215099602937698,,-0.029142631838719,-0.0324073359370231,,human,DOWN
TPT1,,,-0.0291403234004974,,-0.0291403234004974,-0.0291403234004974,,human,DOWN
BRD4,,,,-0.0290934927761554,-0.0290934927761554,-0.0290934927761554,-0.0290934927761554,human,DOWN
NFKBIA,,-0.029089368879795,,,-0.029089368879795,-0.029089368879795,,human,DOWN
ETS2,,-0.0290462207049131,,,-0.0290462207049131,-0.0290462207049131,,human,DOWN
KRT75,,,,-0.0290285181254148,-0.0290285181254148,-0.0290285181254148,-0.0290285181254148,human,DOWN
CRISPLD2,,,-0.0288940668106079,,-0.0288940668106079,-0.0288940668106079,,human,DOWN
NMRK1,,,,-0.0288092903792858,-0.0288092903792858,-0.0288092903792858,-0.0288092903792858,human,DOWN
AOC3,,,,-0.0288056805729866,-0.0288056805729866,-0.0288056805729866,-0.0288056805729866,human,DOWN
CD63,,,-0.0286714676767587,,-0.0286714676767587,-0.0286714676767587,,human,DOWN
SPP1,,,,-0.0286070089787244,-0.0286070089787244,-0.0286070089787244,-0.0286070089787244,human,DOWN
NUDT4,,,,-0.0285720005631446,-0.0285720005631446,-0.0285720005631446,-0.0285720005631446,human,DOWN
CNN1,,,,-0.028550986200571,-0.028550986200571,-0.028550986200571,-0.028550986200571,human,DOWN
NDUFA5,,,-0.0284322407096624,,-0.0284322407096624,-0.0284322407096624,,human,DOWN
LAPTM4A,,,-0.028408108279109,,-0.028408108279109,-0.028408108279109,,human,DOWN
RTN4,,,-0.028193674981594,,-0.028193674981594,-0.028193674981594,,human,DOWN
C3,,-0.0308628771454095,-0.0143870525062084,-0.0392894744873046,-0.0281798013796408,-0.0308628771454095,-0.0392894744873046,human,DOWN
RABEP1,,,,-0.0281159244477748,-0.0281159244477748,-0.0281159244477748,-0.0281159244477748,human,DOWN
OGDH,,-0.0380364023149013,-0.018190337345004,,-0.0281133698299527,-0.0281133698299527,,human,DOWN
EIF4EBP2,,-0.0280137080699205,,,-0.0280137080699205,-0.0280137080699205,,human,DOWN
GAPDH,,-0.0404037684202194,-0.0156199187040328,,-0.0280118435621261,-0.0280118435621261,,human,DOWN
GLRX5,,,-0.027949970215559,,-0.027949970215559,-0.027949970215559,,human,DOWN
TRMT112,,-0.0278819985687732,,,-0.0278819985687732,-0.0278819985687732,,human,DOWN
FAM107A,-0.027585569769144,,,,-0.027585569769144,-0.027585569769144,,human,DOWN
ATP1A3,,-0.0276096798479557,,-0.0274990312755107,-0.0275543555617332,-0.0275543555617332,-0.0274990312755107,human,DOWN
KLK12,,,,-0.027532672509551,-0.027532672509551,-0.027532672509551,-0.027532672509551,human,DOWN
CD59,,-0.0355505608022213,-0.0190277136862278,,-0.0272891372442245,-0.0272891372442245,,human,DOWN
NDUFB3,,,-0.027048997581005,,-0.027048997581005,-0.027048997581005,,human,DOWN
IGFBP4,,,-0.0268936622887849,,-0.0268936622887849,-0.0268936622887849,,human,DOWN
TBX5,,-0.0268740132451057,,,-0.0268740132451057,-0.0268740132451057,,human,DOWN
KLHL41,,-0.0255194474011659,-0.0277078822255134,,-0.0266136648133397,-0.0266136648133397,,human,DOWN
ENO3,,-0.0287892557680606,-0.0244000870734453,,-0.026594671420753,-0.026594671420753,,human,DOWN
TAP1,,-0.0265653636306524,,,-0.0265653636306524,-0.0265653636306524,,human,DOWN
ACSBG1,,,,-0.0264915116131305,-0.0264915116131305,-0.0264915116131305,-0.0264915116131305,human,DOWN
ATP6V0E2,,,-0.0264896135777235,,-0.0264896135777235,-0.0264896135777235,,human,DOWN
SLC2A1,,,,-0.0263762790709733,-0.0263762790709733,-0.0263762790709733,-0.0263762790709733,human,DOWN
RAB38,,,,-0.026363493874669,-0.026363493874669,-0.026363493874669,-0.026363493874669,human,DOWN
FLOT1,,,-0.0263094790279865,,-0.0263094790279865,-0.0263094790279865,,human,DOWN
KIF1C,,-0.0261961370706558,,,-0.0261961370706558,-0.0261961370706558,,human,DOWN
ASIC1,,,,-0.0260934978723526,-0.0260934978723526,-0.0260934978723526,-0.0260934978723526,human,DOWN
LRRFIP2,,-0.0260814223438501,,,-0.0260814223438501,-0.0260814223438501,,human,DOWN
UPK1B,,,,-0.026047745719552,-0.026047745719552,-0.026047745719552,-0.026047745719552,human,DOWN
LRP2,,,,-0.0260066445916891,-0.0260066445916891,-0.0260066445916891,-0.0260066445916891,human,DOWN
PRDM14,,,,-0.02573162317276,-0.02573162317276,-0.02573162317276,-0.02573162317276,human,DOWN
ADRB1,-0.0249250028282403,,,-0.0264122039079666,-0.0256686033681035,-0.0256686033681035,-0.0264122039079666,human,DOWN
HLA-C,,-0.0249954983592033,-0.02632612362504,,-0.0256608109921216,-0.0256608109921216,,human,DOWN
PPP1R1A,,,-0.01401830278337,-0.0371326580643653,-0.0255754804238677,-0.0255754804238677,-0.0371326580643653,human,DOWN
PMVK,,,,-0.0255646165460348,-0.0255646165460348,-0.0255646165460348,-0.0255646165460348,human,DOWN
AKR1D1,,,,-0.0254717115312814,-0.0254717115312814,-0.0254717115312814,-0.0254717115312814,human,DOWN
CALB2,,,,-0.0254596974700689,-0.0254596974700689,-0.0254596974700689,-0.0254596974700689,human,DOWN
NDUFB1,,,-0.0252583865076303,,-0.0252583865076303,-0.0252583865076303,,human,DOWN
LAMB3,,,,-0.0249211359769105,-0.0249211359769105,-0.0249211359769105,-0.0249211359769105,human,DOWN
COX6C,,,-0.0248727221041917,,-0.0248727221041917,-0.0248727221041917,,human,DOWN
PGAM2,,,,-0.0248649958521127,-0.0248649958521127,-0.0248649958521127,-0.0248649958521127,human,DOWN
TPM3,,,-0.0248533301055431,,-0.0248533301055431,-0.0248533301055431,,human,DOWN
MT3,,,,-0.0248426850885152,-0.0248426850885152,-0.0248426850885152,-0.0248426850885152,human,DOWN
NDRG2,,-0.0408186092972755,-0.0128068830817937,-0.0205482598394155,-0.0247245840728282,-0.0205482598394155,-0.0205482598394155,human,DOWN
EXPH5,,,,-0.0246954895555973,-0.0246954895555973,-0.0246954895555973,-0.0246954895555973,human,DOWN
TLX1,,,,-0.0246651787310838,-0.0246651787310838,-0.0246651787310838,-0.0246651787310838,human,DOWN
DDX54,,,,-0.0246478747576475,-0.0246478747576475,-0.0246478747576475,-0.0246478747576475,human,DOWN
ZNF623,,,,-0.024613669142127,-0.024613669142127,-0.024613669142127,-0.024613669142127,human,DOWN
TGFBR2,,-0.0321266651153564,-0.0169994346797466,,-0.0245630498975515,-0.0245630498975515,,human,DOWN
GLRA3,,,,-0.0245244968682527,-0.0245244968682527,-0.0245244968682527,-0.0245244968682527,human,DOWN
COX7A1,,,-0.0245056357234716,,-0.0245056357234716,-0.0245056357234716,,human,DOWN
ART3,,-0.0193634387105703,,-0.0296318735927343,-0.0244976561516523,-0.0244976561516523,-0.0296318735927343,human,DOWN
GLUL,,-0.0244847275316715,,,-0.0244847275316715,-0.0244847275316715,,human,DOWN
BLM,,,,-0.024451594799757,-0.024451594799757,-0.024451594799757,-0.024451594799757,human,DOWN
ZBED2,,,,-0.0244501065462827,-0.0244501065462827,-0.0244501065462827,-0.0244501065462827,human,DOWN
PLIN1,,,,-0.0244209207594394,-0.0244209207594394,-0.0244209207594394,-0.0244209207594394,human,DOWN
CAMK2B,-0.0243421513587236,,,,-0.0243421513587236,-0.0243421513587236,,human,DOWN
LSM12,,-0.0242938958108425,,,-0.0242938958108425,-0.0242938958108425,,human,DOWN
PALLD,,,-0.0241134911775589,,-0.0241134911775589,-0.0241134911775589,,human,DOWN
PLIN2,,,-0.0106357270851731,-0.037389401346445,-0.0240125642158091,-0.0240125642158091,-0.037389401346445,human,DOWN
GPRC5B,,-0.0239986348897218,,,-0.0239986348897218,-0.0239986348897218,,human,DOWN
RPS27L,,,-0.0238790716975927,,-0.0238790716975927,-0.0238790716975927,,human,DOWN
CYC1,,,-0.0237742252647876,,-0.0237742252647876,-0.0237742252647876,,human,DOWN
MSTN,,,,-0.0237668398767709,-0.0237668398767709,-0.0237668398767709,-0.0237668398767709,human,DOWN
PPEF1,,,,-0.0237424746155738,-0.0237424746155738,-0.0237424746155738,-0.0237424746155738,human,DOWN
FADS1,,,,-0.0237421654164791,-0.0237421654164791,-0.0237421654164791,-0.0237421654164791,human,DOWN
DENND5B,,,,-0.0234942268580198,-0.0234942268580198,-0.0234942268580198,-0.0234942268580198,human,DOWN
MGAT4C,,,,-0.0234700925648212,-0.0234700925648212,-0.0234700925648212,-0.0234700925648212,human,DOWN
GATA1,,,,-0.0234688371419906,-0.0234688371419906,-0.0234688371419906,-0.0234688371419906,human,DOWN
TNFSF10,,-0.0234554000198841,,,-0.0234554000198841,-0.0234554000198841,,human,DOWN
LUZP1,,,,-0.0234172064810991,-0.0234172064810991,-0.0234172064810991,-0.0234172064810991,human,DOWN
ACADS,,,,-0.0232680905610322,-0.0232680905610322,-0.0232680905610322,-0.0232680905610322,human,DOWN
S100A1,,,-0.0232524033635854,,-0.0232524033635854,-0.0232524033635854,,human,DOWN
PAX3,,,,-0.0232156869024038,-0.0232156869024038,-0.0232156869024038,-0.0232156869024038,human,DOWN
RAB1B,,-0.0232149735093116,,,-0.0232149735093116,-0.0232149735093116,,human,DOWN
ENDOU,,,,-0.0231797248125076,-0.0231797248125076,-0.0231797248125076,-0.0231797248125076,human,DOWN
HIGD2A,,-0.023174051195383,,,-0.023174051195383,-0.023174051195383,,human,DOWN
EDIL3,,-0.0230552311986684,,,-0.0230552311986684,-0.0230552311986684,,human,DOWN
S100A4,,,-0.0252230875194072,-0.0208104476332664,-0.0230167675763368,-0.0230167675763368,-0.0208104476332664,human,DOWN
CHD8,-0.0230131745338439,,,,-0.0230131745338439,-0.0230131745338439,,human,DOWN
HLA-E,,-0.022990021854639,,,-0.022990021854639,-0.022990021854639,,human,DOWN
PPA1,,,-0.0229677222669124,,-0.0229677222669124,-0.0229677222669124,,human,DOWN
PEX6,,,,-0.022964771836996,-0.022964771836996,-0.022964771836996,-0.022964771836996,human,DOWN
FBXO40,,-0.0228561386466026,,,-0.0228561386466026,-0.0228561386466026,,human,DOWN
DPP6,,,,-0.0228069145232439,-0.0228069145232439,-0.0228069145232439,-0.0228069145232439,human,DOWN
JPH3,,,,-0.0228067599236965,-0.0228067599236965,-0.0228067599236965,-0.0228067599236965,human,DOWN
SLC4A3,-0.0155692808330059,-0.029990566894412,,,-0.0227799238637089,-0.0227799238637089,,human,DOWN
CASQ1,,-0.0227065049111843,,,-0.0227065049111843,-0.0227065049111843,,human,DOWN
ASB8,,-0.0226017944514751,,,-0.0226017944514751,-0.0226017944514751,,human,DOWN
CD81,,,-0.0225970279425382,,-0.0225970279425382,-0.0225970279425382,,human,DOWN
RBM38,,,,-0.0225829854607582,-0.0225829854607582,-0.0225829854607582,-0.0225829854607582,human,DOWN
ANGPTL7,,,,-0.0225588493049144,-0.0225588493049144,-0.0225588493049144,-0.0225588493049144,human,DOWN
CDS2,,-0.0224414430558681,,,-0.0224414430558681,-0.0224414430558681,,human,DOWN
CALML4,-0.022363219410181,,,,-0.022363219410181,-0.022363219410181,,human,DOWN
BHLHE40,,-0.0166485980153083,-0.0280379988253116,,-0.02234329842031,-0.02234329842031,,human,DOWN
DCAF15,,,,-0.0222755968570709,-0.0222755968570709,-0.0222755968570709,-0.0222755968570709,human,DOWN
CDH8,,,,-0.0222209580242633,-0.0222209580242633,-0.0222209580242633,-0.0222209580242633,human,DOWN
GABARAPL3,,,-0.0222173184156417,,-0.0222173184156417,-0.0222173184156417,,human,DOWN
PRRX1,,,,-0.0221826396882534,-0.0221826396882534,-0.0221826396882534,-0.0221826396882534,human,DOWN
COQ9,,,-0.0221743453294038,,-0.0221743453294038,-0.0221743453294038,,human,DOWN
PCK1,,,,-0.0221562515944242,-0.0221562515944242,-0.0221562515944242,-0.0221562515944242,human,DOWN
DDX5,,,-0.0221547782421112,,-0.0221547782421112,-0.0221547782421112,,human,DOWN
ACTB,,,-0.0221516247838735,,-0.0221516247838735,-0.0221516247838735,,human,DOWN
THOP1,,,,-0.0221233498305082,-0.0221233498305082,-0.0221233498305082,-0.0221233498305082,human,DOWN
APOC3,,,,-0.0219877231866121,-0.0219877231866121,-0.0219877231866121,-0.0219877231866121,human,DOWN
EGLN1,,,,-0.0219600107520818,-0.0219600107520818,-0.0219600107520818,-0.0219600107520818,human,DOWN
ATP1B3,,-0.0248094145208597,-0.0190946720540523,,-0.021952043287456,-0.021952043287456,,human,DOWN
DAPP1,-0.0219230074435472,,,,-0.0219230074435472,-0.0219230074435472,,human,DOWN
AKR1C3,,,,-0.0218656882643699,-0.0218656882643699,-0.0218656882643699,-0.0218656882643699,human,DOWN
PRKAR2A,,,,-0.0217793397605419,-0.0217793397605419,-0.0217793397605419,-0.0217793397605419,human,DOWN
PLA2G2E,,,,-0.0217250678688287,-0.0217250678688287,-0.0217250678688287,-0.0217250678688287,human,DOWN
ADH1A,,,,-0.0216777194291353,-0.0216777194291353,-0.0216777194291353,-0.0216777194291353,human,DOWN
SRRM1,-0.021672373637557,,,,-0.021672373637557,-0.021672373637557,,human,DOWN
BNC1,,,,-0.0216008741408586,-0.0216008741408586,-0.0216008741408586,-0.0216008741408586,human,DOWN
APH1B,,,,-0.0215908959507942,-0.0215908959507942,-0.0215908959507942,-0.0215908959507942,human,DOWN
LGMN,,-0.0215866565704345,,,-0.0215866565704345,-0.0215866565704345,,human,DOWN
ENDOG,,,,-0.0215306244790554,-0.0215306244790554,-0.0215306244790554,-0.0215306244790554,human,DOWN
JUND,,,-0.0215282924473285,,-0.0215282924473285,-0.0215282924473285,,human,DOWN
RCE1,,,,-0.0215222835540771,-0.0215222835540771,-0.0215222835540771,-0.0215222835540771,human,DOWN
CEL,,,,-0.0215144697576761,-0.0215144697576761,-0.0215144697576761,-0.0215144697576761,human,DOWN
TOX,,,,-0.0214532110840082,-0.0214532110840082,-0.0214532110840082,-0.0214532110840082,human,DOWN
PDHB,,,-0.0213872659951448,,-0.0213872659951448,-0.0213872659951448,,human,DOWN
HSPB6,,-0.0213615614920854,,,-0.0213615614920854,-0.0213615614920854,,human,DOWN
OCM2,,,,-0.0213451348245143,-0.0213451348245143,-0.0213451348245143,-0.0213451348245143,human,DOWN
CST3,,,-0.0213304217904806,,-0.0213304217904806,-0.0213304217904806,,human,DOWN
AQP1,,-0.0175699852406978,,-0.0250451304018497,-0.0213075578212738,-0.0213075578212738,-0.0250451304018497,human,DOWN
SCD,,,,-0.0212729722261428,-0.0212729722261428,-0.0212729722261428,-0.0212729722261428,human,DOWN
NT5DC2,,-0.013078873977065,,-0.0294003412127494,-0.0212396075949072,-0.0212396075949072,-0.0294003412127494,human,DOWN
MMP11,,,,-0.0211556516587734,-0.0211556516587734,-0.0211556516587734,-0.0211556516587734,human,DOWN
STAT1,,-0.0211069863289594,,,-0.0211069863289594,-0.0211069863289594,,human,DOWN
SOD1,,,-0.0210896991193294,,-0.0210896991193294,-0.0210896991193294,,human,DOWN
AQP4,,,,-0.021031579002738,-0.021031579002738,-0.021031579002738,-0.021031579002738,human,DOWN
STXBP6,,,,-0.0210059396922588,-0.0210059396922588,-0.0210059396922588,-0.0210059396922588,human,DOWN
LMNA,,,,-0.020988792181015,-0.020988792181015,-0.020988792181015,-0.020988792181015,human,DOWN
SLC39A14,,,-0.0209147185087203,,-0.0209147185087203,-0.0209147185087203,,human,DOWN
AQP3,,,,-0.0209111236035823,-0.0209111236035823,-0.0209111236035823,-0.0209111236035823,human,DOWN
HIF1A,,,-0.0208806190639734,,-0.0208806190639734,-0.0208806190639734,,human,DOWN
SLC9A3R2,,,,-0.0208696573972702,-0.0208696573972702,-0.0208696573972702,-0.0208696573972702,human,DOWN
OPLAH,,,,-0.0208549220114946,-0.0208549220114946,-0.0208549220114946,-0.0208549220114946,human,DOWN
LBH,,-0.0208470858633518,,,-0.0208470858633518,-0.0208470858633518,,human,DOWN
MLF2,,-0.0207836665213108,,,-0.0207836665213108,-0.0207836665213108,,human,DOWN
GOT2,0.0216881297528743,-0.0632228255271911,,,-0.0207673478871583,-0.0207673478871583,,human,DOWN
GSTM4,,-0.0207498911768198,,,-0.0207498911768198,-0.0207498911768198,,human,DOWN
SCN5A,,-0.0207156259566545,,,-0.0207156259566545,-0.0207156259566545,,human,DOWN
LDHA,,-0.0207122080028057,,,-0.0207122080028057,-0.0207122080028057,,human,DOWN
CORIN,,-0.0200694948434829,,-0.0213104262948036,-0.0206899605691432,-0.0206899605691432,-0.0213104262948036,human,DOWN
CCL19,,,,-0.0206872932612895,-0.0206872932612895,-0.0206872932612895,-0.0206872932612895,human,DOWN
KLK10,,,,-0.020681882277131,-0.020681882277131,-0.020681882277131,-0.020681882277131,human,DOWN
NDUFB6,,,-0.0206582192331552,,-0.0206582192331552,-0.0206582192331552,,human,DOWN
AKR1C1,,,-0.0139173511415719,-0.0273763462901115,-0.0206468487158417,-0.0206468487158417,-0.0273763462901115,human,DOWN
CHCHD2,,,-0.020597668364644,,-0.020597668364644,-0.020597668364644,,human,DOWN
NXN,,,,-0.0205771662294864,-0.0205771662294864,-0.0205771662294864,-0.0205771662294864,human,DOWN
CD14,-0.0119190169498324,-0.0265216268599033,-0.0231989622116088,,-0.0205465353404482,-0.0231989622116088,,human,DOWN
ELL2,,-0.0204799212515354,,,-0.0204799212515354,-0.0204799212515354,,human,DOWN
HADHB,0.016187259927392,,-0.0571081638336181,,-0.020460451953113,-0.020460451953113,,human,DOWN
PAIP2B,,-0.0204044971615076,,,-0.0204044971615076,-0.0204044971615076,,human,DOWN
MRPL49,,,,-0.0203383062034845,-0.0203383062034845,-0.0203383062034845,-0.0203383062034845,human,DOWN
STK11,,,,-0.0203053746372461,-0.0203053746372461,-0.0203053746372461,-0.0203053746372461,human,DOWN
JAK1,,-0.020291768014431,,,-0.020291768014431,-0.020291768014431,,human,DOWN
GPRC5A,,,,-0.0202761031687259,-0.0202761031687259,-0.0202761031687259,-0.0202761031687259,human,DOWN
CSRP2,,,,-0.020247159525752,-0.020247159525752,-0.020247159525752,-0.020247159525752,human,DOWN
OSMR,,-0.0202069487422704,,,-0.0202069487422704,-0.0202069487422704,,human,DOWN
PEA15,,-0.0201460421085357,,,-0.0201460421085357,-0.0201460421085357,,human,DOWN
RBFOX1,,,,-0.020135773345828,-0.020135773345828,-0.020135773345828,-0.020135773345828,human,DOWN
OAZ1,,-0.0186537113040685,-0.0215797964483499,,-0.0201167538762092,-0.0201167538762092,,human,DOWN
PYGM,,-0.0293823201209306,-0.0107407309114933,,-0.0200615255162119,-0.0200615255162119,,human,DOWN
PXMP2,,,,-0.0200466103851795,-0.0200466103851795,-0.0200466103851795,-0.0200466103851795,human,DOWN
STS,-0.0200169421732425,,,,-0.0200169421732425,-0.0200169421732425,,human,DOWN
PLA2G2A,-0.0282230153679847,0.0132482424378395,,-0.025208044797182,-0.0133942725757757,-0.025208044797182,-0.025208044797182,human,DOWN
DSP,0.0166311971843242,-0.0206581223756074,-0.0348586179316043,,-0.0129618477076292,-0.0206581223756074,,human,DOWN
GPD1L,0.0175177417695522,-0.0204356629401445,-0.0271033719182014,,-0.0100070976962645,-0.0204356629401445,,human,DOWN
